5013719690712 15.0 -0.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 77  3.4   7  5.6-9.9-9.9
5013719690713 16.5  2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 76  5.0  11  8.8-9.9-9.9
5013719690714 20.0  3.2  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 75  7.1  11  8.8-9.9-9.9
5013719690715 19.0  4.3  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 80  7.7   6  4.8-9.9-9.9
5013719690716 19.3  3.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 74  6.8  16 12.8-9.9-9.9
5013719690717 25.0 10.3  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 72 13.8  20 16.0-9.9-9.9
5013719690718 20.5 11.3  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 62  7.3   9  7.2-9.9-9.9
5013719690719 16.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 71  6.8   6  4.8-9.9-9.9
5013719690720 19.4  2.6  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 79  7.0   9  7.2-9.9-9.9
5013719690721 20.6  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 73  8.5  16 12.8-9.9-9.9
5013719690722 14.5  5.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 84  5.4  11  8.8-9.9-9.9
5013719690723 18.0  1.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 80  7.3  18 14.4-9.9-9.9
5013719690724 28.0  4.8  6.019900-99.9-99.9-99.9-99.9-9.9 9919.3 76 16.9  19 15.2-9.9-9.9
5013719690725 25.0 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 9915.1 85 13.1   9  7.2-9.9-9.9
5013719690726 24.0 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 94 14.7   9  7.2-9.9-9.9
5013719690727 27.0 14.3  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 75 16.2   7  5.6-9.9-9.9
5013719690728 29.9 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 68 15.6  21 16.8-9.9-9.9
5013719690729 27.0 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9917.9 82 15.8  11  8.8-9.9-9.9
5013719690730 16.0  8.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 78  8.4  26 20.8-9.9-9.9
5013719690731 13.5  3.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 72  1.9  14 11.2-9.9-9.9
5013719690801-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690802-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690803-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690804-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690805-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690806-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690807-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690808-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690809-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690810-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690811-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690812-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690813-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690814-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690815-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690816-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690817-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690818-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690819-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690820-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690821-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690822-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690823-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690824-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690825-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690826-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690827-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690828-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690829-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690830-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690831-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5013719690901 27.0  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.5 61  9.0  21 16.8-9.9-9.9
5013719690902 25.0  8.3  0.009900-99.9-99.9-99.9-99.9-9.9 9915.1 75 13.1  28 22.4-9.9-9.9
5013719690903 23.0  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 63  7.0  35 28.0-9.9-9.9
5013719690904 16.0  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 61  3.0  19 15.2-9.9-9.9
5013719690905 20.0  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 61  5.1  13 10.4-9.9-9.9
5013719690906 17.0  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 73  7.1  18 14.4-9.9-9.9
5013719690907 16.6  1.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 56  0.6  16 12.8-9.9-9.9
5013719690908 21.0  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 40 -1.0  27 21.6-9.9-9.9
5013719690909 21.0  7.3  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 61  7.0  18 14.4-9.9-9.9
5013719690910 22.7  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 62  7.3   9  7.2-9.9-9.9
5013719690911 24.5  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 54  5.3  13 10.4-9.9-9.9
5013719690912 26.5  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 53  8.1   9  7.2-9.9-9.9
5013719690913 30.0  8.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 52  8.6  13 10.4-9.9-9.9
5013719690914 31.3  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 55 11.1   7  5.6-9.9-9.9
5013719690915 27.0 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9915.5 64 13.5  11  8.8-9.9-9.9
5013719690916 29.3 12.3  0.009900-99.9-99.9-99.9-99.9-9.9 9919.1 70 16.8  28 22.4-9.9-9.9
5013719690917 24.0 11.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 48  3.6  28 22.4-9.9-9.9
5013719690918 18.5  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 58  4.6  13 10.4-9.9-9.9
5013719690919 21.0  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 60  5.3  13 10.4-9.9-9.9
5013719690920 25.0  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 9912.7 69 10.5  14 11.2-9.9-9.9
5013719690921 28.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 55 10.3  35 28.0-9.9-9.9
5013719690922 30.2  9.3  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 51 11.5  24 19.2-9.9-9.9
5013719690923 32.0 12.8 12.519900-99.9-99.9-99.9-99.9-9.9 9916.8 60 14.8   9  7.2-9.9-9.9
5013719690924 25.0 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 78 16.2   6  4.8-9.9-9.9
5013719690925 23.5 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.9 78 14.9  16 12.8-9.9-9.9
5013719690926 21.0  9.8  3.019900-99.9-99.9-99.9-99.9-9.9 9914.6 82 12.6  16 12.8-9.9-9.9
5013719690927 15.0 11.8 26.019900-99.9-99.9-99.9-99.9-9.9 9912.8 76 10.6  11  8.8-9.9-9.9
5013719690928 15.0 10.8  5.019900-99.9-99.9-99.9-99.9-9.9 9914.7 97 12.7   7  5.6-9.9-9.9
5013719690929 17.8 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 87 11.4   9  7.2-9.9-9.9
5013719690930 19.0  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 76  9.8  11  8.8-9.9-9.9
5013719691001 26.8  7.7  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 54  8.8  38 30.4-9.9-9.9
5013719691002 21.0 11.3  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 72 10.7  36 28.8-9.9-9.9
5013719691003 21.0  9.3  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 73  8.5   7  5.6-9.9-9.9
5013719691004 29.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9914.9 60 12.9  21 16.8-9.9-9.9
5013719691005 24.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 67  5.8  14 11.2-9.9-9.9
5013719691006 18.8  3.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 50  3.0   7  5.6-9.9-9.9
5013719691007 22.5  3.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 47  3.6  27 21.6-9.9-9.9
5013719691008 29.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 47  7.5  12  9.6-9.9-9.9
5013719691009 20.5 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 55  5.8  16 12.8-9.9-9.9
5013719691010 24.0  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 57  7.0  24 19.2-9.9-9.9
5013719691011 28.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.4 66 11.3  31 24.8-9.9-9.9
5013719691012 30.5 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 62 14.6   6  4.8-9.9-9.9
5013719691013 24.0 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 77 11.8  24 19.2-9.9-9.9
5013719691014 19.9  7.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 47  2.9  18 14.4-9.9-9.9
5013719691015 18.6  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 46  7.3  11  8.8-9.9-9.9
5013719691016 19.5  2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 47  1.9   6  4.8-9.9-9.9
5013719691017 25.0  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 38  3.2  21 16.8-9.9-9.9
5013719691018 36.5 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 50 14.3  18 14.4-9.9-9.9
5013719691019 28.0  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 43  8.2  22 17.6-9.9-9.9
5013719691020 27.2 11.4 36.019900-99.9-99.9-99.9-99.9-9.9 9911.4 56  8.9  31 24.8-9.9-9.9
5013719691021 19.5 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 83 11.8  11  8.8-9.9-9.9
5013719691022 25.0  9.3  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 64 11.1   6  4.8-9.9-9.9
5013719691023 24.5  9.7  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 82 11.9   6  4.8-9.9-9.9
5013719691024 27.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 61 11.8  14 11.2-9.9-9.9
5013719691025 29.5 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.8 62 14.8   6  4.8-9.9-9.9
5013719691026 30.0 12.3  1.019900-99.9-99.9-99.9-99.9-9.9 9919.3 68 16.9  16 12.8-9.9-9.9
5013719691027 25.0 14.4  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 62 11.8  16 12.8-9.9-9.9
5013719691028 25.5  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.5 50  9.0   7  5.6-9.9-9.9
5013719691029 27.8  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 50 10.1   6  4.8-9.9-9.9
5013719691030 18.5 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 86 10.4  13 10.4-9.9-9.9
5013719691031 25.0  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 54  9.4  13 10.4-9.9-9.9
5013719691101 23.0 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 70 13.2  14 11.2-9.9-9.9
5013719691102 24.5  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 66  8.2  11  8.8-9.9-9.9
5013719691103 27.3  8.3 15.019900-99.9-99.9-99.9-99.9-9.9 9912.6 55 10.4  20 16.0-9.9-9.9
5013719691104 25.5 13.8  0.009910-99.9-99.9-99.9-99.9-9.9 9919.8 81 17.3   7  5.6-9.9-9.9
5013719691105 27.0 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.8 65 14.8  11  8.8-9.9-9.9
5013719691106 27.8 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 59 13.3   7  5.6-9.9-9.9
5013719691107 26.5 13.8 21.019900-99.9-99.9-99.9-99.9-9.9 9917.2 87 15.1  11  8.8-9.9-9.9
5013719691108 24.5 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 74 12.5   9  7.2-9.9-9.9
5013719691109 26.8  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 55 11.2   6  4.8-9.9-9.9
5013719691110 30.0 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 44  9.9  21 16.8-9.9-9.9
5013719691111 30.0 13.3  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 56 13.2  11  8.8-9.9-9.9
5013719691112 31.8 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 9918.3 59 16.1   9  7.2-9.9-9.9
5013719691113 31.0 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9920.2 59 17.7   7  5.6-9.9-9.9
5013719691114 33.0 16.3 20.019900-99.9-99.9-99.9-99.9-9.9 9922.0 61 19.0  18 14.4-9.9-9.9
5013719691115 26.0 18.3  8.519900  5.7-99.9-99.9-99.9-9.9 9923.3 84 20.0   9  7.2-9.9-9.9
5013719691116 23.0 13.3  0.009900  3.7-99.9-99.9-99.9-9.9 9915.0 78 13.0  11  8.8-9.9-9.9
5013719691117 24.5 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 70 12.2  13 10.4-9.9-9.9
5013719691118 24.0 12.3  0.009900-99.9-99.9-99.9-99.9-9.9 9912.3 53 10.0  11  8.8-9.9-9.9
5013719691119 24.0 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 59 10.7  13 10.4-9.9-9.9
5013719691120 23.0 11.3  1.019900-99.9-99.9-99.9-99.9-9.9 9911.8 57  9.4   9  7.2-9.9-9.9
5013719691121 25.0 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 77 14.3   7  5.6-9.9-9.9
5013719691122 27.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9917.9 73 15.8   7  5.6-9.9-9.9
5013719691123 28.5 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 9920.6 73 18.0  11  8.8-9.9-9.9
5013719691124 23.8 18.3 12.519900-99.9-99.9-99.9-99.9-9.9 9921.4 96 18.6   6  4.8-9.9-9.9
5013719691125 29.0 17.8  0.009900-99.9-99.9-99.9-99.9-9.9 9928.4 89 23.2   2  1.6-9.9-9.9
5013719691126 31.0 19.3 37.019900-99.9-99.9-99.9-99.9-9.9 9929.8 86 24.0  24 19.2-9.9-9.9
5013719691127 26.0 17.8 60.019900-99.9-99.9-99.9-99.9-9.9 9922.8 89 19.6   4  3.2-9.9-9.9
5013719691128 25.5 17.3  0.009900-99.9-99.9-99.9-99.9-9.9 9920.8 86 18.1  11  8.8-9.9-9.9
5013719691129 22.5 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 61 11.2  18 14.4-9.9-9.9
5013719691130 25.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 9912.0 52  9.7  11  8.8-9.9-9.9
5013719691201 27.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 63 14.6   6  4.8-9.9-9.9
5013719691202 30.0 14.3  0.009900-99.9-99.9-99.9-99.9-9.9 9920.9 70 18.2   9  7.2-9.9-9.9
5013719691203 32.6 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9920.2 61 17.7   9  7.2-9.9-9.9
5013719691204 32.5 18.3  0.009900-99.9-99.9-99.9-99.9-9.9 9923.0 62 19.7   9  7.2-9.9-9.9
5013719691205 32.0 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 9923.8 64 20.3   7  5.6-9.9-9.9
5013719691206 29.5 20.8  0.009900-99.9-99.9-99.9-99.9-9.9 9922.7 71 19.5   9  7.2-9.9-9.9
5013719691207 30.0 18.8  0.009900-99.9-99.9-99.9-99.9-9.9 9922.1 76 19.1   9  7.2-9.9-9.9
5013719691208 32.0 15.3  0.009900-99.9-99.9-99.9-99.9-9.9 9924.6 72 20.8   6  4.8-9.9-9.9
5013719691209 31.8 18.8  0.009900-99.9-99.9-99.9-99.9-9.9 9925.0 73 21.1   6  4.8-9.9-9.9
5013719691210 28.0 20.0  2.019900-99.9-99.9-99.9-99.9-9.9 9924.1 83 20.5   9  7.2-9.9-9.9
5013719691211 30.2 17.8  0.009900-99.9-99.9-99.9-99.9-9.9 9923.8 80 20.3   4  3.2-9.9-9.9
5013719691212 30.0 18.3  0.009900-99.9-99.9-99.9-99.9-9.9 9922.0 66 19.0  13 10.4-9.9-9.9
5013719691213 31.0 16.3  0.009900-99.9-99.9-99.9-99.9-9.9 9921.6 66 18.7  13 10.4-9.9-9.9
5013719691214 31.3 13.3  0.009900-99.9-99.9-99.9-99.9-9.9 9918.9 62 16.6 -99-99.9-9.9-9.9
5013719691215 31.6 15.3  0.009900-99.9-99.9-99.9-99.9-9.9 9917.9 55 15.8  14 11.2-9.9-9.9
5013719691216 33.5 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9921.0 58 18.3   9  7.2-9.9-9.9
5013719691217 37.0 17.8  8.519900-99.9-99.9-99.9-99.9-9.9 9926.1 63 21.8   4  3.2-9.9-9.9
5013719691218 29.0 20.1  6.019900-99.9-99.9-99.9-99.9-9.9 9922.2 69 19.2  11  8.8-9.9-9.9
5013719691219 31.0 20.8  3.519900-99.9-99.9-99.9-99.9-9.9 9926.3 82 21.9   7  5.6-9.9-9.9
5013719691220 28.0 16.3  2.019900-99.9-99.9-99.9-99.9-9.9 9922.2 78 19.2   7  5.6-9.9-9.9
5013719691221 26.0 19.8  0.009900-99.9-99.9-99.9-99.9-9.9 9919.5 71 17.1   7  5.6-9.9-9.9
5013719691222 30.8 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9917.0 60 15.0   4  3.2-9.9-9.9
5013719691223 28.2 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 62 13.0  11  8.8-9.9-9.9
5013719691224 30.0 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.9 62 14.9  15 12.0-9.9-9.9
5013719691225 32.0 14.3  0.009900-99.9-99.9-99.9-99.9-9.9 9917.2 57 15.1  11  8.8-9.9-9.9
5013719691226 33.0 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9919.8 57 17.3  11  8.8-9.9-9.9
5013719691227 35.0 16.8 45.019900-99.9-99.9-99.9-99.9-9.9 9919.7 65 17.3  11  8.8-9.9-9.9
5013719691228 26.0 17.8  0.009900-99.9-99.9-99.9-99.9-9.9 9922.9 86 19.7   6  4.8-9.9-9.9
5013719691229 32.0 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9923.8 73 20.3   2  1.6-9.9-9.9
5013719691230 34.0 22.8  0.009900-99.9-99.9-99.9-99.9-9.9 9926.0 68 21.7   2  1.6-9.9-9.9
5013719691231 35.2 20.8  0.009900-99.9-99.9-99.9-99.9-9.9 9926.0 61 21.7   6  4.8-9.9-9.9
5013719700101 33.5 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 9923.8 62 20.3   4  3.2-9.9-9.9
5013719700102 34.6 21.8  0.009900-99.9-99.9-99.9-99.9-9.9 9925.1 61 21.2   6  4.8-9.9-9.9
5013719700103 33.0 21.8  0.009900-99.9-99.9-99.9-99.9-9.9 9924.2 72 20.6  13 10.4-9.9-9.9
5013719700104 27.0 21.6 23.019900-99.9-99.9-99.9-99.9-9.9 9925.0 93 21.1  21 16.8-9.9-9.9
5013719700105 30.0 20.8  0.009900-99.9-99.9-99.9-99.9-9.9 9924.9 72 21.0  13 10.4-9.9-9.9
5013719700106 30.2 18.8  0.009900-99.9-99.9-99.9-99.9-9.9 9921.4 70 18.6   6  4.8-9.9-9.9
5013719700107 31.6 18.8  3.019900-99.9-99.9-99.9-99.9-9.9 9924.1 73 20.5   7  5.6-9.9-9.9
5013719700108 29.0 19.3  0.009900-99.9-99.9-99.9-99.9-9.9 9921.4 71 18.6   7  5.6-9.9-9.9
5013719700109 27.0 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 9912.7 54 10.5  10  8.0-9.9-9.9
5013719700110 27.5 12.3  0.009900-99.9-99.9-99.9-99.9-9.9 9915.5 63 13.5   6  4.8-9.9-9.9
5013719700111 29.0 12.7  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 54 12.7  18 14.4-9.9-9.9
5013719700112 32.0 14.8  8.019900-99.9-99.9-99.9-99.9-9.9 9919.0 59 16.7  19 15.2-9.9-9.9
5013719700113 27.5 18.3  0.009900-99.9-99.9-99.9-99.9-9.9 9915.6 58 13.6  11  8.8-9.9-9.9
5013719700114 27.0 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 56 11.8   9  7.2-9.9-9.9
5013719700115 29.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.4 62 14.4   6  4.8-9.9-9.9
5013719700116 30.2 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 9918.8 62 16.5   7  5.6-9.9-9.9
5013719700117 33.0 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9921.1 61 18.4   6  4.8-9.9-9.9
5013719700118 30.0 18.2  0.009900-99.9-99.9-99.9-99.9-9.9 9920.2 68 17.7   6  4.8-9.9-9.9
5013719700119 35.0 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9924.7 66 20.9   4  3.2-9.9-9.9
5013719700120 31.0 20.3  0.009900-99.9-99.9-99.9-99.9-9.9 9925.6 79 21.5   7  5.6-9.9-9.9
5013719700121 34.0 19.3 25.019910-99.9-99.9-99.9-99.9-9.9 9922.4 71 19.3  14 11.2-9.9-9.9
5013719700122 31.0 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9922.3 70 19.2   6  4.8-9.9-9.9
5013719700123 31.5 18.8 48.019900-99.9-99.9-99.9-99.9-9.9 9922.3 75 19.2   9  7.2-9.9-9.9
5013719700124 21.0 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 82 14.3  11  8.8-9.9-9.9
5013719700125 26.0 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 9917.8 81 15.7   4  3.2-9.9-9.9
5013719700126 25.0 16.8  1.019900-99.9-99.9-99.9-99.9-9.9 9917.4 76 15.3   4  3.2-9.9-9.9
5013719700127 28.0 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9920.7 78 18.1   2  1.6-9.9-9.9
5013719700128 22.5 17.8 11.519900-99.9-99.9-99.9-99.9-9.9 9919.9 89 17.4   5  4.0-9.9-9.9
5013719700129 30.0 18.1  0.009900-99.9-99.9-99.9-99.9-9.9 9920.4 70 17.8   6  4.8-9.9-9.9
5013719700130 33.8 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9927.0 75 22.4   2  1.6-9.9-9.9
5013719700131 33.5 20.3  0.009900-99.9-99.9-99.9-99.9-9.9 9925.2 65 21.2   7  5.6-9.9-9.9
5013719700201 34.5 20.8 10.019900-99.9-99.9-99.9-99.9-9.9 9927.2 70 22.5  11  8.8-9.9-9.9
5013719700202 28.0 18.8 11.019900-99.9-99.9-99.9-99.9-9.9 9923.3 90 20.0   7  5.6-9.9-9.9
5013719700203 31.0 17.8  0.009900-99.9-99.9-99.9-99.9-9.9 9926.2 78 21.9   4  3.2-9.9-9.9
5013719700204 26.5 19.3 42.019910-99.9-99.9-99.9-99.9-9.9 9921.7 83 18.8  13 10.4-9.9-9.9
5013719700205 20.0 14.8  6.519900-99.9-99.9-99.9-99.9-9.9 9915.0 86 13.0  15 12.0-9.9-9.9
5013719700206 22.0 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 71 10.9  16 12.8-9.9-9.9
5013719700207 24.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 73 12.6   6  4.8-9.9-9.9
5013719700208 32.0 12.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5013719700209 32.0 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9920.3 67 17.7   9  7.2-9.9-9.9
5013719700210 31.6 17.3  0.009900-99.9-99.9-99.9-99.9-9.9 9921.9 67 19.0  11  8.8-9.9-9.9
5013719700211 32.0 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9923.8 70 20.3   7  5.6-9.9-9.9
5013719700212 33.5 18.3  0.009900-99.9-99.9-99.9-99.9-9.9 9925.6 72 21.5   4  3.2-9.9-9.9
5013719700213 33.8 18.3  0.009900-99.9-99.9-99.9-99.9-9.9 9924.3 68 20.6   9  7.2-9.9-9.9
