5018819900802 21.0  3.2  0.009900  0.0-99.9-99.9-99.9-9.9 99 5.9 46 -0.5   4  3.2-9.9-9.9
5018819900803 25.5  3.2  0.009900  0.2-99.9-99.9-99.9-9.9 99 7.4 50  2.7   4  3.2-9.9-9.9
5018819900804 25.0  5.0  0.009900  1.6-99.9-99.9-99.9-9.9 9910.1 59  7.1   7  5.6-9.9-9.9
5018819900805 26.5 10.2  0.009900  7.0-99.9-99.9-99.9-9.9 9914.3 67 12.3   4  3.2-9.9-9.9
5018819900806 27.0 12.0  1.019900  8.6-99.9-99.9-99.9-9.9 9915.4 73 13.4   4  3.2-9.9-9.9
5018819900807 20.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 63  5.3   4  3.2-9.9-9.9
5018819900808 18.5  3.2  0.009900  0.0-99.9-99.9-99.9-9.9 99 6.9 56  1.7   4  3.2-9.9-9.9
5018819900809 22.0  6.2  0.009900  3.4-99.9-99.9-99.9-9.9 9910.1 65  7.1   6  4.8-9.9-9.9
5018819900810 22.5  9.2  0.009900  6.4-99.9-99.9-99.9-9.9 9915.0 82 13.0   4  3.2-9.9-9.9
5018819900811 24.0  9.7  0.009900  7.0-99.9-99.9-99.9-9.9 9913.9 75 11.9   4  3.2-9.9-9.9
5018819900812 26.0  9.2  0.009900  6.8-99.9-99.9-99.9-9.9 9913.6 70 11.5   4  3.2-9.9-9.9
5018819900813 23.0 14.0  0.009900 10.8-99.9-99.9-99.9-9.9 9910.5 60  7.7  11  8.8-9.9-9.9
5018819900814 23.5  9.0  0.009900  6.4-99.9-99.9-99.9-9.9 99 8.9 57  5.3   4  3.2-9.9-9.9
5018819900815 22.5  7.0  0.009900  3.2-99.9-99.9-99.9-9.9 99 8.0 55  3.8   7  5.6-9.9-9.9
5018819900816 20.0  5.2  0.009900  2.0-99.9-99.9-99.9-9.9 99 7.5 51  2.9   6  4.8-9.9-9.9
5018819900817 20.5  2.2  0.009900  0.0-99.9-99.9-99.9-9.9 99 6.6 50  1.1   4  3.2-9.9-9.9
5018819900818 19.0  5.7  0.009900  2.2-99.9-99.9-99.9-9.9 99 7.9 60  3.6   7  5.6-9.9-9.9
5018819900819 24.5  4.2  0.009900  1.2-99.9-99.9-99.9-9.9 99 8.1 48  3.9   4  3.2-9.9-9.9
5018819900820 19.0  4.2  0.009900  1.0-99.9-99.9-99.9-9.9 99 6.5 49  0.9   6  4.8-9.9-9.9
5018819900821 18.0  0.2  0.009900 -1.6-99.9-99.9-99.9-9.9 99 6.9 52  1.7   6  4.8-9.9-9.9
5018819900822 14.5  6.2  0.219900  3.8-99.9-99.9-99.9-9.9 99 6.7 57  1.3  11  8.8-9.9-9.9
5018819900823 16.5  6.0  0.009900  3.8-99.9-99.9-99.9-9.9 99 9.7 75  6.5  13 10.4-9.9-9.9
5018819900824 24.0  7.2  0.009900  3.4-99.9-99.9-99.9-9.9 9910.2 61  7.3   4  3.2-9.9-9.9
5018819900825 26.5  6.2  0.009900  3.4-99.9-99.9-99.9-9.9 99 8.9 49  5.3   7  5.6-9.9-9.9
5018819900826 18.5  7.6  3.019900  8.0-99.9-99.9-99.9-9.9 99 9.3 69  5.9   6  4.8-9.9-9.9
5018819900827 13.0  0.7  0.009900 -2.8-99.9-99.9-99.9-9.9 99 4.0 44 -5.7  14 11.2-9.9-9.9
5018819900828 14.5 -4.8  0.009900 -8.2-99.9-99.9-99.9-9.9 99 4.3 45 -4.7  15 12.0-9.9-9.9
5018819900829 23.5  5.2  0.009900  1.8-99.9-99.9-99.9-9.9 99 6.5 41  0.9  11  8.8-9.9-9.9
5018819900830 15.0  6.0  0.009900  3.2-99.9-99.9-99.9-9.9 99 3.9 39 -6.0   7  5.6-9.9-9.9
5018819900831 14.0 -0.8  0.009900 -4.0-99.9-99.9-99.9-9.9 99 4.5 49 -4.1   4  3.2-9.9-9.9
5018819900901 15.5 -4.8  0.009900 -8.2-99.9-99.9-99.9-9.9 99 4.8 46 -3.3   4  3.2-9.9-9.9
5018819900902 18.0  3.2  0.009900  0.0-99.9-99.9-99.9-9.9 99 5.9 45 -0.5   7  5.6-9.9-9.9
5018819900903 19.0  3.2  0.009900  0.2-99.9-99.9-99.9-9.9 99 7.0 53  1.9   7  5.6-9.9-9.9
5018819900904 20.5  3.7  0.009900  0.0-99.9-99.9-99.9-9.9 99 8.5 59  4.6  19 15.2-9.9-9.9
5018819900905 14.0  8.0  2.519900  4.0-99.9-99.9-99.9-9.9 9910.0 86  7.0  11  8.8-9.9-9.9
5018819900906 11.5  8.0  4.019900  5.8-99.9-99.9-99.9-9.9 9910.7 97  8.0   4  3.2-9.9-9.9
5018819900907 17.5  3.2  0.009900  0.0-99.9-99.9-99.9-9.9 99 9.5 70  6.2   4  3.2-9.9-9.9
5018819900908 24.0 10.2  0.009900  7.4-99.9-99.9-99.9-9.9 99 9.5 54  6.2   4  3.2-9.9-9.9
5018819900909 26.0  9.2  0.009900  5.8-99.9-99.9-99.9-9.9 9910.6 50  7.8   7  5.6-9.9-9.9
5018819900910 22.0  6.7  6.019900  3.0-99.9-99.9-99.9-9.9 99 8.4 72  4.5   4  3.2-9.9-9.9
5018819900911 14.0  3.2  0.009900  0.0-99.9-99.9-99.9-9.9 99 5.3 49 -1.9  14 11.2-9.9-9.9
5018819900912 15.0 -1.6  0.009900 -5.0-99.9-99.9-99.9-9.9 99 5.4 54 -1.7   6  4.8-9.9-9.9
5018819900913 20.5 -0.3  0.009900 -2.4-99.9-99.9-99.9-9.9 99 5.2 41 -2.2   7  5.6-9.9-9.9
5018819900914 24.0  2.2  0.009900 -1.2-99.9-99.9-99.9-9.9 99 6.1 41  0.0  18 14.4-9.9-9.9
5018819900915 26.0  3.2  0.009900  0.0-99.9-99.9-99.9-9.9 99 8.1 47  3.9   6  4.8-9.9-9.9
5018819900916 16.0  4.2  0.319900  0.2-99.9-99.9-99.9-9.9 99 6.4 60  0.6  14 11.2-9.9-9.9
5018819900917  7.8  2.0  9.819900 -1.2-99.9-99.9-99.9-9.9 99 7.3100  2.5   4  3.2-9.9-9.9
5018819900918  9.0  2.0  0.009900 -1.0-99.9-99.9-99.9-9.9 99 7.9 87  3.6   4  3.2-9.9-9.9
5018819900919  9.0  5.2 11.519900  2.4-99.9-99.9-99.9-9.9 99 9.9 99  6.8   4  3.2-9.9-9.9
5018819900920 15.0  8.0  6.519900  5.8-99.9-99.9-99.9-9.9 99 9.7 74  6.5   4  3.2-9.9-9.9
5018819900921 15.0  5.2  0.009900  2.8-99.9-99.9-99.9-9.9 99 6.4 53  0.6   7  5.6-9.9-9.9
5018819900922 12.0  4.0  0.009900  1.6-99.9-99.9-99.9-9.9 99 7.1 71  2.1   6  4.8-9.9-9.9
5018819900923 16.0 -1.2  0.009900 -3.8-99.9-99.9-99.9-9.9 99 5.7 50 -1.0   4  3.2-9.9-9.9
5018819900924 21.5  2.2  0.009900 -1.2-99.9-99.9-99.9-9.9 99 7.0 45  1.9  13 10.4-9.9-9.9
5018819900925 27.0  4.2  0.009900  1.8-99.9-99.9-99.9-9.9 99 8.6 43  4.8  13 10.4-9.9-9.9
5018819900926 26.5  7.2  0.009900  4.6-99.9-99.9-99.9-9.9 99 9.8 47  6.7 -99-99.9-9.9-9.9
5018819900927 19.0  8.7  0.009900  6.0-99.9-99.9-99.9-9.9 99 8.1 52  3.9   9  7.2-9.9-9.9
5018819900928 22.5  6.2  0.009900  2.8-99.9-99.9-99.9-9.9 99 9.6 52  6.4   4  3.2-9.9-9.9
5018819900929 29.0  9.2  0.009900  6.6-99.9-99.9-99.9-9.9 9910.9 44  8.2   9  7.2-9.9-9.9
5018819900930 27.5 11.2  0.009900  8.4-99.9-99.9-99.9-9.9 9910.2 46  7.3   4  3.2-9.9-9.9
5018819901001-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901002-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901003-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901004-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901005-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901006-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901007-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901008-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901009-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901010-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901011-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901012-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901013-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901014-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901015-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901016-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901017-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901018-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901019-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901020-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901021-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901022-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901023-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901024-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901025-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901026-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901027-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901028-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901029-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901030-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901031-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901101-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901102-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901103-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901104-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901105-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901106-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901108-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901109-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901110-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901111-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901112-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901113-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901114-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901115-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901116-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901117-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901118-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901119-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901120-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901121-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901122-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901123-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901124-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901125-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901126-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901127-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901128-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901129-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901130-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901201 33.5 11.2  0.009900  8.6-99.9-99.9-99.9-9.9 9915.2 47 13.2   9  7.2-9.9-9.9
5018819901202 27.4 15.2  0.009900 12.8-99.9-99.9-99.9-9.9 99 8.7 40  5.0  20 16.0-9.9-9.9
5018819901203 33.5  6.7  0.009900  4.2-99.9-99.9-99.9-9.9 9913.7 42 11.6  17 13.6-9.9-9.9
5018819901204 37.0 17.2 12.019900 13.8-99.9-99.9-99.9-9.9 9920.5 45 17.9   9  7.2-9.9-9.9
5018819901205 31.0 17.2  0.009900 14.8-99.9-99.9-99.9-9.9 9911.7 44  9.3  13 10.4-9.9-9.9
5018819901206 26.0 10.7  0.009900  7.8-99.9-99.9-99.9-9.9 9911.8 46  9.4   6  4.8-9.9-9.9
5018819901207 30.0 11.7  0.009900  8.8-99.9-99.9-99.9-9.9 9915.1 51 13.1   9  7.2-9.9-9.9
5018819901208 33.0 17.0 25.019900 16.8-99.9-99.9-99.9-9.9 9920.7 74 18.1  24 19.2-9.9-9.9
5018819901209 27.5 16.2  0.009900 13.8-99.9-99.9-99.9-9.9 9919.4 72 17.0   6  4.8-9.9-9.9
5018819901210 26.0 15.7  0.009900 13.3-99.9-99.9-99.9-9.9 9912.6 52 10.4   7  5.6-9.9-9.9
5018819901211 26.0 14.2  0.009900 11.8-99.9-99.9-99.9-9.9 9912.3 54 10.0   4  3.2-9.9-9.9
5018819901212-99.9 13.2  0.009900 10.4-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901213-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901214-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901215-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901216-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901217 25.0 15.0 23.019900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819901218 30.0 13.2  0.009900 10.6-99.9-99.9-99.9-9.9 9917.3 57 15.2   4  3.2-9.9-9.9
5018819901219 34.0 17.2  0.009900 15.8-99.9-99.9-99.9-9.9 9920.1 54 17.6   7  5.6-9.9-9.9
5018819901220 33.5 17.7 33.019900 14.0-99.9-99.9-99.9-9.9 9920.6 54 18.0   4  3.2-9.9-9.9
5018819901221 29.0 17.7  0.009900 14.6-99.9-99.9-99.9-9.9 9918.1 61 15.9   6  4.8-9.9-9.9
5018819901222 30.0 17.2  0.009900 14.8-99.9-99.9-99.9-9.9 9913.1 44 11.0   4  3.2-9.9-9.9
5018819901223 28.0 18.2  0.009900 15.6-99.9-99.9-99.9-9.9 9916.7 54 14.7   4  3.2-9.9-9.9
5018819901224 31.0 14.0  0.009900 11.4-99.9-99.9-99.9-9.9 9918.3 56 16.1  17 13.6-9.9-9.9
5018819901225 35.5 19.2  0.009900 16.8-99.9-99.9-99.9-9.9 9924.2 58 20.6  21 16.8-9.9-9.9
5018819901226-99.9 23.2  0.009900 20.0-99.9-99.9-99.9-9.9 9913.6 33 11.5   4  3.2-9.9-9.9
5018819901227 30.0 18.2  0.009900 14.8-99.9-99.9-99.9-9.9 9912.0 40  9.7  15 12.0-9.9-9.9
5018819901228 28.0 12.2  0.009900  9.6-99.9-99.9-99.9-9.9 9910.8 43  8.1   7  5.6-9.9-9.9
5018819901229 29.0 14.2  0.009900 11.6-99.9-99.9-99.9-9.9 9916.0 57 14.0  19 15.2-9.9-9.9
5018819901230 35.0 14.2  0.009900 11.8-99.9-99.9-99.9-9.9 9919.6 50 17.2   7  5.6-9.9-9.9
5018819901231 36.0 17.2  0.819900 14.8-99.9-99.9-99.9-9.9 9920.6 59 18.0   4  3.2-9.9-9.9
5018819910101-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910102 31.0 12.2  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 41  7.8   4  3.2-9.9-9.9
5018819910103 35.0 17.2 15.019900-99.9-99.9-99.9-99.9-9.9 9915.9 47 13.9   4  3.2-9.9-9.9
5018819910104 32.0 16.2  7.019900-99.9-99.9-99.9-99.9-9.9 9921.9 73 19.0   4  3.2-9.9-9.9
5018819910105 28.0 18.2  0.009900-99.9-99.9-99.9-99.9-9.9 9919.5 69 17.1   4  3.2-9.9-9.9
5018819910106 29.0 16.2  0.009900-99.9-99.9-99.9-99.9-9.9 9918.9 69 16.6   4  3.2-9.9-9.9
5018819910107 30.0 18.2  0.009900-99.9-99.9-99.9-99.9-9.9 9918.3 61 16.1   4  3.2-9.9-9.9
5018819910108 28.5 17.2  4.019900-99.9-99.9-99.9-99.9-9.9 9918.4 66 16.2   6  4.8-9.9-9.9
5018819910109 30.5 16.7  5.019900-99.9-99.9-99.9-99.9-9.9 9920.1 69 17.6   4  3.2-9.9-9.9
5018819910110 34.0 19.2  0.009900-99.9-99.9-99.9-99.9-9.9 9922.3 64 19.2   4  3.2-9.9-9.9
5018819910111 28.0 21.2  0.009900-99.9-99.9-99.9-99.9-9.9 9921.0 68 18.3   4  3.2-9.9-9.9
5018819910112 31.0 16.7  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 59 15.4   7  5.6-9.9-9.9
5018819910113 33.0 17.2  0.009900-99.9-99.9-99.9-99.9-9.9 9917.5 55 15.4   4  3.2-9.9-9.9
5018819910114 32.0 18.2  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 47 13.0   9  7.2-9.9-9.9
5018819910115 26.6 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 57 12.0   6  4.8-9.9-9.9
5018819910116 25.0  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 47  4.3   6  4.8-9.9-9.9
5018819910117 32.0 11.2  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 46  9.5   9  7.2-9.9-9.9
5018819910118 32.0 16.2  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 51 13.3   4  3.2-9.9-9.9
5018819910119 34.0 15.2 12.019900-99.9-99.9-99.9-99.9-9.9 9915.1 49 13.2   4  3.2-9.9-9.9
5018819910120 29.0 16.2  0.009900-99.9-99.9-99.9-99.9-9.9 9918.1 66 15.9   4  3.2-9.9-9.9
5018819910121 25.0  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 54  7.7   6  4.8-9.9-9.9
5018819910122 33.5 10.2  3.519900-99.9-99.9-99.9-99.9-9.9 9911.0 42  8.4   4  3.2-9.9-9.9
5018819910123 35.0 19.2  6.019900-99.9-99.9-99.9-99.9-9.9 9916.5 46 14.5   4  3.2-9.9-9.9
5018819910124 33.0 16.2  0.009900-99.9-99.9-99.9-99.9-9.9 9915.5 50 13.5   4  3.2-9.9-9.9
5018819910125 30.0 16.7  0.009900-99.9-99.9-99.9-99.9-9.9 9916.1 56 14.1   4  3.2-9.9-9.9
5018819910126 34.5 17.2  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 50 14.6  17 13.6-9.9-9.9
5018819910127 36.0 19.2 12.019900-99.9-99.9-99.9-99.9-9.9 9918.5 50 16.2  15 12.0-9.9-9.9
5018819910128 29.8 11.0 22.019900-99.9-99.9-99.9-99.9-9.9 9913.9 58 11.9  14 11.2-9.9-9.9
5018819910129 13.0  9.0 42.019900-99.9-99.9-99.9-99.9-9.9 9912.9 98 10.7  11  8.8-9.9-9.9
5018819910130 22.0 11.2  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 78 12.7   7  5.6-9.9-9.9
5018819910131 26.0  5.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 54  6.6   4  3.2-9.9-9.9
5018819910201-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910202-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910203-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910204-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910205-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910206-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910207-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910208-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910209-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910210-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910211-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910212-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910213-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910214-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910215-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910216-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910217-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910218-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910219-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910220-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910221-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910222-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910223-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910224-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910225-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910226-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910227-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910228-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910301-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910302-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5018819910303-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
