5018919760110 31.3 14.0  0.009900 10.1-99.9-99.9-99.9-9.9 9913.1 48 11.0   3  2.4-9.9-9.9
5018919760111 33.3 16.0  6.819900 15.1-99.9-99.9-99.9-9.9 9917.7 54 15.6   3  2.4-9.9-9.9
5018919760112 29.3 19.0  7.619900 17.6-99.9-99.9-99.9-9.9 9918.1 60 15.9   1  0.8-9.9-9.9
5018919760113 27.6 15.5 14.219900 13.6-99.9-99.9-99.9-9.9 9921.9 85 19.0  16 12.8-9.9-9.9
5018919760114 26.8 17.6  0.009900 17.0-99.9-99.9-99.9-9.9 9915.4 55 13.4  10  8.0-9.9-9.9
5018919760115 32.3 13.0  0.009900 11.0-99.9-99.9-99.9-9.9 9918.6 54 16.4   2  1.6-9.9-9.9
5018919760116 36.8 17.5  0.009900 15.5-99.9-99.9-99.9-9.9 9920.5 52 17.9   8  6.4-9.9-9.9
5018919760117 38.3 23.5  1.819900 20.0-99.9-99.9-99.9-9.9 9929.3 59 23.7  14 11.2-9.9-9.9
5018919760118 33.0 17.5  1.819900 16.5-99.9-99.9-99.9-9.9 9922.2 77 19.2   6  4.8-9.9-9.9
5018919760119 25.8 19.5  0.009900 17.1-99.9-99.9-99.9-9.9 99 8.8 34  5.1  28 22.4-9.9-9.9
5018919760120 23.3 10.5  0.009900  8.5-99.9-99.9-99.9-9.9 99 7.9 31  3.6   6  4.8-9.9-9.9
5018919760121 24.8  6.5  0.009900  3.6-99.9-99.9-99.9-9.9 9910.4 46  7.5  11  8.8-9.9-9.9
5018919760122 26.8 11.5  0.009900  8.1-99.9-99.9-99.9-9.9 9913.0 50 10.9  13 10.4-9.9-9.9
5018919760123 33.8 15.0  0.009900 13.1-99.9-99.9-99.9-9.9 9920.2 53 17.7   8  6.4-9.9-9.9
5018919760124 30.8 15.0  0.009900 13.5-99.9-99.9-99.9-9.9 9912.9 42 10.7   6  4.8-9.9-9.9
5018919760125 27.3 12.5  0.009900 11.5-99.9-99.9-99.9-9.9 9913.3 52 11.2   7  5.6-9.9-9.9
5018919760126 21.4  8.0  0.009900  7.5-99.9-99.9-99.9-9.9 9910.4 49  7.5   6  4.8-9.9-9.9
5018919760127 26.3  7.0  0.009900  5.1-99.9-99.9-99.9-9.9 9911.1 48  8.5   6  4.8-9.9-9.9
5018919760128 28.3 13.0  0.009900 11.1-99.9-99.9-99.9-9.9 9914.2 50 12.2  17 13.6-9.9-9.9
5018919760129 31.3 13.0  2.619900 11.0-99.9-99.9-99.9-9.9 9919.1 59 16.8   7  5.6-9.9-9.9
5018919760130 25.8 19.5  0.009900 17.5-99.9-99.9-99.9-9.9 9922.4 75 19.3   6  4.8-9.9-9.9
5018919760131 37.3 15.5  0.009900 13.5-99.9-99.9-99.9-9.9 9919.3 50 16.9   0  0.0-9.9-9.9
5018919760201 35.8 20.0  3.019900 19.6-99.9-99.9-99.9-9.9 9916.5 42 14.5   0  0.0-9.9-9.9
5018919760202 30.6 17.0  5.219900 16.1-99.9-99.9-99.9-9.9 9918.7 75 16.4   4  3.2-9.9-9.9
5018919760203 26.8 11.0  0.009900  9.5-99.9-99.9-99.9-9.9 9913.2 49 11.1   8  6.4-9.9-9.9
5018919760204 23.8 13.0  1.019900 12.0-99.9-99.9-99.9-9.9 9913.5 65 11.4  11  8.8-9.9-9.9
5018919760205 19.8 12.0  0.009900 10.5-99.9-99.9-99.9-9.9 9912.6 66 10.4  11  8.8-9.9-9.9
5018919760206 30.3  9.5  0.009900  6.5-99.9-99.9-99.9-9.9 9914.6 51 12.6   4  3.2-9.9-9.9
5018919760207 28.3 12.2  0.009900  9.9-99.9-99.9-99.9-9.9 9914.8 58 12.8  10  8.0-9.9-9.9
5018919760208 25.8 10.4  0.009900  8.5-99.9-99.9-99.9-9.9 9912.4 50 10.1   6  4.8-9.9-9.9
5018919760209 27.0  8.5  0.009900  7.5-99.9-99.9-99.9-9.9 9911.6 48  9.2   6  4.8-9.9-9.9
5018919760210 28.4  9.0  0.009900  6.0-99.9-99.9-99.9-9.9 9914.6 58 12.6   6  4.8-9.9-9.9
5018919760211 30.4 13.0  0.009900 10.1-99.9-99.9-99.9-9.9 9917.1 57 15.0   6  4.8-9.9-9.9
5018919760212 32.8 16.0  0.009900 13.1-99.9-99.9-99.9-9.9 9918.6 53 16.4   8  6.4-9.9-9.9
5018919760213 34.8 17.6  0.009900 15.1-99.9-99.9-99.9-9.9 9919.5 49 17.1   6  4.8-9.9-9.9
5018919760214 29.4 19.0 98.019900 19.5-99.9-99.9-99.9-9.9 9923.3 80 20.0   6  4.8-9.9-9.9
5018919760215 29.4 18.0  0.009900 16.9-99.9-99.9-99.9-9.9 9922.2 72 19.2   1  0.8-9.9-9.9
5018919760216 32.3 18.0  0.009900 15.6-99.9-99.9-99.9-9.9 9923.9 71 20.4   5  4.0-9.9-9.9
5018919760217 31.4 17.0  0.009900 15.7-99.9-99.9-99.9-9.9 9921.2 63 18.4   9  7.2-9.9-9.9
5018919760218 29.8 18.0  8.419900 16.1-99.9-99.9-99.9-9.9 9922.1 79 19.1   9  7.2-9.9-9.9
5018919760219 24.8 19.5  0.519900 18.1-99.9-99.9-99.9-9.9 9923.6 85 20.2   1  0.8-9.9-9.9
5018919760220 27.3 19.4  0.009900 19.1-99.9-99.9-99.9-9.9 9919.0 71 16.7  16 12.8-9.9-9.9
5018919760221 24.2  9.0  0.009900 13.1-99.9-99.9-99.9-9.9 9913.8 61 11.8  10  8.0-9.9-9.9
5018919760222 30.8 12.5  0.009900 11.1-99.9-99.9-99.9-9.9 9917.7 58 15.6   5  4.0-9.9-9.9
5018919760223 31.8 17.5  0.009900 16.6-99.9-99.9-99.9-9.9 9922.1 56 19.1   4  3.2-9.9-9.9
5018919760224 27.2 19.0  1.719900 17.1-99.9-99.9-99.9-9.9 9921.6 78 18.7   3  2.4-9.9-9.9
5018919760225 28.8 16.0  0.009900 15.6-99.9-99.9-99.9-9.9 9919.7 69 17.3   4  3.2-9.9-9.9
5018919760226 30.0 17.0  0.419900 16.1-99.9-99.9-99.9-9.9 9921.3 71 18.5   7  5.6-9.9-9.9
5018919760227 30.6 19.5  7.519900 19.0-99.9-99.9-99.9-9.9 9922.1 70 19.1   4  3.2-9.9-9.9
5018919760228 29.2 18.0 10.019900 17.1-99.9-99.9-99.9-9.9 9921.8 75 18.9   2  1.6-9.9-9.9
5018919760229 24.8 16.0 46.219900 16.6-99.9-99.9-99.9-9.9 9914.3 78 12.3  11  8.8-9.9-9.9
5018919760301 25.2 10.5  0.009900  9.6-99.9-99.9-99.9-9.9 9912.5 58 10.3  13 10.4-9.9-9.9
5018919760302 29.0 13.0  0.009900 11.1-99.9-99.9-99.9-9.9 9917.5 66 15.4   0  0.0-9.9-9.9
5018919760303 29.6 15.5  0.009900 12.6-99.9-99.9-99.9-9.9 9920.6 76 18.0   8  6.4-9.9-9.9
5018919760304 29.4 17.0  0.009900 14.6-99.9-99.9-99.9-9.9 9922.7 75 19.5   4  3.2-9.9-9.9
5018919760305 30.2 17.5  3.819900 16.1-99.9-99.9-99.9-9.9 9920.7 74 18.1   6  4.8-9.9-9.9
5018919760306 27.0 13.0  0.009900 12.1-99.9-99.9-99.9-9.9 9912.7 55 10.5   2  1.6-9.9-9.9
5018919760307 23.8 12.6  0.419900 10.7-99.9-99.9-99.9-9.9 9913.8 60 11.8   7  5.6-9.9-9.9
5018919760308 21.3  8.0  0.009900  7.1-99.9-99.9-99.9-9.9 9911.4 62  8.9   4  3.2-9.9-9.9
5018919760309 26.4 14.5  0.009900 12.6-99.9-99.9-99.9-9.9 9917.9 74 15.8   2  1.6-9.9-9.9
5018919760310 24.3 13.0  0.419900 10.1-99.9-99.9-99.9-9.9 9918.0 79 15.8   4  3.2-9.9-9.9
5018919760311 21.0 15.0  2.019900 11.1-99.9-99.9-99.9-9.9 9912.9 69 10.7  11  8.8-9.9-9.9
5018919760312 17.0  7.0  0.009900  6.1-99.9-99.9-99.9-9.9 99 8.2 57  4.1  14 11.2-9.9-9.9
5018919760313 19.4  4.4  0.009900  3.1-99.9-99.9-99.9-9.9 99 9.1 60  5.6   2  1.6-9.9-9.9
5018919760314 20.8  3.5  0.009900  1.1-99.9-99.9-99.9-9.9 99 9.8 57  6.7   5  4.0-9.9-9.9
5018919760315 24.4  8.3  0.009900  5.1-99.9-99.9-99.9-9.9 9913.8 65 11.8   5  4.0-9.9-9.9
5018919760316 23.4 14.0  0.819900 13.1-99.9-99.9-99.9-9.9 9920.0 83 17.5   6  4.8-9.9-9.9
5018919760317 24.4 15.6  0.009900 13.1-99.9-99.9-99.9-9.9 9913.7 60 11.6  11  8.8-9.9-9.9
5018919760318 22.8  4.6  0.009900  3.1-99.9-99.9-99.9-9.9 99 9.8 55  6.7   6  4.8-9.9-9.9
5018919760319 27.8 12.6  0.009900 11.7-99.9-99.9-99.9-9.9 9915.4 66 13.4  11  8.8-9.9-9.9
5018919760320 22.8  6.5  0.009900  3.1-99.9-99.9-99.9-9.9 9911.5 63  9.0   1  0.8-9.9-9.9
5018919760321 24.8  4.0  0.009900  8.1-99.9-99.9-99.9-9.9 99 9.9 57  6.8   4  3.2-9.9-9.9
5018919760322 34.6  9.4  0.009900  6.1-99.9-99.9-99.9-9.9 9916.0 57 14.0   7  5.6-9.9-9.9
5018919760323 20.8 14.2  0.009900 15.6-99.9-99.9-99.9-9.9 9910.0 52  7.0  19 15.2-9.9-9.9
5018919760324 20.2  5.0  0.009900  1.1-99.9-99.9-99.9-9.9 99 8.3 53  4.3   6  4.8-9.9-9.9
5018919760325 18.4  7.8  0.009900  3.6-99.9-99.9-99.9-9.9 99 9.3 63  5.9   3  2.4-9.9-9.9
5018919760326 19.3  2.4  0.009900 -2.1-99.9-99.9-99.9-9.9 99 8.5 71  4.6   1  0.8-9.9-9.9
5018919760327 21.3  4.0  0.009900  1.7-99.9-99.9-99.9-9.9 99 9.5 66  6.2   6  4.8-9.9-9.9
5018919760328 22.8  3.4  0.009900  0.1-99.9-99.9-99.9-9.9 9910.2 61  7.3   1  0.8-9.9-9.9
5018919760329 25.3  7.0  0.009900  4.1-99.9-99.9-99.9-9.9 9913.0 69 10.9   6  4.8-9.9-9.9
5018919760330 26.8 12.2  5.019900  9.7-99.9-99.9-99.9-9.9 9914.0 56 12.0   2  1.6-9.9-9.9
5018919760331 18.8 10.2 21.019900 12.5-99.9-99.9-99.9-9.9 9912.4 91 10.1   6  4.8-9.9-9.9
5018919760401 20.8  5.0  0.009900  3.1-99.9-99.9-99.9-9.9 9911.6 78  9.2   0  0.0-9.9-9.9
5018919760402 23.4  6.8  0.009900  4.1-99.9-99.9-99.9-9.9 9913.1 70 11.0   1  0.8-9.9-9.9
5018919760403 23.3  8.5  0.009900  7.1-99.9-99.9-99.9-9.9 9911.6 78  9.2   9  7.2-9.9-9.9
5018919760404 22.4 12.5  0.009900 12.6-99.9-99.9-99.9-9.9 9913.5 67 11.4  11  8.8-9.9-9.9
5018919760405 22.5  9.4  0.009900  8.3-99.9-99.9-99.9-9.9 9911.7 65  9.3  10  8.0-9.9-9.9
5018919760406 21.6  4.0  0.009900  2.1-99.9-99.9-99.9-9.9 9911.5 68  9.0   1  0.8-9.9-9.9
5018919760407 25.4  5.0  0.009900  2.1-99.9-99.9-99.9-9.9 9913.1 65 11.0   1  0.8-9.9-9.9
5018919760408 20.2  5.0  0.009900  3.1-99.9-99.9-99.9-9.9 99 8.9 60  5.3   4  3.2-9.9-9.9
5018919760409 22.4  5.0  0.009900  2.0-99.9-99.9-99.9-9.9 99 8.8 55  5.1   7  5.6-9.9-9.9
5018919760410 21.0  1.5  0.009900  1.6-99.9-99.9-99.9-9.9 99 9.8 62  6.7   5  4.0-9.9-9.9
5018919760411 29.8  8.0  0.009900  5.1-99.9-99.9-99.9-9.9 9911.2 54  8.6   6  4.8-9.9-9.9
5018919760412 30.0  7.0  0.009900  4.1-99.9-99.9-99.9-9.9 9911.6 60  9.2   3  2.4-9.9-9.9
5018919760413 29.4  9.0  0.009900  3.6-99.9-99.9-99.9-9.9 9913.0 59 10.9   0  0.0-9.9-9.9
5018919760414 27.8 13.0  0.009900 10.1-99.9-99.9-99.9-9.9 9912.0 51  9.7   9  7.2-9.9-9.9
5018919760415 25.2 12.0 28.619900  9.6-99.9-99.9-99.9-9.9 9914.4 66 12.4   6  4.8-9.9-9.9
5018919760416 18.8 10.5  0.719900-99.9-99.9-99.9-99.9-9.9 9911.7 82  9.3  13 10.4-9.9-9.9
5018919760417 13.4 11.0 32.019900  8.1-99.9-99.9-99.9-9.9 9912.2 84  9.9   9  7.2-9.9-9.9
5018919760418 18.3 11.8  4.019900 10.1-99.9-99.9-99.9-9.9 9917.1 91 15.0   9  7.2-9.9-9.9
5018919760419 12.8  8.5  1.219900  8.1-99.9-99.9-99.9-9.9 9911.4 86  8.9  13 10.4-9.9-9.9
5018919760420 14.8 10.5  0.009900 10.1-99.9-99.9-99.9-9.9 9910.3 74  7.4  27 21.6-9.9-9.9
5018919760421 13.8  5.5  0.009900 13.1-99.9-99.9-99.9-9.9 99 9.7 78  6.5   6  4.8-9.9-9.9
5018919760422 15.4  2.0  0.009900  0.1-99.9-99.9-99.9-9.9 99 8.4 68  4.5   2  1.6-9.9-9.9
5018919760423 13.8  4.5  0.009900  1.6-99.9-99.9-99.9-9.9 99 9.7 75  6.5   4  3.2-9.9-9.9
5018919760424 19.8  6.0  0.009900  4.1-99.9-99.9-99.9-9.9 9911.1 71  8.5   3  2.4-9.9-9.9
5018919760425 21.6  8.0  0.009900  7.3-99.9-99.9-99.9-9.9 9912.1 70  9.8   7  5.6-9.9-9.9
5018919760426 26.2  9.0  0.009900  6.6-99.9-99.9-99.9-9.9 9913.8 69 11.8   0  0.0-9.9-9.9
5018919760427 27.8  9.0  0.009900  7.1-99.9-99.9-99.9-9.9 9915.2 69 13.2   3  2.4-9.9-9.9
5018919760428 25.8 13.0  0.009900 10.1-99.9-99.9-99.9-9.9 9914.1 63 12.1  11  8.8-9.9-9.9
5018919760429 23.6  5.0  0.009900  2.1-99.9-99.9-99.9-9.9 99 9.6 68  6.4   1  0.8-9.9-9.9
5018919760430 20.4  6.5  0.009900  4.1-99.9-99.9-99.9-9.9 99 9.9 69  6.8   3  2.4-9.9-9.9
5018919760501 23.8  9.5  0.009900  7.1-99.9-99.9-99.9-9.9 9913.7 70 11.6   8  6.4-9.9-9.9
5018919760502 24.8 11.4  0.009900  7.9-99.9-99.9-99.9-9.9 9914.7 68 12.7   7  5.6-9.9-9.9
5018919760503 24.4 11.8  0.009900 11.1-99.9-99.9-99.9-9.9 9915.0 72 13.0   6  4.8-9.9-9.9
5018919760504 21.2 10.4  0.009900  9.1-99.9-99.9-99.9-9.9 9916.0 85 14.0   3  2.4-9.9-9.9
5018919760505 17.8 13.4  4.019900 12.1-99.9-99.9-99.9-9.9 9916.2 93 14.2   6  4.8-9.9-9.9
5018919760506 22.4 13.5  0.009900 13.1-99.9-99.9-99.9-9.9 9916.4 82 14.4   1  0.8-9.9-9.9
5018919760507 17.0  9.4  0.009900  9.5-99.9-99.9-99.9-9.9 9910.5 76  7.7  11  8.8-9.9-9.9
5018919760508 12.3  1.5  0.009900  1.0-99.9-99.9-99.9-9.9 99 7.5 77  2.9   4  3.2-9.9-9.9
5018919760509 16.2  0.5  0.009900 -1.1-99.9-99.9-99.9-9.9 99 8.2 83  4.1   1  0.8-9.9-9.9
5018919760510 18.8  5.0  0.009900  3.1-99.9-99.9-99.9-9.9 99 9.5 69  6.2   5  4.0-9.9-9.9
5018919760511 20.8  5.0  0.009900  3.1-99.9-99.9-99.9-9.9 9912.3 77 10.0   6  4.8-9.9-9.9
5018919760512 20.4  9.0  0.009900  6.1-99.9-99.9-99.9-9.9 9912.1 72  9.8   9  7.2-9.9-9.9
5018919760513 21.3  9.5  0.009900  4.1-99.9-99.9-99.9-9.9 9912.4 65 10.1  14 11.2-9.9-9.9
5018919760514 21.3 10.2  0.009900  9.6-99.9-99.9-99.9-9.9 9913.9 73 11.9   8  6.4-9.9-9.9
5018919760515 22.8 13.0  0.009900  9.1-99.9-99.9-99.9-9.9 9915.4 78 13.4   6  4.8-9.9-9.9
5018919760516 16.6  9.8  0.009900 10.1-99.9-99.9-99.9-9.9 99 6.3 47  0.4  11  8.8-9.9-9.9
5018919760517 15.8  1.4  0.009900 -1.7-99.9-99.9-99.9-9.9 99 6.3 63  0.4   3  2.4-9.9-9.9
5018919760518 17.0  2.5  0.009900  0.6-99.9-99.9-99.9-9.9 99 7.1 62  2.1   3  2.4-9.9-9.9
5018919760519 17.4  1.0  0.009900 -0.6-99.9-99.9-99.9-9.9 99 6.6 62  1.1   3  2.4-9.9-9.9
5018919760520 15.0  0.5  0.009900 -1.1-99.9-99.9-99.9-9.9 99 7.2 64  2.3   3  2.4-9.9-9.9
5018919760521 15.2 -1.0  0.009900 -2.1-99.9-99.9-99.9-9.9 99 7.5 75  2.9   3  2.4-9.9-9.9
5018919760522 15.4 -1.5  0.009900 -2.6-99.9-99.9-99.9-9.9 99 7.7 74  3.2   3  2.4-9.9-9.9
5018919760523 15.3  1.5  0.009900 -0.6-99.9-99.9-99.9-9.9 99 9.9 85  6.8   6  4.8-9.9-9.9
5018919760524 14.2  5.5  0.009900  2.5-99.9-99.9-99.9-9.9 9911.8 90  9.4   6  4.8-9.9-9.9
5018919760525 17.4  4.5  0.009900  3.5-99.9-99.9-99.9-9.9 9911.2 84  8.6   0  0.0-9.9-9.9
5018919760526 17.0  5.5  0.009900  2.6-99.9-99.9-99.9-9.9 9910.8 84  8.1   3  2.4-9.9-9.9
5018919760527 18.2  4.5  0.009900  1.1-99.9-99.9-99.9-9.9 9910.1 75  7.1   3  2.4-9.9-9.9
5018919760528 16.8 10.5  0.009900  8.1-99.9-99.9-99.9-9.9 9912.7 79 10.5   9  7.2-9.9-9.9
5018919760529 17.4  8.5  9.019900  7.4-99.9-99.9-99.9-9.9 9912.9 86 10.7   4  3.2-9.9-9.9
5018919760530 18.8  8.6  0.009900  8.3-99.9-99.9-99.9-9.9 99 9.7 70  6.5   4  3.2-9.9-9.9
5018919760531 19.2  4.5  0.009900  2.1-99.9-99.9-99.9-9.9 9911.1 75  8.5   4  3.2-9.9-9.9
5018919760601 16.0  7.5  0.009900  2.1-99.9-99.9-99.9-9.9 99 6.5 51  0.9  12  9.6-9.9-9.9
5018919760602 12.0  3.0  0.009900  3.1-99.9-99.9-99.9-9.9 99 6.5 70  0.9  11  8.8-9.9-9.9
5018919760603 11.2 -0.5  0.009900 -1.6-99.9-99.9-99.9-9.9 99 5.4 62 -1.7   2  1.6-9.9-9.9
5018919760604 11.2  3.5  0.009900  0.1-99.9-99.9-99.9-9.9 99 7.6 77  3.0   6  4.8-9.9-9.9
5018919760605  9.6  5.5  5.819900  4.6-99.9-99.9-99.9-9.9 99 7.5 71  2.9   6  4.8-9.9-9.9
5018919760606 10.0  5.5  2.819900  5.0-99.9-99.9-99.9-9.9 99 9.6 89  6.4   7  5.6-9.9-9.9
5018919760607  9.4  3.0  0.009900  1.1-99.9-99.9-99.9-9.9 99 7.3 76  2.5   4  3.2-9.9-9.9
5018919760608  9.1  3.5  0.219900  2.1-99.9-99.9-99.9-9.9 99 7.1 74  2.1   0  0.0-9.9-9.9
5018919760609  9.8  4.0  0.009900  3.1-99.9-99.9-99.9-9.9 99 7.4 79  2.7   7  5.6-9.9-9.9
5018919760610 12.4  0.0  0.009900 -2.1-99.9-99.9-99.9-9.9 99 7.7 72  3.2   2  1.6-9.9-9.9
5018919760611 13.3  0.0  0.009900 -2.1-99.9-99.9-99.9-9.9 99 8.1 75  3.9   5  4.0-9.9-9.9
5018919760612 13.4  2.5  0.009900  1.1-99.9-99.9-99.9-9.9 99 8.2 79  4.1   3  2.4-9.9-9.9
5018919760613 11.3  2.0  0.009900  0.6-99.9-99.9-99.9-9.9 99 8.6 81  4.8   4  3.2-9.9-9.9
5018919760614 14.6  2.5  0.009900  1.1-99.9-99.9-99.9-9.9 99 7.7 68  3.2   1  0.8-9.9-9.9
5018919760615 15.0  6.0  0.009900  3.1-99.9-99.9-99.9-9.9 99 8.1 63  3.9  13 10.4-9.9-9.9
5018919760616 13.4  3.8  0.009900  2.1-99.9-99.9-99.9-9.9 99 5.6 63 -1.2   6  4.8-9.9-9.9
5018919760617 14.2  0.5  0.009900 -2.1-99.9-99.9-99.9-9.9 99 6.8 57  1.5  14 11.2-9.9-9.9
5018919760618 16.2  5.0  0.009900  6.1-99.9-99.9-99.9-9.9 99 8.3 64  4.3   7  5.6-9.9-9.9
5018919760619 16.4  0.5  0.009900 -2.1-99.9-99.9-99.9-9.9 99 6.1 58  0.0   1  0.8-9.9-9.9
5018919760620 22.0  4.5  0.009900  3.1-99.9-99.9-99.9-9.9 9912.5 77 10.3   1  0.8-9.9-9.9
5018919760621 23.2 10.5  0.009900  9.1-99.9-99.9-99.9-9.9 9916.6 86 14.6   2  1.6-9.9-9.9
5018919760622 21.6 10.0  0.009900  8.1-99.9-99.9-99.9-9.9 9915.6 82 13.6   4  3.2-9.9-9.9
5018919760623 16.4 10.0  0.119900  9.1-99.9-99.9-99.9-9.9 9915.0 95 13.0   4  3.2-9.9-9.9
5018919760624 15.4  8.5  0.009900  6.1-99.9-99.9-99.9-9.9 99 6.7 51  1.3   6  4.8-9.9-9.9
5018919760625 11.0  3.8  0.009900  2.1-99.9-99.9-99.9-9.9 99 5.4 64 -1.7   4  3.2-9.9-9.9
5018919760626 13.4 -2.5  0.009900 -4.1-99.9-99.9-99.9-9.9 99 5.0 57 -2.7   8  6.4-9.9-9.9
5018919760627 15.3 -3.0  0.009900 -5.5-99.9-99.9-99.9-9.9 99 4.4 49 -4.4   6  4.8-9.9-9.9
5018919760628 14.8 -4.0  0.009900 -6.1-99.9-99.9-99.9-9.9 99 5.1 54 -2.5   4  3.2-9.9-9.9
5018919760629 11.0 -3.5  0.009900 -5.1-99.9-99.9-99.9-9.9 99 4.9 73 -3.0   1  0.8-9.9-9.9
5018919760630 11.8 -5.5  0.009900 -7.1-99.9-99.9-99.9-9.9 99 5.4 75 -1.7   1  0.8-9.9-9.9
5018919760701 11.8 -2.5  0.009900 -5.5-99.9-99.9-99.9-9.9 99 6.3 76  0.4  11  8.8-9.9-9.9
5018919760702 13.2  3.0  0.009900  1.1-99.9-99.9-99.9-9.9 99 8.4 75  4.5  14 11.2-9.9-9.9
5018919760703 15.0 -0.5  0.009900 -0.9-99.9-99.9-99.9-9.9 99 6.0 62 -0.2   2  1.6-9.9-9.9
5018919760704 15.2 -4.0  0.009900 -3.4-99.9-99.9-99.9-9.9 99 4.7 58 -3.6   2  1.6-9.9-9.9
5018919760705 15.0 -1.5  0.009900 -2.4-99.9-99.9-99.9-9.9 99 5.6 59 -1.2   5  4.0-9.9-9.9
5018919760706 17.4 -2.0  0.009900 -3.9-99.9-99.9-99.9-9.9 99 7.0 66  1.9   6  4.8-9.9-9.9
5018919760707  8.4  3.8  0.009900  2.9-99.9-99.9-99.9-9.9 99 6.0 67 -0.2   6  4.8-9.9-9.9
5018919760708 10.2 -2.5  0.009900 -4.4-99.9-99.9-99.9-9.9 99 4.7 66 -3.6   5  4.0-9.9-9.9
5018919760709 11.8 -4.2  0.009900 -7.9-99.9-99.9-99.9-9.9 99 3.8 48 -6.4   2  1.6-9.9-9.9
5018919760710 12.2 -6.5  0.009900 -9.4-99.9-99.9-99.9-9.9 99 4.2 53 -5.0   6  4.8-9.9-9.9
5018919760711 12.3 -1.5  0.009900 -2.9-99.9-99.9-99.9-9.9 99 5.9 68 -0.5   9  7.2-9.9-9.9
5018919760712 15.8 -5.0  0.009900 -8.9-99.9-99.9-99.9-9.9 99 4.8 57 -3.3   1  0.8-9.9-9.9
5018919760713 15.0 -0.5  0.009900 -0.9-99.9-99.9-99.9-9.9 99 5.0 51 -2.7   4  3.2-9.9-9.9
5018919760714 16.0 -3.5  0.009900 -4.9-99.9-99.9-99.9-9.9 99 5.0 54 -2.7   3  2.4-9.9-9.9
5018919760715 17.8  2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 51  0.2  13 10.4-9.9-9.9
5018919760716 18.2  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 63  3.6   2  1.6-9.9-9.9
5018919760717 19.4  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 67  5.4  12  9.6-9.9-9.9
5018919760718 25.2  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 68 11.0  16 12.8-9.9-9.9
5018919760719 24.4 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 60 12.2  13 10.4-9.9-9.9
5018919760720 21.3 12.4 20.019910-99.9-99.9-99.9-99.9-9.9 9915.2 82 13.2   7  5.6-9.9-9.9
5018919760721 15.4  9.5 48.619900-99.9-99.9-99.9-99.9-9.9 9914.5 94 12.5   7  5.6-9.9-9.9
5018919760722 18.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.4 89 13.4   6  4.8-9.9-9.9
5018919760723 14.8  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 88  7.8   4  3.2-9.9-9.9
5018919760724 16.5  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 61  2.5  13 10.4-9.9-9.9
5018919760725 16.3  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 68  2.7   1  0.8-9.9-9.9
5018919760726 11.2 -1.0  5.019900-99.9-99.9-99.9-99.9-9.9 99 8.5 84  4.6   2  1.6-9.9-9.9
5018919760727 15.2  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 69  1.1   1  0.8-9.9-9.9
5018919760728 15.2  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 72  4.1   4  3.2-9.9-9.9
5018919760729 19.2  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.7 74  9.3   6  4.8-9.9-9.9
5018919760730 14.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 59  2.9   9  7.2-9.9-9.9
5018919760731  9.4  3.0  0.619900-99.9-99.9-99.9-99.9-9.9 99 7.1 73  2.1   7  5.6-9.9-9.9
5018919760801  7.2  4.0  6.019900-99.9-99.9-99.9-99.9-9.9 99 7.8 87  3.4  21 16.8-9.9-9.9
5018919760802 11.6  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 78  4.6  11  8.8-9.9-9.9
5018919760803 12.8  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 76  6.1  18 14.4-9.9-9.9
5018919760804 13.2  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.3 75  5.9  18 14.4-9.9-9.9
5018919760805 14.8  7.0  2.019900-99.9-99.9-99.9-99.9-9.9 9910.4 74  7.5  16 12.8-9.9-9.9
5018919760806 14.2  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 91 10.3  11  8.8-9.9-9.9
5018919760807 14.2  8.5  3.619900-99.9-99.9-99.9-99.9-9.9 9912.4 89 10.1   4  3.2-9.9-9.9
5018919760808 13.4  9.0  5.719900-99.9-99.9-99.9-99.9-9.9 9912.2 89  9.9   9  7.2-9.9-9.9
5018919760809 12.2  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 76  3.8  13 10.4-9.9-9.9
5018919760810 13.2  4.0  3.019900-99.9-99.9-99.9-99.9-9.9 99 8.8 83  5.1   6  4.8-9.9-9.9
5018919760811 10.6  1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 79  3.2   1  0.8-9.9-9.9
5018919760812 11.2  1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 68  1.9   9  7.2-9.9-9.9
