5018619720310 22.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 56  7.8   4  3.2-9.9-9.9
5018619720311 23.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 63 11.5   6  4.8-9.9-9.9
5018619720312 24.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 74 14.3   4  3.2-9.9-9.9
5018619720313 28.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 70 15.6   4  3.2-9.9-9.9
5018619720314 30.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.2 56 14.2   4  3.2-9.9-9.9
5018619720315 29.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 65 15.6   4  3.2-9.9-9.9
5018619720316 31.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.3 59 15.2   4  3.2-9.9-9.9
5018619720317 24.4-99.9  6.219900-99.9-99.9-99.9-99.9-9.9 9918.4 88 16.2   4  3.2-9.9-9.9
5018619720318 25.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.4 64 11.3   4  3.2-9.9-9.9
5018619720319 30.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 51 11.1   4  3.2-9.9-9.9
5018619720320 30.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 52 11.9   6  4.8-9.9-9.9
5018619720321 29.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 53 12.7   7  5.6-9.9-9.9
5018619720322 31.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.3 70 17.7   4  3.2-9.9-9.9
5018619720323 24.4-99.9  5.019900-99.9-99.9-99.9-99.9-9.9 9918.1 89 15.9   7  5.6-9.9-9.9
5018619720324 20.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 74 12.5   7  5.6-9.9-9.9
5018619720325 18.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.6 65  6.4   6  4.8-9.9-9.9
5018619720326 19.4-99.9  3.519900-99.9-99.9-99.9-99.9-9.9 9910.6 70  7.8   7  5.6-9.9-9.9
5018619720327 18.2-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 86 12.0   7  5.6-9.9-9.9
5018619720328 18.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 76  9.8   6  4.8-9.9-9.9
5018619720329 21.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.7 68  9.3   4  3.2-9.9-9.9
5018619720330 23.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 64 10.1   4  3.2-9.9-9.9
5018619720331 22.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 58  8.8   7  5.6-9.9-9.9
5018619720401 23.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 62  8.1   4  3.2-9.9-9.9
5018619720402 26.9-99.9  5.019900-99.9-99.9-99.9-99.9-9.9 9915.7 68 13.7   6  4.8-9.9-9.9
5018619720403 24.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 67 12.5   6  4.8-9.9-9.9
5018619720404 22.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 62  5.8   4  3.2-9.9-9.9
5018619720405 27.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.1 66 13.1   6  4.8-9.9-9.9
5018619720406 26.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.4 65 12.4   6  4.8-9.9-9.9
5018619720407 29.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 66 16.2   6  4.8-9.9-9.9
5018619720408 27.6-99.9  7.619900-99.9-99.9-99.9-99.9-9.9 9919.2 82 16.9   6  4.8-9.9-9.9
5018619720409 20.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.1 92 15.0   4  3.2-9.9-9.9
5018619720410 20.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.2 88 14.2   4  3.2-9.9-9.9
5018619720411 23.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 79 13.0   4  3.2-9.9-9.9
5018619720412 26.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 69 12.7   4  3.2-9.9-9.9
5018619720413 25.9-99.9 23.419900-99.9-99.9-99.9-99.9-9.9 9916.1 82 14.1   6  4.8-9.9-9.9
5018619720414 16.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 69  7.0   7  5.6-9.9-9.9
5018619720415 19.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 68  5.0   4  3.2-9.9-9.9
5018619720416 20.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 68  7.4   4  3.2-9.9-9.9
5018619720417 23.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 66  9.4   4  3.2-9.9-9.9
5018619720418 23.3-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.0 66  9.7   4  3.2-9.9-9.9
5018619720419 24.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 70 10.9   4  3.2-9.9-9.9
5018619720420 25.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.1 79 12.1   4  3.2-9.9-9.9
5018619720421 26.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.8 74 12.8   4  3.2-9.9-9.9
5018619720422 26.4-99.9  0.719900-99.9-99.9-99.9-99.9-9.9 9916.1 71 14.1   4  3.2-9.9-9.9
5018619720423 20.5-99.9  4.519900-99.9-99.9-99.9-99.9-9.9 9919.4 95 17.0   4  3.2-9.9-9.9
5018619720424 17.9-99.9  0.219900-99.9-99.9-99.9-99.9-9.9 9916.0 92 14.0  11  8.8-9.9-9.9
5018619720425 17.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.8 79 10.6   4  3.2-9.9-9.9
5018619720426 18.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 71  6.7   6  4.8-9.9-9.9
5018619720427 20.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 60  5.4   7  5.6-9.9-9.9
5018619720428 22.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 61  5.4   4  3.2-9.9-9.9
5018619720429 23.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 64  7.0   4  3.2-9.9-9.9
5018619720430 24.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 70  7.8   4  3.2-9.9-9.9
5018619720501 22.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 69  8.9   6  4.8-9.9-9.9
5018619720502 23.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.0 71  9.7   6  4.8-9.9-9.9
5018619720503 22.5-99.9  3.819900-99.9-99.9-99.9-99.9-9.9 9914.1 81 12.1   6  4.8-9.9-9.9
5018619720504 17.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.6 75  6.4   4  3.2-9.9-9.9
5018619720505 14.4-99.9 16.019900-99.9-99.9-99.9-99.9-9.9 9911.7 79  9.3   6  4.8-9.9-9.9
5018619720506 18.1-99.9  0.319900-99.9-99.9-99.9-99.9-9.9 9912.9 81 10.7   4  3.2-9.9-9.9
5018619720507 17.9-99.9  3.519900-99.9-99.9-99.9-99.9-9.9 9910.3 71  7.4   4  3.2-9.9-9.9
5018619720508 17.9-99.9  5.919900-99.9-99.9-99.9-99.9-9.9 9914.6 95 12.6   7  5.6-9.9-9.9
5018619720509 15.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 59  1.7   4  3.2-9.9-9.9
5018619720510 17.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 63  6.1   4  3.2-9.9-9.9
5018619720511 19.2-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.0 70  9.7   4  3.2-9.9-9.9
5018619720512 26.7-99.9  0.419900-99.9-99.9-99.9-99.9-9.9 9918.9 80 16.6   4  3.2-9.9-9.9
5018619720513 24.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 85 13.2   4  3.2-9.9-9.9
5018619720514 26.2-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9922.0 91 19.0   4  3.2-9.9-9.9
5018619720515 29.9-99.9 20.819900-99.9-99.9-99.9-99.9-9.9 9923.1 76 19.8   6  4.8-9.9-9.9
5018619720516 26.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 79 12.6   4  3.2-9.9-9.9
5018619720517 18.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 66  6.5   6  4.8-9.9-9.9
5018619720518 14.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 78  7.7   7  5.6-9.9-9.9
5018619720519 16.5-99.9  0.319900-99.9-99.9-99.9-99.9-9.9 99 9.5 76  6.2   4  3.2-9.9-9.9
5018619720520 16.9-99.9  6.319900-99.9-99.9-99.9-99.9-9.9 9914.5 90 12.5   4  3.2-9.9-9.9
5018619720521 16.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 89 12.2   4  3.2-9.9-9.9
5018619720522 12.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 85  6.1   4  3.2-9.9-9.9
5018619720523 17.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 83  8.2   4  3.2-9.9-9.9
5018619720524 16.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 70  5.0   2  1.6-9.9-9.9
5018619720525 17.2-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 76  9.4   6  4.8-9.9-9.9
5018619720526 13.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 89  7.8   4  3.2-9.9-9.9
5018619720527 18.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 74  8.0   6  4.8-9.9-9.9
5018619720528 17.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 91 12.2   4  3.2-9.9-9.9
5018619720529 21.2-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 73  7.4   4  3.2-9.9-9.9
5018619720530 19.9-99.9  8.019900-99.9-99.9-99.9-99.9-9.9 9918.0 93 15.8   7  5.6-9.9-9.9
5018619720531 23.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.4 64 12.4   7  5.6-9.9-9.9
5018619720601 13.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 72  4.8   7  5.6-9.9-9.9
5018619720602 10.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 71 -0.2   4  3.2-9.9-9.9
5018619720603 12.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 74  1.3   4  3.2-9.9-9.9
5018619720604 14.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 84  7.3   4  3.2-9.9-9.9
5018619720605 13.4-99.9  1.319900-99.9-99.9-99.9-99.9-9.9 99 9.2 82  5.8   4  3.2-9.9-9.9
5018619720606 15.1-99.9 39.019900-99.9-99.9-99.9-99.9-9.9 9914.8 97 12.8   4  3.2-9.9-9.9
5018619720607 13.9-99.9 12.919900-99.9-99.9-99.9-99.9-9.9 9913.0 97 10.9   4  3.2-9.9-9.9
5018619720608 13.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 98 10.9   4  3.2-9.9-9.9
5018619720609 13.2-99.9  6.819900-99.9-99.9-99.9-99.9-9.9 9911.1 85  8.5   4  3.2-9.9-9.9
5018619720610 12.3-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 89  8.9   4  3.2-9.9-9.9
5018619720611 13.7-99.9  1.419900-99.9-99.9-99.9-99.9-9.9 9913.6 98 11.5   4  3.2-9.9-9.9
5018619720612 15.7-99.9  0.519900-99.9-99.9-99.9-99.9-9.9 9914.0 94 12.0   4  3.2-9.9-9.9
5018619720613 15.4-99.9  0.519900-99.9-99.9-99.9-99.9-9.9 9915.9 96 13.9   6  4.8-9.9-9.9
5018619720614 16.6-99.9 39.019900-99.9-99.9-99.9-99.9-9.9 9917.1 97 15.0   4  3.2-9.9-9.9
5018619720615 19.2-99.9  0.519900-99.9-99.9-99.9-99.9-9.9 9915.7 90 13.7   4  3.2-9.9-9.9
5018619720616 17.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 76  7.1   4  3.2-9.9-9.9
5018619720617 20.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 65  5.3   4  3.2-9.9-9.9
5018619720618 15.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 65  4.6  11  8.8-9.9-9.9
5018619720619 14.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 73  4.1   4  3.2-9.9-9.9
5018619720620 13.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 74  2.9   6  4.8-9.9-9.9
5018619720621 18.2-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 79  8.1   4  3.2-9.9-9.9
5018619720622 20.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 71  8.4   4  3.2-9.9-9.9
5018619720623 17.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 67  4.5   6  4.8-9.9-9.9
5018619720624 19.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 86 11.4   4  3.2-9.9-9.9
5018619720625 17.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 80  8.5   6  4.8-9.9-9.9
5018619720626 12.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 66  0.0   7  5.6-9.9-9.9
5018619720627  6.9-99.9  7.019900-99.9-99.9-99.9-99.9-9.9 99 6.6 80  1.1   4  3.2-9.9-9.9
5018619720628 11.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 83  3.8   4  3.2-9.9-9.9
5018619720629  8.9-99.9  0.419900-99.9-99.9-99.9-99.9-9.9 99 7.8 81  3.4   7  5.6-9.9-9.9
5018619720630  9.1-99.9 10.519900-99.9-99.9-99.9-99.9-9.9 9910.5 96  7.7  13 10.4-9.9-9.9
5018619720701 14.9-99.9  2.519900-99.9-99.9-99.9-99.9-9.9 9914.0 99 12.0   4  3.2-9.9-9.9
5018619720702 12.4-99.9  1.219900-99.9-99.9-99.9-99.9-9.9 9911.8 99  9.4   4  3.2-9.9-9.9
5018619720703 13.2-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 79  3.2   7  5.6-9.9-9.9
5018619720704 14.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 74  3.8   4  3.2-9.9-9.9
5018619720705 14.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 75  4.3   6  4.8-9.9-9.9
5018619720706 13.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 86  7.8   4  3.2-9.9-9.9
5018619720707  9.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 70  0.0   9  7.2-9.9-9.9
5018619720708  9.9-99.9  0.419900-99.9-99.9-99.9-99.9-9.9 99 6.6 76  1.1   6  4.8-9.9-9.9
5018619720709  9.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 79  0.9   4  3.2-9.9-9.9
5018619720710 16.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 60  1.7   9  7.2-9.9-9.9
5018619720711 17.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 68  4.8   4  3.2-9.9-9.9
5018619720712 12.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 59  0.0   7  5.6-9.9-9.9
5018619720713 10.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 62 -3.6   4  3.2-9.9-9.9
5018619720714 11.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 72  0.2   4  3.2-9.9-9.9
5018619720715 14.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 65  0.9   2  1.6-9.9-9.9
5018619720716 11.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 71  0.0   4  3.2-9.9-9.9
5018619720717 10.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 84  2.3   6  4.8-9.9-9.9
5018619720718 19.3-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 89  7.4   4  3.2-9.9-9.9
5018619720719 10.7-99.9 24.319900-99.9-99.9-99.9-99.9-9.9 9912.3100 10.0   6  4.8-9.9-9.9
5018619720720 11.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 88  7.7   6  4.8-9.9-9.9
5018619720721 10.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 87  5.0   2  1.6-9.9-9.9
5018619720722 16.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 72  4.3   7  5.6-9.9-9.9
5018619720723 16.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.5 78  6.2  11  8.8-9.9-9.9
5018619720724 16.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 85  7.5   4  3.2-9.9-9.9
5018619720725 15.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 75  4.8   6  4.8-9.9-9.9
5018619720726 13.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 76  3.0   6  4.8-9.9-9.9
5018619720727 14.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 94 10.3   4  3.2-9.9-9.9
5018619720728 14.4-99.9  8.019900-99.9-99.9-99.9-99.9-9.9 9914.2 97 12.2   2  1.6-9.9-9.9
5018619720729 15.0-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 73  4.3   4  3.2-9.9-9.9
5018619720730 15.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.8 96 12.8   6  4.8-9.9-9.9
5018619720731 22.7-99.9  1.419900-99.9-99.9-99.9-99.9-9.9 9919.7 89 17.3   4  3.2-9.9-9.9
5018619720801 21.1-99.9  1.419900-99.9-99.9-99.9-99.9-9.9 9914.6 73 12.6   7  5.6-9.9-9.9
5018619720802 13.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 52 -0.7   7  5.6-9.9-9.9
5018619720803  6.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 65 -3.3  12  9.6-9.9-9.9
5018619720804 10.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 71 -1.0   4  3.2-9.9-9.9
5018619720805 11.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 65 -0.7   7  5.6-9.9-9.9
5018619720806  8.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 82  3.2   4  3.2-9.9-9.9
5018619720807 16.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 70  5.1   6  4.8-9.9-9.9
5018619720808 22.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 65  5.6   4  3.2-9.9-9.9
5018619720809 18.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 84 10.4   4  3.2-9.9-9.9
5018619720810 20.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 71  8.8   4  3.2-9.9-9.9
5018619720811 19.5-99.9  2.519900-99.9-99.9-99.9-99.9-9.9 9910.1 71  7.1   6  4.8-9.9-9.9
5018619720812 15.5-99.9  4.019900-99.9-99.9-99.9-99.9-9.9 9912.4 92 10.1   4  3.2-9.9-9.9
5018619720813 15.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 94 10.9   4  3.2-9.9-9.9
5018619720814 19.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 85 13.2   6  4.8-9.9-9.9
5018619720815 20.5-99.9  6.319900-99.9-99.9-99.9-99.9-9.9 9916.5 84 14.5   7  5.6-9.9-9.9
5018619720816 17.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 86  8.4   6  4.8-9.9-9.9
5018619720817 11.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 88  6.7   9  7.2-9.9-9.9
5018619720818  9.5-99.9 19.619900-99.9-99.9-99.9-99.9-9.9 99 9.9 93  6.8  24 19.2-9.9-9.9
5018619720819  8.5-99.9 15.219900-99.9-99.9-99.9-99.9-9.9 9910.5 98  7.7  14 11.2-9.9-9.9
5018619720820 10.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 84  5.6   7  5.6-9.9-9.9
5018619720821 11.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 83  5.4   4  3.2-9.9-9.9
5018619720822 16.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 80  7.3   4  3.2-9.9-9.9
5018619720823 15.6-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 80  6.8   6  4.8-9.9-9.9
5018619720824 17.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 82 10.1   4  3.2-9.9-9.9
5018619720825 13.4-99.9  0.319900-99.9-99.9-99.9-99.9-9.9 9910.6 92  7.8  11  8.8-9.9-9.9
5018619720826 10.6-99.9  2.219900-99.9-99.9-99.9-99.9-9.9 9910.5 98  7.7   4  3.2-9.9-9.9
5018619720827  9.4-99.9  3.419900-99.9-99.9-99.9-99.9-9.9 99 9.5 93  6.2   6  4.8-9.9-9.9
5018619720828 19.1-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 77  5.8   4  3.2-9.9-9.9
5018619720829 10.4-99.9 12.119900-99.9-99.9-99.9-99.9-9.9 99 8.6 88  4.8   6  4.8-9.9-9.9
5018619720830  9.3-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 82  2.1   6  4.8-9.9-9.9
5018619720831  9.7-99.9  1.019900-99.9-99.9-99.9-99.9-9.9 99 6.6 74  1.1   4  3.2-9.9-9.9
5018619720901 10.9  1.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 73  1.5   9  7.2-9.9-9.9
5018619720902 11.9  1.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 69  0.9   4  3.2-9.9-9.9
5018619720903 15.5  2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 70  3.6   6  4.8-9.9-9.9
5018619720904 20.7  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 72  8.2   4  3.2-9.9-9.9
5018619720905 16.4  8.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 53  1.9   6  4.8-9.9-9.9
5018619720906 16.4  6.8  3.619900-99.9-99.9-99.9-99.9-9.9 9911.8 85  9.4  11  8.8-9.9-9.9
5018619720907 19.3 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 90 13.3   6  4.8-9.9-9.9
5018619720908 18.1  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 88 12.5   4  3.2-9.9-9.9
5018619720909 15.9 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 9912.0 81  9.7   4  3.2-9.9-9.9
5018619720910 22.9  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 58  7.4   6  4.8-9.9-9.9
5018619720911 16.9 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 62  6.1   9  7.2-9.9-9.9
5018619720912 19.4  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 63  4.3   4  3.2-9.9-9.9
5018619720913 15.4  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 76  7.4   4  3.2-9.9-9.9
5018619720914 16.4 10.4  4.619900-99.9-99.9-99.9-99.9-9.9 9914.0 91 12.0   6  4.8-9.9-9.9
5018619720915 18.9 13.7 16.119900-99.9-99.9-99.9-99.9-9.9 9918.6 98 16.4   4  3.2-9.9-9.9
5018619720916 17.7  9.9 67.319900-99.9-99.9-99.9-99.9-9.9 9916.4 99 14.4   9  7.2-9.9-9.9
5018619720917 16.9  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 76  8.2   7  5.6-9.9-9.9
5018619720918 18.4  6.1  1.419900-99.9-99.9-99.9-99.9-9.9 9912.5 76 10.3   6  4.8-9.9-9.9
5018619720919 18.6 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 64  7.1   6  4.8-9.9-9.9
5018619720920 15.6  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 65  4.8   4  3.2-9.9-9.9
5018619720921 17.9  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 68  6.7   4  3.2-9.9-9.9
5018619720922 19.6  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 65  6.5   7  5.6-9.9-9.9
5018619720923 23.9  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 78 13.8   7  5.6-9.9-9.9
5018619720924 26.3 11.8  8.019900-99.9-99.9-99.9-99.9-9.9 9918.1 79 15.9   4  3.2-9.9-9.9
5018619720925 19.7 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 84 10.4   4  3.2-9.9-9.9
5018619720926 19.1  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 64  7.3   6  4.8-9.9-9.9
5018619720927 19.1  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 60  7.0   7  5.6-9.9-9.9
5018619720928 22.1  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 68 10.3   4  3.2-9.9-9.9
5018619720929 21.7  9.0  1.619900-99.9-99.9-99.9-99.9-9.9 9912.1 63  9.8   4  3.2-9.9-9.9
5018619720930 24.6  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 72 12.5  17 13.6-9.9-9.9
5018619721001 17.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 67  4.6   4  3.2-9.9-9.9
5018619721002 16.7-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 64  3.0   9  7.2-9.9-9.9
5018619721003 14.2-99.9  1.319900-99.9-99.9-99.9-99.9-9.9 99 6.1 54  0.0   6  4.8-9.9-9.9
5018619721004 11.1-99.9  0.619900-99.9-99.9-99.9-99.9-9.9 99 6.7 68  1.3  11  8.8-9.9-9.9
5018619721005 14.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 63  1.5   4  3.2-9.9-9.9
5018619721006 15.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 62  3.2   6  4.8-9.9-9.9
5018619721007 12.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 64  1.3   4  3.2-9.9-9.9
5018619721008 14.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 68  4.3   4  3.2-9.9-9.9
5018619721009 16.9-99.9  0.319900-99.9-99.9-99.9-99.9-9.9 9910.3 70  7.4   4  3.2-9.9-9.9
5018619721010 19.9-99.9  2.519900-99.9-99.9-99.9-99.9-9.9 9911.4 71  8.9   4  3.2-9.9-9.9
5018619721011 19.4-99.9  1.219900-99.9-99.9-99.9-99.9-9.9 9911.1 70  8.5   6  4.8-9.9-9.9
5018619721012 16.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 72  7.8   4  3.2-9.9-9.9
