5026619650909 11.6  3.0  1.019900-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 4.1-9.9
5026619650910 10.1  3.8  2.519900-99.9-99.9-99.9-99.9 5.4 47-9.9-99-99.9 -99-99.910.2-9.9
5026619650911 11.9  0.8  0.009900-99.9-99.9-99.9-99.9 3.5 30-9.9-99-99.9 -99-99.9 8.2-9.9
5026619650912 14.1  1.0  6.019900-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 4.3-9.9
5026619650913 10.7  6.0  0.009900-99.9-99.9-99.9-99.9 3.7 32-9.9-99-99.9 -99-99.9 8.6-9.9
5026619650914 13.3  2.4  0.009900-99.9-99.9-99.9-99.9 2.7 23-9.9-99-99.9 -99-99.9 7.5-9.9
5026619650915 12.6  4.0  0.009900-99.9-99.9-99.9-99.9 1.7 14-9.9-99-99.9 -99-99.9 6.4-9.9
5026619650916 15.5  1.4  0.009900-99.9-99.9-99.9-99.9 9.5 81-9.9-99-99.9 -99-99.915.6-9.9
5026619650917 16.1  3.5  0.009900-99.9-99.9-99.9-99.9 9.4 79-9.9-99-99.9 -99-99.915.6-9.9
5026619650918 19.9  5.5  0.009900-99.9-99.9-99.9-99.9 2.7 23-9.9-99-99.9 -99-99.9 7.8-9.9
5026619650919 21.4  6.8  0.009900-99.9-99.9-99.9-99.9 6.8 57-9.9-99-99.9 -99-99.912.8-9.9
5026619650920 15.3  7.5  0.009900-99.9-99.9-99.9-99.9 5.5 46-9.9-99-99.9 -99-99.911.3-9.9
5026619650921 19.1  3.0  0.009900-99.9-99.9-99.9-99.9 5.0 42-9.9-99-99.9 -99-99.910.8-9.9
5026619650922 18.1  6.5  0.009900-99.9-99.9-99.9-99.9 4.5 37-9.9-99-99.9 -99-99.910.3-9.9
5026619650923 17.5  6.7  0.009900-99.9-99.9-99.9-99.9 0.5  4-9.9-99-99.9 -99-99.9 5.5-9.9
5026619650924 13.1  3.0  0.009900-99.9-99.9-99.9-99.9 5.7 47-9.9-99-99.9 -99-99.912.0-9.9
5026619650925 19.1  5.4  0.009900-99.9-99.9-99.9-99.9 0.6  5-9.9-99-99.9 -99-99.9 5.7-9.9
5026619650926 22.1  7.6  0.009900-99.9-99.9-99.9-99.9 4.2 34-9.9-99-99.9 -99-99.910.3-9.9
5026619650927 23.3  9.9  0.009900-99.9-99.9-99.9-99.9 1.2 10-9.9-99-99.9 -99-99.9 6.6-9.9
5026619650928 14.3  2.5  0.009900-99.9-99.9-99.9-99.9 5.7 46-9.9-99-99.9 -99-99.912.4-9.9
5026619650929 19.6  7.2  2.019900-99.9-99.9-99.9-99.9 4.1 33-9.9-99-99.9 -99-99.910.4-9.9
5026619650930 14.9  0.5  0.419910-99.9-99.9-99.9-99.9 4.4 35-9.9-99-99.9 -99-99.910.9-9.9
5026619651001 13.1  2.2  0.009900-99.9-99.9-99.9-99.9 8.6 69-9.9-99-99.9 -99-99.916.4-9.9
5026619651002 20.1  4.5  0.009900-99.9-99.9-99.9-99.9 3.2 25-9.9-99-99.9 -99-99.9 9.5-9.9
5026619651003 24.1 12.0  0.009900-99.9-99.9-99.9-99.9 4.1 32-9.9-99-99.9 -99-99.910.8-9.9
5026619651004 19.5 10.5  0.009900-99.9-99.9-99.9-99.9 3.7 29-9.9-99-99.9 -99-99.910.3-9.9
5026619651005 19.1  8.0  0.009900-99.9-99.9-99.9-99.9 9.6 75-9.9-99-99.9 -99-99.918.2-9.9
5026619651006 21.3  5.0  0.009900-99.9-99.9-99.9-99.910.1 79-9.9-99-99.9 -99-99.919.0-9.9
5026619651007 19.1  8.6  0.009900-99.9-99.9-99.9-99.9 3.5 27-9.9-99-99.9 -99-99.910.3-9.9
5026619651008 15.1  7.0  1.519900-99.9-99.9-99.9-99.9 4.8 37-9.9-99-99.9 -99-99.912.2-9.9
5026619651009  9.6  5.0  0.719900-99.9-99.9-99.9-99.9 1.1  8-9.9-99-99.9 -99-99.9 7.2-9.9
5026619651010 12.6  0.5  0.009900-99.9-99.9-99.9-99.9 6.5 50-9.9-99-99.9 -99-99.914.6-9.9
5026619651011 15.1  4.5  0.009900-99.9-99.9-99.9-99.9 0.5  4-9.9-99-99.9 -99-99.9 6.5-9.9
5026619651012 17.6  8.0  0.009900-99.9-99.9-99.9-99.9 4.3 33-9.9-99-99.9 -99-99.911.8-9.9
5026619651013 12.4  5.5  0.009900-99.9-99.9-99.9-99.9 5.6 43-9.9-99-99.9 -99-99.913.7-9.9
5026619651014 20.6  8.5  0.009900-99.9-99.9-99.9-99.9 4.2 32-9.9-99-99.9 -99-99.911.8-9.9
5026619651015 18.3  8.8  0.009900-99.9-99.9-99.9-99.9 1.1  8-9.9-99-99.9 -99-99.9 7.6-9.9
5026619651016 24.4  8.2  0.009900-99.9-99.9-99.9-99.9 0.6  5-9.9-99-99.9 -99-99.9 7.0-9.9
5026619651017 20.9  8.0  0.009900-99.9-99.9-99.9-99.9 9.7 73-9.9-99-99.9 -99-99.919.8-9.9
5026619651018 19.3 10.0  0.009900-99.9-99.9-99.9-99.9 6.5 48-9.9-99-99.9 -99-99.915.4-9.9
5026619651019 16.5  8.0  0.009900-99.9-99.9-99.9-99.9 0.7  5-9.9-99-99.9 -99-99.9 7.3-9.9
5026619651020 13.1  4.0  0.009900-99.9-99.9-99.9-99.911.6 86-9.9-99-99.9 -99-99.922.9-9.9
5026619651021 15.1  3.5  0.009900-99.9-99.9-99.9-99.911.4 84-9.9-99-99.9 -99-99.922.7-9.9
5026619651022 24.1  5.5  0.009900-99.9-99.9-99.9-99.910.3 76-9.9-99-99.9 -99-99.921.2-9.9
5026619651023 24.1  8.2  0.009900-99.9-99.9-99.9-99.910.6 78-9.9-99-99.9 -99-99.921.8-9.9
5026619651024 23.1 13.8  0.009900-99.9-99.9-99.9-99.9 7.7 56-9.9-99-99.9 -99-99.917.7-9.9
5026619651025 15.6  5.7  0.009900-99.9-99.9-99.9-99.9 4.8 35-9.9-99-99.9 -99-99.913.6-9.9
5026619651026 16.6  5.3  0.009900-99.9-99.9-99.9-99.9 7.7 56-9.9-99-99.9 -99-99.917.9-9.9
5026619651027 23.3  5.5  0.009900-99.9-99.9-99.9-99.9 9.5 68-9.9-99-99.9 -99-99.920.6-9.9
5026619651028 24.5 11.3  0.009900-99.9-99.9-99.9-99.9 7.0 50-9.9-99-99.9 -99-99.917.0-9.9
5026619651029 19.7 10.6  0.009900-99.9-99.9-99.9-99.9 9.0 64-9.9-99-99.9 -99-99.920.1-9.9
5026619651030 30.6 10.8  0.009900-99.9-99.9-99.9-99.9 7.6 54-9.9-99-99.9 -99-99.918.1-9.9
5026619651031 18.7  7.2  0.009900-99.9-99.9-99.9-99.9 5.0 36-9.9-99-99.9 -99-99.914.3-9.9
5026619651101 12.3  5.0  7.519900-99.9-99.9-99.9-99.9 1.8 13-9.9-99-99.9 -99-99.9 9.6-9.9
5026619651102 12.6  5.0  0.009900-99.9-99.9-99.9-99.9 3.0 21-9.9-99-99.9 -99-99.911.4-9.9
5026619651103 11.1  5.0  0.009900-99.9-99.9-99.9-99.9 9.5 67-9.9-99-99.9 -99-99.921.3-9.9
5026619651104 16.7  2.5  0.009900-99.9-99.9-99.9-99.9 0.6  4-9.9-99-99.9 -99-99.9 7.9-9.9
5026619651105 20.6  9.5  0.009900-99.9-99.9-99.9-99.9 9.8 69-9.9-99-99.9 -99-99.921.9-9.9
5026619651106 19.3 11.2  0.009900-99.9-99.9-99.9-99.913.0 91-9.9-99-99.9 -99-99.926.8-9.9
5026619651107 21.1 10.6  0.219900-99.9-99.9-99.9-99.9 4.7 33-9.9-99-99.9 -99-99.914.3-9.9
5026619651108 18.9  9.8  0.009900-99.9-99.9-99.9-99.912.9 89-9.9-99-99.9 -99-99.926.9-9.9
5026619651109 26.7  9.5  0.009900-99.9-99.9-99.9-99.9 9.4 65-9.9-99-99.9 -99-99.921.6-9.9
5026619651110 19.1  7.8  0.009900-99.9-99.9-99.9-99.911.0 76-9.9-99-99.9 -99-99.924.1-9.9
5026619651111 14.3  8.3  0.009900-99.9-99.9-99.9-99.913.5 93-9.9-99-99.9 -99-99.928.1-9.9
5026619651112 23.6 10.0  0.009900-99.9-99.9-99.9-99.912.1 83-9.9-99-99.9 -99-99.926.0-9.9
5026619651113 25.1 12.3  0.009900-99.9-99.9-99.9-99.9 7.3 50-9.9-99-99.9 -99-99.918.7-9.9
5026619651114 30.7 10.2  0.009900-99.9-99.9-99.9-99.9 3.1 21-9.9-99-99.9 -99-99.912.2-9.9
5026619651115 24.6 14.5  0.009900-99.9-99.9-99.9-99.910.5 71-9.9-99-99.9 -99-99.923.8-9.9
5026619651116 18.1 10.0  0.009900-99.9-99.9-99.9-99.9 5.1 35-9.9-99-99.9 -99-99.915.4-9.9
5026619651117 22.7 10.5  0.009900-99.9-99.9-99.9-99.910.3 70-9.9-99-99.9 -99-99.923.6-9.9
5026619651118 25.3 11.3  0.009900-99.9-99.9-99.9-99.9 6.0 40-9.9-99-99.9 -99-99.916.9-9.9
5026619651119 27.1 11.2  0.009900-99.9-99.9-99.9-99.9 6.8 46-9.9-99-99.9 -99-99.918.2-9.9
5026619651120 23.9 13.9  0.009900-99.9-99.9-99.9-99.9 5.1 34-9.9-99-99.9 -99-99.915.6-9.9
5026619651121 27.5 13.0  0.009900-99.9-99.9-99.9-99.9 2.5 17-9.9-99-99.9 -99-99.911.6-9.9
5026619651122 24.1 13.5  0.009900-99.9-99.9-99.9-99.9 8.7 58-9.9-99-99.9 -99-99.921.4-9.9
5026619651123 22.7  8.3  0.009900-99.9-99.9-99.9-99.913.2 88-9.9-99-99.9 -99-99.928.5-9.9
5026619651124 27.1 13.5  0.009900-99.9-99.9-99.9-99.9 2.7 18-9.9-99-99.9 -99-99.912.0-9.9
5026619651125 25.8 16.8  0.009900-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 7.8-9.9
5026619651126 29.6 18.5  0.009900-99.9-99.9-99.9-99.9 3.6 24-9.9-99-99.9 -99-99.913.5-9.9
5026619651127 24.3 14.8  0.009900-99.9-99.9-99.9-99.9 6.8 45-9.9-99-99.9 -99-99.918.6-9.9
5026619651128 28.9 14.0  0.009900-99.9-99.9-99.9-99.9 4.6 30-9.9-99-99.9 -99-99.915.2-9.9
5026619651129 22.9 14.2  0.009900-99.9-99.9-99.9-99.9 8.5 56-9.9-99-99.9 -99-99.921.4-9.9
5026619651130 20.9 10.0  0.009900-99.9-99.9-99.9-99.911.9 78-9.9-99-99.9 -99-99.926.8-9.9
5026619651201-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651202-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651203-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651204-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651205-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651206-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651207-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651208-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651209-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651210-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651211-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651212-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651213-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651214-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651215-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651216-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651217-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651218-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651219-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651220-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651221-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651222-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651223-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651224-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651225-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651226-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651227-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651228-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651229-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651230-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619651231-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660101-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660102-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660103-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660104-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660105-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660106-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660108-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660109-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660110-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660111-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660112-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660113-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660114-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660115-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660116-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660117-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660118-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660119-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660120-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660121-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660122-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660123-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660124-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660125-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660126-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660127-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660128-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660129-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660130-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660131-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660201-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660202-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660203-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660204-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660205-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660206-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660207-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660208-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660209-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660210-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660211-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660212-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660213-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660214-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660215-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660216-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660217-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660218-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660219-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660220-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660221-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660222-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660223-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660224-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660225-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660226-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660227-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660228-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660301-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660302-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660303-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660304-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660305-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660306-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660307-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660308-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660309-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660310-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660311-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660312-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660313-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660314-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660315-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660316-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660317-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660318-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660319-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660320-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660321-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660322-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660323-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660324-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660325-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660326-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660327-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660328-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660329-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660330-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660331-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026619660401 27.7 14.0  0.009900-99.9-99.9-99.9-99.9 8.3 72-9.9-99-99.9 -99-99.913.7-9.9
5026619660402 21.5 14.2  0.009900-99.9-99.9-99.9-99.9 4.5 39-9.9-99-99.9 -99-99.9 9.3-9.9
5026619660403 28.8 15.0  0.009900-99.9-99.9-99.9-99.9 4.6 40-9.9-99-99.9 -99-99.9 9.3-9.9
5026619660404 24.6 14.0  0.009900-99.9-99.9-99.9-99.9 0.1  1-9.9-99-99.9 -99-99.9 4.2-9.9
5026619660405 23.3 13.8  0.009900-99.9-99.9-99.9-99.9 6.0 53-9.9-99-99.9 -99-99.910.7-9.9
5026619660406 24.3 14.3  0.009900-99.9-99.9-99.9-99.9 7.4 66-9.9-99-99.9 -99-99.912.1-9.9
5026619660407 21.7 10.0  0.009900-99.9-99.9-99.9-99.9 7.5 67-9.9-99-99.9 -99-99.912.1-9.9
5026619660408 25.5  9.2  0.009900-99.9-99.9-99.9-99.9 7.8 70-9.9-99-99.9 -99-99.912.3-9.9
5026619660409 27.6 12.0  0.009900-99.9-99.9-99.9-99.9 0.4  4-9.9-99-99.9 -99-99.9 4.3-9.9
5026619660410 20.6  9.0  0.009900-99.9-99.9-99.9-99.9 1.4 13-9.9-99-99.9 -99-99.9 5.3-9.9
