5046519641109 25.0 11.0  0.519900-99.9-99.9-99.9-99.9-9.9 99 6.8 33  1.5   2  1.6-9.9-9.9
5046519641110 26.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 28  0.0   7  5.6-9.9-9.9
5046519641111 21.5  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.2 16 -8.6   6  4.8-9.9-9.9
5046519641112 22.0  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 28 -4.1  11  8.8-9.9-9.9
5046519641113 22.0  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 38  1.3   9  7.2-9.9-9.9
5046519641114 21.0  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 32 -2.5   7  5.6-9.9-9.9
5046519641115 21.5  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 42  1.3   9  7.2-9.9-9.9
5046519641116 21.0  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 36 -3.0   7  5.6-9.9-9.9
5046519641117 20.5  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 39 -3.3  19 15.2-9.9-9.9
5046519641118 24.5  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 20 -4.4   8  6.4-9.9-9.9
5046519641119 24.5  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 32 -4.4   6  4.8-9.9-9.9
5046519641120 20.5  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 36 -3.0   7  5.6-9.9-9.9
5046519641121 29.0  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.3 12 -8.2   3  2.4-9.9-9.9
5046519641122 29.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 36  5.8   6  4.8-9.9-9.9
5046519641123 29.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 16 -6.4   7  5.6-9.9-9.9
5046519641124 28.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 20 -2.2   6  4.8-9.9-9.9
5046519641125 29.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 15 -2.2   7  5.6-9.9-9.9
5046519641126 24.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 25 -1.0  11  8.8-9.9-9.9
5046519641127 28.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 16 -5.4   4  3.2-9.9-9.9
5046519641128 24.0 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 30  0.0   9  7.2-9.9-9.9
5046519641129 21.0 10.0  0.519900-99.9-99.9-99.9-99.9-9.9 99 6.8 39  1.5   6  4.8-9.9-9.9
5046519641130 23.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 29 -1.9  12  9.6-9.9-9.9
5046519641201 17.0  5.5  3.519900-99.9-99.9-99.9-99.9-9.9 99 6.9 58  1.7   9  7.2-9.9-9.9
5046519641202 24.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 31 -1.4   6  4.8-9.9-9.9
5046519641203 28.5  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 18 -3.6   6  4.8-9.9-9.9
5046519641204 30.0 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 29  5.8   7  5.6-9.9-9.9
5046519641205 27.0 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 27  2.3   6  4.8-9.9-9.9
5046519641206 26.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 24 -0.5   9  7.2-9.9-9.9
5046519641207 27.0 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 20 -3.6  14 11.2-9.9-9.9
5046519641208 24.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 25 -1.0  11  8.8-9.9-9.9
5046519641209 24.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 30 -2.5   9  7.2-9.9-9.9
5046519641210 21.5 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 25 -3.0  14 11.2-9.9-9.9
5046519641211 14.0  1.0 17.519900-99.9-99.9-99.9-99.9-9.9 99 6.1 70  0.0   9  7.2-9.9-9.9
5046519641212 19.0  2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 47 -1.2   9  7.2-9.9-9.9
5046519641213 28.0  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 17 -6.0   1  0.8-9.9-9.9
5046519641214 31.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 12 -6.4   2  1.6-9.9-9.9
5046519641215 30.0 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 18 -2.7   6  4.8-9.9-9.9
5046519641216 26.0 11.0  0.519900-99.9-99.9-99.9-99.9-9.9 99 7.0 33  1.9   4  3.2-9.9-9.9
5046519641217 27.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 31  0.4   2  1.6-9.9-9.9
5046519641218 27.0 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 23 -1.0   6  4.8-9.9-9.9
5046519641219 25.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 24 -1.4   4  3.2-9.9-9.9
5046519641220 27.0 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 22 -1.7   1  0.8-9.9-9.9
5046519641221 19.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 46  2.7   6  4.8-9.9-9.9
5046519641222 18.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 38  0.2   6  4.8-9.9-9.9
5046519641223 19.0  8.0 17.519900-99.9-99.9-99.9-99.9-9.9 99 6.9 35  1.7  11  8.8-9.9-9.9
5046519641224 16.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 48  2.7   7  5.6-9.9-9.9
5046519641225 23.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 37  3.6   9  7.2-9.9-9.9
5046519641226 25.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 50  8.8   9  7.2-9.9-9.9
5046519641227 17.5  3.0  5.519900-99.9-99.9-99.9-99.9-9.9 99 8.6 63  4.8  16 12.8-9.9-9.9
5046519641228 25.5  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 40  4.5   7  5.6-9.9-9.9
5046519641229 25.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 32  0.2   7  5.6-9.9-9.9
5046519641230 23.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 37  3.2   9  7.2-9.9-9.9
5046519641231 24.5 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 34  3.0   7  5.6-9.9-9.9
5046519650101 27.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 24 -0.5   4  3.2-9.9-9.9
5046519650102 21.5 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 43  5.1  31 24.8-9.9-9.9
5046519650103 28.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 39  7.3   1  0.8-9.9-9.9
5046519650104 32.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 38  9.9   3  2.4-9.9-9.9
5046519650105 30.0 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 31  4.5   2  1.6-9.9-9.9
5046519650106 26.0 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 28  2.9   6  4.8-9.9-9.9
5046519650107 24.5  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 39  3.0   2  1.6-9.9-9.9
5046519650108 27.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 40  7.8   1  0.8-9.9-9.9
5046519650109 31.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 25  2.5   4  3.2-9.9-9.9
5046519650110 32.5 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 24  3.8   4  3.2-9.9-9.9
5046519650111 29.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 32  4.1   2  1.6-9.9-9.9
5046519650112 30.0 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 25  1.7   4  3.2-9.9-9.9
5046519650113 32.0 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 25  3.0   6  4.8-9.9-9.9
5046519650114 25.0 12.0 12.519900-99.9-99.9-99.9-99.9-9.9 9912.9 68 10.7   2  1.6-9.9-9.9
5046519650115 17.5  9.5 24.519900-99.9-99.9-99.9-99.9-9.9 9911.6 77  9.2   2  1.6-9.9-9.9
5046519650116 19.5 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 63  7.7   2  1.6-9.9-9.9
5046519650117 27.5  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 27  1.3   4  3.2-9.9-9.9
5046519650118 29.5 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 28  2.3   2  1.6-9.9-9.9
5046519650119 31.5 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 29  5.8   2  1.6-9.9-9.9
5046519650120 26.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 27  1.5   6  4.8-9.9-9.9
5046519650121 21.0 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 40  3.8   9  7.2-9.9-9.9
5046519650122 28.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.3 39  5.9   2  1.6-9.9-9.9
5046519650123 30.5 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 31  5.4   6  4.8-9.9-9.9
5046519650124 32.5 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 19 -0.5   4  3.2-9.9-9.9
5046519650125 30.0 16.5  3.019900-99.9-99.9-99.9-99.9-9.9 99 7.2 27  2.3   1  0.8-9.9-9.9
5046519650126 28.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 35  5.6   2  1.6-9.9-9.9
5046519650127 25.0 12.5  3.519900-99.9-99.9-99.9-99.9-9.9 9911.6 53  9.2   7  5.6-9.9-9.9
5046519650128 25.5 14.0  1.519900-99.9-99.9-99.9-99.9-9.9 9910.5 54  7.7   6  4.8-9.9-9.9
5046519650129 24.5 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 31  2.1   6  4.8-9.9-9.9
5046519650130 24.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 33  2.5   7  5.6-9.9-9.9
5046519650131 25.5  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 35  4.5   4  3.2-9.9-9.9
5046519650201 24.5 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 35  2.7   9  7.2-9.9-9.9
5046519650202 23.5  8.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 36  2.7  17 13.6-9.9-9.9
5046519650203 20.0  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 40  4.1  18 14.4-9.9-9.9
5046519650204 28.5  8.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 25 -1.2   6  4.8-9.9-9.9
5046519650205 29.0 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 27  3.2   7  5.6-9.9-9.9
5046519650206 27.5 13.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 29  2.3   7  5.6-9.9-9.9
5046519650207 29.0 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 21 -1.4   4  3.2-9.9-9.9
5046519650208 25.0 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 33  3.4   2  1.6-9.9-9.9
5046519650209 30.0  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 23 -1.9   4  3.2-9.9-9.9
5046519650210 29.0 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 19 -2.7   7  5.6-9.9-9.9
5046519650211 29.0 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 24  0.2   7  5.6-9.9-9.9
5046519650212 29.0  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 21 -2.2   4  3.2-9.9-9.9
5046519650213 24.0 10.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 24 -2.5   7  5.6-9.9-9.9
5046519650214 26.5  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 22 -1.9   6  4.8-9.9-9.9
5046519650215 27.5 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 29  3.9   9  7.2-9.9-9.9
5046519650216 28.0  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 20 -4.1   7  5.6-9.9-9.9
5046519650217 30.5 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 32  3.8   2  1.6-9.9-9.9
5046519650218 32.0 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 21  2.5   6  4.8-9.9-9.9
5046519650219 28.0 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 32  3.2   2  1.6-9.9-9.9
5046519650220 29.0 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 24  0.2   1  0.8-9.9-9.9
5046519650221 32.5  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.3 14 -8.2   6  4.8-9.9-9.9
5046519650222 31.0 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 22 -1.0   4  3.2-9.9-9.9
5046519650223 29.0 10.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 22 -2.2   6  4.8-9.9-9.9
5046519650224 29.0 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 21 -0.7   6  4.8-9.9-9.9
5046519650225 30.5 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 26  1.7   4  3.2-9.9-9.9
5046519650226 25.0 19.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 26  1.3  16 12.8-9.9-9.9
5046519650227 25.5 13.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 26 -0.7  16 12.8-9.9-9.9
5046519650228 24.5 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 33  2.5   7  5.6-9.9-9.9
5046519650301 29.5  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 24 -1.4   7  5.6-9.9-9.9
5046519650302 24.3  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 38  3.4   4  3.2-9.9-9.9
5046519650303 28.5  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 34  3.0   6  4.8-9.9-9.9
5046519650304 28.0 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 15 -5.7   2  1.6-9.9-9.9
5046519650305 24.5  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 28 -0.7   7  5.6-9.9-9.9
5046519650306 31.0  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 20 -3.0   6  4.8-9.9-9.9
5046519650307 27.5 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 25 -1.2   4  3.2-9.9-9.9
5046519650308 24.5 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 31 -0.2   2  1.6-9.9-9.9
5046519650309 27.0  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 35  0.4   2  1.6-9.9-9.9
5046519650310 30.0  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 27  2.5   4  3.2-9.9-9.9
5046519650311 30.5 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 19 -4.4  11  8.8-9.9-9.9
5046519650312 29.0 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 23 -0.5   7  5.6-9.9-9.9
5046519650313 29.0 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 26  1.7   4  3.2-9.9-9.9
5046519650314 30.0 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 18 -2.7   2  1.6-9.9-9.9
5046519650315 23.9  6.4 25.519900-99.9-99.9-99.9-99.9-9.9 99 8.1 61  3.9   6  4.8-9.9-9.9
5046519650316 10.5  4.4 10.019900-99.9-99.9-99.9-99.9-9.9 99 9.6 82  6.4   6  4.8-9.9-9.9
5046519650317 18.0  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 67  6.5   4  3.2-9.9-9.9
5046519650318 24.0  1.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 48  4.3   4  3.2-9.9-9.9
5046519650319 24.0  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 21 -5.4   6  4.8-9.9-9.9
5046519650320 22.0  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 57  5.3   4  3.2-9.9-9.9
5046519650321 24.0 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 52  5.4   4  3.2-9.9-9.9
5046519650322 23.0 10.4  0.519900-99.9-99.9-99.9-99.9-9.9 9910.2 59  7.3   4  3.2-9.9-9.9
5046519650323 22.5  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 42  3.9   6  4.8-9.9-9.9
5046519650324 23.5  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 41  1.7   6  4.8-9.9-9.9
5046519650325 24.0  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 47  5.4   7  5.6-9.9-9.9
5046519650326 25.0  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 43  5.0   2  1.6-9.9-9.9
5046519650327 25.5  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 64  8.5   4  3.2-9.9-9.9
5046519650328 24.5 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 33  2.5   6  4.8-9.9-9.9
5046519650329 28.5  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 34  3.0   4  3.2-9.9-9.9
5046519650330 23.5  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 42  2.5   4  3.2-9.9-9.9
5046519650331-99.9  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 61  5.0   4  3.2-9.9-9.9
5046519650401 30.0  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 25 -1.4   6  4.8-9.9-9.9
5046519650402 26.5  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 22 -5.4   4  3.2-9.9-9.9
5046519650403 26.0  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 23 -3.0   4  3.2-9.9-9.9
5046519650404 28.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 16 -6.7   6  4.8-9.9-9.9
5046519650405 28.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 19 -6.7   7  5.6-9.9-9.9
5046519650406 21.5 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 23 -4.7  16 12.8-9.9-9.9
5046519650407 15.0  5.5  0.519900-99.9-99.9-99.9-99.9-9.9 99 7.2 69  2.3   9  7.2-9.9-9.9
5046519650408 17.0  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 54  2.7   9  7.2-9.9-9.9
5046519650409 13.0  5.5  3.619900-99.9-99.9-99.9-99.9-9.9 99 8.1 72  3.9   6  4.8-9.9-9.9
5046519650410 16.0  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 54 -0.7   7  5.6-9.9-9.9
5046519650411 14.0  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 63  0.6   4  3.2-9.9-9.9
5046519650412 10.0  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 64 -0.2   7  5.6-9.9-9.9
5046519650413 12.5  1.5 49.519900-99.9-99.9-99.9-99.9-9.9 99 7.3 73  2.5   6  4.8-9.9-9.9
5046519650414 12.5  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 55  0.0  21 16.8-9.9-9.9
5046519650415 17.5  5.0 22.519900-99.9-99.9-99.9-99.9-9.9 99 6.0 45 -0.2   6  4.8-9.9-9.9
5046519650416 12.5  0.0  0.009901-99.9-99.9-99.9-99.9-9.9 99 6.1 63  0.0   9  7.2-9.9-9.9
5046519650417 11.5 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 54 -2.7   6  4.8-9.9-9.9
5046519650418 16.0  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 39 -4.1   6  4.8-9.9-9.9
5046519650419 17.5  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 40 -2.7   6  4.8-9.9-9.9
5046519650420 21.0  1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 34 -1.2   4  3.2-9.9-9.9
5046519650421 23.0  2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 37 -0.7  11  8.8-9.9-9.9
5046519650422 23.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 43  3.9   4  3.2-9.9-9.9
5046519650423 20.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 44  0.9   4  3.2-9.9-9.9
5046519650424 17.5  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 40 -2.7   6  4.8-9.9-9.9
5046519650425 17.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 51  1.7   9  7.2-9.9-9.9
5046519650426 20.5  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 42 -3.0   6  4.8-9.9-9.9
5046519650427 19.0  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 46 -1.7   6  4.8-9.9-9.9
5046519650428 20.5  2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 50 -1.0   6  4.8-9.9-9.9
5046519650429 26.0  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 37  3.2   6  4.8-9.9-9.9
5046519650430 19.5  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 38  0.4   6  4.8-9.9-9.9
5046519650501 21.0 -0.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 43  0.0   4  3.2-9.9-9.9
5046519650502 26.0  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 46  3.0   2  1.6-9.9-9.9
5046519650503 22.5  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 49  3.9   4  3.2-9.9-9.9
5046519650504 22.5  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 37 -0.7   4  3.2-9.9-9.9
5046519650505 17.5  0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 40 -2.7   6  4.8-9.9-9.9
5046519650506 11.5 -1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 54 -2.7   6  4.8-9.9-9.9
5046519650507 14.0 -0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 63  0.6   6  4.8-9.9-9.9
5046519650508 19.0 -1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 46 -1.7   9  7.2-9.9-9.9
5046519650509 19.5  2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 46 -0.5   7  5.6-9.9-9.9
5046519650510 21.0  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 48  1.7   6  4.8-9.9-9.9
5046519650511 19.5  1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 51  2.5   7  5.6-9.9-9.9
5046519650512 13.5 -0.1 28.519900-99.9-99.9-99.9-99.9-9.9 99 7.1 72  2.1  11  8.8-9.9-9.9
5046519650513  9.5 -0.6  0.009901-99.9-99.9-99.9-99.9-9.9 99 6.2 78  0.2   6  4.8-9.9-9.9
5046519650514  8.5 -2.1  0.009901-99.9-99.9-99.9-99.9-9.9 99 6.1 75  0.0   6  4.8-9.9-9.9
5046519650515  2.0 -0.6  0.009901-99.9-99.9-99.9-99.9-9.9 99 6.0 92 -0.2   4  3.2-9.9-9.9
5046519650516  2.5 -5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 96 -1.4   6  4.8-9.9-9.9
5046519650517  2.0 -5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 93 -2.5   2  1.6-9.9-9.9
5046519650518  6.0 -5.6 32.519900-99.9-99.9-99.9-99.9-9.9 99 6.7 85  1.3   4  3.2-9.9-9.9
5046519650519 17.0 -4.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 86  0.9   6  4.8-9.9-9.9
5046519650520  4.0 -5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 81 -3.3   7  5.6-9.9-9.9
5046519650521  7.0 -5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 77 -1.4  11  8.8-9.9-9.9
5046519650522 18.5 -1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 62  0.2  12  9.6-9.9-9.9
5046519650523 19.0  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 50  3.2   6  4.8-9.9-9.9
5046519650524 17.5  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 41  0.9  29 23.2-9.9-9.9
5046519650525 21.0  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 43  0.0   9  7.2-9.9-9.9
5046519650526 22.5  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 49  3.9   7  5.6-9.9-9.9
5046519650527 23.0  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 44  3.6   6  4.8-9.9-9.9
5046519650528 16.0  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 66  3.6   7  5.6-9.9-9.9
5046519650529-99.9  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 74  3.6   7  5.6-9.9-9.9
5046519650530 11.0  1.9 59.019900-99.9-99.9-99.9-99.9-9.9 99 7.7 77  3.2   7  5.6-9.9-9.9
5046519650531 12.5  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 53 -0.2   7  5.6-9.9-9.9
5046519650601 11.5  5.0  9.019900-99.9-99.9-99.9-99.9-9.9 99 8.1 72  3.9   6  4.8-9.9-9.9
5046519650602 16.0  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 54 -0.7   6  4.8-9.9-9.9
5046519650603 12.5  2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 73  2.5   6  4.8-9.9-9.9
5046519650604 11.5 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 54 -2.7   7  5.6-9.9-9.9
5046519650605 14.0  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 63  0.6   6  4.8-9.9-9.9
5046519650606  6.5 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 79  0.6   6  4.8-9.9-9.9
5046519650607 10.0  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 64 -0.2   6  4.8-9.9-9.9
5046519650608 17.0  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 59  1.7   9  7.2-9.9-9.9
5046519650609 15.0  2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 52 -2.5   6  4.8-9.9-9.9
