5036619600515 24.6  7.6  0.009900-99.9-99.9-99.9-99.9 9.0 8411.9 72  9.5   6  4.814.9 1.9
5036619600516 24.4  7.0  0.009900-99.9-99.9-99.9-99.9 8.9 8313.0 74 10.9   6  4.814.7 1.8
5036619600517 22.4  9.7  0.009900-99.9-99.9-99.9-99.9 8.5 7914.2 83 12.2   3  2.414.2 1.6
5036619600518 15.4 10.6  0.519900-99.9-99.9-99.9-99.9 0.0  012.7 87 10.5  13 10.4 4.1 1.2
5036619600519 12.0  6.0  0.009900-99.9-99.9-99.9-99.9 0.0  0 7.0 64  1.9   6  4.8 4.1 1.4
5036619600520 16.4  0.4  0.009900-99.9-99.9-99.9-99.9 8.9 83 6.9 70  1.7   9  7.214.5 1.5
5036619600521 22.0  1.4  0.009900-99.9-99.9-99.9-99.9 8.6 81 8.8 68  5.1   6  4.814.0 1.5
5036619600522 21.4  3.4  0.009900-99.9-99.9-99.9-99.9 8.9 84 8.9 68  5.3   7  5.614.3 1.6
5036619600523 20.4  4.0  0.009900-99.9-99.9-99.9-99.9 8.7 82 9.0 70  5.4   2  1.614.0 1.3
5036619600524 23.8  4.7  0.009900-99.9-99.9-99.9-99.9 7.4 7010.5 65  7.7   7  5.612.5 1.7
5036619600525 21.9  5.5  0.009900-99.9-99.9-99.9-99.9 5.0 4711.6 75  9.2   6  4.8 9.7 1.4
5036619600526 23.0  7.0  0.009900-99.9-99.9-99.9-99.9 7.0 6612.2 77  9.9   4  3.211.9 1.4
5036619600527 24.0  9.6  0.009900-99.9-99.9-99.9-99.9 7.6 7214.8 80 12.8   7  5.612.6 1.6
5036619600528 24.0 10.9  0.009900-99.9-99.9-99.9-99.9 2.9 2715.5 76 13.5   7  5.6 7.2 1.4
5036619600529 26.2 11.4  0.009900-99.9-99.9-99.9-99.9 3.6 34-9.9-99-99.9 -99-99.9 8.0-9.9
5036619600530 24.8 13.7  0.009900-99.9-99.9-99.9-99.9 2.6 25-9.9-99-99.9 -99-99.9 6.8-9.9
5036619600531 24.4 17.8  0.009900-99.9-99.9-99.9-99.9 2.0 1921.2 92 18.4   1  0.8 6.1 1.2
5036619600601 24.0 16.5  0.009900-99.9-99.9-99.9-99.9 1.2 1121.2 90 18.4   4  3.2 5.2 1.1
5036619600602 24.1 13.0  0.319900-99.9-99.9-99.9-99.9 0.0  018.7 83 16.4   3  2.4 3.8 0.9
5036619600603 22.5 17.2  0.009900-99.9-99.9-99.9-99.9 0.0  019.2 88 16.9   4  3.2 3.8 1.1
5036619600604 24.6 14.9  0.009900  0.5-99.9-99.9-99.9-9.9 9918.2 78 16.0   7  5.6-9.9-9.9
5036619600605 25.4 12.8  0.009900-99.9-99.9-99.9-99.9 3.6 3417.2 82 15.1   4  3.2 7.8 1.4
5036619600606 25.6 12.6  0.009900-99.9-99.9-99.9-99.9 0.0  017.6 84 15.5   9  7.2 3.8 1.4
