5016520180510 19.0 15.8 74.019999-99.9-99.9-99.9-99.9-9.9 9919.3 97 16.9   9  7.2-9.9-9.9
5016520180511 21.2 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 88 15.2  17 13.6-9.9-9.9
5016520180512 21.5  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 79 11.6   7  5.6-9.9-9.9
5016520180513 21.0 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 84 12.8   6  4.8-9.9-9.9
5016520180514 25.0 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 77 15.4  12  9.6-9.9-9.9
5016520180515 19.8 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 71 10.2  13 10.4-9.9-9.9
5016520180516 15.3  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 69  6.0   8  6.4-9.9-9.9
5016520180517 11.6  9.0  9.019999-99.9-99.9-99.9-99.9-9.9 9910.5 84  7.7   5  4.0-9.9-9.9
5016520180518 18.7  5.0 21.019999-99.9-99.9-99.9-99.9-9.9 9912.1 87  9.8   3  2.4-9.9-9.9
5016520180519 14.6  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 83  8.4  17 13.6-9.9-9.9
5016520180520 17.6  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 80  8.0   7  5.6-9.9-9.9
5016520180521 17.0  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 78  9.3   6  4.8-9.9-9.9
5016520180522 17.0  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 72  5.2   5  4.0-9.9-9.9
5016520180523 19.6  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 70  7.1   6  4.8-9.9-9.9
5016520180524 20.7  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 71  8.3   3  2.4-9.9-9.9
5016520180525 19.6  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 71  7.5   5  4.0-9.9-9.9
5016520180526 20.8  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 76 10.3   9  7.2-9.9-9.9
5016520180527 23.8 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 80 14.6   3  2.4-9.9-9.9
5016520180528 25.7 15.7  6.019999-99.9-99.9-99.9-99.9-9.9 9920.2 83 17.7  15 12.0-9.9-9.9
5016520180529 24.9 18.2 26.019999-99.9-99.9-99.9-99.9-9.9 9919.8 77 17.4  14 11.2-9.9-9.9
5016520180530 22.1 12.1  0.619999-99.9-99.9-99.9-99.9-9.9 9916.6 85 14.6  24 19.2-9.9-9.9
5016520180531 13.1 10.4  0.919999-99.9-99.9-99.9-99.9-9.9 9911.2 81  8.6  22 17.6-9.9-9.9
5016520180601 11.6  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 71  4.0  21 16.8-9.9-9.9
5016520180602 12.0  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 76  4.1  13 10.4-9.9-9.9
5016520180603 13.0  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 69  2.8   4  3.2-9.9-9.9
5016520180604 12.6  6.8  6.019999-99.9-99.9-99.9-99.9-9.9 9910.1 84  7.1   9  7.2-9.9-9.9
5016520180605 12.8  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 88  6.7   4  3.2-9.9-9.9
5016520180606 16.5  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 76  7.2   8  6.4-9.9-9.9
5016520180607 12.9  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 67  3.8  15 12.0-9.9-9.9
5016520180608 16.2  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 71  4.1   8  6.4-9.9-9.9
5016520180609 17.7  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 79  8.3   9  7.2-9.9-9.9
5016520180610 17.5 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 83 12.2   8  6.4-9.9-9.9
5016520180611 14.3 10.8  0.319999-99.9-99.9-99.9-99.9-9.9 9913.1 90 10.9  16 12.8-9.9-9.9
5016520180612 12.5  6.0  4.019999-99.9-99.9-99.9-99.9-9.9 9910.5 90  7.7  14 11.2-9.9-9.9
5016520180613 10.6  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 82  5.2  21 16.8-9.9-9.9
5016520180614 10.7  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 80  3.4   9  7.2-9.9-9.9
5016520180615 11.7 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 80  2.2   3  2.4-9.9-9.9
5016520180616 12.5 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 76  1.4   4  3.2-9.9-9.9
5016520180617 15.5  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 66  1.9   6  4.8-9.9-9.9
5016520180618 17.8  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 64  4.8   9  7.2-9.9-9.9
5016520180619 18.5  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 67  6.9  10  8.0-9.9-9.9
5016520180620 21.2  6.3  0.519999-99.9-99.9-99.9-99.9-9.9 9912.6 80 10.4   3  2.4-9.9-9.9
5016520180621 18.5  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 63  5.7  17 13.6-9.9-9.9
5016520180622 15.5  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 67  3.4   7  5.6-9.9-9.9
5016520180623 15.0  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 66  3.5  12  9.6-9.9-9.9
5016520180624 10.0 -3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 52 -5.7   4  3.2-9.9-9.9
5016520180625 15.4 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 58 -0.5   4  3.2-9.9-9.9
5016520180626 17.5  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 60  2.6  10  8.0-9.9-9.9
5016520180627 20.0  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 64  5.6   6  4.8-9.9-9.9
5016520180628 19.9  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 77  8.8   3  2.4-9.9-9.9
5016520180629 19.0  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 79  9.4   8  6.4-9.9-9.9
5016520180630 18.8  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 87 10.3   4  3.2-9.9-9.9
5016520180701 18.2 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 91 13.2   8  6.4-9.9-9.9
5016520180702 15.5  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 85  8.7  17 13.6-9.9-9.9
5016520180703  8.9  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 72  0.3  12  9.6-9.9-9.9
5016520180704 10.0  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 68  1.8  15 12.0-9.9-9.9
5016520180705 12.3  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 70  3.7  14 11.2-9.9-9.9
5016520180706 12.9  4.9  7.019999-99.9-99.9-99.9-99.9-9.9 99 9.3 82  6.0  12  9.6-9.9-9.9
5016520180707 11.7  9.5  0.719999-99.9-99.9-99.9-99.9-9.9 9911.9 93  9.5  18 14.4-9.9-9.9
5016520180708 14.4  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 81  8.2  22 17.6-9.9-9.9
5016520180709 10.2  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 78  4.8  10  8.0-9.9-9.9
5016520180710 10.4  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 77  3.9   5  4.0-9.9-9.9
5016520180711 15.3  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 80  6.4   9  7.2-9.9-9.9
5016520180712 16.0  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 79  8.0   9  7.2-9.9-9.9
5016520180713 17.7  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 76  8.5   5  4.0-9.9-9.9
5016520180714 21.9  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 74 11.1   8  6.4-9.9-9.9
5016520180715 16.5  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 65  6.1  17 13.6-9.9-9.9
5016520180716 12.4  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 76  4.9  17 13.6-9.9-9.9
5016520180717 13.5  7.0  0.119999-99.9-99.9-99.9-99.9-9.9 99 9.7 78  6.6  23 18.4-9.9-9.9
5016520180718 15.0 11.6  9.019999-99.9-99.9-99.9-99.9-9.9 9914.5 95 12.5  12  9.6-9.9-9.9
5016520180719 14.5 11.8  8.019999-99.9-99.9-99.9-99.9-9.9 9914.5 96 12.5   8  6.4-9.9-9.9
5016520180720 12.1  6.3  1.019999-99.9-99.9-99.9-99.9-9.9 9910.0 86  7.0  19 15.2-9.9-9.9
5016520180721 14.2  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 64  2.1  20 16.0-9.9-9.9
5016520180722 11.7  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 73  3.7   9  7.2-9.9-9.9
5016520180723 11.0  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 61 -0.6  11  8.8-9.9-9.9
5016520180724 12.0 -1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 72  0.6   5  4.0-9.9-9.9
5016520180725 12.5  5.8 21.019999-99.9-99.9-99.9-99.9-9.9 99 9.6 83  6.4  13 10.4-9.9-9.9
5016520180726 14.5  9.0  0.919999-99.9-99.9-99.9-99.9-9.9 9913.0 94 10.8  18 14.4-9.9-9.9
5016520180727 13.6 11.4  0.519999-99.9-99.9-99.9-99.9-9.9 9913.8 95 11.7  13 10.4-9.9-9.9
5016520180728 13.6 11.0 11.019999-99.9-99.9-99.9-99.9-9.9 9913.4 94 11.4   8  6.4-9.9-9.9
5016520180729 12.6  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 89  8.9  17 13.6-9.9-9.9
5016520180730 15.3  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 79  5.7   6  4.8-9.9-9.9
5016520180731 11.5  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 63 -0.6   5  4.0-9.9-9.9
5016520180801 12.8  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 74  2.1   7  5.6-9.9-9.9
5016520180802 13.8  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 73  2.9   7  5.6-9.9-9.9
5016520180803 14.0  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 85  7.2   4  3.2-9.9-9.9
5016520180804 14.5  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 88  8.7   9  7.2-9.9-9.9
5016520180805 19.0  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 79  7.0   4  3.2-9.9-9.9
5016520180806 20.4  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 67  8.3  10  8.0-9.9-9.9
5016520180807 20.5 10.8  8.019999-99.9-99.9-99.9-99.9-9.9 9912.1 68  9.8  19 15.2-9.9-9.9
5016520180808 16.8  6.7  8.019999-99.9-99.9-99.9-99.9-9.9 9911.7 85  9.3  19 15.2-9.9-9.9
5016520180809 11.8  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 71  4.4  26 20.8-9.9-9.9
5016520180810 12.0  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 72  3.2  12  9.6-9.9-9.9
5016520180811 15.5 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 86 10.6   8  6.4-9.9-9.9
5016520180812 19.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 79 11.2  11  8.8-9.9-9.9
5016520180813 18.4 10.5  7.019999-99.9-99.9-99.9-99.9-9.9 9914.2 86 12.1   9  7.2-9.9-9.9
5016520180814 16.6  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 77  8.4  14 11.2-9.9-9.9
5016520180815 16.7  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 67  3.8   8  6.4-9.9-9.9
5016520180816 19.0  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 73  8.0   8  6.4-9.9-9.9
5016520180817 21.8 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 75 11.6  13 10.4-9.9-9.9
5016520180818 23.6 10.0 14.019999-99.9-99.9-99.9-99.9-9.9 9915.7 82 13.7  14 11.2-9.9-9.9
5016520180819 11.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 70  3.8  18 14.4-9.9-9.9
5016520180820 10.5  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 72  1.4  15 12.0-9.9-9.9
5016520180821 14.3 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 69  1.6   5  4.0-9.9-9.9
5016520180822 16.0  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 68  3.7  13 10.4-9.9-9.9
5016520180823 15.5  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 76  7.4  20 16.0-9.9-9.9
5016520180824 13.5  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 77  7.1  17 13.6-9.9-9.9
5016520180825 14.5  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 61  1.2  17 13.6-9.9-9.9
5016520180826 19.4  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 53  2.7  14 11.2-9.9-9.9
5016520180827 22.2  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 51  5.4  17 13.6-9.9-9.9
5016520180828 23.6  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 52  6.2   8  6.4-9.9-9.9
5016520180829 27.3 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 67 12.6   6  4.8-9.9-9.9
5016520180830 20.2  6.4 19.019999-99.9-99.9-99.9-99.9-9.9 9912.5 82 10.3  22 17.6-9.9-9.9
5016520180831 11.6  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 66  2.3  30 24.0-9.9-9.9
5016520180901 15.4  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 72  5.6  18 14.4-9.9-9.9
5016520180902 18.9  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 78  8.1   9  7.2-9.9-9.9
5016520180903 17.7  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 84  9.9   2  1.6-9.9-9.9
5016520180904 20.9  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 75  9.3   7  5.6-9.9-9.9
5016520180905 22.8 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 62  9.8  13 10.4-9.9-9.9
5016520180906 25.5 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 65 11.4  11  8.8-9.9-9.9
5016520180907 22.5 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 56  8.7  14 11.2-9.9-9.9
5016520180908 20.9 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 39  2.7  10  8.0-9.9-9.9
5016520180909 18.6 12.4  5.019999-99.9-99.9-99.9-99.9-9.9 9911.6 66  9.2  22 17.6-9.9-9.9
5016520180910 17.4 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 78 11.1  20 16.0-9.9-9.9
5016520180911 20.2 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 74 11.1  16 12.8-9.9-9.9
5016520180912 18.2 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 73 10.6  14 11.2-9.9-9.9
5016520180913 22.0  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 79 12.2  12  9.6-9.9-9.9
5016520180914 18.7 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 83 12.7  10  8.0-9.9-9.9
5016520180915 19.1 13.5 48.019999-99.9-99.9-99.9-99.9-9.9 9916.3 88 14.3  11  8.8-9.9-9.9
5016520180916 21.0 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 90 16.3   8  6.4-9.9-9.9
5016520180917 22.4 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 89 15.6   5  4.0-9.9-9.9
5016520180918 24.2 14.2 17.019999-99.9-99.9-99.9-99.9-9.9 9918.2 82 16.1   6  4.8-9.9-9.9
5016520180919 20.5 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 64  8.8  15 12.0-9.9-9.9
5016520180920 22.5  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 61  8.1  11  8.8-9.9-9.9
5016520180921 27.4 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 64 13.5  10  8.0-9.9-9.9
5016520180922 28.4 18.5  0.719999-99.9-99.9-99.9-99.9-9.9 9923.1 80 19.8  10  8.0-9.9-9.9
5016520180923 24.3 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 60 11.8  13 10.4-9.9-9.9
5016520180924 23.5  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 58  7.9   9  7.2-9.9-9.9
5016520180925 22.5 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 54  7.4  15 12.0-9.9-9.9
5016520180926 23.2 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 72 14.2  17 13.6-9.9-9.9
5016520180927 19.5 12.5  9.019999-99.9-99.9-99.9-99.9-9.9 9914.0 77 12.0  24 19.2-9.9-9.9
5016520180928 21.4 14.8 35.019999-99.9-99.9-99.9-99.9-9.9 9918.7 90 16.4  20 16.0-9.9-9.9
5016520180929 22.2 16.1 20.019999-99.9-99.9-99.9-99.9-9.9 9919.7 89 17.3  20 16.0-9.9-9.9
5016520180930 21.2 12.5  4.019999-99.9-99.9-99.9-99.9-9.9 9917.3 90 15.2  10  8.0-9.9-9.9
5016520181001 15.0  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 61  4.0  21 16.8-9.9-9.9
5016520181002 19.0  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 63  3.8   4  3.2-9.9-9.9
5016520181003 22.5  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 56  5.7   8  6.4-9.9-9.9
5016520181004 20.0  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 58  4.9   4  3.2-9.9-9.9
5016520181005 19.5  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 63  7.1   9  7.2-9.9-9.9
5016520181006 22.0  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 68  9.9  15 12.0-9.9-9.9
5016520181007 25.7 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 61 10.8   9  7.2-9.9-9.9
5016520181008 28.7 16.6  7.019999-99.9-99.9-99.9-99.9-9.9 9920.1 73 17.6  12  9.6-9.9-9.9
5016520181009 25.1 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 64 12.5  15 12.0-9.9-9.9
5016520181010 19.8  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 43  2.1  14 11.2-9.9-9.9
5016520181011 15.5 10.5  6.019999-99.9-99.9-99.9-99.9-9.9 99 9.0 60  5.4  17 13.6-9.9-9.9
5016520181012 16.5  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 79  9.5   9  7.2-9.9-9.9
5016520181013 24.1  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 74 10.1   7  5.6-9.9-9.9
5016520181014 25.5 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 64 10.9  10  8.0-9.9-9.9
5016520181015 27.1 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 59 11.8  10  8.0-9.9-9.9
5016520181016 28.5 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 61 13.6   6  4.8-9.9-9.9
5016520181017 29.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 68 16.5  11  8.8-9.9-9.9
5016520181018 23.5 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 74 15.1  17 13.6-9.9-9.9
5016520181019 22.0 12.3  3.019999-99.9-99.9-99.9-99.9-9.9 9913.7 70 11.6  21 16.8-9.9-9.9
5016520181020 17.5 12.3  3.019999-99.9-99.9-99.9-99.9-9.9 9912.7 75 10.5  17 13.6-9.9-9.9
5016520181021 18.5 11.7  0.519999-99.9-99.9-99.9-99.9-9.9 9913.6 79 11.5  11  8.8-9.9-9.9
5016520181022 23.0 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 71 11.8   9  7.2-9.9-9.9
5016520181023 20.0 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 65  8.6  17 13.6-9.9-9.9
5016520181024 14.5 10.7  4.019999-99.9-99.9-99.9-99.9-9.9 9910.8 74  8.1  13 10.4-9.9-9.9
5016520181025 20.0 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 79 12.0  11  8.8-9.9-9.9
5016520181026 21.9 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 81 13.7  11  8.8-9.9-9.9
5016520181027 23.7 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 74 12.5   6  4.8-9.9-9.9
5016520181028 25.2 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 66 11.7   5  4.0-9.9-9.9
5016520181029 27.0 15.6  5.019999-99.9-99.9-99.9-99.9-9.9 9916.5 65 14.5  15 12.0-9.9-9.9
5016520181030 22.0 15.6  2.019999-99.9-99.9-99.9-99.9-9.9 9917.4 80 15.3   9  7.2-9.9-9.9
5016520181031 18.6 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 83 12.1  16 12.8-9.9-9.9
5016520181101 19.0  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 63  5.4  16 12.8-9.9-9.9
5016520181102 20.0 12.6  4.019999-99.9-99.9-99.9-99.9-9.9 9912.6 68 10.4  20 16.0-9.9-9.9
5016520181103 26.5 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 72 14.1  11  8.8-9.9-9.9
5016520181104 28.0 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 63 13.9  10  8.0-9.9-9.9
5016520181105 30.3 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 61 16.1  12  9.6-9.9-9.9
5016520181106 26.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 64 13.9  17 13.6-9.9-9.9
5016520181107 23.6  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 56  7.9  18 14.4-9.9-9.9
5016520181108 28.2 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 61 13.8  16 12.8-9.9-9.9
5016520181109 33.4 20.5 32.019999-99.9-99.9-99.9-99.9-9.9 9923.1 65 19.8  11  8.8-9.9-9.9
5016520181110 28.7 17.0119.019999-99.9-99.9-99.9-99.9-9.9 9923.4 84 20.0  20 16.0-9.9-9.9
5016520181111 27.4 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.4 86 20.7  11  8.8-9.9-9.9
5016520181112 29.0 21.3 38.019999-99.9-99.9-99.9-99.9-9.9 9925.9 81 21.6  18 14.4-9.9-9.9
5016520181113 26.7 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 90 21.4  11  8.8-9.9-9.9
5016520181114 25.8 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 69 14.8  19 15.2-9.9-9.9
5016520181115 28.4 16.0  5.019999-99.9-99.9-99.9-99.9-9.9 9915.2 57 13.3  10  8.0-9.9-9.9
5016520181116 20.9  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 60  7.7  17 13.6-9.9-9.9
5016520181117 23.0 16.6  1.019999-99.9-99.9-99.9-99.9-9.9 9917.3 75 15.2  19 15.2-9.9-9.9
5016520181118 24.5 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 57  8.9  15 12.0-9.9-9.9
5016520181119 27.4 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 51  8.8   9  7.2-9.9-9.9
5016520181120 29.5 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 50 11.6  10  8.0-9.9-9.9
5016520181121 32.7 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 48 13.6  15 12.0-9.9-9.9
5016520181122 29.3 15.6  4.019999-99.9-99.9-99.9-99.9-9.9 9918.5 68 16.2  16 12.8-9.9-9.9
5016520181123 22.0 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 72 11.7  30 24.0-9.9-9.9
5016520181124 23.0 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 66 10.8  23 18.4-9.9-9.9
5016520181125 26.7  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 55  8.8   5  4.0-9.9-9.9
5016520181126 27.4 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 53 12.2   8  6.4-9.9-9.9
5016520181127 24.0 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 50 10.3  18 14.4-9.9-9.9
5016520181128 25.5 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 66 14.2  15 12.0-9.9-9.9
5016520181129 24.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 77 15.8  15 12.0-9.9-9.9
5016520181130 27.5 14.9 11.019999-99.9-99.9-99.9-99.9-9.9 9917.9 71 15.7   6  4.8-9.9-9.9
5016520181201 21.6 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 66 11.0  27 21.6-9.9-9.9
5016520181202 20.0  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 58  5.5  11  8.8-9.9-9.9
5016520181203 27.9 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 52  9.9  11  8.8-9.9-9.9
5016520181204 24.2 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 56  9.3  15 12.0-9.9-9.9
5016520181205 24.5 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 62 10.8  17 13.6-9.9-9.9
5016520181206 20.5 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 58  8.2  18 14.4-9.9-9.9
5016520181207 24.0  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 56  7.9   6  4.8-9.9-9.9
5016520181208 27.4 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 49  8.7  13 10.4-9.9-9.9
5016520181209 28.7 16.0  7.019999-99.9-99.9-99.9-99.9-9.9 9915.7 58 13.7  13 10.4-9.9-9.9
5016520181210 31.8 13.5  2.019999-99.9-99.9-99.9-99.9-9.9 9919.0 69 16.7   3  2.4-9.9-9.9
5016520181211 25.2 18.8  7.019999-99.9-99.9-99.9-99.9-9.9 9919.3 73 16.9  17 13.6-9.9-9.9
5016520181212 30.3 19.0  1.019999-99.9-99.9-99.9-99.9-9.9 9921.1 68 18.3   8  6.4-9.9-9.9
