5006119660701 20.4  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 63  4.3  13 10.4-9.9-9.9
5006119660702 23.9  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.4 72 11.3   9  7.2-9.9-9.9
5006119660703 24.9 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 79 14.7  11  8.8-9.9-9.9
5006119660704 26.9 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 9919.1 81 16.8  11  8.8-9.9-9.9
5006119660705 27.9 18.3  0.009900-99.9-99.9-99.9-99.9-9.9 9919.3 72 16.9  11  8.8-9.9-9.9
5006119660706 28.4 18.1  0.009900-99.9-99.9-99.9-99.9-9.9 9919.0 72 16.7  13 10.4-9.9-9.9
5006119660707 28.4 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.7 74 16.4  16 12.8-9.9-9.9
5006119660708 27.9 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9919.2 73 16.9  16 12.8-9.9-9.9
5006119660709 28.4 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.7 73 16.4  13 10.4-9.9-9.9
5006119660710 28.4 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.6 64 15.5  18 14.4-9.9-9.9
5006119660711 29.4 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 9916.9 60 14.9  18 14.4-9.9-9.9
5006119660712 28.9 18.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.8 75 18.1  13 10.4-9.9-9.9
5006119660713 23.4 12.7  5.019900-99.9-99.9-99.9-99.9-9.9 9915.3 92 13.3  15 12.0-9.9-9.9
5006119660714 14.9  7.9  1.519900-99.9-99.9-99.9-99.9-9.9 9911.3 92  8.8  24 19.2-9.9-9.9
5006119660715 12.4  8.7  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 85  7.7  15 12.0-9.9-9.9
5006119660716 14.9  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 81  8.9   9  7.2-9.9-9.9
5006119660717 17.4  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 76  8.4   9  7.2-9.9-9.9
5006119660718 19.9  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 88 13.8   9  7.2-9.9-9.9
5006119660719 28.9 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.7 80 18.1   9  7.2-9.9-9.9
5006119660720 22.9 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9918.2 86 16.0  16 12.8-9.9-9.9
5006119660721 29.9 13.9  0.009900-99.9-99.9-99.9-99.9-9.9 9921.3 78 18.5  11  8.8-9.9-9.9
5006119660722 21.9 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 80 12.0  21 16.8-9.9-9.9
5006119660723 16.9  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 66  5.6   9  7.2-9.9-9.9
5006119660724 16.9  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 79  5.8  19 15.2-9.9-9.9
5006119660725 20.4  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 69  9.8  15 12.0-9.9-9.9
5006119660726 19.4  9.9  3.419900-99.9-99.9-99.9-99.9-9.9 9916.0 88 14.0  15 12.0-9.9-9.9
5006119660727 27.4 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.5 74 16.3  18 14.4-9.9-9.9
5006119660728 22.4 11.4 17.519900-99.9-99.9-99.9-99.9-9.9 9915.2 93 13.2   9  7.2-9.9-9.9
5006119660729 16.9  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 80  8.4  11  8.8-9.9-9.9
5006119660730 13.9  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 84  8.6  13 10.4-9.9-9.9
5006119660731 14.9  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.5 80  6.2   9  7.2-9.9-9.9
5006119660801 17.9  3.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006119660802 24.9  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5006119660803 19.5 10.9  8.519900-99.9-99.9-99.9-99.9-9.9 9913.1 91 11.0  13 10.4-9.9-9.9
5006119660804 10.9  6.4  0.519900-99.9-99.9-99.9-99.9-9.9 99 9.2 86  5.8  16 12.8-9.9-9.9
5006119660805 13.4  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 67  4.3  11  8.8-9.9-9.9
5006119660806 15.9  1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 68  3.6   9  7.2-9.9-9.9
5006119660807 17.9  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.3 70  5.9  13 10.4-9.9-9.9
5006119660808 17.4  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 78  4.6  11  8.8-9.9-9.9
5006119660809 18.4  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 70  5.8  13 10.4-9.9-9.9
5006119660810 21.4  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 73  7.7   9  7.2-9.9-9.9
5006119660811 25.9  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 77 14.6  11  8.8-9.9-9.9
5006119660812 31.9 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.5 59 15.4  22 17.6-9.9-9.9
5006119660813 22.9  9.7  0.009900-99.9-99.9-99.9-99.9-9.9 9913.7 89 11.6  24 19.2-9.9-9.9
5006119660814 13.3  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 72  3.4  19 15.2-9.9-9.9
5006119660815 18.9  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 66  4.3  11  8.8-9.9-9.9
5006119660816 18.9  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 64  5.6  13 10.4-9.9-9.9
5006119660817 23.4  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 62  9.9  16 12.8-9.9-9.9
5006119660818 27.9 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9918.2 66 16.0  13 10.4-9.9-9.9
5006119660819 22.9 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 73 11.9  11  8.8-9.9-9.9
5006119660820 21.4 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 68 10.7  16 12.8-9.9-9.9
5006119660821 25.4 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.9 76 12.9  11  8.8-9.9-9.9
5006119660822 19.9 11.4 83.019900-99.9-99.9-99.9-99.9-9.9 9913.1 80 11.0  15 12.0-9.9-9.9
5006119660823 15.4 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 84 10.7  19 15.2-9.9-9.9
5006119660824 17.9  8.4  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 75  7.4  13 10.4-9.9-9.9
5006119660825 20.4  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 69  7.0  11  8.8-9.9-9.9
5006119660826 24.4  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 9912.0 63  9.7  13 10.4-9.9-9.9
5006119660827 25.4 13.4  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 63 12.0  19 15.2-9.9-9.9
5006119660828 26.9 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.5 72 16.3  11  8.8-9.9-9.9
5006119660829 26.4 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 76 13.8   9  7.2-9.9-9.9
5006119660830 27.9 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 67 13.8  11  8.8-9.9-9.9
5006119660831 29.4 12.7  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 78 14.7  27 21.6-9.9-9.9
5006119660901 20.9  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 51  0.9  18 14.4-9.9-9.9
5006119660902 15.4  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 60  2.9  13 10.4-9.9-9.9
5006119660903 18.9  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 54  3.9  13 10.4-9.9-9.9
5006119660904 20.9  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 78 10.4   9  7.2-9.9-9.9
5006119660905 24.4 10.4  0.009900-99.9-99.9-99.9-99.9-9.9 9915.9 80 13.9   9  7.2-9.9-9.9
5006119660906 18.9 12.4  1.419900-99.9-99.9-99.9-99.9-9.9 9916.6 89 14.6  13 10.4-9.9-9.9
5006119660907 27.9 15.9  3.419900-99.9-99.9-99.9-99.9-9.9 9921.5 84 18.7  17 13.6-9.9-9.9
5006119660908 21.9 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.5 79 14.5  11  8.8-9.9-9.9
5006119660909 25.9 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.8 78 15.7  11  8.8-9.9-9.9
5006119660910 34.9 17.9 30.619900-99.9-99.9-99.9-99.9-9.9 9924.4 70 20.7  14 11.2-9.9-9.9
5006119660911 21.9 10.7 34.819900-99.9-99.9-99.9-99.9-9.9 9914.7 94 12.7  11  8.8-9.9-9.9
5006119660912 18.4 10.9  2.019900-99.9-99.9-99.9-99.9-9.9 9916.3 93 14.3   9  7.2-9.9-9.9
5006119660913 23.4 15.9  1.019900-99.9-99.9-99.9-99.9-9.9 9919.9 88 17.4   9  7.2-9.9-9.9
5006119660914 21.9 17.4 12.119900-99.9-99.9-99.9-99.9-9.9 9920.5 89 17.9  13 10.4-9.9-9.9
5006119660915 23.9 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 77 15.6  16 12.8-9.9-9.9
5006119660916 20.9 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 69  8.5  14 11.2-9.9-9.9
5006119660917 16.4  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 56  2.3  16 12.8-9.9-9.9
5006119660918 17.9  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 56  4.8  18 14.4-9.9-9.9
5006119660919 19.9 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.5 71  9.0  11  8.8-9.9-9.9
5006119660920 18.9  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 69  7.4  13 10.4-9.9-9.9
5006119660921 18.4  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 69  8.0  13 10.4-9.9-9.9
5006119660922 19.4  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 71  8.5  11  8.8-9.9-9.9
5006119660923 23.4  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 52  7.0  14 11.2-9.9-9.9
5006119660924 29.4 10.4  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 47 10.4  13 10.4-9.9-9.9
5006119660925 30.9 13.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 51 13.2  15 12.0-9.9-9.9
5006119660926 22.9 14.4  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 71 12.6  19 15.2-9.9-9.9
5006119660927 22.4 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 79 13.2  19 15.2-9.9-9.9
5006119660928 29.4 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.5 73 16.3  11  8.8-9.9-9.9
5006119660929 30.4 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 63 16.2  21 16.8-9.9-9.9
5006119660930 35.4 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9922.7 62 19.5  19 15.2-9.9-9.9
5006119661001 27.4 19.9  1.419900-99.9-99.9-99.9-99.9-9.9 9923.1 83 19.8  19 15.2-9.9-9.9
5006119661002 30.9 19.9  6.719900-99.9-99.9-99.9-99.9-9.9 9925.4 78 21.4   9  7.2-9.9-9.9
5006119661003 26.4 16.4  0.009900-99.9-99.9-99.9-99.9-9.9 9918.3 80 16.1  24 19.2-9.9-9.9
5006119661004 19.9 14.4  1.419900-99.9-99.9-99.9-99.9-9.9 9914.0 77 12.0  18 14.4-9.9-9.9
5006119661005 17.9 13.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.5 93 14.5  13 10.4-9.9-9.9
5006119661006 20.4 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9919.8 94 17.3  11  8.8-9.9-9.9
5006119661007 24.9 16.4  0.009900-99.9-99.9-99.9-99.9-9.9 9920.3 81 17.7  11  8.8-9.9-9.9
5006119661008 27.9 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9921.6 74 18.7  13 10.4-9.9-9.9
5006119661009 30.4 16.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.1 61 17.6  11  8.8-9.9-9.9
5006119661010 33.4 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9921.7 59 18.8  13 10.4-9.9-9.9
5006119661011 32.9 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9923.4 83 20.0  16 12.8-9.9-9.9
5006119661012 21.9  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 83 14.7  16 12.8-9.9-9.9
5006119661013 26.9 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9922.3 82 19.2  11  8.8-9.9-9.9
5006119661014 33.4 19.4 48.619900-99.9-99.9-99.9-99.9-9.9 9927.5 75 22.7   9  7.2-9.9-9.9
5006119661015 26.5 19.4 45.519900-99.9-99.9-99.9-99.9-9.9 9923.2 95 19.9  11  8.8-9.9-9.9
5006119661016 23.4 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9921.6 86 18.7  13 10.4-9.9-9.9
5006119661017 27.9 18.9  0.009900-99.9-99.9-99.9-99.9-9.9 9923.7 84 20.2   9  7.2-9.9-9.9
5006119661018 25.9 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 67 14.7  18 14.4-9.9-9.9
5006119661019 19.4 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.6 53  6.4  16 12.8-9.9-9.9
5006119661020 22.9 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 56  9.4  18 14.4-9.9-9.9
5006119661021 28.4 16.4 32.619900-99.9-99.9-99.9-99.9-9.9 9918.2 70 16.0  15 12.0-9.9-9.9
5006119661022 21.9 17.4  0.519900-99.9-99.9-99.9-99.9-9.9 9919.3 87 16.9  13 10.4-9.9-9.9
5006119661023 24.9 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 60 11.4  13 10.4-9.9-9.9
5006119661024 29.4 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 66 14.3   9  7.2-9.9-9.9
5006119661025 31.4 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 60 15.6  15 12.0-9.9-9.9
5006119661026 31.9 16.7  0.319900-99.9-99.9-99.9-99.9-9.9 9921.0 75 18.3  21 16.8-9.9-9.9
5006119661027 20.4 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 55  6.8  13 10.4-9.9-9.9
5006119661028 21.9 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 62  8.9  13 10.4-9.9-9.9
5006119661029 26.4 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 55 10.9  21 16.8-9.9-9.9
5006119661030 27.4 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 60 13.0  15 12.0-9.9-9.9
5006119661031 27.9 14.4  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 67 13.8  13 10.4-9.9-9.9
5006119661101 29.4 18.4  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 59 14.6  11  8.8-9.9-9.9
5006119661102 32.9 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9919.2 64 16.9  13 10.4-9.9-9.9
5006119661103 34.4 19.4  0.009900-99.9-99.9-99.9-99.9-9.9 9922.1 62 19.1  11  8.8-9.9-9.9
5006119661104 35.4 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9922.0 62 19.0  11  8.8-9.9-9.9
5006119661105 33.9 19.9  0.009900-99.9-99.9-99.9-99.9-9.9 9921.3 59 18.5   9  7.2-9.9-9.9
5006119661106 37.9 21.9  0.009900-99.9-99.9-99.9-99.9-9.9 9926.6 58 22.1  15 12.0-9.9-9.9
5006119661107 29.5 21.9  0.009900-99.9-99.9-99.9-99.9-9.9 9925.8 80 21.6  21 16.8-9.9-9.9
5006119661108 36.4 20.9  7.119900-99.9-99.9-99.9-99.9-9.9 9926.1 73 21.8  14 11.2-9.9-9.9
5006119661109 23.9 20.4 10.619900-99.9-99.9-99.9-99.9-9.9 9924.8 95 21.0  11  8.8-9.9-9.9
5006119661110 31.9 18.9 39.019900-99.9-99.9-99.9-99.9-9.9 9928.3 83 23.1  11  8.8-9.9-9.9
5006119661111 27.4 19.4 48.619900-99.9-99.9-99.9-99.9-9.9 9924.2 95 20.6   9  7.2-9.9-9.9
5006119661112 24.4 18.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.1 68 15.0  21 16.8-9.9-9.9
5006119661113 24.4 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 75 14.6  13 10.4-9.9-9.9
5006119661114 31.4 15.4  4.019900-99.9-99.9-99.9-99.9-9.9 9923.4 74 20.0   9  7.2-9.9-9.9
5006119661115 24.9 16.9  0.519900-99.9-99.9-99.9-99.9-9.9 9917.5 82 15.4  30 24.0-9.9-9.9
5006119661116 23.9 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 73 13.8  13 10.4-9.9-9.9
5006119661117 26.4 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.8 76 12.8   9  7.2-9.9-9.9
5006119661118 29.4 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.5 67 15.4  13 10.4-9.9-9.9
5006119661119 30.4 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9919.1 65 16.8   9  7.2-9.9-9.9
5006119661120 31.4 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9920.3 67 17.7   9  7.2-9.9-9.9
5006119661121 31.9 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.3 66 17.7   9  7.2-9.9-9.9
5006119661122 31.9 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9921.7 71 18.8  13 10.4-9.9-9.9
5006119661123 34.4 21.4  0.009900-99.9-99.9-99.9-99.9-9.9 9925.5 67 21.4   9  7.2-9.9-9.9
5006119661124 33.9 23.4  0.009900-99.9-99.9-99.9-99.9-9.9 9925.4 73 21.4  11  8.8-9.9-9.9
5006119661125 34.9 22.4  0.009900-99.9-99.9-99.9-99.9-9.9 9926.0 69 21.7   9  7.2-9.9-9.9
5006119661126 33.4 22.9  0.009900-99.9-99.9-99.9-99.9-9.9 9926.3 70 21.9  13 10.4-9.9-9.9
5006119661127 33.4 21.9  0.009900-99.9-99.9-99.9-99.9-9.9 9926.2 70 21.9   9  7.2-9.9-9.9
5006119661128 35.9 21.4  0.009900-99.9-99.9-99.9-99.9-9.9 9926.9 71 22.3  11  8.8-9.9-9.9
5006119661129 27.9 20.9 15.019900-99.9-99.9-99.9-99.9-9.9 9927.2 87 22.5  11  8.8-9.9-9.9
5006119661130 30.4 20.9  0.009900-99.9-99.9-99.9-99.9-9.9 9926.4 82 22.0  11  8.8-9.9-9.9
5006119661201 31.4 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9925.8 68 21.6  11  8.8-9.9-9.9
5006119661202 30.9 22.4 66.619900-99.9-99.9-99.9-99.9-9.9 9928.7 88 23.4  11  8.8-9.9-9.9
5006119661203 25.4 18.4 25.519900-99.9-99.9-99.9-99.9-9.9 9925.1 91 21.2  15 12.0-9.9-9.9
5006119661204 34.4 21.9 22.519900-99.9-99.9-99.9-99.9-9.9 9928.8 75 23.4  21 16.8-9.9-9.9
5006119661205 24.4 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 69 15.6  19 15.2-9.9-9.9
5006119661206 33.4 19.4  0.009900-99.9-99.9-99.9-99.9-9.9 9928.2 77 23.1  11  8.8-9.9-9.9
5006119661207 36.4 24.9  0.009900-99.9-99.9-99.9-99.9-9.9 9930.0 69 24.1  14 11.2-9.9-9.9
5006119661208 36.9 22.9  0.009900-99.9-99.9-99.9-99.9-9.9 9929.5 64 23.8  16 12.8-9.9-9.9
5006119661209 37.9 25.4  0.009900-99.9-99.9-99.9-99.9-9.9 9927.4 62 22.6  18 14.4-9.9-9.9
5006119661210 34.4 23.9  0.009900-99.9-99.9-99.9-99.9-9.9 9928.1 74 23.0  21 16.8-9.9-9.9
5006119661211 37.4 25.4  4.019900-99.9-99.9-99.9-99.9-9.9 9930.2 61 24.2  14 11.2-9.9-9.9
5006119661212 33.4 24.4  0.009900-99.9-99.9-99.9-99.9-9.9 9931.4 78 24.9  18 14.4-9.9-9.9
5006119661213 36.4 24.9 20.819900-99.9-99.9-99.9-99.9-9.9 9929.2 65 23.6  13 10.4-9.9-9.9
5006119661214 36.4 22.4  2.019900-99.9-99.9-99.9-99.9-9.9 9930.9 76 24.6  15 12.0-9.9-9.9
5006119661215 27.9 18.4  0.009900-99.9-99.9-99.9-99.9-9.9 9922.2 80 19.2  13 10.4-9.9-9.9
5006119661216 30.9 19.4  0.009900-99.9-99.9-99.9-99.9-9.9 9921.8 65 18.9  13 10.4-9.9-9.9
5006119661217 32.4 20.5  0.009900-99.9-99.9-99.9-99.9-9.9 9924.5 69 20.8   9  7.2-9.9-9.9
5006119661218 32.4 20.9  1.319900-99.9-99.9-99.9-99.9-9.9 9926.4 77 22.0  11  8.8-9.9-9.9
5006119661219 27.4 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9921.4 73 18.6  13 10.4-9.9-9.9
5006119661220 27.9 16.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.2 56 14.2  15 12.0-9.9-9.9
5006119661221 28.4 16.4  0.009900-99.9-99.9-99.9-99.9-9.9 9916.2 59 14.2  13 10.4-9.9-9.9
5006119661222 27.4 16.4  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 52 12.7  18 14.4-9.9-9.9
5006119661223 24.9 16.4  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 61 12.7  18 14.4-9.9-9.9
5006119661224 25.9 14.4  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 58 13.0  18 14.4-9.9-9.9
5006119661225 28.4 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.2 64 15.1  13 10.4-9.9-9.9
5006119661226 28.9 16.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.1 63 15.9  13 10.4-9.9-9.9
5006119661227 28.9 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.2 68 17.7  13 10.4-9.9-9.9
5006119661228 32.9 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9922.2 65 19.2   9  7.2-9.9-9.9
5006119661229 33.9 19.4  0.009900-99.9-99.9-99.9-99.9-9.9 9921.9 58 19.0   9  7.2-9.9-9.9
5006119661230 35.4 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9923.5 59 20.1  11  8.8-9.9-9.9
5006119661231 25.4 20.9 12.519900-99.9-99.9-99.9-99.9-9.9 9924.7 94 20.9   9  7.2-9.9-9.9
5006119670101 26.4 20.4 11.819900-99.9-99.9-99.9-99.9-9.9 9926.5 86 22.0   9  7.2-9.9-9.9
5006119670102 28.9 20.4  7.219900-99.9-99.9-99.9-99.9-9.9 9925.8 85 21.6  13 10.4-9.9-9.9
5006119670103 24.4 19.9 19.019900-99.9-99.9-99.9-99.9-9.9 9923.7 95 20.2  14 11.2-9.9-9.9
5006119670104 29.9 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.1 68 17.6  13 10.4-9.9-9.9
5006119670105 31.4 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9919.7 58 17.3  11  8.8-9.9-9.9
5006119670106 32.4 18.9  0.009900-99.9-99.9-99.9-99.9-9.9 9922.9 64 19.7   9  7.2-9.9-9.9
5006119670107 35.9 20.4 41.019900-99.9-99.9-99.9-99.9-9.9 9923.0 58 19.7  13 10.4-9.9-9.9
5006119670108 26.9 18.9  2.019900-99.9-99.9-99.9-99.9-9.9 9923.8 87 20.3   9  7.2-9.9-9.9
5006119670109 31.4 18.4  0.009900-99.9-99.9-99.9-99.9-9.9 9922.7 66 19.5   9  7.2-9.9-9.9
5006119670110 32.4 19.4  0.009900-99.9-99.9-99.9-99.9-9.9 9921.6 59 18.7   9  7.2-9.9-9.9
5006119670111 34.9 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9924.7 60 20.9  13 10.4-9.9-9.9
5006119670112 35.9 22.9  0.009900-99.9-99.9-99.9-99.9-9.9 9928.3 62 23.1   9  7.2-9.9-9.9
5006119670113 35.4 21.4  0.009900-99.9-99.9-99.9-99.9-9.9 9924.4 62 20.7   9  7.2-9.9-9.9
5006119670114 33.9 21.4  0.009900-99.9-99.9-99.9-99.9-9.9 9925.1 66 21.2   9  7.2-9.9-9.9
5006119670115 34.9 21.4  0.009900-99.9-99.9-99.9-99.9-9.9 9926.7 61 22.2  11  8.8-9.9-9.9
5006119670116 35.4 21.9  0.009900-99.9-99.9-99.9-99.9-9.9 9925.0 56 21.1   9  7.2-9.9-9.9
5006119670117 35.4 21.9  0.009900-99.9-99.9-99.9-99.9-9.9 9923.0 55 19.7  13 10.4-9.9-9.9
5006119670118 27.9 16.9 31.519900-99.9-99.9-99.9-99.9-9.9 9919.7 81 17.3  19 15.2-9.9-9.9
5006119670119 27.9 16.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 62 16.2  13 10.4-9.9-9.9
5006119670120 24.4 18.9 27.619900-99.9-99.9-99.9-99.9-9.9 9923.4 87 20.0  11  8.8-9.9-9.9
5006119670121 25.9 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.2 64 14.2  19 15.2-9.9-9.9
5006119670122 26.4 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 60 14.7  13 10.4-9.9-9.9
5006119670123 26.9 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9917.3 65 15.2  19 15.2-9.9-9.9
5006119670124 31.5 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9924.0 72 20.4   9  7.2-9.9-9.9
5006119670125 33.9 22.4  0.009900-99.9-99.9-99.9-99.9-9.9 9928.2 75 23.1   9  7.2-9.9-9.9
5006119670126 35.4 23.4  0.009900-99.9-99.9-99.9-99.9-9.9 9930.6 72 24.4   9  7.2-9.9-9.9
5006119670127 35.4 22.4  0.009900-99.9-99.9-99.9-99.9-9.9 9926.1 65 21.8  11  8.8-9.9-9.9
5006119670128 31.9 19.4  0.009900-99.9-99.9-99.9-99.9-9.9 9923.9 71 20.4  13 10.4-9.9-9.9
5006119670129 31.4 19.9  0.009900-99.9-99.9-99.9-99.9-9.9 9922.1 66 19.1  13 10.4-9.9-9.9
5006119670130 34.9 18.4  0.009900-99.9-99.9-99.9-99.9-9.9 9923.8 68 20.3   9  7.2-9.9-9.9
5006119670131 35.4 21.9  0.009900-99.9-99.9-99.9-99.9-9.9 9924.4 61 20.7  13 10.4-9.9-9.9
5006119670201 34.9 22.4  0.009900-99.9-99.9-99.9-99.9-9.9 9927.8 72 22.8  11  8.8-9.9-9.9
5006119670202 29.4 22.9  0.009900-99.9-99.9-99.9-99.9-9.9 9925.6 82 21.5  13 10.4-9.9-9.9
5006119670203 29.4 18.9  0.009900-99.9-99.9-99.9-99.9-9.9 9919.2 64 16.9  13 10.4-9.9-9.9
