5052420171216-99.9 23.5 67.019999-99.9-99.9-99.9-99.9-9.9 99-9.9 58-99.9  19 15.2-9.9-9.9
5052420171217-99.9 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 68-99.9  33 26.4-9.9-9.9
5052420171218 23.0 11.0  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.8 40  3.3  18 14.4-9.9-9.9
5052420171219 20.0 15.0  8.019999-99.9-99.9-99.9-99.9-9.9 9917.2 86 15.1  12  9.6-9.9-9.9
5052420171220 29.0 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 61 13.7  10  8.0-9.9-9.9
5052420171221 32.5 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 69 20.6   7  5.6-9.9-9.9
5052420171222 34.0 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 60 19.5  10  8.0-9.9-9.9
5052420171223 30.5 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 62 16.6  26 20.8-9.9-9.9
5052420171224 25.0 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 37  2.7   7  5.6-9.9-9.9
5052420171225 32.0 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 43  9.5  18 14.4-9.9-9.9
5052420171226 33.5 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 43 13.1  13 10.4-9.9-9.9
5052420171227 32.0 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 52 15.2  10  8.0-9.9-9.9
5052420171228 35.5 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 43 13.6   8  6.4-9.9-9.9
5052420171229 35.0 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 45 15.2  10  8.0-9.9-9.9
5052420171230 36.0 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 43 14.5  12  9.6-9.9-9.9
5052420171231 28.5 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 64 15.6  16 12.8-9.9-9.9
5052420180101 28.5 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 45  8.8  13 10.4-9.9-9.9
5052420180102 31.0 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 42  8.7  20 16.0-9.9-9.9
5052420180103 33.0 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 34  5.9  17 13.6-9.9-9.9
5052420180104 35.5 17.8  0.119999-99.9-99.9-99.9-99.9-9.9 9913.3 38 11.2  30 24.0-9.9-9.9
5052420180105 28.0 18.5  6.019999-99.9-99.9-99.9-99.9-9.9 9924.8 87 21.0  12  9.6-9.9-9.9
5052420180106 26.0 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 40  4.9   9  7.2-9.9-9.9
5052420180107 32.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 38  8.8  15 12.0-9.9-9.9
5052420180108 34.0 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 34  9.1  12  9.6-9.9-9.9
5052420180109 33.0 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 36 11.0  15 12.0-9.9-9.9
5052420180110 36.0 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 51 18.3  11  8.8-9.9-9.9
5052420180111 37.5 25.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 41 16.4   9  7.2-9.9-9.9
5052420180112 31.2-99.9  0.919999-99.9-99.9-99.9-99.9-9.9 99-9.9 62-99.9  11  8.8-9.9-9.9
5052420180113 30.5 19.5  0.419999-99.9-99.9-99.9-99.9-9.9 9921.5 68 18.7  17 13.6-9.9-9.9
5052420180114 22.5 16.0  0.419999-99.9-99.9-99.9-99.9-9.9 9919.9 89 17.4  24 19.2-9.9-9.9
5052420180115 28.5 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 64 14.6  12  9.6-9.9-9.9
5052420180116 31.5 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 52 13.1   8  6.4-9.9-9.9
5052420180117 27.5 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 63 16.8  12  9.6-9.9-9.9
5052420180118 33.3 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 47 12.1   9  7.2-9.9-9.9
5052420180119 34.5 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 37 10.0  10  8.0-9.9-9.9
5052420180120 34.0 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 36  9.4   8  6.4-9.9-9.9
5052420180121 33.5 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 44 13.0  12  9.6-9.9-9.9
5052420180122 33.0 19.0  1.019999-99.9-99.9-99.9-99.9-9.9 9921.5 64 18.7   9  7.2-9.9-9.9
5052420180123 35.5 21.5  0.119999-99.9-99.9-99.9-99.9-9.9 9921.4 55 18.6  15 12.0-9.9-9.9
5052420180124 27.2 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 46  9.7  31 24.8-9.9-9.9
5052420180125 25.0 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 49  7.8  23 18.4-9.9-9.9
5052420180126 30.5 17.2  0.119999-99.9-99.9-99.9-99.9-9.9 9913.0 44 10.9  13 10.4-9.9-9.9
5052420180127 31.5 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 58 17.3  12  9.6-9.9-9.9
5052420180128 32.8 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 45 12.2  11  8.8-9.9-9.9
5052420180129 31.0 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 30  6.0  17 13.6-9.9-9.9
5052420180130 33.0 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 43 12.5  16 12.8-9.9-9.9
5052420180131 34.9 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 46 15.8  14 11.2-9.9-9.9
5052420180201 33.5 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 49 14.5   9  7.2-9.9-9.9
5052420180202 34.0 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 53 16.1  14 11.2-9.9-9.9
5052420180203 31.0 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 40 10.2  22 17.6-9.9-9.9
5052420180204 32.8 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 50 15.8  19 15.2-9.9-9.9
5052420180205 34.5 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 48 15.7  14 11.2-9.9-9.9
5052420180206 35.0 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 42 12.8  12  9.6-9.9-9.9
5052420180207 35.0 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 44 14.8   8  6.4-9.9-9.9
5052420180208 38.0 17.2  1.019999-99.9-99.9-99.9-99.9-9.9 9914.4 39 12.4   9  7.2-9.9-9.9
5052420180209 32.0 19.6  1.019999-99.9-99.9-99.9-99.9-9.9 9923.6 71 20.1  11  8.8-9.9-9.9
5052420180210 31.0 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 50 13.4   8  6.4-9.9-9.9
5052420180211 25.5 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 41  5.2  24 19.2-9.9-9.9
5052420180212 25.0  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 36  1.6   8  6.4-9.9-9.9
5052420180213 28.0 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 35  3.4   9  7.2-9.9-9.9
5052420180214 30.0 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 35  6.5  12  9.6-9.9-9.9
5052420180215 31.0 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 49 13.2  10  8.0-9.9-9.9
5052420180216 33.0 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 48 13.1  13 10.4-9.9-9.9
5052420180217 33.8 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 50 12.6  12  9.6-9.9-9.9
5052420180218 35.5 22.0 57.019999-99.9-99.9-99.9-99.9-9.9 9919.7 50 17.3  12  9.6-9.9-9.9
5052420180219 30.0 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 68 18.2  11  8.8-9.9-9.9
5052420180220 30.0 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 62 15.8  17 13.6-9.9-9.9
5052420180221 27.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 62 14.2  18 14.4-9.9-9.9
5052420180222 29.0 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 50 11.2   6  4.8-9.9-9.9
5052420180223 29.5 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 50 10.7   9  7.2-9.9-9.9
5052420180224 28.0 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 61 13.7  15 12.0-9.9-9.9
5052420180225 28.0 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 55 11.8  17 13.6-9.9-9.9
5052420180226 29.0 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 52 13.8  17 13.6-9.9-9.9
5052420180227 31.5 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 54 12.8  10  8.0-9.9-9.9
5052420180228 29.2 19.5  1.019999-99.9-99.9-99.9-99.9-9.9 9919.2 63 16.9  16 12.8-9.9-9.9
5052420180301 32.5 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 59 16.4   6  4.8-9.9-9.9
5052420180302 33.0 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 48 13.4  15 12.0-9.9-9.9
5052420180303 33.5 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 51 15.8  11  8.8-9.9-9.9
5052420180304 33.0 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 53 15.9  10  8.0-9.9-9.9
5052420180305 28.3 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 58 15.6  24 19.2-9.9-9.9
5052420180306 26.6  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 42  4.9  19 15.2-9.9-9.9
5052420180307 28.9 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 45  7.2   8  6.4-9.9-9.9
5052420180308 30.0 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 39  6.7  10  8.0-9.9-9.9
5052420180309 32.5 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 39  9.1  10  8.0-9.9-9.9
5052420180310 34.5 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 44 13.9  13 10.4-9.9-9.9
5052420180311 25.0 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 54  9.5  24 19.2-9.9-9.9
5052420180312 27.0  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 43  4.7  10  8.0-9.9-9.9
5052420180313 29.2 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 41  8.5  13 10.4-9.9-9.9
5052420180314 32.0 10.5 30.019999-99.9-99.9-99.9-99.9-9.9 9914.1 56 12.1   8  6.4-9.9-9.9
5052420180315 24.0 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 45  5.5  22 17.6-9.9-9.9
5052420180316 26.8 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 47  7.0  11  8.8-9.9-9.9
5052420180317 28.0 14.5 22.019999-99.9-99.9-99.9-99.9-9.9 9916.9 67 14.9  15 12.0-9.9-9.9
5052420180318 25.0 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 69 14.4  31 24.8-9.9-9.9
5052420180319 25.5  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 49  6.7  15 12.0-9.9-9.9
5052420180320 25.0 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 49  7.3  23 18.4-9.9-9.9
5052420180321 22.1  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 57  7.3  18 14.4-9.9-9.9
5052420180322 24.5 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 63 12.0  18 14.4-9.9-9.9
5052420180323 29.6 16.5 15.019999-99.9-99.9-99.9-99.9-9.9 9915.2 54 13.2  14 11.2-9.9-9.9
5052420180324 27.0 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 58 10.8   9  7.2-9.9-9.9
5052420180325 19.9  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 53  5.4  23 18.4-9.9-9.9
5052420180326 22.0  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 59  5.2   9  7.2-9.9-9.9
5052420180327 23.8  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 61  8.6  10  8.0-9.9-9.9
5052420180328 28.0 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 67 15.2  10  8.0-9.9-9.9
5052420180329 30.5 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 59 13.8   8  6.4-9.9-9.9
5052420180330 31.5 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 58 14.5   7  5.6-9.9-9.9
5052420180331 31.5 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 58 12.7  14 11.2-9.9-9.9
5052420180401 26.0 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 64 16.1  17 13.6-9.9-9.9
5052420180402 26.0 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 71 16.0  17 13.6-9.9-9.9
5052420180403 26.3 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 64 11.2   8  6.4-9.9-9.9
5052420180404 29.0 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 62 13.0   6  4.8-9.9-9.9
5052420180405 31.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 54 13.7  13 10.4-9.9-9.9
5052420180406 24.0 14.5 30.019999-99.9-99.9-99.9-99.9-9.9 9920.5 92 17.9  16 12.8-9.9-9.9
5052420180407 20.3 14.6  7.019999-99.9-99.9-99.9-99.9-9.9 9918.9 95 16.6   5  4.0-9.9-9.9
5052420180408 21.5 13.0  9.019999-99.9-99.9-99.9-99.9-9.9 9918.7 95 16.4   7  5.6-9.9-9.9
5052420180409 29.0 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 76 17.3  11  8.8-9.9-9.9
5052420180410 31.6 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 59 17.2  18 14.4-9.9-9.9
5052420180411 33.0 21.5 25.019999-99.9-99.9-99.9-99.9-9.9 9923.9 66 20.3  20 16.0-9.9-9.9
5052420180412 22.5 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 51  7.0  26 20.8-9.9-9.9
5052420180413 20.5  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 48  1.6   8  6.4-9.9-9.9
5052420180414 22.5 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 60  8.5  16 12.8-9.9-9.9
5052420180415 25.5 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 63 12.7  10  8.0-9.9-9.9
5052420180416 27.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 68 15.3  11  8.8-9.9-9.9
5052420180417 28.5 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 68 16.5  12  9.6-9.9-9.9
5052420180418 28.5 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 70 17.7  12  9.6-9.9-9.9
5052420180419 31.0 19.0  0.519999-99.9-99.9-99.9-99.9-9.9 9922.2 70 19.1   9  7.2-9.9-9.9
5052420180420 25.0 19.8 11.019999-99.9-99.9-99.9-99.9-9.9 9924.4 90 20.7   8  6.4-9.9-9.9
5052420180421 25.7 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 86 16.8  12  9.6-9.9-9.9
5052420180422 28.5 18.0 43.019999-99.9-99.9-99.9-99.9-9.9 9920.8 73 18.1   9  7.2-9.9-9.9
5052420180423 23.3 16.4  0.719999-99.9-99.9-99.9-99.9-9.9 9921.3 92 18.5   9  7.2-9.9-9.9
5052420180424 22.0 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 86 16.0  15 12.0-9.9-9.9
5052420180425 27.0 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0 83 19.7   8  6.4-9.9-9.9
5052420180426 27.0 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 76 18.7  16 12.8-9.9-9.9
5052420180427 31.0 21.5 22.019999-99.9-99.9-99.9-99.9-9.9 9925.2 74 21.2  15 12.0-9.9-9.9
5052420180428 22.5 18.0 32.019999-99.9-99.9-99.9-99.9-9.9 9922.6 95 19.4  13 10.4-9.9-9.9
5052420180429 22.0 17.5 24.019999-99.9-99.9-99.9-99.9-9.9 9922.8 99 19.6  10  8.0-9.9-9.9
5052420180430 23.7 15.7  2.019999-99.9-99.9-99.9-99.9-9.9 9915.6 68 13.6  21 16.8-9.9-9.9
5052420180501 18.0 11.5  5.019999-99.9-99.9-99.9-99.9-9.9 9913.2 79 11.1  10  8.0-9.9-9.9
5052420180502 18.0 13.5 11.019999-99.9-99.9-99.9-99.9-9.9 9917.0 95 14.9  11  8.8-9.9-9.9
5052420180503 22.4 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 82 15.2  11  8.8-9.9-9.9
5052420180504 20.0 15.5  1.019999-99.9-99.9-99.9-99.9-9.9 9918.3 90 16.1  16 12.8-9.9-9.9
5052420180505 22.0 14.0  3.019999-99.9-99.9-99.9-99.9-9.9 9919.0 92 16.7  16 12.8-9.9-9.9
5052420180506 22.5 14.3  0.119999-99.9-99.9-99.9-99.9-9.9 9918.2 86 16.0  12  9.6-9.9-9.9
5052420180507 23.0 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 79 16.6  19 15.2-9.9-9.9
5052420180508 22.7 17.5 31.019999-99.9-99.9-99.9-99.9-9.9 9922.1 94 19.1  13 10.4-9.9-9.9
5052420180509 20.5 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 94 17.6   4  3.2-9.9-9.9
5052420180510 19.0 14.0131.019999-99.9-99.9-99.9-99.9-9.9 9918.6 99 16.3   9  7.2-9.9-9.9
5052420180511 20.5 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 85 14.0  17 13.6-9.9-9.9
5052420180512 21.5  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 72  9.3  10  8.0-9.9-9.9
5052420180513 21.5  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 75  9.9  10  8.0-9.9-9.9
5052420180514 21.5 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 76 13.2  10  8.0-9.9-9.9
5052420180515 19.0 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 59  7.1  18 14.4-9.9-9.9
5052420180516 16.4  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 68  5.8   6  4.8-9.9-9.9
5052420180517 11.5  7.5  4.019999-99.9-99.9-99.9-99.9-9.9 9910.2 86  7.3   5  4.0-9.9-9.9
5052420180518 18.5  3.5  5.019999-99.9-99.9-99.9-99.9-9.9 9910.8 82  8.1   5  4.0-9.9-9.9
5052420180519 14.4  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 81  7.5  22 17.6-9.9-9.9
5052420180520 17.0  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 77  6.4   6  4.8-9.9-9.9
5052420180521 16.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 71  6.4  13 10.4-9.9-9.9
5052420180522 16.5  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 63  2.6   8  6.4-9.9-9.9
5052420180523 19.4  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 65  5.6  13 10.4-9.9-9.9
5052420180524 20.7  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 63  6.5   9  7.2-9.9-9.9
5052420180525 20.0  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 64  5.2   9  7.2-9.9-9.9
5052420180526 21.5  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 72  9.3   9  7.2-9.9-9.9
5052420180527 23.5  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 72 11.4   5  4.0-9.9-9.9
5052420180528 25.5 15.5  8.019999-99.9-99.9-99.9-99.9-9.9 9918.3 76 16.1  16 12.8-9.9-9.9
5052420180529 25.0 16.5 34.019999-99.9-99.9-99.9-99.9-9.9 9915.9 65 13.9  15 12.0-9.9-9.9
5052420180530 21.5 10.9  0.519999-99.9-99.9-99.9-99.9-9.9 9915.8 86 13.8  20 16.0-9.9-9.9
5052420180531 13.6  9.4  2.019999-99.9-99.9-99.9-99.9-9.9 9911.9 88  9.6  20 16.0-9.9-9.9
5052420180601 13.0  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 68  4.1  26 20.8-9.9-9.9
5052420180602 11.9  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 74  2.8  20 16.0-9.9-9.9
5052420180603 13.0  1.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.0 70  1.9   4  3.2-9.9-9.9
5052420180604 14.1-99.9  7.019999-99.9-99.9-99.9-99.9-9.9 99-9.9 87-99.9   6  4.8-9.9-9.9
5052420180605 13.5  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 86  6.0   4  3.2-9.9-9.9
5052420180606 17.1  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 66  5.2  19 15.2-9.9-9.9
5052420180607 13.1  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 65  2.6  20 16.0-9.9-9.9
5052420180608 16.8  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 66  2.9  13 10.4-9.9-9.9
5052420180609 17.4  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 76  6.9   8  6.4-9.9-9.9
5052420180610 17.5 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 83 11.9   8  6.4-9.9-9.9
5052420180611 14.5  9.5  0.519999-99.9-99.9-99.9-99.9-9.9 9912.8 91 10.6  11  8.8-9.9-9.9
5052420180612 13.0  5.2  4.019999-99.9-99.9-99.9-99.9-9.9 9911.0 95  8.3  21 16.8-9.9-9.9
5052420180613 11.0  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 82  5.1  18 14.4-9.9-9.9
5052420180614 10.5 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 80  2.0  12  9.6-9.9-9.9
5052420180615 12.3 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 76  1.3   3  2.4-9.9-9.9
5052420180616 13.0 -3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 65 -1.3   8  6.4-9.9-9.9
5052420180617 15.5  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 62  1.7  13 10.4-9.9-9.9
5052420180618 18.2  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 58  3.1  12  9.6-9.9-9.9
5052420180619 18.7  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 64  5.7  10  8.0-9.9-9.9
5052420180620 21.5  3.5  0.519999-99.9-99.9-99.9-99.9-9.9 9910.6 73  7.8   6  4.8-9.9-9.9
5052420180621 20.5  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 50  2.4  18 14.4-9.9-9.9
5052420180622 16.5  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 55 -0.0  15 12.0-9.9-9.9
5052420180623 15.5  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 61  1.2  17 13.6-9.9-9.9
5052420180624 10.5 -5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 45 -8.2   6  4.8-9.9-9.9
5052420180625 15.9 -2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 46 -4.1  16 12.8-9.9-9.9
5052420180626 18.0  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 54  1.1  19 15.2-9.9-9.9
5052420180627 20.1  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 62  3.8  14 11.2-9.9-9.9
5052420180628 19.5  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 73  6.3   9  7.2-9.9-9.9
5052420180629 19.1  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 78  8.3   6  4.8-9.9-9.9
5052420180630 18.0  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 88  8.1   7  5.6-9.9-9.9
5052420180701-99.9 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 93-99.9   5  4.0-9.9-9.9
5052420180702 15.5  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 83  7.0  25 20.0-9.9-9.9
5052420180703  9.0 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 69 -1.2   9  7.2-9.9-9.9
5052420180704 10.5  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 70  1.9  12  9.6-9.9-9.9
5052420180705 12.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 66  3.5  22 17.6-9.9-9.9
5052420180706 12.7  3.0  6.019999-99.9-99.9-99.9-99.9-9.9 99 8.7 82  5.0  23 18.4-9.9-9.9
5052420180707 12.0  8.5  1.019999-99.9-99.9-99.9-99.9-9.9 9912.1 97  9.8  22 17.6-9.9-9.9
5052420180708 14.5  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 78  7.1  17 13.6-9.9-9.9
5052420180709 10.9  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 76  3.9   6  4.8-9.9-9.9
5052420180710 10.0  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 80  3.1   8  6.4-9.9-9.9
5052420180711 15.7  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 73  3.4  10  8.0-9.9-9.9
5052420180712 16.0  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 75  6.5  14 11.2-9.9-9.9
5052420180713 18.0  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 73  7.1   8  6.4-9.9-9.9
5052420180714 22.0  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 71  9.8  11  8.8-9.9-9.9
5052420180715 17.0  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 57  3.1  13 10.4-9.9-9.9
5052420180716 12.5  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 72  3.8  17 13.6-9.9-9.9
5052420180717 14.0  6.5  0.419999-99.9-99.9-99.9-99.9-9.9 9910.2 82  7.3  26 20.8-9.9-9.9
5052420180718 14.0  9.5  5.019999-99.9-99.9-99.9-99.9-9.9 9913.2 96 11.1  10  8.0-9.9-9.9
5052420180719 13.5 11.0 13.019999-99.9-99.9-99.9-99.9-9.9 9913.7 96 11.6  20 16.0-9.9-9.9
5052420180720-99.9  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 88-99.9  35 28.0-9.9-9.9
