5028519730118 24.3  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 49  6.5  17 13.6-9.9-9.9
5028519730119 29.1 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 26  1.7  77 61.6-9.9-9.9
5028519730120 24.8 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 35  1.1  41 32.8-9.9-9.9
5028519730121 17.6  8.3  1.819900-99.9-99.9-99.9-99.9-9.9 99 9.2 54  5.8  15 12.0-9.9-9.9
5028519730122 13.0  9.7  3.919900-99.9-99.9-99.9-99.9-9.9 9910.4 77  7.5  28 22.4-9.9-9.9
5028519730123 15.7  5.0  2.819900-99.9-99.9-99.9-99.9-9.9 99 8.3 63  4.3  30 24.0-9.9-9.9
5028519730124 17.9  5.3  0.119900-99.9-99.9-99.9-99.9-9.9 99 7.6 51  3.0  36 28.8-9.9-9.9
5028519730125 23.6 10.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 31  1.7  50 40.0-9.9-9.9
5028519730126 22.2 14.4  2.719900-99.9-99.9-99.9-99.9-9.9 99 8.0 39  3.8  48 38.4-9.9-9.9
5028519730127 22.9  4.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 44  3.2  15 12.0-9.9-9.9
5028519730128 32.1 10.7  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 40  7.0  14 11.2-9.9-9.9
5028519730129 25.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 50  7.4  27 21.6-9.9-9.9
5028519730130 19.9 11.3  1.619900-99.9-99.9-99.9-99.9-9.9 9913.9 79 11.9   7  5.6-9.9-9.9
5028519730131 26.5 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 25 -0.5  51 40.8-9.9-9.9
5028519730201 23.4  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 24 -2.7  45 36.0-9.9-9.9
5028519730202 23.2  8.0  0.519900-99.9-99.9-99.9-99.9-9.9 99 7.3 42  2.5  32 25.6-9.9-9.9
5028519730203 19.3  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 54  4.3  31 24.8-9.9-9.9
5028519730204 25.5 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 34  3.0  41 32.8-9.9-9.9
5028519730205 31.3  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.4 29  4.5  34 27.2-9.9-9.9
5028519730206 30.2 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 54 10.1  19 15.2-9.9-9.9
5028519730207 22.9 11.5  2.119900-99.9-99.9-99.9-99.9-9.9 9911.8 62  9.4  19 15.2-9.9-9.9
5028519730208 11.6  9.5  1.119900-99.9-99.9-99.9-99.9-9.9 9910.3 83  7.4  56 44.8-9.9-9.9
5028519730209 22.7  3.9  0.419900-99.9-99.9-99.9-99.9-9.9 9910.9 63  8.2  41 32.8-9.9-9.9
5028519730210 22.1  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 49  4.1  36 28.8-9.9-9.9
5028519730211 18.9  9.5  0.619900-99.9-99.9-99.9-99.9-9.9 99 5.1 32 -2.5  83 66.4-9.9-9.9
5028519730212 12.2  3.0  3.119900-99.9-99.9-99.9-99.9-9.9 99 6.6 67  1.1  83 66.4-9.9-9.9
5028519730213 22.9  3.7  0.519900-99.9-99.9-99.9-99.9-9.9 99 8.4 60  4.5  40 32.0-9.9-9.9
5028519730214 31.8  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 33  4.3  26 20.8-9.9-9.9
5028519730215 32.3 14.5  0.919900-99.9-99.9-99.9-99.9-9.9 99 5.4 19 -1.7  52 41.6-9.9-9.9
5028519730216 23.7 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 62  5.4  30 24.0-9.9-9.9
5028519730217 20.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 53  4.3  26 20.8-9.9-9.9
5028519730218 22.7  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 58  8.2  18 14.4-9.9-9.9
5028519730219 16.2  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 63  7.4  21 16.8-9.9-9.9
5028519730220 19.9 10.0  3.019900-99.9-99.9-99.9-99.9-9.9 9910.5 60  7.7  14 11.2-9.9-9.9
5028519730221 19.9 11.0 16.119900-99.9-99.9-99.9-99.9-9.9 9910.6 64  7.8  15 12.0-9.9-9.9
5028519730222 17.0  9.4  1.819900-99.9-99.9-99.9-99.9-9.9 9910.5 76  7.7  18 14.4-9.9-9.9
5028519730223 14.1  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 81  8.8  20 16.0-9.9-9.9
5028519730224 19.1 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 64  7.7  23 18.4-9.9-9.9
5028519730225 22.3 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 53  7.0  17 13.6-9.9-9.9
5028519730226 21.8 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 28 -1.0  37 29.6-9.9-9.9
5028519730227 21.3  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 46  3.8  41 32.8-9.9-9.9
5028519730228 24.3  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 35  0.6  23 18.4-9.9-9.9
5028519730301 21.8 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 41  4.3  15 12.0-9.9-9.9
5028519730302 23.3 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 38  2.3  64 51.2-9.9-9.9
5028519730303 16.7  4.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 55  2.5  14 11.2-9.9-9.9
5028519730304 20.1  7.2  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 59  7.1   4  3.2-9.9-9.9
5028519730305 30.2 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.3 43 10.0  48 38.4-9.9-9.9
5028519730306 16.5 11.2  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 72  7.4  25 20.0-9.9-9.9
5028519730307 13.7 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 88 10.9  22 17.6-9.9-9.9
5028519730308 20.9 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 82  9.8  17 13.6-9.9-9.9
5028519730309 30.7  9.3  0.719900-99.9-99.9-99.9-99.9-9.9 9912.6 56 10.4  15 12.0-9.9-9.9
5028519730310 15.0 11.3  0.009900-99.9-99.9-99.9-99.9-9.9 9912.3 78 10.0  27 21.6-9.9-9.9
5028519730311 13.6  8.2 14.719900-99.9-99.9-99.9-99.9-9.9 9911.8 90  9.4  13 10.4-9.9-9.9
5028519730312 21.3  9.6  0.719900-99.9-99.9-99.9-99.9-9.9 9912.6 70 10.4  34 27.2-9.9-9.9
5028519730313 19.1 10.3  0.719900-99.9-99.9-99.9-99.9-9.9 9910.3 69  7.4  25 20.0-9.9-9.9
5028519730314 12.4  1.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 56 -0.2  20 16.0-9.9-9.9
5028519730315 16.9  6.2  1.019900-99.9-99.9-99.9-99.9-9.9 9911.4 75  8.9  25 20.0-9.9-9.9
5028519730316 18.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 55  5.1  43 34.4-9.9-9.9
5028519730317 14.5  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 71  6.8  16 12.8-9.9-9.9
5028519730318 20.3  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 46  2.1  34 27.2-9.9-9.9
5028519730319 20.5  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 54  5.8  20 16.0-9.9-9.9
5028519730320 25.2  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 44  5.0  38 30.4-9.9-9.9
5028519730321 24.1 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 42  6.1  53 42.4-9.9-9.9
5028519730322 21.9 13.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 35  1.7  62 49.6-9.9-9.9
5028519730323 17.9  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 50  3.0  22 17.6-9.9-9.9
5028519730324 14.8  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 48 -0.2  27 21.6-9.9-9.9
5028519730325 20.5 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 39  1.3  46 36.8-9.9-9.9
5028519730326 21.5  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 42  1.7  28 22.4-9.9-9.9
5028519730327 19.6 10.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 34  0.0  44 35.2-9.9-9.9
5028519730328 18.0  5.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 37 -1.9  10  8.0-9.9-9.9
5028519730329 15.6  8.4  3.119900-99.9-99.9-99.9-99.9-9.9 99 9.6 85  6.4  41 32.8-9.9-9.9
5028519730330 15.5  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.3 74  5.9   8  6.4-9.9-9.9
5028519730331 18.9  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 59  5.3  16 12.8-9.9-9.9
5028519730401 18.8  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 70  5.4   9  7.2-9.9-9.9
5028519730402 12.4  2.0  2.219910-99.9-99.9-99.9-99.9-9.9 99 7.6 75  3.0  19 15.2-9.9-9.9
5028519730403 12.6  1.0  0.319900-99.9-99.9-99.9-99.9-9.9 99 5.1 52 -2.5  48 38.4-9.9-9.9
5028519730404 20.3  2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 52 -0.7  20 16.0-9.9-9.9
5028519730405 23.2  8.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 27 -3.6  36 28.8-9.9-9.9
5028519730406 16.5  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 54 -3.8  50 40.0-9.9-9.9
5028519730407 14.3  0.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 48 -1.7  54 43.2-9.9-9.9
5028519730408 16.1  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 40 -2.7  40 32.0-9.9-9.9
5028519730409 16.0  5.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 46  2.3  31 24.8-9.9-9.9
5028519730410 16.7  4.7  0.119900-99.9-99.9-99.9-99.9-9.9 99 6.2 53  0.2  40 32.0-9.9-9.9
5028519730411 17.3  3.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 34 -3.3  78 62.4-9.9-9.9
5028519730412 17.0  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 37 -2.2  48 38.4-9.9-9.9
5028519730413 12.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 51 -2.2  38 30.4-9.9-9.9
5028519730414  8.5  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 58 -4.4  25 20.0-9.9-9.9
5028519730415 12.0  0.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 45 -3.8  16 12.8-9.9-9.9
5028519730416 15.7  5.4  1.619900-99.9-99.9-99.9-99.9-9.9 99 6.4 46  0.6  40 32.0-9.9-9.9
5028519730417 13.0  5.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 71  3.2  33 26.4-9.9-9.9
5028519730418 14.7  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 42 -1.2  29 23.2-9.9-9.9
5028519730419 10.2  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 64 -0.2  35 28.0-9.9-9.9
5028519730420 11.0 -1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 74 -1.2   6  4.8-9.9-9.9
5028519730421  8.3 -1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 82  1.3   9  7.2-9.9-9.9
5028519730422  9.1  0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 82  2.7   6  4.8-9.9-9.9
5028519730423 11.2 -1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 79  2.5  14 11.2-9.9-9.9
5028519730424 14.7  3.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 72  4.6  31 24.8-9.9-9.9
5028519730425 18.5  7.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 62  6.1  36 28.8-9.9-9.9
5028519730426 14.7  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.5 89  6.2  23 18.4-9.9-9.9
5028519730427  9.6  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 83  5.1  17 13.6-9.9-9.9
5028519730428 14.0  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 49 -1.2  27 21.6-9.9-9.9
5028519730429 10.5  2.0  0.619900-99.9-99.9-99.9-99.9-9.9 99 5.1 53 -2.5  38 30.4-9.9-9.9
5028519730430 11.6 -1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 53 -2.2  30 24.0-9.9-9.9
5028519730501  5.1 -1.9  0.009910-99.9-99.9-99.9-99.9-9.9 99 4.0 73 -5.7  67 53.6-9.9-9.9
5028519730502 13.2  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 37 -4.1  51 40.8-9.9-9.9
5028519730503 15.9  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 55  0.9  22 17.6-9.9-9.9
5028519730504 14.1  7.7  0.619900-99.9-99.9-99.9-99.9-9.9 99 5.6 41 -1.2  40 32.0-9.9-9.9
5028519730505 13.2  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 60  0.9  32 25.6-9.9-9.9
5028519730506 13.6  5.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 41 -2.5  48 38.4-9.9-9.9
5028519730507 17.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 38 -0.7  31 24.8-9.9-9.9
5028519730508 13.3  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 60  1.9  19 15.2-9.9-9.9
5028519730509 11.3 -1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 48 -6.0  15 12.0-9.9-9.9
5028519730510 11.6  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 60 -0.7  17 13.6-9.9-9.9
5028519730511 14.9  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 57 -0.2  32 25.6-9.9-9.9
5028519730512 14.0  3.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 48 -1.2  36 28.8-9.9-9.9
5028519730513 15.5  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 49  0.9  27 21.6-9.9-9.9
5028519730514 10.5  4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 79  3.9  10  8.0-9.9-9.9
5028519730515  7.6  3.8  0.519900-99.9-99.9-99.9-99.9-9.9 99 7.3 83  2.5  28 22.4-9.9-9.9
5028519730516  5.2 -1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 91 -0.5  22 17.6-9.9-9.9
5028519730517  6.7 -4.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 80 -2.5   7  5.6-9.9-9.9
5028519730518  3.5 -4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 86 -2.5  20 16.0-9.9-9.9
5028519730519  5.7 -4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 83 -2.5  20 16.0-9.9-9.9
5028519730520  2.6 -5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 82 -4.4  15 12.0-9.9-9.9
5028519730521  5.0 -6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 62 -7.1  16 12.8-9.9-9.9
5028519730522  2.1 -4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 82 -3.3  17 13.6-9.9-9.9
5028519730523  8.4 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 69 -1.0  17 13.6-9.9-9.9
5028519730524 10.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 54 -1.2  46 36.8-9.9-9.9
5028519730525 10.5  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 40 -4.4  68 54.4-9.9-9.9
5028519730526  7.9 -1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 49 -7.4  37 29.6-9.9-9.9
5028519730527  8.1 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 50 -6.4  51 40.8-9.9-9.9
5028519730528  8.0  0.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 69 -1.2  32 25.6-9.9-9.9
5028519730529  2.5 -5.0  2.719901-99.9-99.9-99.9-99.9-9.9 99 5.5 91 -1.4  11  8.8-9.9-9.9
5028519730530  6.8 -4.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 75 -1.2  38 30.4-9.9-9.9
5028519730531 11.0  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 56  0.2  30 24.0-9.9-9.9
5028519730601  6.2 -0.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 80  0.0  23 18.4-9.9-9.9
5028519730602  6.6 -2.3  3.219900-99.9-99.9-99.9-99.9-9.9 99 3.6 56 -7.1  32 25.6-9.9-9.9
5028519730603  3.9 -3.0  1.619900-99.9-99.9-99.9-99.9-9.9 99 6.1 94  0.0  32 25.6-9.9-9.9
5028519730604  1.7 -4.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 76 -5.4  35 28.0-9.9-9.9
5028519730605  5.3 -3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 63 -3.8  46 36.8-9.9-9.9
5028519730606 12.8  2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 59  1.3  47 37.6-9.9-9.9
5028519730607 13.1  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 34 -4.1  65 52.0-9.9-9.9
5028519730608 13.9  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 48  1.1  28 22.4-9.9-9.9
5028519730609 14.4  5.4  2.819900-99.9-99.9-99.9-99.9-9.9 99 6.2 53  0.2  28 22.4-9.9-9.9
5028519730610 10.1  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 68  0.9  41 32.8-9.9-9.9
5028519730611  9.1 -0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 57 -1.7  35 28.0-9.9-9.9
5028519730612 11.7  3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 54  0.6  58 46.4-9.9-9.9
5028519730613 14.3  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 67  3.4  32 25.6-9.9-9.9
5028519730614  9.6 -1.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 76  0.0  21 16.8-9.9-9.9
5028519730615  6.6 -1.2  6.219900-99.9-99.9-99.9-99.9-9.9 99 8.5 95  4.6  15 12.0-9.9-9.9
5028519730616  6.3 -0.5 24.019901-99.9-99.9-99.9-99.9-9.9 99 5.9 97 -0.5  69 55.2-9.9-9.9
5028519730617  3.5 -0.4  2.519900-99.9-99.9-99.9-99.9-9.9 99 5.9 82 -0.5  72 57.6-9.9-9.9
5028519730618  1.6 -0.5  2.919901-99.9-99.9-99.9-99.9-9.9 99 5.2 82 -2.2  20 16.0-9.9-9.9
5028519730619  0.7 -1.3  1.119900-99.9-99.9-99.9-99.9-9.9 99 5.0 85 -2.7  36 28.8-9.9-9.9
5028519730620  1.8 -1.0  6.219901-99.9-99.9-99.9-99.9-9.9 99 5.9 90 -0.5  13 10.4-9.9-9.9
5028519730621  1.2 -1.5 21.319901-99.9-99.9-99.9-99.9-9.9 99 5.4 87 -1.7  21 16.8-9.9-9.9
5028519730622  3.2 -2.2  0.619901-99.9-99.9-99.9-99.9-9.9 99 5.4 85 -1.7  17 13.6-9.9-9.9
5028519730623  1.6 -6.1  0.009901-99.9-99.9-99.9-99.9-9.9 99 5.1 85 -2.5  25 20.0-9.9-9.9
5028519730624  1.6 -4.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 84 -4.7   8  6.4-9.9-9.9
5028519730625 -1.0 -5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 82 -5.4  51 40.8-9.9-9.9
5028519730626 -1.1 -3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 82 -4.7  37 29.6-9.9-9.9
5028519730627  1.9 -5.0  0.219901-99.9-99.9-99.9-99.9-9.9 99 3.7 68 -6.7  26 20.8-9.9-9.9
5028519730628  1.8 -0.8  3.619901-99.9-99.9-99.9-99.9-9.9 99 5.4 87 -1.7  51 40.8-9.9-9.9
5028519730629  1.7 -3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 74 -5.0  27 21.6-9.9-9.9
5028519730630  3.6 -3.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 70 -2.7  35 28.0-9.9-9.9
5028519730701  6.0  1.6  0.219901-99.9-99.9-99.9-99.9-9.9 99 5.3 63 -1.9  52 41.6-9.9-9.9
5028519730702  6.1 -1.0  0.009901-99.9-99.9-99.9-99.9-9.9 99 5.1 81 -2.5  37 29.6-9.9-9.9
5028519730703 -0.7 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.4 65 -7.8  56 44.8-9.9-9.9
5028519730704  1.6 -4.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.2 59 -8.6  22 17.6-9.9-9.9
5028519730705  2.3 -4.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 78 -5.0  13 10.4-9.9-9.9
5028519730706  3.7 -3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 75 -2.5  32 25.6-9.9-9.9
5028519730707  7.7  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 81  0.2   0  0.0-9.9-9.9
5028519730708  2.0 -3.1  3.019900-99.9-99.9-99.9-99.9-9.9 99 5.5 90 -1.4   4  3.2-9.9-9.9
5028519730709  2.5 -0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 89 -1.0   7  5.6-9.9-9.9
5028519730710  2.0 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 89 -1.0  19 15.2-9.9-9.9
5028519730711  2.5 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 80 -3.8   1  0.8-9.9-9.9
5028519730712 -0.9 -6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 85 -5.0  22 17.6-9.9-9.9
5028519730713  2.0 -4.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 72 -5.4  19 15.2-9.9-9.9
5028519730714  3.2 -2.6  0.619901-99.9-99.9-99.9-99.9-9.9 99 5.1 84 -2.5  25 20.0-9.9-9.9
5028519730715 -1.0 -4.1  0.119901-99.9-99.9-99.9-99.9-9.9 99 3.6 76 -7.1  36 28.8-9.9-9.9
5028519730716 -0.5 -3.4  0.009901-99.9-99.9-99.9-99.9-9.9 99 4.3 84 -4.7  22 17.6-9.9-9.9
5028519730717 -1.0 -7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.3 74 -8.2   2  1.6-9.9-9.9
5028519730718 -2.5 -9.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.0 81 -9.4  19 15.2-9.9-9.9
5028519730719 -3.5 -6.6  2.619901-99.9-99.9-99.9-99.9-9.9 99 3.8 86 -6.4  32 25.6-9.9-9.9
5028519730720 -2.1 -5.3  0.009901-99.9-99.9-99.9-99.9-9.9 99 4.4 91 -4.4  20 16.0-9.9-9.9
5028519730721 -0.4 -6.6  3.219901-99.9-99.9-99.9-99.9-9.9 99 4.8 93 -3.3   0  0.0-9.9-9.9
5028519730722 -1.0 -4.8  0.119901-99.9-99.9-99.9-99.9-9.9 99 4.8 90 -3.3  42 33.6-9.9-9.9
5028519730723  3.0 -3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 63 -5.4  20 16.0-9.9-9.9
5028519730724  5.5  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 63 -3.3  19 15.2-9.9-9.9
5028519730725  7.5  0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 56 -2.7  18 14.4-9.9-9.9
5028519730726  8.6  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 71  0.0  28 22.4-9.9-9.9
5028519730727  7.0  2.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 65 -1.2  32 25.6-9.9-9.9
5028519730728  7.5  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 69 -0.5  43 34.4-9.9-9.9
5028519730729  7.2  1.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 83  0.6  10  8.0-9.9-9.9
5028519730730  6.1  0.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 72 -2.5   3  2.4-9.9-9.9
5028519730731  6.0  0.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 59 -4.1  17 13.6-9.9-9.9
5028519730801 10.7  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 55 -0.7  20 16.0-9.9-9.9
5028519730802 11.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 63  1.3  36 28.8-9.9-9.9
5028519730803  9.0  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 52 -3.8  47 37.6-9.9-9.9
5028519730804  6.8 -0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 77 -1.0  12  9.6-9.9-9.9
5028519730805  6.9  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 73 -1.0   7  5.6-9.9-9.9
5028519730806  8.5  0.7  0.219900-99.9-99.9-99.9-99.9-9.9 99 5.3 63 -1.9  44 35.2-9.9-9.9
5028519730807  7.0  1.6  0.819900-99.9-99.9-99.9-99.9-9.9 99 5.3 64 -1.9  56 44.8-9.9-9.9
5028519730808  5.5 -0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 59 -5.0  34 27.2-9.9-9.9
5028519730809  3.6 -1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 67 -4.7  42 33.6-9.9-9.9
5028519730810  6.1 -2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 51 -5.4  43 34.4-9.9-9.9
5028519730811 11.0  3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 57 -1.9  35 28.0-9.9-9.9
5028519730812 10.5  3.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 69  0.4  15 12.0-9.9-9.9
5028519730813 10.1 -0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 67 -1.0  17 13.6-9.9-9.9
5028519730814  9.6  3.2  3.119900-99.9-99.9-99.9-99.9-9.9 99 7.3 77  2.5  21 16.8-9.9-9.9
5028519730815  8.8  1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 79  0.9  13 10.4-9.9-9.9
5028519730816 10.6  0.9  2.819900-99.9-99.9-99.9-99.9-9.9 99 6.5 76  0.9  46 36.8-9.9-9.9
5028519730817 13.0  3.5  0.319900-99.9-99.9-99.9-99.9-9.9 99 5.0 48 -2.7  46 36.8-9.9-9.9
