5055320130427 24.6 19.0 35.019900-99.9-99.9-99.9-99.9-9.9 9919.3 74 17.0  11  8.8-9.9-9.9
5055320130428 22.2 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9919.2 87 16.9  13 10.4-9.9-9.9
5055320130429 22.2 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.4 82 14.4   8  6.4-9.9-9.9
5055320130430 22.0  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.6 86 13.6   4  3.2-9.9-9.9
5055320130501 21.2 16.3  3.019900-99.9-99.9-99.9-99.9-9.9 9918.8 87 16.5  12  9.6-9.9-9.9
5055320130502 21.9 18.1 14.019900-99.9-99.9-99.9-99.9-9.9 9922.0 94 19.0   5  4.0-9.9-9.9
5055320130503 20.4 13.9  8.019999-99.9-99.9-99.9-99.9-9.9 9918.2 93 16.0  16 12.8-9.9-9.9
5055320130504 19.5  9.4  0.009999-99.9-99.9-99.9-99.9 0.5  514.0 85 12.0   8  6.4 4.4 1.2
5055320130505 21.2  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 79 11.6   5  4.0-9.9-9.9
5055320130506 23.9 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 79 13.7  15 12.0-9.9-9.9
5055320130507 17.3  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 67  5.7  12  9.6-9.9-9.9
5055320130508 22.7  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 69  9.7  19 15.2-9.9-9.9
5055320130509 24.0 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 75 13.0  10  8.0-9.9-9.9
5055320130510 24.0 14.2  9.019999-99.9-99.9-99.9-99.9-9.9 9917.0 77 15.0  12  9.6-9.9-9.9
5055320130511 23.3 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 77 15.0   7  5.6-9.9-9.9
5055320130512 20.6  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 82 11.8   4  3.2-9.9-9.9
5055320130513 20.5 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 83 12.4   3  2.4-9.9-9.9
5055320130514 22.0 12.5 32.019999-99.9-99.9-99.9-99.9-9.9 9917.5 89 15.4   4  3.2-9.9-9.9
5055320130515 17.2  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 73  4.4  18 14.4-9.9-9.9
5055320130516 13.2  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 66  2.4  10  8.0-9.9-9.9
5055320130517 15.6  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 76  5.2   4  3.2-9.9-9.9
5055320130518 12.7  5.3  3.019999-99.9-99.9-99.9-99.9-9.9 99 9.5 83  6.3   5  4.0-9.9-9.9
5055320130519 14.4  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 86  9.7   5  4.0-9.9-9.9
5055320130520 14.2  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 84  8.3   8  6.4-9.9-9.9
5055320130521 17.6  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 89  8.3   3  2.4-9.9-9.9
5055320130522 15.7  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 90 10.8   5  4.0-9.9-9.9
5055320130523 17.0 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 93 12.9   2  1.6-9.9-9.9
5055320130524 18.6  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 84 10.2   6  4.8-9.9-9.9
5055320130525 18.8  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 86 10.9   7  5.6-9.9-9.9
5055320130526 20.8  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 88 13.2  11  8.8-9.9-9.9
5055320130527 19.2  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 85  9.8   5  4.0-9.9-9.9
5055320130528 17.4 15.0 50.019999-99.9-99.9-99.9-99.9-9.9 9917.3 94 15.2  10  8.0-9.9-9.9
5055320130529 18.4 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 77 10.2  11  8.8-9.9-9.9
5055320130530 19.0  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 66  6.0  15 12.0-9.9-9.9
5055320130531 19.3 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 63  7.7  18 14.4-9.9-9.9
5055320130601 22.5  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 78 10.3   7  5.6-9.9-9.9
5055320130602 15.1  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 65  5.6  11  8.8-9.9-9.9
5055320130603 20.7  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 68  8.4  13 10.4-9.9-9.9
5055320130604 21.5 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 70 10.6  16 12.8-9.9-9.9
5055320130605 24.0  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 76 11.9  13 10.4-9.9-9.9
5055320130606 16.0  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 64  4.4  11  8.8-9.9-9.9
5055320130607 18.5  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 76  8.3  14 11.2-9.9-9.9
5055320130608 14.5  5.6  1.019999-99.9-99.9-99.9-99.9-9.9 99 7.6 62  3.1   9  7.2-9.9-9.9
5055320130609 15.5 11.2  1.019999-99.9-99.9-99.9-99.9-9.9 9912.7 83 10.5   6  4.8-9.9-9.9
5055320130610 20.2 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 89 14.3   7  5.6-9.9-9.9
5055320130611 21.7  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 95 14.3   4  3.2-9.9-9.9
5055320130612 23.6 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 85 14.9  12  9.6-9.9-9.9
5055320130613 26.1 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 83 17.3  12  9.6-9.9-9.9
5055320130614 19.7  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 64  7.6  14 11.2-9.9-9.9
5055320130615 16.0  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 64  5.1  15 12.0-9.9-9.9
5055320130616 12.9  7.5  3.019999-99.9-99.9-99.9-99.9-9.9 9911.3 91  8.8   8  6.4-9.9-9.9
5055320130617 14.2  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 84  5.3   4  3.2-9.9-9.9
5055320130618 15.6  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 84  7.4   7  5.6-9.9-9.9
5055320130619 11.5  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 52 -2.6   9  7.2-9.9-9.9
5055320130620 12.6 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 72  0.8   2  1.6-9.9-9.9
5055320130621 14.2 -2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 79  2.5   3  2.4-9.9-9.9
5055320130622 14.1  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 70  4.2   7  5.6-9.9-9.9
5055320130623 12.9  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 73  3.5   3  2.4-9.9-9.9
5055320130624 13.1  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 76  6.5   8  6.4-9.9-9.9
5055320130625 12.8  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 89  7.0   7  5.6-9.9-9.9
5055320130626 18.1  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 85  7.6   8  6.4-9.9-9.9
5055320130627 18.5  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 78  8.4  10  8.0-9.9-9.9
5055320130628 14.8 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 85 10.2   8  6.4-9.9-9.9
5055320130629 18.0  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 74  8.5   7  5.6-9.9-9.9
5055320130630 17.1  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 65  3.2   4  3.2-9.9-9.9
5055320130701 17.2  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 73  5.7   3  2.4-9.9-9.9
5055320130702 21.6  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 60  6.7  15 12.0-9.9-9.9
5055320130703 21.8  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 69  9.8  17 13.6-9.9-9.9
5055320130704 18.2 14.2  0.219999-99.9-99.9-99.9-99.9-9.9 9916.8 91 14.7   6  4.8-9.9-9.9
5055320130705 16.2 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 98 14.7   7  5.6-9.9-9.9
5055320130706 15.9 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 92 12.2  12  9.6-9.9-9.9
5055320130707 12.5  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 74  4.1  11  8.8-9.9-9.9
5055320130708 12.1  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 79  4.0   8  6.4-9.9-9.9
5055320130709 11.0  7.8 18.019999-99.9-99.9-99.9-99.9-9.9 9910.0 85  7.0  12  9.6-9.9-9.9
5055320130710 14.6  9.6 22.019999-99.9-99.9-99.9-99.9-9.9 9913.6 96 11.5   7  5.6-9.9-9.9
5055320130711 18.6 13.7 12.019999-99.9-99.9-99.9-99.9-9.9 9918.0 98 15.8   7  5.6-9.9-9.9
5055320130712 15.2 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 92 11.5   7  5.6-9.9-9.9
5055320130713 16.3 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 85 11.1   8  6.4-9.9-9.9
5055320130714 14.3  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 76  6.8   6  4.8-9.9-9.9
5055320130715 16.2  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 78  5.6   7  5.6-9.9-9.9
5055320130716 21.1  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 72  9.1  14 11.2-9.9-9.9
5055320130717 22.9  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 84 13.3  13 10.4-9.9-9.9
5055320130718 16.2  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 70  6.1  18 14.4-9.9-9.9
5055320130719 10.6  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 72  1.8   8  6.4-9.9-9.9
5055320130720 12.6  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 71  2.6  12  9.6-9.9-9.9
5055320130721  7.4 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 81  0.7  17 13.6-9.9-9.9
5055320130722  7.6  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 82  2.1  22 17.6-9.9-9.9
5055320130723 10.5 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 67 -0.7  15 12.0-9.9-9.9
5055320130724 12.0 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 74  1.5   5  4.0-9.9-9.9
5055320130725 16.0  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 70  3.1  12  9.6-9.9-9.9
5055320130726 15.5  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 66  3.9  15 12.0-9.9-9.9
5055320130727 19.6 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 72  9.8   7  5.6-9.9-9.9
5055320130728 19.6  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 83  8.0   3  2.4-9.9-9.9
5055320130729 17.2  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 90 10.0   4  3.2-9.9-9.9
5055320130730 17.0 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 85 11.3  10  8.0-9.9-9.9
5055320130731 21.2 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 83 14.8   8  6.4-9.9-9.9
5055320130801 17.7 10.4  2.019999-99.9-99.9-99.9-99.9-9.9 9913.9 87 11.9  12  9.6-9.9-9.9
5055320130802 12.0  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 80  7.3  12  9.6-9.9-9.9
5055320130803 13.3  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 80  5.1   6  4.8-9.9-9.9
5055320130804 17.6  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 79  8.2   9  7.2-9.9-9.9
5055320130805 20.0  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 72  9.5  16 12.8-9.9-9.9
5055320130806 20.3  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 60  4.9   5  4.0-9.9-9.9
5055320130807 23.6 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 65 10.7  17 13.6-9.9-9.9
5055320130808 16.8 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 55  5.0   9  7.2-9.9-9.9
5055320130809 14.2  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 55  0.6   9  7.2-9.9-9.9
5055320130810 15.5  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 67  3.0   9  7.2-9.9-9.9
5055320130811 17.2  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 55  2.5  20 16.0-9.9-9.9
5055320130812 16.1  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 68  5.4  11  8.8-9.9-9.9
5055320130813 11.0  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 57 -1.9  16 12.8-9.9-9.9
5055320130814 14.0 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 60 -0.8   7  5.6-9.9-9.9
5055320130815 15.6  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 54 -0.2  20 16.0-9.9-9.9
5055320130816 19.2  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 55  2.6  11  8.8-9.9-9.9
5055320130817 13.7  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 69  4.7  10  8.0-9.9-9.9
5055320130818 19.7  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 67  6.7  14 11.2-9.9-9.9
5055320130819 25.1 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 73 13.4  13 10.4-9.9-9.9
5055320130820 23.5  9.2 16.019999-99.9-99.9-99.9-99.9-9.9 9914.3 77 12.3   6  4.8-9.9-9.9
5055320130821 21.0 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 87 15.3   8  6.4-9.9-9.9
5055320130822 17.1  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 57  3.4  21 16.8-9.9-9.9
5055320130823 10.4  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 56 -2.2   9  7.2-9.9-9.9
5055320130824 11.8  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 68  1.1   7  5.6-9.9-9.9
5055320130825 11.5  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 60 -0.1  10  8.0-9.9-9.9
5055320130826 11.0  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 56 -2.0  11  8.8-9.9-9.9
5055320130827 15.3  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 63  1.7  12  9.6-9.9-9.9
5055320130828 23.2  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 52  4.9  22 17.6-9.9-9.9
5055320130829 26.0  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 45  5.2  21 16.8-9.9-9.9
5055320130830 26.7 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 53  8.7  14 11.2-9.9-9.9
5055320130831 25.1 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 57  9.9   6  4.8-9.9-9.9
5055320130901 24.2  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 68 10.3   6  4.8-9.9-9.9
5055320130902 20.2 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 60  8.9  14 11.2-9.9-9.9
5055320130903 15.8  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 56  3.0  14 11.2-9.9-9.9
5055320130904 14.0  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 66  2.8  10  8.0-9.9-9.9
5055320130905 15.6  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 70  7.1  13 10.4-9.9-9.9
5055320130906 22.5  9.0 40.019999-99.9-99.9-99.9-99.9-9.9 9913.6 76 11.5   7  5.6-9.9-9.9
5055320130907 19.6 15.0 26.019999-99.9-99.9-99.9-99.9-9.9 9918.4 93 16.2  13 10.4-9.9-9.9
5055320130908 25.5 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 77 13.8   6  4.8-9.9-9.9
5055320130909 29.0 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 73 16.2  16 12.8-9.9-9.9
5055320130910 34.1 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 56 18.5  26 20.8-9.9-9.9
5055320130911 29.6 21.8  0.119999-99.9-99.9-99.9-99.9-9.9 9920.5 62 17.9  15 12.0-9.9-9.9
5055320130912 23.1 13.7  1.019999-99.9-99.9-99.9-99.9-9.9 9918.4 87 16.2  10  8.0-9.9-9.9
5055320130913 13.7  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 87  9.5  22 17.6-9.9-9.9
5055320130914 12.0  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 77  5.7  20 16.0-9.9-9.9
5055320130915 11.6  6.9 12.019999-99.9-99.9-99.9-99.9-9.9 99 9.9 85  6.9  21 16.8-9.9-9.9
5055320130916 10.3  6.1 30.019999-99.9-99.9-99.9-99.9-9.9 9910.3 95  7.5  25 20.0-9.9-9.9
5055320130917 11.5  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 76  4.3  21 16.8-9.9-9.9
5055320130918 17.9  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 61  2.8  16 12.8-9.9-9.9
5055320130919 21.5  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 56  4.2  11  8.8-9.9-9.9
5055320130920 20.5  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 60  7.2  12  9.6-9.9-9.9
5055320130921 17.5  8.5  0.419999-99.9-99.9-99.9-99.9-9.9 9911.1 74  8.5   9  7.2-9.9-9.9
5055320130922 13.9  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 74  6.2  10  8.0-9.9-9.9
5055320130923 14.1  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 60  2.1   8  6.4-9.9-9.9
5055320130924 14.3  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 69  3.3   7  5.6-9.9-9.9
5055320130925 15.5  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 73  6.0  10  8.0-9.9-9.9
5055320130926 18.2  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 72  9.0  16 12.8-9.9-9.9
5055320130927 19.5 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 77 11.2  14 11.2-9.9-9.9
5055320130928 18.1 14.2 18.019999-99.9-99.9-99.9-99.9-9.9 9914.5 79 12.5  13 10.4-9.9-9.9
5055320130929 15.0  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 88  8.7  13 10.4-9.9-9.9
5055320130930 14.3  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 78  7.4  13 10.4-9.9-9.9
5055320131001 15.6  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 84  8.6   8  6.4-9.9-9.9
5055320131002 18.5  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 82  8.8   8  6.4-9.9-9.9
5055320131003 17.5 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 79 11.4  14 11.2-9.9-9.9
5055320131004 20.5 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 73 11.8  16 12.8-9.9-9.9
5055320131005 18.0  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 79  8.9   6  4.8-9.9-9.9
5055320131006 22.3 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 74 11.6   9  7.2-9.9-9.9
5055320131007 23.3 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 64 10.2  12  9.6-9.9-9.9
5055320131008 24.2 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 66 12.1  13 10.4-9.9-9.9
5055320131009 27.2 16.0  8.019999-99.9-99.9-99.9-99.9-9.9 9917.3 67 15.2  17 13.6-9.9-9.9
5055320131010 22.1 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 85 16.2  12  9.6-9.9-9.9
5055320131011 20.0 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 77 14.2  23 18.4-9.9-9.9
5055320131012 21.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 84 15.7  21 16.8-9.9-9.9
5055320131013 22.1 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 84 16.8  14 11.2-9.9-9.9
5055320131014 27.0 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 77 16.7   7  5.6-9.9-9.9
5055320131015 29.4 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 73 16.6   4  3.2-9.9-9.9
5055320131016 27.0 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 69 16.8   8  6.4-9.9-9.9
5055320131017 26.0 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 76 17.4  10  8.0-9.9-9.9
5055320131018 26.3 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 72 14.9   7  5.6-9.9-9.9
5055320131019 28.3 14.1  3.019999-99.9-99.9-99.9-99.9-9.9 9917.9 71 15.7   8  6.4-9.9-9.9
5055320131020 25.1 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 66 14.9  12  9.6-9.9-9.9
5055320131021 20.3 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 67 10.7  11  8.8-9.9-9.9
5055320131022 21.2 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 69 10.2  13 10.4-9.9-9.9
5055320131023 25.0 15.0  0.519999-99.9-99.9-99.9-99.9-9.9 9916.6 71 14.6  14 11.2-9.9-9.9
5055320131024 18.5 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 62  7.1  15 12.0-9.9-9.9
5055320131025 17.2 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 67  7.6  14 11.2-9.9-9.9
5055320131026 24.5 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 74 14.7  10  8.0-9.9-9.9
5055320131027 21.6 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 59 10.2  12  9.6-9.9-9.9
5055320131028 23.4 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 47  6.0  13 10.4-9.9-9.9
5055320131029 23.6 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 61 12.0  13 10.4-9.9-9.9
5055320131030 24.2 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 69 14.3  15 12.0-9.9-9.9
5055320131031 22.1 18.0 13.019999-99.9-99.9-99.9-99.9-9.9 9918.5 79 16.3  16 12.8-9.9-9.9
5055320131101 21.3 18.9 49.019999-99.9-99.9-99.9-99.9-9.9 9922.1 94 19.1  11  8.8-9.9-9.9
5055320131102 21.5 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 85 16.0  17 13.6-9.9-9.9
5055320131103 24.5 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 64 11.3  11  8.8-9.9-9.9
5055320131104 20.0 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 74 11.9   9  7.2-9.9-9.9
5055320131105 23.7 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 70 12.9  11  8.8-9.9-9.9
5055320131106 27.4 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 62 13.4  19 15.2-9.9-9.9
5055320131107 23.1 15.0 13.019999-99.9-99.9-99.9-99.9-9.9 9917.2 78 15.1  13 10.4-9.9-9.9
5055320131108 21.7 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 90 16.9   6  4.8-9.9-9.9
5055320131109 22.9 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 87 17.3  14 11.2-9.9-9.9
5055320131110 25.5 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 84 19.2  12  9.6-9.9-9.9
5055320131111 22.5 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 84 16.6  11  8.8-9.9-9.9
5055320131112 29.0 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 62 13.7   9  7.2-9.9-9.9
5055320131113 28.7 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 52 12.2  17 13.6-9.9-9.9
5055320131114 33.5 18.5 46.019999-99.9-99.9-99.9-99.9-9.9 9919.8 59 17.4  22 17.6-9.9-9.9
5055320131115 28.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 64 15.1  24 19.2-9.9-9.9
5055320131116 24.9  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 57  8.5   9  7.2-9.9-9.9
5055320131117 27.0 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 64 12.5  10  8.0-9.9-9.9
5055320131118 28.2 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 67 16.2  11  8.8-9.9-9.9
5055320131119 24.0 17.0  0.519999-99.9-99.9-99.9-99.9-9.9 9918.8 78 16.5  16 12.8-9.9-9.9
5055320131120 24.4 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 79 16.8  13 10.4-9.9-9.9
5055320131121 25.0 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 79 17.2  12  9.6-9.9-9.9
5055320131122 27.5 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 76 17.2  11  8.8-9.9-9.9
5055320131123 30.0 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 66 17.2  14 11.2-9.9-9.9
5055320131124 31.0 20.2  5.019999-99.9-99.9-99.9-99.9-9.9 9922.0 67 19.0  15 12.0-9.9-9.9
5055320131125 28.0 19.5  2.019999-99.9-99.9-99.9-99.9-9.9 9923.8 81 20.3  13 10.4-9.9-9.9
5055320131126 23.0 16.4 37.019999-99.9-99.9-99.9-99.9-9.9 9920.2 88 17.7  19 15.2-9.9-9.9
5055320131127 19.3 14.5  0.219999-99.9-99.9-99.9-99.9-9.9 9917.3 90 15.2  18 14.4-9.9-9.9
5055320131128 28.6  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 71 13.9  10  8.0-9.9-9.9
5055320131129 24.4 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 64 13.9  14 11.2-9.9-9.9
