5290620120927-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5290620121104 30.0 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 68 17.2   7  5.5-9.9-9.9
5290620121105 32.9 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 62 17.6   5  4.0-9.9-9.9
5290620121106 33.5 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 56 18.8   8  6.8-9.9-9.9
5290620121107 34.1 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 52 17.4  12  9.2-9.9-9.9
5290620121108 33.8 22.4 22.819999-99.9-99.9-99.9-99.9-9.9 9920.9 50 18.1  18 14.5-9.9-9.9
5290620121109 29.1 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 72 13.4  16 12.5-9.9-9.9
5290620121110 20.4  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 66  8.6   8  6.3-9.9-9.9
5290620121111 22.7 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 68 11.1   4  3.3-9.9-9.9
5290620121112 24.5 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 61 11.9   4  3.6-9.9-9.9
5290620121113 24.3 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 60 12.8  10  8.3-9.9-9.9
5290620121114 26.2 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 61 13.7  11  9.0-9.9-9.9
5290620121115 27.4 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 58 13.8  12  9.8-9.9-9.9
5290620121116 28.4 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 56 14.5   7  5.7-9.9-9.9
5290620121117 26.9 17.5  1.019999-99.9-99.9-99.9-99.9-9.9 9918.7 69 16.4   7  5.6-9.9-9.9
5290620121118 28.8 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 67 14.9   7  5.5-9.9-9.9
5290620121119 32.6 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 55 16.1   4  3.4-9.9-9.9
5290620121120 31.9 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 59 17.8   9  7.3-9.9-9.9
5290620121121 33.3 20.1 51.019999-99.9-99.9-99.9-99.9-9.9 9921.9 71 18.9  13 10.5-9.9-9.9
5290620121122 24.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 81 16.0  12  9.9-9.9-9.9
5290620121123 25.1 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 68 11.5   6  5.1-9.9-9.9
5290620121124 23.4 11.4  2.519999-99.9-99.9-99.9-99.9-9.9 9910.4 50  7.4   8  6.5-9.9-9.9
5290620121125 22.0 13.2  6.519999-99.9-99.9-99.9-99.9-9.9 9914.8 76 12.8  14 11.5-9.9-9.9
5290620121126 26.5 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 67 14.5   8  6.2-9.9-9.9
5290620121127 32.9 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 54 15.7   7  5.8-9.9-9.9
5290620121128 27.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 54 12.5  12  9.4-9.9-9.9
5290620121129 25.0 14.8  7.019999-99.9-99.9-99.9-99.9-9.9 9915.8 59 13.7  14 11.3-9.9-9.9
5290620121130 25.8 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 68 13.4  11  8.9-9.9-9.9
5290620121201 30.2 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 59 14.7   8  6.2-9.9-9.9
5290620121202 32.8 17.4 21.819999-99.9-99.9-99.9-99.9-9.9 9921.1 64 18.2  13 10.6-9.9-9.9
5290620121203 29.1 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 59 16.1   5  4.3-9.9-9.9
5290620121204 29.8 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 58 17.3   7  5.4-9.9-9.9
5290620121205 29.3 21.6 62.819999-99.9-99.9-99.9-99.9-9.9 9925.1 80 21.1  10  7.8-9.9-9.9
5290620121206 23.7 15.9  2.219999-99.9-99.9-99.9-99.9-9.9 9920.6 89 17.8  17 13.4-9.9-9.9
5290620121207 25.3 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 56 11.3  14 10.8-9.9-9.9
5290620121208 29.4 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 54 12.5   8  6.3-9.9-9.9
5290620121209 35.2 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 51 16.1   6  4.7-9.9-9.9
5290620121210 29.3 18.3  2.019999-99.9-99.9-99.9-99.9-9.9 9919.6 71 17.1   9  6.9-9.9-9.9
5290620121211 32.2 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 49 14.2   6  5.1-9.9-9.9
5290620121212 31.4 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 40 11.6  13 10.7-9.9-9.9
5290620121213 29.0 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 41  7.9   6  5.2-9.9-9.9
5290620121214 31.0 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 65 16.6  10  7.8-9.9-9.9
5290620121215 32.3 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 38 11.2   7  5.7-9.9-9.9
5290620121216 29.8 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 59 15.1   9  6.8-9.9-9.9
5290620121217 27.7 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 35  5.2   6  4.8-9.9-9.9
5290620121218 28.2 12.5  2.219999-99.9-99.9-99.9-99.9-9.9 9916.3 53 14.0  13 10.4-9.9-9.9
5290620121219 23.0 14.9  6.219999-99.9-99.9-99.9-99.9-9.9 9919.2 93 16.6  15 12.0-9.9-9.9
5290620121220 26.3 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 49  9.8  15 12.2-9.9-9.9
5290620121221 27.8 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 40  8.6  11  8.4-9.9-9.9
5290620121222 32.5 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 53 16.4  23 18.1-9.9-9.9
5290620121223 34.1 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 61 20.1  16 13.0-9.9-9.9
5290620121224 38.5 21.8 44.519999-99.9-99.9-99.9-99.9-9.9 9927.9 71 22.8  16 13.2-9.9-9.9
5290620121225 25.0 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 42  9.0  25 20.3-9.9-9.9
5290620121226 26.9 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 60 10.7   6  4.6-9.9-9.9
5290620121227 27.7 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 55 12.7  12  9.2-9.9-9.9
5290620121228 29.3 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 48 12.9  10  8.0-9.9-9.9
5290620121229 31.8 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 55 14.9  13 10.3-9.9-9.9
5290620121230 35.9 19.0 16.219999-99.9-99.9-99.9-99.9-9.9 9921.3 55 18.5   8  6.4-9.9-9.9
5290620121231 28.5 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 54 12.9  20 15.7-9.9-9.9
5290620130101 21.8  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 52  6.4  11  8.6-9.9-9.9
5290620130102 25.4  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 50  9.6  10  8.3-9.9-9.9
5290620130103 30.0 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 52 13.9  19 15.4-9.9-9.9
5290620130104 31.4 18.6  7.019999-99.9-99.9-99.9-99.9-9.9 9921.2 69 18.4  11  8.7-9.9-9.9
5290620130105 29.8 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 71 18.1  14 11.4-9.9-9.9
5290620130106 34.6 16.6 10.019999-99.9-99.9-99.9-99.9-9.9 9920.0 55 17.4  11  9.1-9.9-9.9
5290620130107 29.1 20.2  0.219999-99.9-99.9-99.9-99.9-9.9 9915.9 47 13.0  11  9.2-9.9-9.9
5290620130108 31.8 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 62 13.5   5  3.8-9.9-9.9
5290620130109 33.4 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 52 15.3   7  5.7-9.9-9.9
5290620130110 35.5 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 51 18.2  13 10.3-9.9-9.9
5290620130111 34.4 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 52 16.9  18 14.6-9.9-9.9
5290620130112 33.3 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 50 16.5  10  8.0-9.9-9.9
5290620130113 32.6 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 48 16.7   7  5.7-9.9-9.9
5290620130114 32.8 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 60 18.7   7  5.4-9.9-9.9
5290620130115 33.2 19.8  3.819999-99.9-99.9-99.9-99.9-9.9 9919.9 49 17.3  11  8.5-9.9-9.9
5290620130116 28.4 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 79 19.5  10  7.9-9.9-9.9
5290620130117 29.7 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 68 18.3   9  7.4-9.9-9.9
5290620130118 29.2 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 67 16.8   6  4.5-9.9-9.9
5290620130119 25.1 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 62 13.8   8  6.5-9.9-9.9
5290620130120 26.9 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 61 14.1   9  7.0-9.9-9.9
5290620130121 30.3 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 56 15.0  13 10.3-9.9-9.9
5290620130122 32.1 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 53 15.8  11  9.1-9.9-9.9
5290620130123 34.5 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 57 18.5   8  6.4-9.9-9.9
5290620130124 30.6 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 56 16.9  15 11.6-9.9-9.9
5290620130125 23.6 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 45  6.8  10  8.0-9.9-9.9
5290620130126 29.7  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 41  8.6   9  7.1-9.9-9.9
5290620130127 35.5 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 54 16.4  10  7.8-9.9-9.9
5290620130128 30.6 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 64 18.1   7  5.3-9.9-9.9
5290620130129 32.8 19.9 13.519999-99.9-99.9-99.9-99.9-9.9 9921.7 58 18.8   9  7.0-9.9-9.9
5290620130130 33.0 18.0  0.219999-99.9-99.9-99.9-99.9-9.9 9922.2 61 19.2   4  3.0-9.9-9.9
5290620130131 32.0 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 62 19.6   9  7.5-9.9-9.9
5290620130201 34.5 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 57 17.5   9  7.0-9.9-9.9
5290620130202 29.4 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 54 14.0   8  6.1-9.9-9.9
5290620130203 28.9 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 53 11.3  10  8.2-9.9-9.9
5290620130204 30.4 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 48 12.5  14 11.1-9.9-9.9
5290620130205 32.4 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 52 14.4  10  7.9-9.9-9.9
5290620130206 32.6 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 44 14.5  11  8.8-9.9-9.9
5290620130207 31.8 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 52 15.0   9  7.0-9.9-9.9
5290620130208 32.9 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 52 16.1   9  7.5-9.9-9.9
5290620130209 34.4 20.7  6.219999-99.9-99.9-99.9-99.9-9.9 9920.4 52 17.8  11  9.1-9.9-9.9
5290620130210 30.6 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 70 18.2   8  6.3-9.9-9.9
5290620130211 32.7 16.7  2.219999-99.9-99.9-99.9-99.9-9.9 9918.7 54 16.4   4  3.5-9.9-9.9
5290620130212 32.0 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 63 15.9   6  4.7-9.9-9.9
5290620130213 31.3 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 55 13.2   4  3.2-9.9-9.9
5290620130214 32.1 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 67 17.8   4  3.3-9.9-9.9
5290620130215 34.6 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 57 17.7   8  6.6-9.9-9.9
5290620130216 32.3 20.4  6.019999-99.9-99.9-99.9-99.9-9.9 9921.9 62 18.9  10  8.2-9.9-9.9
5290620130217 25.3 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 52 10.1   9  7.2-9.9-9.9
5290620130218 25.0  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 50  7.5   5  3.8-9.9-9.9
5290620130219 25.1 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 68 12.1   6  4.8-9.9-9.9
5290620130220 26.6 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 68 14.1   4  3.2-9.9-9.9
5290620130221 27.8 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 62 13.7   4  3.1-9.9-9.9
5290620130222 29.4 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 63 15.6  14 11.4-9.9-9.9
5290620130223 30.6 18.6 18.519999-99.9-99.9-99.9-99.9-9.9 9921.8 77 18.9  12  9.8-9.9-9.9
5290620130224 27.2 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 51 12.8  13 10.4-9.9-9.9
5290620130225 22.6 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 62  9.0  10  7.8-9.9-9.9
5290620130226 25.7  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 54  7.1   3  2.8-9.9-9.9
5290620130227 28.6 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 52 11.8  11  8.8-9.9-9.9
5290620130228 29.8 17.3  5.819999-99.9-99.9-99.9-99.9-9.9 9916.1 55 14.1  15 12.0-9.9-9.9
5290620130301 26.1 16.3-99.999999-99.9-99.9-99.9-99.9-9.9 9919.2 83 16.9  15 11.7-9.9-9.9
5290620130302 23.0 15.3-99.999999-99.9-99.9-99.9-99.9-9.9 9918.0 79 15.8  17 13.5-9.9-9.9
5290620130303 23.0 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 74 12.0  11  8.6-9.9-9.9
5290620130304 24.6  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 69 10.2   2  1.7-9.9-9.9
5290620130305 27.2  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 64 12.4   6  4.7-9.9-9.9
5290620130306 26.4 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 55 10.5  11  8.6-9.9-9.9
5290620130307 21.8 11.3  1.519999-99.9-99.9-99.9-99.9-9.9 9912.5 64 10.0   6  4.5-9.9-9.9
5290620130308 29.0 13.7  3.219999-99.9-99.9-99.9-99.9-9.9 9917.7 64 15.5   8  6.4-9.9-9.9
5290620130309 29.3 14.5  6.519999-99.9-99.9-99.9-99.9-9.9 9920.7 84 18.0   4  3.2-9.9-9.9
5290620130310 24.2 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 66 11.1   7  5.6-9.9-9.9
5290620130311 29.4 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 60 12.7   8  6.3-9.9-9.9
5290620130312 24.6 10.4  0.819999-99.9-99.9-99.9-99.9-9.9 9911.9 55  9.5   6  4.6-9.9-9.9
5290620130313 20.9 11.5  0.519999-99.9-99.9-99.9-99.9-9.9 9911.7 73  9.1   7  5.9-9.9-9.9
5290620130314 17.9  5.7  5.219999-99.9-99.9-99.9-99.9-9.9 9910.6 78  7.7   4  2.8-9.9-9.9
5290620130315 20.5  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 79  8.2   4  3.1-9.9-9.9
5290620130316 18.7  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 68  7.7   4  3.5-9.9-9.9
5290620130317 21.6 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 68  9.4   9  7.4-9.9-9.9
5290620130318 23.2 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 62  9.6   9  7.3-9.9-9.9
5290620130319 24.4 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 74 13.0   7  5.8-9.9-9.9
5290620130320 25.2 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 85 15.7   4  2.8-9.9-9.9
5290620130321 23.6  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 70  9.9   8  6.5-9.9-9.9
5290620130322 28.9  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 55  6.9   3  2.3-9.9-9.9
5290620130323 29.2 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 68 15.4   6  4.9-9.9-9.9
5290620130324 29.3 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 71 15.9  10  7.8-9.9-9.9
5290620130325 26.0 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 54  8.8   9  6.9-9.9-9.9
5290620130326 28.7  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 59  8.2   3  2.7-9.9-9.9
5290620130327 28.9 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 53 10.6   9  7.2-9.9-9.9
5290620130328 29.6 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 55 11.5  10  8.2-9.9-9.9
5290620130329 29.4 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 57 12.9  11  8.8-9.9-9.9
5290620130330 30.3 14.1 39.519999-99.9-99.9-99.9-99.9-9.9 9917.5 64 15.4  10  7.6-9.9-9.9
5290620130331 23.0 15.6 19.019999-99.9-99.9-99.9-99.9-9.9 9918.2 97 16.0  12  9.8-9.9-9.9
5290620130401 20.4 14.5  0.819999-99.9-99.9-99.9-99.9-9.9 9918.9 98 16.6   5  3.9-9.9-9.9
5290620130402 20.6 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 94 15.5   8  6.5-9.9-9.9
5290620130403 20.2 15.1  7.819999-99.9-99.9-99.9-99.9-9.9 9917.4 94 15.4   6  4.7-9.9-9.9
5290620130404 22.5 13.4  0.219999-99.9-99.9-99.9-99.9-9.9 9916.8 92 14.7   4  3.5-9.9-9.9
5290620130405 28.1 11.9  1.819999-99.9-99.9-99.9-99.9-9.9 9914.5 64 12.5   8  6.0-9.9-9.9
5290620130406 19.2  6.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.4 61  5.5  10  8.1-9.9-9.9
5290620130407 26.1  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 65  7.0   4  3.1-9.9-9.9
5290620130408 28.0  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 62  9.0   3  2.2-9.9-9.9
5290620130409 27.2 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 50  9.2  13 10.4-9.9-9.9
5290620130410 20.8 14.9  7.519999-99.9-99.9-99.9-99.9-9.9 9915.0 83 12.9  10  8.3-9.9-9.9
5290620130411 17.7 12.6  7.819999-99.9-99.9-99.9-99.9-9.9 9915.7 98 13.6   6  5.1-9.9-9.9
5290620130412 18.1  5.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.5 67  4.5   8  6.5-9.9-9.9
5290620130413 21.2  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 57  2.6   4  3.6-9.9-9.9
5290620130414 27.9  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 57  7.7   7  5.3-9.9-9.9
5290620130415 30.7  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 60 10.5   2  1.9-9.9-9.9
5290620130416 26.4 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 67 12.1   9  7.4-9.9-9.9
5290620130417 30.9 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 65 14.1   9  7.4-9.9-9.9
5290620130418 32.7 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 64 14.5   9  6.8-9.9-9.9
5290620130419 32.8 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 56 11.5   8  6.4-9.9-9.9
5290620130420 28.8 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 57 11.3  11  8.8-9.9-9.9
5290620130421 28.4 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 63 13.3   9  7.2-9.9-9.9
5290620130422 29.9 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 65 14.2   8  6.6-9.9-9.9
5290620130423 29.7 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 70 15.0   8  6.2-9.9-9.9
5290620130424 29.3 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 68 16.2  10  7.8-9.9-9.9
5290620130425 30.9 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 66 15.7   9  6.9-9.9-9.9
5290620130426 29.5 15.1  0.519999-99.9-99.9-99.9-99.9-9.9 9915.8 61 13.8   7  5.6-9.9-9.9
5290620130427 21.2 15.8  2.019999-99.9-99.9-99.9-99.9-9.9 9918.3 95 16.1   8  6.0-9.9-9.9
5290620130428 24.5 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 76 13.7   6  4.9-9.9-9.9
5290620130429 25.2 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 83 13.9   3  2.4-9.9-9.9
5290620130430 25.9 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 74 13.6   6  5.1-9.9-9.9
5290620130501 19.2 15.1  7.819999-99.9-99.9-99.9-99.9-9.9 9918.0 97 15.8   8  6.3-9.9-9.9
