5294220060507-99.9-99.9  0.219999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5294220160702 11.2 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 78  6.9 -99-99.9-9.9-9.9
5294220160703 10.7  9.7  0.819999-99.9-99.9-99.9-99.9-9.9 9910.2 84  7.3 -99-99.9-9.9-9.9
5294220160704 12.8  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 95  9.6 -99-99.9-9.9-9.9
5294220160705 13.4  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 92  7.9 -99-99.9-9.9-9.9
5294220160706 17.4  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 76  5.7 -99-99.9-9.9-9.9
5294220160707 22.0  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 66  5.4 -99-99.9-9.9-9.9
5294220160708 19.2  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 80  8.7 -99-99.9-9.9-9.9
5294220160709 18.3  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 90  9.5 -99-99.9-9.9-9.9
5294220160710 16.6  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 87  8.4 -99-99.9-9.9-9.9
5294220160711 15.1  7.7  1.019999-99.9-99.9-99.9-99.9-9.9 9912.3 93  9.9 -99-99.9-9.9-9.9
5294220160712 17.8  4.0  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.8 79  6.6 -99-99.9-9.9-9.9
5294220160713 16.8  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 84  7.2 -99-99.9-9.9-9.9
5294220160714 13.2  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 97  8.6 -99-99.9-9.9-9.9
5294220160715 15.8  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 79  4.5 -99-99.9-9.9-9.9
5294220160716 12.3  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 88  4.9 -99-99.9-9.9-9.9
5294220160717 10.6 -3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 82  0.4 -99-99.9-9.9-9.9
5294220160718 10.3 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 95  4.4 -99-99.9-9.9-9.9
5294220160719 14.1  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 84  5.2 -99-99.9-9.9-9.9
5294220160720 14.0  0.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.7 86  4.8 -99-99.9-9.9-9.9
5294220160721 16.7  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 86  5.9 -99-99.9-9.9-9.9
5294220160722 17.0  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 78  6.5 -99-99.9-9.9-9.9
5294220160723 19.6  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 86  8.0 -99-99.9-9.9-9.9
5294220160724 15.0  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 92  8.1 -99-99.9-9.9-9.9
5294220160725  9.8  7.2 10.819999-99.9-99.9-99.9-99.9-9.9 9910.3 96  7.4 -99-99.9-9.9-9.9
5294220160726 11.4  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9100  8.2 -99-99.9-9.9-9.9
5294220160727 11.1  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 91  7.2 -99-99.9-9.9-9.9
5294220160728 10.5  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 94  7.4 -99-99.9-9.9-9.9
5294220160729 16.3  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 86  7.3 -99-99.9-9.9-9.9
5294220160730 18.2  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 84  8.4 -99-99.9-9.9-9.9
5294220160731 15.2  7.4  0.219999-99.9-99.9-99.9-99.9-9.9 9911.3 91  8.5 -99-99.9-9.9-9.9
5294220160801 17.6  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 85  6.5 -99-99.9-9.9-9.9
5294220160802 14.5  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 88  6.4 -99-99.9-9.9-9.9
5294220160803 18.9  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 78  8.6 -99-99.9-9.9-9.9
5294220160804 20.4  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 84  9.7 -99-99.9-9.9-9.9
5294220160805 20.3  6.3  0.219999-99.9-99.9-99.9-99.9-9.9 9912.1 84  9.3 -99-99.9-9.9-9.9
5294220160806 22.4  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 75  7.2 -99-99.9-9.9-9.9
5294220160807 21.5  2.7  4.019999-99.9-99.9-99.9-99.9-9.9 99 9.6 67  6.2 -99-99.9-9.9-9.9
5294220160808 18.7  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 87  9.8 -99-99.9-9.9-9.9
5294220160809 22.1  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 72  5.2 -99-99.9-9.9-9.9
5294220160810 22.0  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 74  7.7 -99-99.9-9.9-9.9
5294220160811 20.1  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 83  9.3 -99-99.9-9.9-9.9
5294220160812 24.9  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 70  9.2 -99-99.9-9.9-9.9
5294220160813 24.1 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 68 10.7 -99-99.9-9.9-9.9
5294220160814 22.4  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 64  6.9 -99-99.9-9.9-9.9
5294220160815 20.8  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 64  5.9 -99-99.9-9.9-9.9
5294220160816 22.3  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 73  7.3 -99-99.9-9.9-9.9
5294220160817 19.6  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 47  1.7 -99-99.9-9.9-9.9
5294220160818 21.9  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 50  2.2 -99-99.9-9.9-9.9
5294220160819 15.2  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 75  4.5 -99-99.9-9.9-9.9
5294220160820 15.7  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 76  4.9 -99-99.9-9.9-9.9
5294220160821 16.2  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 76  4.5 -99-99.9-9.9-9.9
5294220160822 24.3  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 60  6.6 -99-99.9-9.9-9.9
5294220160823 24.4  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 53  6.1 -99-99.9-9.9-9.9
5294220160824 25.3  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 68  9.1 -99-99.9-9.9-9.9
5294220160825 27.9 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 66 12.1 -99-99.9-9.9-9.9
5294220160826 28.0 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 67 11.9 -99-99.9-9.9-9.9
5294220160827 17.1 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 57  4.7 -99-99.9-9.9-9.9
5294220160828 14.1  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 91  5.8 -99-99.9-9.9-9.9
5294220160829 18.5  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 86  6.6 -99-99.9-9.9-9.9
5294220160830 21.7 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 72  7.0 -99-99.9-9.9-9.9
5294220160831 19.4  4.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.6 62  4.6 -99-99.9-9.9-9.9
5294220160901 16.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 60  1.8 -99-99.9-9.9-9.9
5294220160902 17.5 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 55 -0.6 -99-99.9-9.9-9.9
5294220160903 15.2 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 75  2.0 -99-99.9-9.9-9.9
5294220160904 13.1  2.5  5.519999-99.9-99.9-99.9-99.9-9.9 99 7.1 72  1.8 -99-99.9-9.9-9.9
5294220160905 15.2  3.1  0.219999-99.9-99.9-99.9-99.9-9.9 9910.3 91  7.2 -99-99.9-9.9-9.9
5294220160906 16.8  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 82  5.3 -99-99.9-9.9-9.9
5294220160907 20.5 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 72  5.3 -99-99.9-9.9-9.9
5294220160908 26.1  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 51  6.7 -99-99.9-9.9-9.9
5294220160909 27.9 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 63  9.9 -99-99.9-9.9-9.9
5294220160910 30.0 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 56 11.0 -99-99.9-9.9-9.9
5294220160911 29.2 11.0  5.819999-99.9-99.9-99.9-99.9-9.9 9915.5 67 13.4 -99-99.9-9.9-9.9
5294220160912 20.4 11.8 39.519999-99.9-99.9-99.9-99.9-9.9 9915.7 89 13.6 -99-99.9-9.9-9.9
5294220160913 17.1  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 86  9.9 -99-99.9-9.9-9.9
5294220160914 18.0  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 86  8.9 -99-99.9-9.9-9.9
5294220160915 22.6  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 71  9.0 -99-99.9-9.9-9.9
5294220160916 24.2 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 69 11.5 -99-99.9-9.9-9.9
5294220160917 22.6 13.0  1.519999-99.9-99.9-99.9-99.9-9.9 9915.6 86 13.6 -99-99.9-9.9-9.9
5294220160918 18.6  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 82  9.1 -99-99.9-9.9-9.9
5294220160919 20.6  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 85  8.6 -99-99.9-9.9-9.9
5294220160920 23.2  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 75 10.7 -99-99.9-9.9-9.9
5294220160921 24.6 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 75 12.9 -99-99.9-9.9-9.9
5294220160922 27.2 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 68 11.8 -99-99.9-9.9-9.9
5294220160923 17.8  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 60  3.4 -99-99.9-9.9-9.9
5294220160924 21.1  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 52  2.8 -99-99.9-9.9-9.9
5294220160925 22.5  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 55  3.9 -99-99.9-9.9-9.9
5294220160926 26.2  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 57  8.7 -99-99.9-9.9-9.9
5294220160927 29.1 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 52 11.2 -99-99.9-9.9-9.9
5294220160928 26.3 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 62 11.6 -99-99.9-9.9-9.9
5294220160929 14.8  7.5  5.819999-99.9-99.9-99.9-99.9-9.9 9912.2 99  9.9 -99-99.9-9.9-9.9
5294220160930 17.5  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 93 11.8 -99-99.9-9.9-9.9
5294220161001 22.9  9.0  4.219999-99.9-99.9-99.9-99.9-9.9 9914.3 76 12.2 -99-99.9-9.9-9.9
5294220161002 20.1 12.8  0.219999-99.9-99.9-99.9-99.9-9.9 9916.3 97 14.2 -99-99.9-9.9-9.9
5294220161003 25.2  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 86 14.3 -99-99.9-9.9-9.9
5294220161004 24.8 13.3 50.019999-99.9-99.9-99.9-99.9-9.9 9915.5 77 13.4 -99-99.9-9.9-9.9
5294220161005 20.3 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 87 11.7 -99-99.9-9.9-9.9
5294220161006 21.0  4.8  3.819999-99.9-99.9-99.9-99.9-9.9 9911.4 70  8.6 -99-99.9-9.9-9.9
5294220161007 20.0 10.8  0.219999-99.9-99.9-99.9-99.9-9.9 9913.1 82 10.8 -99-99.9-9.9-9.9
5294220161008 22.3  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 65  7.4 -99-99.9-9.9-9.9
5294220161009 26.5 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 51 10.2 -99-99.9-9.9-9.9
5294220161010 19.8 13.0  0.219999-99.9-99.9-99.9-99.9-9.9 9914.5 78 12.5 -99-99.9-9.9-9.9
5294220161011 27.5  8.3  4.519999-99.9-99.9-99.9-99.9-9.9 9916.1 70 13.9 -99-99.9-9.9-9.9
5294220161012 28.5 16.3  9.519999-99.9-99.9-99.9-99.9-9.9 9921.6 86 18.6 -99-99.9-9.9-9.9
5294220161013 23.4 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 95 16.4 -99-99.9-9.9-9.9
5294220161014 27.0 13.9 53.819999-99.9-99.9-99.9-99.9-9.9 9919.7 83 17.1 -99-99.9-9.9-9.9
5294220161015 21.7 14.3  5.219999-99.9-99.9-99.9-99.9-9.9 9918.5 97 16.0 -99-99.9-9.9-9.9
5294220161016 25.3 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 90 15.6 -99-99.9-9.9-9.9
5294220161017 21.8 11.3  0.519999-99.9-99.9-99.9-99.9-9.9 9916.5 84 14.5 -99-99.9-9.9-9.9
5294220161018 16.4 12.3  9.819999-99.9-99.9-99.9-99.9-9.9 9915.6100 13.6 -99-99.9-9.9-9.9
5294220161019 14.3 11.4 12.519999-99.9-99.9-99.9-99.9-9.9 9913.1 98 11.0 -99-99.9-9.9-9.9
5294220161020 16.0  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 96 11.9 -99-99.9-9.9-9.9
5294220161021 21.4 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 71 12.0 -99-99.9-9.9-9.9
5294220161022 24.3 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 83 14.6 -99-99.9-9.9-9.9
5294220161023 25.1 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 81 16.9 -99-99.9-9.9-9.9
5294220161024 24.2 13.3 10.219999-99.9-99.9-99.9-99.9-9.9 9918.8 92 16.3 -99-99.9-9.9-9.9
5294220161025 19.0 15.8 44.019999-99.9-99.9-99.9-99.9-9.9 9914.6 76 12.5 -99-99.9-9.9-9.9
5294220161026 21.8 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 88 13.6 -99-99.9-9.9-9.9
5294220161027 18.9  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 79 10.3 -99-99.9-9.9-9.9
5294220161028 22.6  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 67  9.2 -99-99.9-9.9-9.9
5294220161029 26.8 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 61 12.4 -99-99.9-9.9-9.9
5294220161030 28.2 13.1  2.019999-99.9-99.9-99.9-99.9-9.9 9917.3 69 15.1 -99-99.9-9.9-9.9
5294220161031 26.5 15.7  2.019999-99.9-99.9-99.9-99.9-9.9 9919.6 80 17.1 -99-99.9-9.9-9.9
5294220161101 19.3 10.2  0.819999-99.9-99.9-99.9-99.9-9.9 9915.2 87 12.9 -99-99.9-9.9-9.9
5294220161102 21.6  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 50  6.9 -99-99.9-9.9-9.9
5294220161103 30.3 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 48 10.9 -99-99.9-9.9-9.9
5294220161104 32.4 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 53 14.4 -99-99.9-9.9-9.9
5294220161105 33.9 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 44 15.0 -99-99.9-9.9-9.9
5294220161106 34.2 17.5 11.819999-99.9-99.9-99.9-99.9-9.9 9919.9 58 17.4 -99-99.9-9.9-9.9
5294220161107 26.0 10.5  2.219999-99.9-99.9-99.9-99.9-9.9 9917.4 95 15.0 -99-99.9-9.9-9.9
5294220161108 25.1 12.5 11.219999-99.9-99.9-99.9-99.9-9.9 9919.7 94 17.0 -99-99.9-9.9-9.9
5294220161109 24.6 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 79 14.5 -99-99.9-9.9-9.9
5294220161110 28.7 13.8  0.219999-99.9-99.9-99.9-99.9-9.9 9916.2 65 14.1 -99-99.9-9.9-9.9
5294220161111 27.3 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 57 10.8 -99-99.9-9.9-9.9
5294220161112 29.5  9.9  2.219999-99.9-99.9-99.9-99.9-9.9 9914.7 57 12.7 -99-99.9-9.9-9.9
5294220161113 27.5 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 85 19.1 -99-99.9-9.9-9.9
5294220161114 31.4 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 60 17.1 -99-99.9-9.9-9.9
5294220161115 27.1 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 61 13.3 -99-99.9-9.9-9.9
5294220161116 23.0 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 52  7.2 -99-99.9-9.9-9.9
5294220161117 20.5  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 45  4.2 -99-99.9-9.9-9.9
5294220161118 24.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 44  6.2 -99-99.9-9.9-9.9
5294220161119 27.6 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 48  9.9 -99-99.9-9.9-9.9
5294220161120 27.5 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 60 12.9 -99-99.9-9.9-9.9
5294220161121 20.9  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 62  8.7 -99-99.9-9.9-9.9
5294220161122 27.1  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 51  9.0 -99-99.9-9.9-9.9
5294220161123 30.5 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 45  9.9 -99-99.9-9.9-9.9
5294220161124 31.4 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 47 11.3 -99-99.9-9.9-9.9
5294220161125 32.6 14.3 25.519999-99.9-99.9-99.9-99.9-9.9 9916.2 47 14.1 -99-99.9-9.9-9.9
5294220161126 25.3 17.9  9.019999-99.9-99.9-99.9-99.9-9.9 9919.1 78 16.3 -99-99.9-9.9-9.9
5294220161127 30.5 14.7  5.019999-99.9-99.9-99.9-99.9-9.9 9916.4 64 14.1 -99-99.9-9.9-9.9
5294220161128 27.6 16.1  0.219999-99.9-99.9-99.9-99.9-9.9 9919.3 80 16.9 -99-99.9-9.9-9.9
5294220161129 31.8 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 48 14.7 -99-99.9-9.9-9.9
5294220161130 30.9 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 50 15.2 -99-99.9-9.9-9.9
5294220161201 32.1 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 52 15.6 -99-99.9-9.9-9.9
5294220161202 34.3 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 59 18.9 -99-99.9-9.9-9.9
5294220161203 32.8 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 73 18.4 -99-99.9-9.9-9.9
5294220161204 34.8 18.4  0.519999-99.9-99.9-99.9-99.9-9.9 9921.3 62 18.2 -99-99.9-9.9-9.9
5294220161205 27.0 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 70 14.2 -99-99.9-9.9-9.9
5294220161206 30.7 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 39  8.9 -99-99.9-9.9-9.9
5294220161207 33.1 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 41 11.3 -99-99.9-9.9-9.9
5294220161208 28.2 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 38  7.5 -99-99.9-9.9-9.9
5294220161209 30.1 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 41  9.4 -99-99.9-9.9-9.9
5294220161210 34.1 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 39 12.0 -99-99.9-9.9-9.9
5294220161211 32.0 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 38 11.2 -99-99.9-9.9-9.9
5294220161212 34.6 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 31 10.1 -99-99.9-9.9-9.9
5294220161213 25.5 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 43  6.0 -99-99.9-9.9-9.9
5294220161214 28.0  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 35  6.3 -99-99.9-9.9-9.9
5294220161215 32.3 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 34  9.5 -99-99.9-9.9-9.9
5294220161216 32.7 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 36 11.1 -99-99.9-9.9-9.9
5294220161217 36.6 16.9 51.819999-99.9-99.9-99.9-99.9-9.9 9918.7 47 16.4 -99-99.9-9.9-9.9
5294220161218 29.2 16.5  2.219999-99.9-99.9-99.9-99.9-9.9 9920.4 86 17.5 -99-99.9-9.9-9.9
5294220161219 34.1 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 51 14.8 -99-99.9-9.9-9.9
5294220161220 33.1 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 43 14.9 -99-99.9-9.9-9.9
5294220161221 35.1 19.1 37.019999-99.9-99.9-99.9-99.9-9.9 9921.3 55 18.4 -99-99.9-9.9-9.9
5294220161222 28.2 17.5 22.519999-99.9-99.9-99.9-99.9-9.9 9915.7 75 13.6 -99-99.9-9.9-9.9
5294220161223 31.3 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 75 15.2 -99-99.9-9.9-9.9
5294220161224 31.3 16.9 28.219999-99.9-99.9-99.9-99.9-9.9 9923.2 78 19.7 -99-99.9-9.9-9.9
5294220161225 28.4 19.2  5.819999-99.9-99.9-99.9-99.9-9.9 9923.5 80 19.4 -99-99.9-9.9-9.9
5294220161226 30.2 17.8  9.219999-99.9-99.9-99.9-99.9-9.9 9922.5 85 18.9 -99-99.9-9.9-9.9
5294220161227 31.1 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 78 19.4 -99-99.9-9.9-9.9
5294220161228 32.6 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 82 19.9 -99-99.9-9.9-9.9
5294220161229 32.8 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 61 19.9 -99-99.9-9.9-9.9
5294220161230 33.9 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9927.4 75 22.5 -99-99.9-9.9-9.9
5294220161231 37.4 23.6 15.819999-99.9-99.9-99.9-99.9-9.9 9928.7 69 23.1 -99-99.9-9.9-9.9
5294220170101 31.9 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 78 20.3 -99-99.9-9.9-9.9
5294220170102 31.5 16.8  0.219999-99.9-99.9-99.9-99.9-9.9 9926.1 82 21.5 -99-99.9-9.9-9.9
5294220170103 30.2 21.5  1.219999-99.9-99.9-99.9-99.9-9.9 9921.5 59 18.2 -99-99.9-9.9-9.9
5294220170104 30.0 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 53 13.0 -99-99.9-9.9-9.9
5294220170105 26.5 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 58 12.9 -99-99.9-9.9-9.9
5294220170106 31.5 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 73 18.6 -99-99.9-9.9-9.9
5294220170107 34.8 20.7 72.819999-99.9-99.9-99.9-99.9-9.9 9929.4 82 23.6 -99-99.9-9.9-9.9
5294220170108 29.3 18.4 12.519999-99.9-99.9-99.9-99.9-9.9 9922.4 78 18.8 -99-99.9-9.9-9.9
5294220170109 31.3 18.6  2.819999-99.9-99.9-99.9-99.9-9.9 9922.8 95 19.0 -99-99.9-9.9-9.9
5294220170110 28.4 13.9-99.999999-99.9-99.9-99.9-99.9-9.9 9917.3 80 14.6 -99-99.9-9.9-9.9
5294220170111-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5294220170112 32.9 18.9  8.019999-99.9-99.9-99.9-99.9-9.9 9928.7 81 23.2 -99-99.9-9.9-9.9
5294220170113 30.7 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 77 19.9 -99-99.9-9.9-9.9
5294220170114 29.7 15.9 33.019999-99.9-99.9-99.9-99.9-9.9 9921.1 72 18.3 -99-99.9-9.9-9.9
5294220170115 24.4 16.7 26.519999-99.9-99.9-99.9-99.9-9.9 9918.6 87 16.1 -99-99.9-9.9-9.9
5294220170116 30.6 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 90 21.8 -99-99.9-9.9-9.9
5294220170117 32.6 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 73 18.2 -99-99.9-9.9-9.9
5294220170118 32.7 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 59 18.8 -99-99.9-9.9-9.9
5294220170119 33.5 22.0  1.519999-99.9-99.9-99.9-99.9-9.9 9930.2 83 24.1 -99-99.9-9.9-9.9
5294220170120 33.3 23.2  0.009999-99.9-99.9-99.9-99.9-9.9 9930.7 78 24.4 -99-99.9-9.9-9.9
5294220170121 34.3 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 71 23.2 -99-99.9-9.9-9.9
5294220170122 33.4 22.4 18.519999-99.9-99.9-99.9-99.9-9.9 9929.7 79 23.9 -99-99.9-9.9-9.9
5294220170123 31.3 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 73 20.7 -99-99.9-9.9-9.9
5294220170124 30.6 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 81 19.6 -99-99.9-9.9-9.9
5294220170125 25.4 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 70 14.5 -99-99.9-9.9-9.9
5294220170126 25.6 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 67 13.2 -99-99.9-9.9-9.9
5294220170127 28.3 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 62 15.3 -99-99.9-9.9-9.9
5294220170128 31.3 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 69 18.1 -99-99.9-9.9-9.9
5294220170129 32.2 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 64 19.3 -99-99.9-9.9-9.9
5294220170130 35.0 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 67 20.6 -99-99.9-9.9-9.9
