5292320061107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320061109-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320061219-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320130828-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320190815 20.0-11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4 19-19.3   8  6.1-9.9-9.9
5292320190816 22.7-14.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0 12-99.9   7  5.4-9.9-9.9
5292320190817 22.6-12.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0 10-99.9   7  5.8-9.9-9.9
5292320190818 20.2 -9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3 12-99.9   9  6.9-9.9-9.9
5292320190819 20.0-12.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0 14-99.9   9  7.5-9.9-9.9
5292320190820 20.8-14.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.8 10-99.9   8  6.1-9.9-9.9
5292320190821 23.4-10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5 13-19.4   7  5.7-9.9-9.9
5292320190822 21.0-15.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3 17-99.9  14 11.0-9.9-9.9
5292320190823 19.9-10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 26-10.8   8  6.3-9.9-9.9
5292320190824 20.7-10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7 16-17.0   8  6.1-9.9-9.9
5292320190825 20.3-10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3 14-99.9  11  8.7-9.9-9.9
5292320190826 20.3-13.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1 11-99.9   8  6.1-9.9-9.9
5292320190827 21.2 -7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 32 -8.7   9  6.9-9.9-9.9
5292320190828 22.1 -6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 30-10.3   8  6.2-9.9-9.9
5292320190829 24.2 -8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.1 22-15.1   7  5.8-9.9-9.9
5292320190830 23.6 -7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 15-19.4  11  8.7-9.9-9.9
5292320190831 21.9-13.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.6  7-99.9  11  8.7-9.9-9.9
5292320190901 21.2-14.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.6  7-99.9  11  8.8-9.9-9.9
5292320190902 22.2-15.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.7  7-99.9  10  8.3-9.9-9.9
5292320190903 23.9 -6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 14-17.3  13 10.7-9.9-9.9
5292320190904 21.4 -7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 17-13.3  12  9.8-9.9-9.9
5292320190905 20.2 -7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 16-14.6   8  6.6-9.9-9.9
5292320190906 21.5 -8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 19-11.6  14 11.1-9.9-9.9
5292320190907 20.9 -7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 31 -7.9  14 11.0-9.9-9.9
5292320190908 19.5  1.7  1.819999-99.9-99.9-99.9-99.9-9.9 99 4.5 38 -4.4  24 19.4-9.9-9.9
5292320190909 21.6 -3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1  8-99.9  20 16.1-9.9-9.9
5292320190910 22.2 -4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.7  5-99.9  20 16.1-9.9-9.9
5292320190911 22.1 -7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  7-99.9  19 14.9-9.9-9.9
5292320190912 22.2-13.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3 16-99.9  12  9.5-9.9-9.9
5292320190913 21.6 -9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 26 -9.9  12  9.8-9.9-9.9
5292320190914 24.5 -6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 18-11.3  13 10.2-9.9-9.9
5292320190915 23.5  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 16-10.4  13 10.2-9.9-9.9
5292320190916 26.5 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 17 -7.7  13 10.4-9.9-9.9
5292320190917 27.4  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 30 -5.8  18 14.0-9.9-9.9
5292320190918 24.5 -6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  8-99.9  12  9.4-9.9-9.9
5292320190919 22.1 -8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.8  6-99.9  14 11.2-9.9-9.9
5292320190920 24.7-11.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  9-99.9  11  8.4-9.9-9.9
5292320190921 24.6-10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1 10-99.9   8  6.7-9.9-9.9
5292320190922 26.5 -5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 12-14.2   9  7.4-9.9-9.9
5292320190923 27.8  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 24 -3.0  10  7.7-9.9-9.9
5292320190924 27.1  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 36 -1.0  12  9.7-9.9-9.9
5292320190925 21.7  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 48 -0.2  13 10.5-9.9-9.9
5292320190926 22.4 -7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 26 -8.5   8  6.7-9.9-9.9
5292320190927 27.6 -2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 19-10.3   9  7.0-9.9-9.9
5292320190928 26.9 -7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.1 12-15.4  10  7.9-9.9-9.9
5292320190929 27.9 -2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 22 -5.3  10  8.2-9.9-9.9
5292320190930 27.2 -3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 18-10.1  11  8.8-9.9-9.9
5292320191001 24.4 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 19-10.2  12 10.0-9.9-9.9
5292320191002 24.6 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.7 18-11.6  16 12.5-9.9-9.9
5292320191003 23.9 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.1 14-13.7  16 12.7-9.9-9.9
5292320191004 23.1 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 19-12.4  17 14.0-9.9-9.9
5292320191005 21.5 -5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 18-13.8  14 11.2-9.9-9.9
5292320191006 16.2 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5 16-18.9  11  8.9-9.9-9.9
5292320191007 20.6 -9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 23-14.5   8  6.8-9.9-9.9
5292320191008 21.9 -5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.7 23-11.9   9  7.4-9.9-9.9
5292320191009 25.0 -2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 26 -6.8   9  7.5-9.9-9.9
5292320191010 26.6 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 31 -3.6  12  9.5-9.9-9.9
5292320191011 26.4 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 26 -5.7  11  8.8-9.9-9.9
5292320191012 26.4 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 17 -9.6   9  7.5-9.9-9.9
5292320191013 25.8 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 28 -3.5  13 10.7-9.9-9.9
5292320191014 25.4  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 31 -2.6  14 11.2-9.9-9.9
5292320191015 25.8 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 14-13.6  12 10.0-9.9-9.9
5292320191016 26.1 -6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 13-14.5  12  9.7-9.9-9.9
5292320191017 25.9 -3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 11-17.1  11  8.7-9.9-9.9
5292320191018 24.3 -6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 18-10.3  13 10.6-9.9-9.9
5292320191019 23.0  7.0  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.7 40  0.8  14 11.5-9.9-9.9
5292320191020 22.8 -4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 17-13.0  11  9.1-9.9-9.9
5292320191021 25.2 -9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7  9-17.9  10  8.3-9.9-9.9
5292320191022 25.9 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 19-14.4  16 13.1-9.9-9.9
5292320191023 26.1 -6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 16-16.9  11  8.9-9.9-9.9
5292320191024 26.4 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 24 -8.5  12  9.5-9.9-9.9
5292320191025 25.4 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 36 -3.8  13 10.1-9.9-9.9
5292320191026 27.1  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 22-10.0  13 10.7-9.9-9.9
5292320191027 27.3 -7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  7-99.9   8  6.7-9.9-9.9
5292320191028 28.6 -4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7 10-16.7  10  7.6-9.9-9.9
5292320191029 28.0 -5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 13-13.8  10  7.9-9.9-9.9
5292320191030 25.1  4.2  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.1 27 -0.7  14 11.0-9.9-9.9
5292320191031 26.1  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 33  0.7  16 12.6-9.9-9.9
5292320191101 25.1  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 36  1.4  14 11.3-9.9-9.9
5292320191102 27.6  0.8  2.519999-99.9-99.9-99.9-99.9-9.9 99 6.8 45  1.0  13 10.2-9.9-9.9
5292320191103 25.7  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 41  3.3  15 12.0-9.9-9.9
5292320191104 26.1  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 26 -3.8  13 10.5-9.9-9.9
5292320191105 27.3 -0.6  0.819999-99.9-99.9-99.9-99.9-9.9 99 6.8 41  0.9  13 10.4-9.9-9.9
5292320191106 25.8  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 36  0.4  10  8.4-9.9-9.9
5292320191107 25.2  4.8  1.219999-99.9-99.9-99.9-99.9-9.9 99 8.0 46  3.5  15 12.1-9.9-9.9
5292320191108 24.4  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 42  1.8  13 10.4-9.9-9.9
5292320191109 26.1  0.7  6.519999-99.9-99.9-99.9-99.9-9.9 99 6.4 33 -0.1  11  8.8-9.9-9.9
5292320191110 18.0  6.9  6.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 87  6.9  14 11.1-9.9-9.9
5292320191111 22.2  3.9  0.819999-99.9-99.9-99.9-99.9-9.9 99 8.4 59  4.1  11  9.1-9.9-9.9
5292320191112 24.6  6.5  1.819999-99.9-99.9-99.9-99.9-9.9 99 9.3 56  5.7  10  8.3-9.9-9.9
5292320191113 24.0  2.3  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.0 42  1.4  11  9.0-9.9-9.9
5292320191114 20.2  5.5  0.819999-99.9-99.9-99.9-99.9-9.9 99 8.7 61  4.9  11  9.1-9.9-9.9
5292320191115 24.8  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 35  0.3  11  8.7-9.9-9.9
5292320191116 25.8  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 40  1.4  14 11.1-9.9-9.9
5292320191117 23.8  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 48  2.4  13 10.1-9.9-9.9
5292320191118 24.5  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 39  0.8  12  9.5-9.9-9.9
5292320191119 22.8  2.9  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.3 54  2.3  12  9.6-9.9-9.9
5292320191120 24.5  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 48  2.7  10  8.1-9.9-9.9
5292320191121 25.9  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 40 -0.2  11  8.8-9.9-9.9
5292320191122 25.1  4.5  1.019999-99.9-99.9-99.9-99.9-9.9 99 8.2 42  3.9  13 10.4-9.9-9.9
5292320191123 22.3  7.5  4.019999-99.9-99.9-99.9-99.9-9.9 99 8.8 48  5.1  13 10.1-9.9-9.9
5292320191124 24.1  5.7  0.519999-99.9-99.9-99.9-99.9-9.9 99 9.0 54  5.2  12  9.7-9.9-9.9
5292320191125 27.0  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 38  0.6  10  8.3-9.9-9.9
5292320191126 29.0  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 18 -2.8  12 10.0-9.9-9.9
5292320191127 26.5 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 29 -3.2  12  9.6-9.9-9.9
5292320191128 27.3  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 38 -1.7  10  7.9-9.9-9.9
5292320191129 27.3 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 11-13.4  11  9.2-9.9-9.9
5292320191130 27.0 -1.7  2.819999-99.9-99.9-99.9-99.9-9.9 99 4.2 24 -7.4  13 10.8-9.9-9.9
5292320191201 23.5  8.1  0.819999-99.9-99.9-99.9-99.9-9.9 99 9.5 53  6.1  11  9.1-9.9-9.9
5292320191202 24.7  5.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.0 52  5.4  16 12.8-9.9-9.9
5292320191203 26.7  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 26 -3.8  10  8.3-9.9-9.9
5292320191204 27.2  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 29 -7.2  12  9.6-9.9-9.9
5292320191205 26.7  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 17 -9.8  11  9.1-9.9-9.9
5292320191206 26.4 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 27 -3.6  12  9.7-9.9-9.9
5292320191207 29.7  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 45  3.3  15 12.1-9.9-9.9
5292320191208 25.6  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 29 -3.5  15 11.6-9.9-9.9
5292320191209 25.3  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 45  3.3  14 10.8-9.9-9.9
5292320191210 26.4  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 44  2.3  14 11.2-9.9-9.9
5292320191211 26.7  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 37  0.6  10  8.3-9.9-9.9
5292320191212 26.3  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 36  0.4  12 10.0-9.9-9.9
5292320191213 27.2  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 32  1.5  15 12.2-9.9-9.9
5292320191214 25.5  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 41  3.2  12  9.8-9.9-9.9
5292320191215 27.8  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 36 -2.0  12  9.6-9.9-9.9
5292320191216 29.7  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 25 -1.7  14 11.2-9.9-9.9
5292320191217 26.7  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 37  0.5  17 13.9-9.9-9.9
5292320191218 24.3  4.4  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.3 40  2.4  12  9.6-9.9-9.9
5292320191219 27.0  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 38  1.2  10  8.3-9.9-9.9
5292320191220 27.8  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 27 -1.1  12  9.3-9.9-9.9
5292320191221 26.7  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 41  3.4  14 11.5-9.9-9.9
5292320191222 28.3  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 46  3.5  14 11.4-9.9-9.9
5292320191223 24.9  2.7  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.6 44  2.9  10  8.1-9.9-9.9
5292320191224 27.5 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 28 -0.8  11  8.7-9.9-9.9
5292320191225 27.0  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 39  0.9  14 11.4-9.9-9.9
5292320191226 28.7  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 38  2.4  11  8.9-9.9-9.9
5292320191227 27.7  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 35  2.2  14 11.6-9.9-9.9
5292320191228 26.2  5.8  3.219999-99.9-99.9-99.9-99.9-9.9 99 7.2 39  2.1  13 10.2-9.9-9.9
5292320191229 19.0  8.0  5.819999-99.9-99.9-99.9-99.9-9.9 9911.2 90  8.6   9  7.3-9.9-9.9
5292320191230 23.8  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 61  5.1  12  9.2-9.9-9.9
5292320191231 22.5  5.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.8 50  5.0  14 11.1-9.9-9.9
5292320200101 23.8  8.1 30.019999-99.9-99.9-99.9-99.9-9.9 99 9.2 61  5.6  12  9.3-9.9-9.9
5292320200102 20.7  8.0  4.519999-99.9-99.9-99.9-99.9-9.9 9910.8 74  8.1  10  8.2-9.9-9.9
5292320200103 23.8  7.6  7.019999-99.9-99.9-99.9-99.9-9.9 9911.0 77  8.3   9  7.3-9.9-9.9
5292320200104 21.9  8.4 14.519999-99.9-99.9-99.9-99.9-9.9 9911.1 73  8.4  10  7.9-9.9-9.9
5292320200105 22.4  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 60  6.6  10  8.4-9.9-9.9
5292320200106 23.7  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 33  0.4  12  9.9-9.9-9.9
5292320200107 24.9  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 37  2.1  10  8.3-9.9-9.9
5292320200108 26.2  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 24 -1.7  11  8.4-9.9-9.9
5292320200109 27.4  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 29 -2.9  11  8.6-9.9-9.9
5292320200110 22.8 10.5  1.019999-99.9-99.9-99.9-99.9-9.9 99 9.4 63  6.0  11  8.7-9.9-9.9
5292320200111 19.9  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 62  7.1  12  9.7-9.9-9.9
5292320200112 24.3  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 55  6.5  12  9.9-9.9-9.9
5292320200113 24.7 10.3  0.219999-99.9-99.9-99.9-99.9-9.9 9910.3 62  7.3  12  9.4-9.9-9.9
5292320200114 26.6  8.1 33.219999-99.9-99.9-99.9-99.9-9.9 9910.9 63  8.1  11  9.2-9.9-9.9
5292320200115 23.5  9.0 17.819999-99.9-99.9-99.9-99.9-9.9 9911.8 73  9.3  10  8.3-9.9-9.9
5292320200116 15.9  8.9  5.019999-99.9-99.9-99.9-99.9-9.9 9911.9 91  9.5   7  5.8-9.9-9.9
5292320200117 22.9  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 68  8.9  13 10.8-9.9-9.9
5292320200118 25.8  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 52  8.8  12 10.0-9.9-9.9
5292320200119 25.9  6.7  2.819999-99.9-99.9-99.9-99.9-9.9 9910.8 67  8.0  11  8.5-9.9-9.9
5292320200120 24.3  9.2  0.819999-99.9-99.9-99.9-99.9-9.9 9911.4 60  8.7  10  8.2-9.9-9.9
5292320200121 20.7  8.2  1.519999-99.9-99.9-99.9-99.9-9.9 9910.6 77  7.8  13 10.2-9.9-9.9
5292320200122 22.5  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 58  4.9  14 10.8-9.9-9.9
5292320200123 23.6  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 44  3.2  16 12.9-9.9-9.9
5292320200124 24.8  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 35 -0.9  12 10.0-9.9-9.9
5292320200125 27.0  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 27 -1.7  10  8.2-9.9-9.9
5292320200126 25.3  4.4  1.019999-99.9-99.9-99.9-99.9-9.9 99 7.6 40  2.9  11  8.8-9.9-9.9
5292320200127 21.7  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 60  6.2  14 11.4-9.9-9.9
5292320200128 26.1  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 37  0.3  13 10.2-9.9-9.9
5292320200129 22.6  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 24 -3.0  14 11.0-9.9-9.9
5292320200130 23.0  7.4  0.819999-99.9-99.9-99.9-99.9-9.9 99 8.6 58  4.5  12  9.7-9.9-9.9
5292320200131 23.0  5.7  0.519999-99.9-99.9-99.9-99.9-9.9 99 8.8 52  4.8  12  9.7-9.9-9.9
5292320200201 25.5  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 54  4.4  10  8.1-9.9-9.9
5292320200202 25.5  8.1  1.019999-99.9-99.9-99.9-99.9-9.9 99 9.1 47  5.4  12  9.6-9.9-9.9
5292320200203 22.7  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 58  5.7  10  8.2-9.9-9.9
5292320200204 27.2  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 43  2.5  10  7.7-9.9-9.9
5292320200205 27.4  2.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.6 41  2.5  11  9.0-9.9-9.9
5292320200206 22.7  8.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.8 65  6.6  13 10.4-9.9-9.9
5292320200207 25.8  4.9  4.819999-99.9-99.9-99.9-99.9-9.9 99 9.9 54  6.7  11  8.7-9.9-9.9
5292320200208 19.3 10.0  1.219999-99.9-99.9-99.9-99.9-9.9 9911.3 76  8.8  13 10.6-9.9-9.9
5292320200209 24.6  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 54  6.3  10  7.9-9.9-9.9
5292320200210 22.1  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 56  6.2  14 11.3-9.9-9.9
5292320200211 27.1  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 46  5.1  12  9.7-9.9-9.9
5292320200212 27.1  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 39  3.5  12  9.6-9.9-9.9
5292320200213 28.0  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 41  3.5  14 11.3-9.9-9.9
5292320200214 28.5  9.3 16.019999-99.9-99.9-99.9-99.9-9.9 9910.1 51  6.8  12  9.5-9.9-9.9
5292320200215 21.9  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 72  9.0  10  8.0-9.9-9.9
5292320200216 23.2  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 64  7.9   8  6.7-9.9-9.9
5292320200217 25.8  7.4  0.219999-99.9-99.9-99.9-99.9-9.9 9910.4 57  7.5  11  9.1-9.9-9.9
5292320200218 23.0  9.6 12.019999-99.9-99.9-99.9-99.9-9.9 9911.7 74  9.3  11  8.8-9.9-9.9
5292320200219 25.3  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 65  8.9   8  6.3-9.9-9.9
5292320200220 21.6  8.3  5.819999-99.9-99.9-99.9-99.9-9.9 9911.1 61  8.4  12  9.5-9.9-9.9
5292320200221 21.3 10.0  0.219999-99.9-99.9-99.9-99.9-9.9 9911.2 72  8.6  11  8.6-9.9-9.9
5292320200222 22.9  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 51  6.3  12  9.3-9.9-9.9
5292320200223 27.2  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 49  6.3   9  7.6-9.9-9.9
5292320200224 27.2  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 39  4.6   9  7.4-9.9-9.9
5292320200225 27.0  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 46  3.8  13 10.1-9.9-9.9
5292320200226 21.5  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 62  6.7  15 12.3-9.9-9.9
5292320200227 24.4  4.8  0.819999-99.9-99.9-99.9-99.9-9.9 99 9.1 51  5.4  11  8.6-9.9-9.9
5292320200228 25.8  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 54  4.2  12  9.7-9.9-9.9
5292320200229 23.6  6.7  1.819999-99.9-99.9-99.9-99.9-9.9 99 9.5 60  6.1  12  9.9-9.9-9.9
5292320200301 22.5  7.7  4.519999-99.9-99.9-99.9-99.9-9.9 99 9.8 62  6.5  11  9.0-9.9-9.9
5292320200302 20.1  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 67  5.8  13 10.7-9.9-9.9
5292320200303 21.1  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 47  2.1  10  8.0-9.9-9.9
5292320200304 22.6  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 49  1.0  11  9.0-9.9-9.9
5292320200305 22.7  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 47  1.7   9  7.2-9.9-9.9
5292320200306 24.5  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 45  1.6   9  7.5-9.9-9.9
5292320200307 25.2  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 38  0.7  12  9.7-9.9-9.9
5292320200308 26.7  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 34  0.7  11  8.6-9.9-9.9
5292320200309 24.3  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 43  2.8  11  8.9-9.9-9.9
5292320200310 22.5  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 43  3.1  11  9.1-9.9-9.9
5292320200311 23.6  7.0  3.019999-99.9-99.9-99.9-99.9-9.9 99 9.1 59  5.5  12  9.4-9.9-9.9
