5292520150625 30.0  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 24-10.3 -99-99.9-9.9-9.9
5292520150626 18.9  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 51 -1.2 -99-99.9-9.9-9.9
5292520150627 24.8  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 53 -0.2 -99-99.9-9.9-9.9
5292520150628 26.7  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 38 -3.0 -99-99.9-9.9-9.9
5292520150629 28.3  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 35 -4.7 -99-99.9-9.9-9.9
5292520150630 18.2  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 45 -1.9 -99-99.9-9.9-9.9
5292520150701 19.5  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 65  0.3 -99-99.9-9.9-9.9
5292520150702 25.4  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 15-11.5 -99-99.9-9.9-9.9
5292520150703 17.7  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 81 -1.7 -99-99.9-9.9-9.9
5292520150704  8.3  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 88  1.4 -99-99.9-9.9-9.9
5292520150705 23.9  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.7 16-10.8 -99-99.9-9.9-9.9
5292520150706 21.4  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 29 -7.6 -99-99.9-9.9-9.9
5292520150707 17.1  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 39 -6.3 -99-99.9-9.9-9.9
5292520150708 23.1  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 30 -7.8 -99-99.9-9.9-9.9
5292520150709 26.3  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7  8-18.0 -99-99.9-9.9-9.9
5292520150710 27.2  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.1 19-17.4 -99-99.9-9.9-9.9
5292520150711 27.5  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  4-99.9 -99-99.9-9.9-9.9
5292520150712 28.2  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.8  5-99.9 -99-99.9-9.9-9.9
5292520150713 24.0  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  7-99.9 -99-99.9-9.9-9.9
5292520150714 13.4  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 84 -0.4 -99-99.9-9.9-9.9
5292520150715 21.6 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 40-13.3 -99-99.9-9.9-9.9
5292520150716 23.6 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 18-15.7 -99-99.9-9.9-9.9
5292520150717 21.5  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 30-11.0 -99-99.9-9.9-9.9
5292520150718 26.3  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 13-15.5 -99-99.9-9.9-9.9
5292520150719 28.6  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6  7-18.0 -99-99.9-9.9-9.9
5292520150720 19.9  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 84 -3.7 -99-99.9-9.9-9.9
5292520150721 17.1 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 55 -2.1 -99-99.9-9.9-9.9
5292520150722 26.5  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 46 -5.2 -99-99.9-9.9-9.9
5292520150723 16.9  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 46 -3.9 -99-99.9-9.9-9.9
5292520150724 18.8  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 45 -4.5 -99-99.9-9.9-9.9
5292520150725 24.9  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 40 -5.1 -99-99.9-9.9-9.9
5292520150726 29.1  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 28-10.5 -99-99.9-9.9-9.9
5292520150727 30.0  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.7 19-13.8 -99-99.9-9.9-9.9
5292520150728 30.2  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 15-15.2 -99-99.9-9.9-9.9
5292520150729 26.8  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 39 -5.0 -99-99.9-9.9-9.9
5292520150730 30.5  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 41 -1.2 -99-99.9-9.9-9.9
5292520150731 29.0  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 27 -8.9 -99-99.9-9.9-9.9
5292520150801 30.6  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 34 -3.4 -99-99.9-9.9-9.9
5292520150802 30.9  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 21-13.4 -99-99.9-9.9-9.9
5292520150803 24.9  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 39 -1.7 -99-99.9-9.9-9.9
5292520150804 28.4  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 57  4.4 -99-99.9-9.9-9.9
5292520150805 32.4  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 11 -7.9 -99-99.9-9.9-9.9
5292520150806 31.7 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 11 -9.4 -99-99.9-9.9-9.9
5292520150807 31.4 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3  9-13.4 -99-99.9-9.9-9.9
5292520150808 31.9  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 35 -6.6 -99-99.9-9.9-9.9
5292520150809 24.0  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 48 -0.4 -99-99.9-9.9-9.9
5292520150810 21.6  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 46-10.3 -99-99.9-9.9-9.9
5292520150811 26.1  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 48 -3.2 -99-99.9-9.9-9.9
5292520150812 13.7  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 82  2.8 -99-99.9-9.9-9.9
5292520150813 22.6  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 58 -5.1 -99-99.9-9.9-9.9
5292520150814 26.0 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 43-11.7 -99-99.9-9.9-9.9
5292520150815 24.0  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 17-13.8 -99-99.9-9.9-9.9
5292520150816 19.1  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 50 -5.3 -99-99.9-9.9-9.9
5292520150817 24.4  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 35 -6.9 -99-99.9-9.9-9.9
5292520150818 23.0  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 20-10.5 -99-99.9-9.9-9.9
5292520150819 18.8  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 40 -3.3 -99-99.9-9.9-9.9
5292520150820 22.6  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 64  2.0 -99-99.9-9.9-9.9
5292520150821 30.7  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 32 -5.3 -99-99.9-9.9-9.9
5292520150822 27.8 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 18 -8.0 -99-99.9-9.9-9.9
5292520150823 17.9  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 75  3.4 -99-99.9-9.9-9.9
5292520150824 23.6  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 56 -0.4 -99-99.9-9.9-9.9
5292520150825 31.2  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2  8-16.9 -99-99.9-9.9-9.9
5292520150826 26.1  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 20-11.4 -99-99.9-9.9-9.9
5292520150827 24.6  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 39 -2.4 -99-99.9-9.9-9.9
5292520150828 28.4  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 26 -2.2 -99-99.9-9.9-9.9
5292520150829 32.2 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 21 -4.9 -99-99.9-9.9-9.9
5292520150830 34.0 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 23 -3.6 -99-99.9-9.9-9.9
5292520150831 31.8 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 21 -2.5 -99-99.9-9.9-9.9
5292520150901 21.0  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 73  8.7 -99-99.9-9.9-9.9
5292520150902 27.3  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 62  8.2 -99-99.9-9.9-9.9
5292520150903 18.3  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 80  7.2 -99-99.9-9.9-9.9
5292520150904 21.8  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 64  4.8 -99-99.9-9.9-9.9
5292520150905 14.8  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 74  4.5 -99-99.9-9.9-9.9
5292520150906 29.0  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 17 -6.1 -99-99.9-9.9-9.9
5292520150907 26.0 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 14 -8.9 -99-99.9-9.9-9.9
5292520150908 23.3  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 19 -9.6 -99-99.9-9.9-9.9
5292520150909 28.4  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 12-14.1 -99-99.9-9.9-9.9
5292520150910 27.8  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7 15-17.1 -99-99.9-9.9-9.9
5292520150911 18.8  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 76  0.5 -99-99.9-9.9-9.9
5292520150912 17.2 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 32 -4.5 -99-99.9-9.9-9.9
5292520150913 20.9  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 33 -4.4 -99-99.9-9.9-9.9
5292520150914 30.0  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 22 -6.7 -99-99.9-9.9-9.9
5292520150915 33.2  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4  6-19.9 -99-99.9-9.9-9.9
5292520150916 32.0 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 17-16.9 -99-99.9-9.9-9.9
5292520150917 32.4 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 24-11.4 -99-99.9-9.9-9.9
5292520150918 31.3 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 25 -6.6 -99-99.9-9.9-9.9
5292520150919 28.7  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 44  4.3 -99-99.9-9.9-9.9
5292520150920 33.6  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 36  0.2 -99-99.9-9.9-9.9
5292520150921 34.0 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 21 -6.6 -99-99.9-9.9-9.9
5292520150922 32.7 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 43  1.9 -99-99.9-9.9-9.9
5292520150923 34.3 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 16 -4.6 -99-99.9-9.9-9.9
5292520150924 31.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.1 23-17.7 -99-99.9-9.9-9.9
5292520150925 24.5  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 46 -4.3 -99-99.9-9.9-9.9
5292520150926 30.0  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 37 -3.0 -99-99.9-9.9-9.9
5292520150927 24.6  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 39 -0.8 -99-99.9-9.9-9.9
5292520150928 30.0  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 37  0.6 -99-99.9-9.9-9.9
5292520150929 23.7  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 38  4.7 -99-99.9-9.9-9.9
5292520150930 19.3  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 71  8.3 -99-99.9-9.9-9.9
5292520151001 30.3  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 21 -3.2 -99-99.9-9.9-9.9
5292520151002 24.3 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 47  0.7 -99-99.9-9.9-9.9
5292520151003 14.0  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 80  6.0 -99-99.9-9.9-9.9
5292520151004 32.1  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 34 -3.0 -99-99.9-9.9-9.9
5292520151005 34.3  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 11-10.9 -99-99.9-9.9-9.9
5292520151006 35.9 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 15-99.9 -99-99.9-9.9-9.9
5292520151007 32.9  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 40  0.9 -99-99.9-9.9-9.9
5292520151008 27.9  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 50 -0.7 -99-99.9-9.9-9.9
5292520151009 13.1  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 67  3.3 -99-99.9-9.9-9.9
5292520151010  7.8  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 80  0.4 -99-99.9-9.9-9.9
5292520151011  9.2  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 68 -0.0 -99-99.9-9.9-9.9
5292520151012 16.5  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 46 -0.8 -99-99.9-9.9-9.9
5292520151013 31.9  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3  8-15.4 -99-99.9-9.9-9.9
5292520151014 31.0  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1  4-99.9 -99-99.9-9.9-9.9
5292520151015 30.7  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 27 -8.5 -99-99.9-9.9-9.9
5292520151016 17.8  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 58  3.5 -99-99.9-9.9-9.9
5292520151017 14.7  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 71  4.8 -99-99.9-9.9-9.9
5292520151018 18.5  5.0  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.0 72  5.4 -99-99.9-9.9-9.9
5292520151019 31.3  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 30  2.1 -99-99.9-9.9-9.9
5292520151020 32.1 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 37  1.7 -99-99.9-9.9-9.9
5292520151021 34.3 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 28 -0.4 -99-99.9-9.9-9.9
5292520151022 24.8  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 49  5.8 -99-99.9-9.9-9.9
5292520151023 17.8 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 65  7.7 -99-99.9-9.9-9.9
5292520151024 24.1 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 62  8.1 -99-99.9-9.9-9.9
5292520151025 31.2 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 39  6.0 -99-99.9-9.9-9.9
5292520151026 29.2 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 63  9.2 -99-99.9-9.9-9.9
5292520151027 28.8 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 54  8.6 -99-99.9-9.9-9.9
5292520151028 24.7 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 58 10.2 -99-99.9-9.9-9.9
5292520151029 28.8 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 44  7.3 -99-99.9-9.9-9.9
5292520151030 25.3 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 63 10.1 -99-99.9-9.9-9.9
5292520151031 21.9 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 68  9.6 -99-99.9-9.9-9.9
5292520151101 20.0 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 67  8.7 -99-99.9-9.9-9.9
5292520151102 21.2  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 66  8.6 -99-99.9-9.9-9.9
5292520151103 20.6  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 67  8.5 -99-99.9-9.9-9.9
5292520151104 18.6  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 71  7.7 -99-99.9-9.9-9.9
5292520151105 18.2  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 66  5.7 -99-99.9-9.9-9.9
5292520151106 18.2  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 69  6.6 -99-99.9-9.9-9.9
5292520151107 21.8  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 60  6.7 -99-99.9-9.9-9.9
5292520151108 27.9  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 40  3.0 -99-99.9-9.9-9.9
5292520151109 32.9  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 44  4.3 -99-99.9-9.9-9.9
5292520151110 29.2 12.1-99.999999-99.9-99.9-99.9-99.9-9.9 9911.6 51  8.0 -99-99.9-9.9-9.9
5292520151111 23.0 12.1-99.999999-99.9-99.9-99.9-99.9-9.9 9913.7 73 11.6 -99-99.9-9.9-9.9
5292520151112 34.6 12.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.3 24  1.1 -99-99.9-9.9-9.9
5292520151113 23.5 11.9-99.999999-99.9-99.9-99.9-99.9-9.9 9911.4 58  8.8 -99-99.9-9.9-9.9
5292520151114 22.0 11.3-99.999999-99.9-99.9-99.9-99.9-9.9 9910.2 57  7.2 -99-99.9-9.9-9.9
5292520151115 32.7 10.2-99.999999-99.9-99.9-99.9-99.9-9.9 9910.4 51  6.7 -99-99.9-9.9-9.9
5292520151116 32.7 12.1-99.999999-99.9-99.9-99.9-99.9-9.9 9910.4 36  6.0 -99-99.9-9.9-9.9
5292520151117 31.2 11.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.0 37  3.4 -99-99.9-9.9-9.9
5292520151118 31.6 12.7-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.6 36 -4.8 -99-99.9-9.9-9.9
5292520151119 32.2 13.6-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.5 28 -5.5 -99-99.9-9.9-9.9
5292520151120 16.5  8.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.3 65  5.9 -99-99.9-9.9-9.9
5292520151121 27.7  4.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.3 44  3.8 -99-99.9-9.9-9.9
5292520151122 23.8  7.7-99.999999-99.9-99.9-99.9-99.9-9.9 9910.2 54  7.2 -99-99.9-9.9-9.9
5292520151123 26.1  8.2-99.999999-99.9-99.9-99.9-99.9-9.9 9911.6 58  9.1 -99-99.9-9.9-9.9
5292520151124 33.3 10.2-99.999999-99.9-99.9-99.9-99.9-9.9 9912.3 64  9.9 -99-99.9-9.9-9.9
5292520151125 34.8  9.7-99.999999-99.9-99.9-99.9-99.9-9.9 9911.7 48  8.2 -99-99.9-9.9-9.9
5292520151126 36.0 12.7-99.999999-99.9-99.9-99.9-99.9-9.9 9912.6 46  9.1 -99-99.9-9.9-9.9
5292520151127 34.2 14.9-99.999999-99.9-99.9-99.9-99.9-9.9 9912.2 48  8.6 -99-99.9-9.9-9.9
5292520151128 18.1 10.2-99.999999-99.9-99.9-99.9-99.9-9.9 9910.6 66  7.8 -99-99.9-9.9-9.9
5292520151129 17.6  9.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.6 65  6.3 -99-99.9-9.9-9.9
5292520151130 17.4  7.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.6 64  6.3 -99-99.9-9.9-9.9
5292520151201 22.4  7.2-99.999999-99.9-99.9-99.9-99.9-9.9 9910.4 60  7.4 -99-99.9-9.9-9.9
5292520151202 23.3 11.4-99.999999-99.9-99.9-99.9-99.9-9.9 9911.3 58  8.8 -99-99.9-9.9-9.9
5292520151203 25.9  8.6-99.999999-99.9-99.9-99.9-99.9-9.9 9911.2 46  8.4 -99-99.9-9.9-9.9
