5285220210507-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220711-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220712-99.9-99.9  0.819999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220713  6.5 -2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 86 -1.3   1  1.2-9.9-9.9
5285220220714-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220715-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220716-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220717-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220718-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220719-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220720-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220721-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220723-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220725-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220727-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220728-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220729-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220730  9.7 -2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 89 -0.1   1  0.8-9.9-9.9
5285220220731  6.1 -5.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.3 91 -2.0   0  0.4-9.9-9.9
5285220220801  8.3 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 89 -1.3   1  0.9-9.9-9.9
5285220220802  8.9 -6.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.3 88 -2.2   1  0.6-9.9-9.9
5285220220803  7.6 -4.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.7 80 -1.0   3  2.6-9.9-9.9
5285220220804 10.0  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 60 -2.4   7  5.5-9.9-9.9
5285220220805  8.4 -5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 86 -2.2   2  1.2-9.9-9.9
5285220220806  5.5 -5.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.7 87 -1.2   2  2.0-9.9-9.9
5285220220807  5.8  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 94  1.7   2  1.8-9.9-9.9
5285220220808  8.2 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 90  1.4   2  1.5-9.9-9.9
5285220220809 12.8 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 82  0.6   2  1.2-9.9-9.9
5285220220810 12.5 -4.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.3 82  0.3   1  1.2-9.9-9.9
5285220220811 14.6  2.9  5.219999-99.9-99.9-99.9-99.9-9.9 99 8.5 81  4.6   4  2.8-9.9-9.9
5285220220812  9.7  3.3  4.819999-99.9-99.9-99.9-99.9-9.9 99 7.0 73  1.7   9  6.9-9.9-9.9
5285220220813  5.8  0.1 12.519999-99.9-99.9-99.9-99.9-9.9 99 6.6100  1.0   2  1.8-9.9-9.9
5285220220814  6.6  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 94  0.9   3  2.5-9.9-9.9
5285220220815  7.7 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 81  1.4   9  6.9-9.9-9.9
5285220220816  9.9  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 58 -1.3   9  7.6-9.9-9.9
5285220220817  8.9  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 76 -0.5   8  6.1-9.9-9.9
5285220220818 13.9  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 58  1.0  11  8.5-9.9-9.9
5285220220819 17.8  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 62  4.9   8  6.2-9.9-9.9
5285220220820 17.9  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 77  4.7   4  3.5-9.9-9.9
5285220220821 13.7 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 93  2.4   1  0.9-9.9-9.9
5285220220822 16.8 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 68  2.4   5  4.0-9.9-9.9
5285220220823 15.0  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 57  1.2   6  5.1-9.9-9.9
5285220220824 11.6 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 54 -2.1   8  6.1-9.9-9.9
5285220220825 13.8  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 55  1.3  13 10.4-9.9-9.9
5285220220826 10.9  5.1  3.519999-99.9-99.9-99.9-99.9-9.9 99 7.1 75  1.8  14 11.5-9.9-9.9
5285220220827 10.9  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 46 -3.2  11  8.8-9.9-9.9
5285220220828 14.8 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 81 -0.5   1  1.2-9.9-9.9
5285220220829 13.2 -4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 84  0.3   1  0.8-9.9-9.9
5285220220830 16.4 -3.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.7 71  1.0   1  1.1-9.9-9.9
5285220220831 15.0 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 67  1.5   6  5.1-9.9-9.9
5285220220901 14.8  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 56 -0.3   9  7.4-9.9-9.9
5285220220902 18.7 -2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 63  0.1   4  3.6-9.9-9.9
5285220220903 16.4 -3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 62  0.0   8  6.7-9.9-9.9
5285220220904 19.1 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 73  1.8   2  1.8-9.9-9.9
5285220220905 21.5 -3.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.3 47 -2.3   6  4.8-9.9-9.9
5285220220906 20.5  4.1  5.519999-99.9-99.9-99.9-99.9-9.9 99 6.2 45 -0.8   8  6.6-9.9-9.9
5285220220907  7.5  1.5  4.219999-99.9-99.9-99.9-99.9-9.9 99 7.8 99  3.5   2  1.6-9.9-9.9
5285220220908 12.1  0.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.9 70  1.5   6  4.8-9.9-9.9
5285220220909 14.9 -0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 66  1.4   6  5.1-9.9-9.9
5285220220910 17.5 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 80  2.4   2  1.7-9.9-9.9
5285220220911 15.6 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 68  2.1   7  5.9-9.9-9.9
5285220220912 16.3  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 74  3.9   2  1.4-9.9-9.9
5285220220913 15.1  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 72  4.4   4  2.9-9.9-9.9
5285220220914 18.0  8.4  4.219999-99.9-99.9-99.9-99.9-9.9 99 9.0 54  5.4   9  7.5-9.9-9.9
5285220220915 13.6  5.6 14.019999-99.9-99.9-99.9-99.9-9.9 9910.1 96  7.1   3  2.7-9.9-9.9
5285220220916  6.2  2.5  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.6 94  3.1   1  1.1-9.9-9.9
5285220220917  9.2 -0.6  2.019999-99.9-99.9-99.9-99.9-9.9 99 7.2 86  2.2   2  1.8-9.9-9.9
5285220220918  6.9  3.1  1.819999-99.9-99.9-99.9-99.9-9.9 99 7.8 90  3.5   4  3.2-9.9-9.9
5285220220919 12.1  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 82  2.4   1  1.0-9.9-9.9
5285220220920  9.9 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 82  2.1   3  2.4-9.9-9.9
5285220220921 13.5 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 67  0.9   6  4.6-9.9-9.9
5285220220922 15.6  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 68  4.9   5  4.3-9.9-9.9
5285220220923 14.6  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 58  1.4   6  5.0-9.9-9.9
5285220220924 16.1  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 62  1.1   4  3.5-9.9-9.9
5285220220925 14.8 -1.1  1.019999-99.9-99.9-99.9-99.9-9.9 99 6.6 71  1.1   4  3.3-9.9-9.9
5285220220926 14.6  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 53  1.7   9  7.5-9.9-9.9
5285220220927 19.8 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 57  0.5   3  2.8-9.9-9.9
5285220220928 23.3 -3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 64  1.7   2  1.5-9.9-9.9
5285220220929 20.4 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 52  0.8   5  3.6-9.9-9.9
5285220220930 19.7  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 56  4.0   6  4.7-9.9-9.9
5285220221001 21.3 -2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 56  1.3   2  1.4-9.9-9.9
5285220221002 22.5  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 66  4.0   2  1.4-9.9-9.9
5285220221003 16.9  4.0  1.019999-99.9-99.9-99.9-99.9-9.9 99 8.9 67  5.2   3  2.7-9.9-9.9
5285220221004 15.8  6.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.8 67  5.0   7  5.3-9.9-9.9
5285220221005 16.1  6.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.3 60  2.5   9  7.0-9.9-9.9
5285220221006 15.1  6.7  7.219999-99.9-99.9-99.9-99.9-9.9 99 6.7 55  0.9  14 11.3-9.9-9.9
5285220221007 10.2  1.6  1.819999-99.9-99.9-99.9-99.9-9.9 99 8.1 82  3.8   7  5.8-9.9-9.9
5285220221008 14.0 -2.3  0.519999-99.9-99.9-99.9-99.9-9.9 99 5.4 53 -1.9   9  6.9-9.9-9.9
5285220221009 16.2  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 48 -0.6   9  7.6-9.9-9.9
5285220221010 19.0 -2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 52  0.9   6  4.9-9.9-9.9
5285220221011 15.6  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 58  3.4  11  8.5-9.9-9.9
5285220221012 12.8  2.5  3.219999-99.9-99.9-99.9-99.9-9.9 99 6.2 67 -0.1  15 11.7-9.9-9.9
5285220221013 11.9  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 55 -1.5   9  7.4-9.9-9.9
5285220221014 20.1 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 57  3.2   5  4.2-9.9-9.9
5285220221015 23.7 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 63  3.5   3  2.7-9.9-9.9
5285220221016 24.7  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 57  4.7   2  1.8-9.9-9.9
5285220221017 26.7  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 49  5.8   4  2.9-9.9-9.9
5285220221018 26.5  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 41  4.4   5  4.0-9.9-9.9
5285220221019 20.8  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 49  3.7   9  7.3-9.9-9.9
5285220221020 16.5  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 42  1.1  13 10.0-9.9-9.9
5285220221021 18.5 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 48 -0.7   5  4.1-9.9-9.9
5285220221022 22.9 -3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 43 -0.6   4  3.3-9.9-9.9
5285220221023 19.0  2.9  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.4 47  2.4   6  4.7-9.9-9.9
5285220221024 19.8  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 59  6.4   6  5.0-9.9-9.9
5285220221025 21.0  4.1  1.219999-99.9-99.9-99.9-99.9-9.9 99 9.0 59  5.4   4  3.0-9.9-9.9
5285220221026 15.3  6.9  0.819999-99.9-99.9-99.9-99.9-9.9 99 7.8 45  3.1  12  9.5-9.9-9.9
5285220221027 14.3  6.2  4.219999-99.9-99.9-99.9-99.9-9.9 99 7.6 67  2.7  18 14.5-9.9-9.9
5285220221028 12.1  5.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.8 62  1.5  15 11.9-9.9-9.9
5285220221029 11.8  4.4  0.819999-99.9-99.9-99.9-99.9-9.9 99 6.7 72  1.2   9  7.0-9.9-9.9
5285220221030 15.5 -1.3  0.819999-99.9-99.9-99.9-99.9-9.9 99 5.7 47 -0.9   8  6.6-9.9-9.9
5285220221031 22.8 -2.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.2 46  0.0   4  3.4-9.9-9.9
5285220221101 27.3 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 47  2.0   2  1.8-9.9-9.9
5285220221102 31.0  0.2  0.819999-99.9-99.9-99.9-99.9-9.9 99 8.4 44  4.3   2  1.8-9.9-9.9
5285220221103 32.6  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 45  4.7   3  2.5-9.9-9.9
5285220221104 31.6  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 43  6.4   3  2.4-9.9-9.9
5285220221105 25.3  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 61  9.0   6  4.8-9.9-9.9
5285220221106 24.9  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 43  4.6   5  4.4-9.9-9.9
5285220221107 26.3  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 47  6.8   5  3.8-9.9-9.9
5285220221108 24.5  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 55  9.2   6  5.1-9.9-9.9
5285220221109 23.7  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 57  8.7   7  5.5-9.9-9.9
5285220221110 19.8 11.8  0.219999-99.9-99.9-99.9-99.9-9.9 9911.1 61  8.5   7  5.5-9.9-9.9
5285220221111 19.4  8.9  3.819999-99.9-99.9-99.9-99.9-9.9 9912.6 82 10.4   2  1.8-9.9-9.9
5285220221112 20.7  8.2  5.819999-99.9-99.9-99.9-99.9-9.9 9912.8 78 10.6   3  2.4-9.9-9.9
5285220221113 19.1  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 59  7.4   7  5.5-9.9-9.9
5285220221114 21.5  7.6  0.519999-99.9-99.9-99.9-99.9-9.9 9910.6 57  7.8   8  6.2-9.9-9.9
5285220221115 19.4 14.0  4.019999-99.9-99.9-99.9-99.9-9.9 9911.2 63  8.5  10  8.3-9.9-9.9
5285220221116 23.2  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 54  7.2   6  4.7-9.9-9.9
5285220221117 23.0  5.6  0.219999-99.9-99.9-99.9-99.9-9.9 9911.1 60  8.5   5  4.3-9.9-9.9
5285220221118 22.5 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 54  7.4   8  6.0-9.9-9.9
5285220221119 18.0  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 51  1.5  10  8.0-9.9-9.9
5285220221120 21.3 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 41  0.2   4  3.5-9.9-9.9
5285220221121 25.8 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 39  3.0   6  4.5-9.9-9.9
5285220221122 25.4  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 47  8.0   8  6.7-9.9-9.9
5285220221123 21.3 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 48  7.0  16 12.7-9.9-9.9
5285220221124 22.6  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 38  0.7   8  6.2-9.9-9.9
5285220221125 25.6  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 46  5.2   7  5.6-9.9-9.9
5285220221126 28.7  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 41  6.2   3  2.7-9.9-9.9
5285220221127 32.7  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 40  6.7   3  2.1-9.9-9.9
5285220221128 29.2  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 37  6.1   7  5.4-9.9-9.9
5285220221129 21.8 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 39  2.8  10  7.8-9.9-9.9
5285220221130 21.0 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 38  0.6  10  7.8-9.9-9.9
5285220221201 25.0 -1.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.7 39  1.0   6  5.0-9.9-9.9
5285220221202 21.1 11.5  2.819999-99.9-99.9-99.9-99.9-9.9 9911.1 62  8.2   9  7.5-9.9-9.9
5285220221203 19.3 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 48  4.6  16 12.9-9.9-9.9
5285220221204 21.0 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 49  5.3  12  9.9-9.9-9.9
5285220221205 20.7 10.2  5.019999-99.9-99.9-99.9-99.9-9.9 9910.6 59  7.8  10  8.1-9.9-9.9
5285220221206 21.1 11.4  0.819999-99.9-99.9-99.9-99.9-9.9 99 9.5 48  6.1   8  6.3-9.9-9.9
5285220221207 17.5  8.7  7.019999-99.9-99.9-99.9-99.9-9.9 9913.6 96 11.4   3  2.5-9.9-9.9
5285220221208 19.7 10.2  6.019999-99.9-99.9-99.9-99.9-9.9 9912.4 86  9.9   7  5.5-9.9-9.9
5285220221209 20.3 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 58  6.0   9  7.2-9.9-9.9
5285220221210 21.6  6.1  3.219999-99.9-99.9-99.9-99.9-9.9 99 9.7 49  6.3   7  5.5-9.9-9.9
5285220221211 19.6  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 53  5.7   9  7.0-9.9-9.9
5285220221212 19.8  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 48  4.8  10  7.6-9.9-9.9
5285220221213 22.7 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 42  5.6  11  9.1-9.9-9.9
5285220221214 22.4 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 44  4.8  10  7.6-9.9-9.9
5285220221215 25.2  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 42  5.3   6  4.5-9.9-9.9
5285220221216 31.5  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 41  7.2   4  3.6-9.9-9.9
5285220221217 23.5 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 39  5.0  10  7.9-9.9-9.9
5285220221218 24.8  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 40  5.1   7  5.5-9.9-9.9
5285220221219 28.5  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 43  7.7   3  2.0-9.9-9.9
5285220221220 24.3  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 48  8.6   5  3.8-9.9-9.9
5285220221221 24.6  9.9  0.219999-99.9-99.9-99.9-99.9-9.9 9912.0 53  9.7   5  4.1-9.9-9.9
5285220221222 18.2 10.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.2 63  5.5  10  7.9-9.9-9.9
5285220221223 19.0  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 41  1.4   9  7.2-9.9-9.9
5285220221224 28.7 -0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 43  4.7   3  2.1-9.9-9.9
5285220221225 32.6  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 39  9.1   4  3.3-9.9-9.9
5285220221226 28.5  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 42  6.2   7  6.0-9.9-9.9
5285220221227 21.4  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 40  1.4   8  6.6-9.9-9.9
5285220221228 25.6  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 41  4.6   8  6.2-9.9-9.9
5285220221229 22.4  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 49  6.0   7  5.6-9.9-9.9
5285220221230 22.1  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 45  5.7   9  7.4-9.9-9.9
5285220221231 27.1  7.0  1.819999-99.9-99.9-99.9-99.9-9.9 99 9.6 36  6.1   8  6.7-9.9-9.9
5285220230101 18.1  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 42  2.9  12  9.6-9.9-9.9
5285220230102 19.4 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 46  4.6  12  9.7-9.9-9.9
5285220230103 23.5 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 51  7.2  12  9.9-9.9-9.9
5285220230104 29.7  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 39  7.8   6  4.6-9.9-9.9
5285220230105 34.3  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 30  4.8   5  4.1-9.9-9.9
5285220230106 30.3  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 32  5.3   7  5.3-9.9-9.9
5285220230107 27.5 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 49  8.8   2  1.6-9.9-9.9
5285220230108 32.1 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 37  9.5   5  3.9-9.9-9.9
5285220230109 25.5 14.6  2.819999-99.9-99.9-99.9-99.9-9.9 9913.8 81 11.5   6  4.5-9.9-9.9
5285220230110 19.3 11.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.8 45  3.1  10  8.1-9.9-9.9
5285220230111 18.9  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 56  4.4   9  7.3-9.9-9.9
5285220230112 23.6  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 46  5.6  11  8.4-9.9-9.9
5285220230113 25.8  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 47  6.5  10  8.0-9.9-9.9
5285220230114 23.4  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 45  4.7   8  6.1-9.9-9.9
5285220230115 26.6 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 36  2.7   7  5.3-9.9-9.9
5285220230116 30.6  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 33  4.0   5  3.9-9.9-9.9
5285220230117 33.4  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 38  7.9   4  3.5-9.9-9.9
5285220230118 34.6  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 40  9.7   3  2.6-9.9-9.9
5285220230119 36.7  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 43 11.0   4  3.1-9.9-9.9
5285220230120 28.4 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 45  9.8   8  6.6-9.9-9.9
5285220230121 25.0  9.8  1.519999-99.9-99.9-99.9-99.9-9.9 9912.9 57 10.8   7  5.8-9.9-9.9
5285220230122 26.7 11.7  0.219999-99.9-99.9-99.9-99.9-9.9 9911.9 49  9.2   7  5.4-9.9-9.9
5285220230123 27.5  4.7  9.819999-99.9-99.9-99.9-99.9-9.9 9911.3 55  8.5   7  5.2-9.9-9.9
5285220230124 18.3  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 45  3.7  11  8.9-9.9-9.9
5285220230125 21.0  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 45  5.0   9  7.4-9.9-9.9
5285220230126 20.2 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 40  4.2  10  8.1-9.9-9.9
5285220230127 23.2  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 46  4.5   9  7.1-9.9-9.9
5285220230128 28.1  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 47  8.1   6  5.2-9.9-9.9
5285220230129 34.7  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 45  9.8   7  5.7-9.9-9.9
5285220230130 26.4 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 37  6.5   9  7.6-9.9-9.9
5285220230131 30.5  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 41  5.4   4  3.4-9.9-9.9
5285220230201 28.8  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 35  3.2   7  5.7-9.9-9.9
5285220230202 28.1  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 39  6.9   6  5.1-9.9-9.9
5285220230203 35.0  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 42  8.6   4  3.1-9.9-9.9
5285220230204 38.0  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 33  6.9   5  4.0-9.9-9.9
5285220230205 29.1 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 33  6.1  11  8.6-9.9-9.9
5285220230206 29.9  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 35  4.7   6  5.2-9.9-9.9
5285220230207 28.6  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 42  7.2   6  4.8-9.9-9.9
5285220230208 31.5  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 43  8.0   6  4.9-9.9-9.9
5285220230209 26.5 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 45  9.5   7  5.5-9.9-9.9
5285220230210 24.0 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 37  6.3  11  8.9-9.9-9.9
5285220230211 22.8 15.8  1.019999-99.9-99.9-99.9-99.9-9.9 99 9.6 44  6.2  10  7.9-9.9-9.9
