5292720180703  7.5  0.6  1.219999-99.9-99.9-99.9-99.9-9.9 99 6.6 83  1.1 -99-99.9-9.9-9.9
5292720180704  9.4 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 75  1.0 -99-99.9-9.9-9.9
5292720180705 20.9 -3.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 4.9 49 -3.7 -99-99.9-9.9-9.9
5292720180706 20.3 -5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 47 -7.7 -99-99.9-9.9-9.9
5292720180707 15.9 -6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 48 -7.8 -99-99.9-9.9-9.9
5292720180708 13.3 -6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 52 -7.0 -99-99.9-9.9-9.9
5292720180709 16.5 -8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 48 -8.7 -99-99.9-9.9-9.9
5292720180710 18.1 -5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 34-11.5 -99-99.9-9.9-9.9
5292720180711 23.0 -6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 28-12.4 -99-99.9-9.9-9.9
5292720180712 21.4 -4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 28-11.9 -99-99.9-9.9-9.9
5292720180713 26.6 -2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 21-11.4 -99-99.9-9.9-9.9
5292720180714 29.8 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 17-14.7 -99-99.9-9.9-9.9
5292720180715 27.2 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 20-13.6 -99-99.9-9.9-9.9
5292720180716 24.1 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 31 -6.8 -99-99.9-9.9-9.9
5292720180717 21.4 -3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 38 -6.3 -99-99.9-9.9-9.9
5292720180718 17.0 -4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 54 -5.4 -99-99.9-9.9-9.9
5292720180719 11.2 -6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 47 -8.5 -99-99.9-9.9-9.9
5292720180720 12.0-10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 45-12.8 -99-99.9-9.9-9.9
5292720180721 22.5 -9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 17-17.7 -99-99.9-9.9-9.9
5292720180722 21.3  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.1 20-14.4 -99-99.9-9.9-9.9
5292720180723 10.9 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 40 -8.3 -99-99.9-9.9-9.9
5292720180724 11.9 -7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 44 -9.7 -99-99.9-9.9-9.9
5292720180725 16.6 -8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 39-12.1 -99-99.9-9.9-9.9
5292720180726 17.6 -7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 28-15.5 -99-99.9-9.9-9.9
5292720180727 16.3 -4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 21-14.6 -99-99.9-9.9-9.9
5292720180728 15.3 -8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 28-16.0 -99-99.9-9.9-9.9
5292720180729 21.6 -8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7 22-17.1 -99-99.9-9.9-9.9
5292720180730 16.8 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 26-13.5 -99-99.9-9.9-9.9
5292720180731 15.6 -4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 40 -9.6 -99-99.9-9.9-9.9
5292720180801 18.7 -7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 31-11.3 -99-99.9-9.9-9.9
5292720180802 17.7 -7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 33-10.5 -99-99.9-9.9-9.9
5292720180803 21.3  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.2 11-99.9 -99-99.9-9.9-9.9
5292720180804 20.2 -7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3 20-19.2 -99-99.9-9.9-9.9
5292720180805 25.3 -4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 15-15.1 -99-99.9-9.9-9.9
5292720180806 27.3 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 24 -9.5 -99-99.9-9.9-9.9
5292720180807 19.6  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 15-13.6 -99-99.9-9.9-9.9
5292720180808 16.7 -5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 25-14.5 -99-99.9-9.9-9.9
5292720180809 22.2 -3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 21-14.7 -99-99.9-9.9-9.9
5292720180810 30.0 -4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.1 22-14.0 -99-99.9-9.9-9.9
5292720180811 31.2 -3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 19-13.0 -99-99.9-9.9-9.9
5292720180812 27.3 -3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 18-13.5 -99-99.9-9.9-9.9
5292720180813 27.2  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0  8-15.8 -99-99.9-9.9-9.9
5292720180814 20.0 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 40 -4.7 -99-99.9-9.9-9.9
5292720180815 23.6 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 33 -7.0 -99-99.9-9.9-9.9
5292720180816 28.4 -0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 24-10.5 -99-99.9-9.9-9.9
5292720180817 31.7 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 16-12.5 -99-99.9-9.9-9.9
5292720180818 23.8 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 27 -5.3 -99-99.9-9.9-9.9
5292720180819 10.6  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 34-10.1 -99-99.9-9.9-9.9
5292720180820 13.7 -7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 33-12.6 -99-99.9-9.9-9.9
5292720180821 19.7 -7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 24-15.3 -99-99.9-9.9-9.9
5292720180822 27.4 -6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5 17-18.3 -99-99.9-9.9-9.9
5292720180823 21.2 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5  7-18.9 -99-99.9-9.9-9.9
5292720180824 15.5 -4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 39 -7.9 -99-99.9-9.9-9.9
5292720180825 20.6 -3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 30 -9.7 -99-99.9-9.9-9.9
5292720180826 24.3 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 24 -9.3 -99-99.9-9.9-9.9
5292720180827 31.7 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 14-14.0 -99-99.9-9.9-9.9
5292720180828 28.9 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 13-15.5 -99-99.9-9.9-9.9
5292720180829 28.2 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 13-15.5 -99-99.9-9.9-9.9
5292720180830 17.6  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 45 -3.4 -99-99.9-9.9-9.9
5292720180831 15.3  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 49 -2.2 -99-99.9-9.9-9.9
5292720180901 16.4  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 46 -3.3 -99-99.9-9.9-9.9
5292720180902 23.4 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 32 -7.0 -99-99.9-9.9-9.9
5292720180903 26.3 -2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 22 -9.4 -99-99.9-9.9-9.9
5292720180904 29.3  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 20 -8.9 -99-99.9-9.9-9.9
5292720180905 34.5 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 10-19.1 -99-99.9-9.9-9.9
5292720180906 34.0  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 14-12.8 -99-99.9-9.9-9.9
5292720180907 27.1  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 28 -2.3 -99-99.9-9.9-9.9
5292720180908 25.0  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 28 -2.5 -99-99.9-9.9-9.9
5292720180909 26.9  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 36 -0.0 -99-99.9-9.9-9.9
5292720180910 25.0  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 39  2.0 -99-99.9-9.9-9.9
5292720180911 29.5  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 36  1.6 -99-99.9-9.9-9.9
5292720180912 23.3  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 42  3.3 -99-99.9-9.9-9.9
5292720180913 23.2  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 39  1.2 -99-99.9-9.9-9.9
5292720180914 24.9  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 33 -1.8 -99-99.9-9.9-9.9
5292720180915 24.0  5.4  1.019999-99.9-99.9-99.9-99.9-9.9 99 5.6 30 -1.7 -99-99.9-9.9-9.9
5292720180916 24.2  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 33 -4.1 -99-99.9-9.9-9.9
5292720180917 28.6  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 17-10.3 -99-99.9-9.9-9.9
5292720180918 20.9 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 27 -6.1 -99-99.9-9.9-9.9
5292720180919 28.3  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 15-10.0 -99-99.9-9.9-9.9
5292720180920 28.6  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3  8-13.6 -99-99.9-9.9-9.9
5292720180921 32.9  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 12-15.6 -99-99.9-9.9-9.9
5292720180922 29.1  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 10-15.0 -99-99.9-9.9-9.9
5292720180923 31.1  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 10-11.6 -99-99.9-9.9-9.9
5292720180924 30.9  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 22 -3.1 -99-99.9-9.9-9.9
5292720180925 32.0  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 19 -4.3 -99-99.9-9.9-9.9
5292720180926 29.7  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 21 -3.3 -99-99.9-9.9-9.9
5292720180927 28.7  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 25 -4.2 -99-99.9-9.9-9.9
5292720180928 27.8  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 14 -9.2 -99-99.9-9.9-9.9
5292720180929 26.1 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 11-11.2 -99-99.9-9.9-9.9
5292720180930 21.9  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 26 -7.1 -99-99.9-9.9-9.9
5292720181001 24.1  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 31 -2.5 -99-99.9-9.9-9.9
5292720181002 25.2  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 22 -8.8 -99-99.9-9.9-9.9
5292720181003 27.6 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 24 -6.4 -99-99.9-9.9-9.9
5292720181004 24.8  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 28 -2.1 -99-99.9-9.9-9.9
5292720181005 30.8  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 20 -4.3 -99-99.9-9.9-9.9
5292720181006 31.4  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 16 -6.5 -99-99.9-9.9-9.9
5292720181007 31.7  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 10 -9.9 -99-99.9-9.9-9.9
5292720181008 22.6 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 37 -2.5 -99-99.9-9.9-9.9
5292720181009 24.6  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 30 -2.1 -99-99.9-9.9-9.9
5292720181010 25.7  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 28 -1.9 -99-99.9-9.9-9.9
5292720181011 22.1  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 36 -2.1 -99-99.9-9.9-9.9
5292720181012 23.5  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 26 -6.8 -99-99.9-9.9-9.9
5292720181013 22.8  2.3  1.219999-99.9-99.9-99.9-99.9-9.9 99 6.0 36 -0.5 -99-99.9-9.9-9.9
5292720181014 23.2  6.1  1.019999-99.9-99.9-99.9-99.9-9.9 99 8.4 49  4.2 -99-99.9-9.9-9.9
5292720181015 30.0  2.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.4 24 -3.5 -99-99.9-9.9-9.9
5292720181016 26.6  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 15 -8.0 -99-99.9-9.9-9.9
5292720181017 24.2  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 13 -9.1 -99-99.9-9.9-9.9
5292720181018 30.7  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 21 -6.9 -99-99.9-9.9-9.9
5292720181019 30.6  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 28  3.1 -99-99.9-9.9-9.9
5292720181020 30.0  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 23 -2.3 -99-99.9-9.9-9.9
5292720181021 32.3  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 22 -3.9 -99-99.9-9.9-9.9
5292720181022 31.2  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 31  1.3 -99-99.9-9.9-9.9
5292720181023 30.3  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 33  3.4 -99-99.9-9.9-9.9
5292720181024 29.8  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 23 -2.7 -99-99.9-9.9-9.9
5292720181025 29.0  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 20 -0.0 -99-99.9-9.9-9.9
5292720181026 32.2  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 31  2.2 -99-99.9-9.9-9.9
5292720181027 31.2  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 22  0.1 -99-99.9-9.9-9.9
5292720181028 29.9  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 25  1.6 -99-99.9-9.9-9.9
5292720181029 28.8  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 22 -2.6 -99-99.9-9.9-9.9
5292720181030 29.2 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 24 -1.6 -99-99.9-9.9-9.9
5292720181031 27.6 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 22 -0.2 -99-99.9-9.9-9.9
5292720181101 34.0  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 29  1.1 -99-99.9-9.9-9.9
5292720181102 29.1 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 12 -5.8 -99-99.9-9.9-9.9
5292720181103 32.3  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 20 -5.5 -99-99.9-9.9-9.9
5292720181104 32.8  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 13 -8.6 -99-99.9-9.9-9.9
5292720181105 32.6  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 19 -7.5 -99-99.9-9.9-9.9
5292720181106 30.2  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 36  6.2 -99-99.9-9.9-9.9
5292720181107 30.4 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 36  8.0 -99-99.9-9.9-9.9
5292720181108 37.2  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 27  3.9 -99-99.9-9.9-9.9
5292720181109 36.0  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 13 -7.5 -99-99.9-9.9-9.9
5292720181110 32.1  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 10-12.3 -99-99.9-9.9-9.9
5292720181111 31.2  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 15 -5.7 -99-99.9-9.9-9.9
5292720181112 28.6  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 28  0.5 -99-99.9-9.9-9.9
5292720181113 22.1  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 31 -4.0 -99-99.9-9.9-9.9
5292720181114 33.0 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 17 -6.4 -99-99.9-9.9-9.9
5292720181115 33.9 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 11 -5.6 -99-99.9-9.9-9.9
5292720181116 32.3  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 15 -2.3 -99-99.9-9.9-9.9
5292720181117 31.0 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 12 -8.8 -99-99.9-9.9-9.9
5292720181118 31.2  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 27  1.3 -99-99.9-9.9-9.9
5292720181119 37.8  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 20  0.2 -99-99.9-9.9-9.9
5292720181120 37.5  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 17  0.6 -99-99.9-9.9-9.9
5292720181121 37.9 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 16 -1.9 -99-99.9-9.9-9.9
5292720181122 35.8  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 18 -2.2 -99-99.9-9.9-9.9
5292720181123 33.9  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 26  1.7 -99-99.9-9.9-9.9
5292720181124 33.0  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 23  2.2 -99-99.9-9.9-9.9
5292720181125 35.4  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 21  2.6 -99-99.9-9.9-9.9
5292720181126 34.6 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 29  6.9 -99-99.9-9.9-9.9
5292720181127 34.1  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 31  6.5 -99-99.9-9.9-9.9
5292720181128 31.4 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 36  7.4 -99-99.9-9.9-9.9
5292720181129 31.4  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 27  3.9 -99-99.9-9.9-9.9
5292720181130 32.3  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 25  1.7 -99-99.9-9.9-9.9
5292720181201 26.1  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 43  5.1 -99-99.9-9.9-9.9
5292720181202 27.6  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 41  4.4 -99-99.9-9.9-9.9
5292720181203 30.8  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 31  2.1 -99-99.9-9.9-9.9
5292720181204 24.5 11.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.1 37  3.8 -99-99.9-9.9-9.9
5292720181205 27.2  5.4  1.519999-99.9-99.9-99.9-99.9-9.9 99 8.6 34  4.5 -99-99.9-9.9-9.9
5292720181206 23.5  7.7  0.519999-99.9-99.9-99.9-99.9-9.9 9910.3 58  7.3 -99-99.9-9.9-9.9
5292720181207 29.1  8.2  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 33  6.7 -99-99.9-9.9-9.9
5292720181208 31.9  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 17 -1.7 -99-99.9-9.9-9.9
5292720181209 34.0  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 18 -6.4 -99-99.9-9.9-9.9
5292720181210 38.4 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 14 -3.1 -99-99.9-9.9-9.9
5292720181211 35.7  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 12 -8.5 -99-99.9-9.9-9.9
5292720181212 36.1 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 25  2.5 -99-99.9-9.9-9.9
5292720181213 31.6  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 17 -4.8 -99-99.9-9.9-9.9
5292720181214 34.5  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8  9 -7.6 -99-99.9-9.9-9.9
5292720181215 36.2  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 22  2.3 -99-99.9-9.9-9.9
5292720181216 38.0 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 18 -1.8 -99-99.9-9.9-9.9
5292720181217 34.8 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 26  3.2 -99-99.9-9.9-9.9
5292720181218 28.3  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 37  5.8 -99-99.9-9.9-9.9
5292720181219 35.2 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 19  1.5 -99-99.9-9.9-9.9
5292720181220 34.7  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 21 -1.7 -99-99.9-9.9-9.9
5292720181221 34.2  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 27  4.0 -99-99.9-9.9-9.9
5292720181222 36.7 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 21  2.1 -99-99.9-9.9-9.9
5292720181223 36.1 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 25  4.9 -99-99.9-9.9-9.9
5292720181224 37.0 11.3  3.019999-99.9-99.9-99.9-99.9-9.9 9911.8 49  8.9 -99-99.9-9.9-9.9
5292720181225 38.2 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 28  9.6 -99-99.9-9.9-9.9
5292720181226 40.3 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 20  8.0 -99-99.9-9.9-9.9
5292720181227 39.5 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 19  2.0 -99-99.9-9.9-9.9
5292720181228 38.4 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 21  1.8 -99-99.9-9.9-9.9
5292720181229 37.6 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 14 -5.0 -99-99.9-9.9-9.9
5292720181230 37.1  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 25  0.4 -99-99.9-9.9-9.9
5292720181231 39.5  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 17  2.7 -99-99.9-9.9-9.9
5292720190101 40.6 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 22  5.1 -99-99.9-9.9-9.9
5292720190102 42.0 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 27  7.1 -99-99.9-9.9-9.9
5292720190103 36.0 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 28  5.9 -99-99.9-9.9-9.9
5292720190104 37.5  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 23  4.9 -99-99.9-9.9-9.9
5292720190105 39.0 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 24  6.3 -99-99.9-9.9-9.9
5292720190106 34.5 13.0  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 31  6.6 -99-99.9-9.9-9.9
5292720190107 33.0  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 22 -3.4 -99-99.9-9.9-9.9
5292720190108 33.3  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 14 -7.8 -99-99.9-9.9-9.9
5292720190109 32.8  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 14 -8.8 -99-99.9-9.9-9.9
5292720190110 27.6  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 32  2.9 -99-99.9-9.9-9.9
5292720190111 34.0  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 26  3.3 -99-99.9-9.9-9.9
5292720190112 34.8  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 24  1.3 -99-99.9-9.9-9.9
5292720190113 29.9 11.7  3.219999-99.9-99.9-99.9-99.9-9.9 9911.1 40  8.4 -99-99.9-9.9-9.9
5292720190114 28.9 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 55  9.6 -99-99.9-9.9-9.9
5292720190115 34.5  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 29  5.5 -99-99.9-9.9-9.9
5292720190116 37.1 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 22  3.0 -99-99.9-9.9-9.9
5292720190117 27.0 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 49  5.6 -99-99.9-9.9-9.9
5292720190118 30.2  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 35  5.6 -99-99.9-9.9-9.9
5292720190119 35.7  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 29  7.0 -99-99.9-9.9-9.9
5292720190120 39.2 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 34  7.8 -99-99.9-9.9-9.9
5292720190121 38.8 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 32  8.1 -99-99.9-9.9-9.9
5292720190122 41.8 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 26  7.9 -99-99.9-9.9-9.9
5292720190123 39.3 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 40 12.0 -99-99.9-9.9-9.9
5292720190124 42.2 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 30 12.9 -99-99.9-9.9-9.9
5292720190125 39.5 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 25  9.7 -99-99.9-9.9-9.9
5292720190126 37.7 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 28 11.2 -99-99.9-9.9-9.9
5292720190127 38.4 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 33 11.7 -99-99.9-9.9-9.9
5292720190128 38.5 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 32 11.7 -99-99.9-9.9-9.9
