5270120130530-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270120140105 35.3  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 30  8.4   9  7.2-9.9-9.9
5270120140106 38.6 15.0  4.219999-99.9-99.9-99.9-99.9-9.9 9915.0 41 12.9  16 13.1-9.9-9.9
5270120140107 32.2 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 29  8.2  19 14.8-9.9-9.9
5270120140108 33.7  7.1  2.219999-99.9-99.9-99.9-99.9-9.9 99 8.4 25  4.2  12  9.4-9.9-9.9
5270120140109 32.3 15.5  8.519999-99.9-99.9-99.9-99.9-9.9 9914.6 63 11.9  13 10.3-9.9-9.9
5270120140110 28.9 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 40  8.0  16 13.1-9.9-9.9
5270120140111 25.7  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 36  4.8  12  9.6-9.9-9.9
5270120140112 28.6  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 36  4.7  16 13.0-9.9-9.9
5270120140113 32.1 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 46 10.3  16 12.8-9.9-9.9
5270120140114 34.1 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 41 13.3  15 11.7-9.9-9.9
5270120140115 38.2 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 40 13.5  19 15.1-9.9-9.9
5270120140116 37.2 14.6  0.819999-99.9-99.9-99.9-99.9-9.9 9915.0 40 12.7  13 10.3-9.9-9.9
5270120140117 38.4 21.8  2.219999-99.9-99.9-99.9-99.9-9.9 9920.0 48 17.4  18 14.5-9.9-9.9
5270120140118 39.9 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 45 14.4  24 19.1-9.9-9.9
5270120140119 36.2 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 38 10.5  16 12.7-9.9-9.9
5270120140120 36.3 18.0 30.819999-99.9-99.9-99.9-99.9-9.9 9919.0 49 16.4  17 13.5-9.9-9.9
5270120140121 32.1 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 37 12.8  13 10.7-9.9-9.9
5270120140122 34.6 14.9 10.219999-99.9-99.9-99.9-99.9-9.9 9918.7 52 16.2   9  7.0-9.9-9.9
5270120140123 28.6 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 77 18.7  18 14.3-9.9-9.9
5270120140124 20.8 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 49  5.1  24 19.0-9.9-9.9
5270120140125 23.8  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 45  5.0  10  8.4-9.9-9.9
5270120140126 28.3  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 46  9.4  16 12.8-9.9-9.9
5270120140127 31.7 14.5  0.219999-99.9-99.9-99.9-99.9-9.9 9917.1 56 15.0  16 12.7-9.9-9.9
5270120140128 32.7 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 59 16.2  14 11.5-9.9-9.9
5270120140129 30.9 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 48 10.7   8  6.5-9.9-9.9
5270120140130 35.7 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 48 15.5  18 14.2-9.9-9.9
5270120140131 32.1 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 40 11.1  17 13.7-9.9-9.9
5270120140201 29.0 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 62 12.6   9  6.9-9.9-9.9
5270120140202 30.8 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 39  9.9  11  9.1-9.9-9.9
5270120140203 31.9 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 42  9.8   7  5.7-9.9-9.9
5270120140204 31.0 16.0 44.019999-99.9-99.9-99.9-99.9-9.9 9920.5 63 17.9  18 14.5-9.9-9.9
5270120140205 25.3 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 58 13.6  13 10.1-9.9-9.9
5270120140206 27.1 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 65 10.0  13 10.4-9.9-9.9
5270120140207 30.9 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 43 10.0  16 12.6-9.9-9.9
5270120140208 27.3 11.9  6.219999-99.9-99.9-99.9-99.9-9.9 9918.7 91 16.1   9  7.2-9.9-9.9
5270120140209 30.7 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 63 15.2  11  8.7-9.9-9.9
5270120140210 30.8 16.2 23.019999-99.9-99.9-99.9-99.9-9.9 9920.1 72 17.5  13 10.3-9.9-9.9
5270120140211 31.6 17.9  0.219999-99.9-99.9-99.9-99.9-9.9 9920.6 68 17.9  14 11.3-9.9-9.9
5270120140212 26.9 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 67 15.6  19 15.5-9.9-9.9
5270120140213 23.7 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 63 10.1  19 15.3-9.9-9.9
5270120140214 23.7  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 60  9.2  11  8.7-9.9-9.9
5270120140215 23.7 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 69 12.0  16 12.8-9.9-9.9
5270120140216 23.0 14.9  6.819999-99.9-99.9-99.9-99.9-9.9 9918.0 74 15.8  15 11.9-9.9-9.9
5270120140217 26.2 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 84 18.1  16 12.9-9.9-9.9
5270120140218 28.0 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 81 19.2  14 11.0-9.9-9.9
5270120140219 30.3 16.7 51.519999-99.9-99.9-99.9-99.9-9.9 9921.6 81 18.6  12  9.7-9.9-9.9
5270120140220 25.8 15.7  4.019999-99.9-99.9-99.9-99.9-9.9 9920.0 86 17.5  14 11.5-9.9-9.9
5270120140221 23.9 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 85 15.2  11  8.9-9.9-9.9
5270120140222 28.9  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 63 12.6   8  6.3-9.9-9.9
5270120140223 27.9 14.0  5.519999-99.9-99.9-99.9-99.9-9.9 9915.7 65 13.7  10  7.8-9.9-9.9
5270120140224 21.1 13.3  0.219999-99.9-99.9-99.9-99.9-9.9 9915.2 81 13.1  20 16.0-9.9-9.9
5270120140225 18.0  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 72  8.8  12  9.3-9.9-9.9
5270120140226 21.1  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 59  8.2   6  4.5-9.9-9.9
5270120140227 23.1  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 70  9.0   9  6.9-9.9-9.9
5270120140228 25.1  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 68 10.9  10  8.3-9.9-9.9
5270120140301 27.3 11.1 19.219999-99.9-99.9-99.9-99.9-9.9 9915.8 71 13.8   7  5.5-9.9-9.9
5270120140302 25.1 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 81 14.9   7  5.9-9.9-9.9
5270120140303 25.2 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 81 14.9   8  6.8-9.9-9.9
5270120140304 24.2 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 84 15.8   6  5.0-9.9-9.9
5270120140305 27.1 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 73 13.9  14 10.9-9.9-9.9
5270120140306 26.5  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 52  7.5   8  6.8-9.9-9.9
5270120140307 30.0 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 63 10.9  13 10.3-9.9-9.9
5270120140308 28.3  9.0 29.019999-99.9-99.9-99.9-99.9-9.9 9916.0 69 13.8  14 11.0-9.9-9.9
5270120140309 21.7 12.8  0.219999-99.9-99.9-99.9-99.9-9.9 9913.7 71 11.1  14 11.0-9.9-9.9
5270120140310 23.5  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 59  6.5   7  5.2-9.9-9.9
5270120140311 26.3 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 56  9.6  12  9.8-9.9-9.9
5270120140312 28.0 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 69 13.4  12  9.5-9.9-9.9
5270120140313 19.2 14.2109.219999-99.9-99.9-99.9-99.9-9.9 9917.9 97 15.7   9  7.5-9.9-9.9
5270120140314 19.7 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 89 15.5   8  6.0-9.9-9.9
5270120140315 24.1 10.9 12.019999-99.9-99.9-99.9-99.9-9.9 9914.8 73 12.6   6  5.1-9.9-9.9
5270120140316 24.8 13.0  0.819999-99.9-99.9-99.9-99.9-9.9 9913.9 71 11.5  13 10.3-9.9-9.9
5270120140317 18.9  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 70  7.7  16 12.6-9.9-9.9
5270120140318 19.9  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 70  7.4   5  4.4-9.9-9.9
5270120140319 16.9  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 84 10.6  11  8.5-9.9-9.9
5270120140320 26.9 13.0  0.519999-99.9-99.9-99.9-99.9-9.9 9914.4 72 12.2  24 18.9-9.9-9.9
5270120140321 16.0  5.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.0 64  3.7  16 12.4-9.9-9.9
5270120140322 22.1  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 54  3.4  14 11.0-9.9-9.9
5270120140323 27.8  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 64  9.8  13 10.0-9.9-9.9
5270120140324 21.5 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 81 12.2  19 15.5-9.9-9.9
5270120140325 21.8 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 89 13.1  10  7.6-9.9-9.9
5270120140326 23.6 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 86 14.2   7  5.4-9.9-9.9
5270120140327 25.1 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 87 16.6  11  9.1-9.9-9.9
5270120140328 29.1 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 82 16.5  10  8.3-9.9-9.9
5270120140329 29.2 14.0 22.019999-99.9-99.9-99.9-99.9-9.9 9921.1 85 18.3  17 13.4-9.9-9.9
5270120140330 21.5  7.5  3.519999-99.9-99.9-99.9-99.9-9.9 9913.8 77 10.6  16 12.4-9.9-9.9
5270120140331 21.8  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 66  6.4   7  5.3-9.9-9.9
5270120140401 20.3  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 77 10.3   8  6.7-9.9-9.9
5270120140402 18.8 11.4  8.019999-99.9-99.9-99.9-99.9-9.9 9916.1 95 14.0  12  9.6-9.9-9.9
5270120140403 19.1 15.3 24.819999-99.9-99.9-99.9-99.9-9.9 9919.6 99 17.2   9  7.1-9.9-9.9
5270120140404 20.0 16.3  4.219999-99.9-99.9-99.9-99.9-9.9 9920.9 99 18.2  10  7.8-9.9-9.9
5270120140405 23.1 17.9  4.819999-99.9-99.9-99.9-99.9-9.9 9921.7 96 18.8  11  8.5-9.9-9.9
5270120140406 23.5 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 98 18.9  11  9.2-9.9-9.9
5270120140407 20.2 18.6 79.519999-99.9-99.9-99.9-99.9-9.9 9922.1 99 19.1  21 16.7-9.9-9.9
5270120140408 20.0  9.7  1.519999-99.9-99.9-99.9-99.9-9.9 9913.7 94 11.5  21 16.4-9.9-9.9
5270120140409 21.0 11.2  0.219999-99.9-99.9-99.9-99.9-9.9 9912.5 68 10.2  23 18.6-9.9-9.9
5270120140410 18.6  7.7  0.519999-99.9-99.9-99.9-99.9-9.9 99 9.9 67  6.7  13 10.5-9.9-9.9
5270120140411 20.7  3.6  9.519999-99.9-99.9-99.9-99.9-9.9 9910.0 67  6.8  11  8.7-9.9-9.9
5270120140412 13.9  6.1  4.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 85  6.8  26 20.4-9.9-9.9
5270120140413 13.7  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 87  6.5  16 12.7-9.9-9.9
5270120140414 19.9  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 64  5.7  13 10.2-9.9-9.9
5270120140415 22.9  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 80  9.7  11  8.9-9.9-9.9
5270120140416 20.6  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 82  9.0  10  7.9-9.9-9.9
5270120140417 15.9  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 65  4.0   9  7.3-9.9-9.9
5270120140418 19.9  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 60  2.8  12  9.7-9.9-9.9
5270120140419 16.5  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 66  2.9  10  8.0-9.9-9.9
5270120140420 17.2  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 81  6.3   4  3.4-9.9-9.9
5270120140421 17.9  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 80  6.1  10  7.7-9.9-9.9
5270120140422 19.7  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 78  6.9   7  5.8-9.9-9.9
5270120140423 22.6  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 78 10.7   7  5.4-9.9-9.9
5270120140424 17.4  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 95 11.1   9  6.8-9.9-9.9
5270120140425 14.3  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 98 10.9  10  7.9-9.9-9.9
5270120140426 18.7  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 85  9.6  16 12.7-9.9-9.9
5270120140427 17.5  8.1  0.219999-99.9-99.9-99.9-99.9-9.9 9913.6 92 11.5  12  9.5-9.9-9.9
5270120140428 18.5  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 88 10.7  11  8.9-9.9-9.9
5270120140429 17.5  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 82  7.9   7  5.5-9.9-9.9
5270120140430 18.4  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 86  8.2   5  3.8-9.9-9.9
5270120140501 21.9  5.6  5.519999-99.9-99.9-99.9-99.9-9.9 9911.8 78  9.4  10  7.9-9.9-9.9
5270120140502 14.0  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 99 10.5   6  4.6-9.9-9.9
5270120140503 21.2  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 94 11.9   5  3.7-9.9-9.9
5270120140504 23.2  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 81 12.1   8  6.0-9.9-9.9
5270120140505 21.4 10.4  0.219999-99.9-99.9-99.9-99.9-9.9 9912.6 79 10.3   6  5.0-9.9-9.9
5270120140506 18.3  4.9  8.519999-99.9-99.9-99.9-99.9-9.9 9913.1 93 10.6   5  4.4-9.9-9.9
5270120140507 21.3 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 88 12.5  12  9.3-9.9-9.9
5270120140508 15.4  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 86 10.0  12  9.4-9.9-9.9
5270120140509 16.1  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 94 10.5   9  7.3-9.9-9.9
5270120140510 17.4  8.1  1.019999-99.9-99.9-99.9-99.9-9.9 9914.0 92 11.9  11  8.5-9.9-9.9
5270120140511 14.6 12.0  0.219999-99.9-99.9-99.9-99.9-9.9 9914.5 99 12.5   8  6.5-9.9-9.9
5270120140512 17.4 11.7  0.219999-99.9-99.9-99.9-99.9-9.9 9915.3 95 13.3   8  6.6-9.9-9.9
5270120140513 20.4 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 85 12.2  12  9.2-9.9-9.9
5270120140514 19.4 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 98 13.4  10  7.8-9.9-9.9
5270120140515 17.3  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 84  9.1   7  5.2-9.9-9.9
5270120140516 13.4  5.6  8.019999-99.9-99.9-99.9-99.9-9.9 9910.8 93  7.9  11  9.1-9.9-9.9
5270120140517 13.7  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 70  2.8  15 11.9-9.9-9.9
5270120140518 12.3  2.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.5 94  6.1   7  5.5-9.9-9.9
5270120140519 15.5  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 84  4.6   5  3.7-9.9-9.9
5270120140520 10.9  2.1  1.819999-99.9-99.9-99.9-99.9-9.9 9910.0 96  6.9   9  6.8-9.9-9.9
5270120140521  8.3  6.8 25.219999-99.9-99.9-99.9-99.9-9.9 9910.3100  7.4  18 14.2-9.9-9.9
5270120140522 12.3  4.1  0.219999-99.9-99.9-99.9-99.9-9.9 9910.2 96  7.2  20 16.3-9.9-9.9
5270120140523 11.4 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 90  4.0  14 10.9-9.9-9.9
5270120140524 15.4  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 83  5.7  15 12.0-9.9-9.9
5270120140525 16.7  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 77  5.0  12  9.4-9.9-9.9
5270120140526 17.9  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 75  4.3   8  6.3-9.9-9.9
5270120140527 17.1  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 79  5.6   9  7.4-9.9-9.9
5270120140528 15.2  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 92  8.2  16 13.0-9.9-9.9
5270120140529 14.1  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 93 11.0  20 16.4-9.9-9.9
5270120140530 18.5  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 72  5.5   5  3.8-9.9-9.9
5270120140531 19.2  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 71  4.9   6  5.0-9.9-9.9
5270120140601-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270120140602-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270120140603-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270120140604-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 92  8.1  11  8.7-9.9-9.9
5270120140605 14.4 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 65  0.8  13 10.6-9.9-9.9
5270120140606 14.0 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 80  3.1  10  8.3-9.9-9.9
5270120140607 13.4  1.0  5.219999-99.9-99.9-99.9-99.9-9.9 99 8.2 80  3.9  11  8.8-9.9-9.9
5270120140608 10.2 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 79  2.9  12  9.7-9.9-9.9
5270120140609 17.1  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 60  2.6  14 11.5-9.9-9.9
5270120140610-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270120141111-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270120141112 22.7  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 54  7.0  10  8.3-9.9-9.9
5270120141113 25.2  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 57  8.6  13 10.3-9.9-9.9
5270120141114 29.5 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 52 11.5   9  6.9-9.9-9.9
5270120141115 27.5 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 47 11.2  10  7.8-9.9-9.9
5270120141116 29.0  8.9  0.219999-99.9-99.9-99.9-99.9-9.9 9914.3 54 12.2   5  4.1-9.9-9.9
5270120141117 32.8 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 58 15.1  19 15.5-9.9-9.9
5270120141118 32.5 13.7 13.519999-99.9-99.9-99.9-99.9-9.9 9916.4 64 14.2  18 14.1-9.9-9.9
5270120141119 25.4 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 62 11.1   9  7.5-9.9-9.9
5270120141120 22.6  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 54  9.7  11  8.5-9.9-9.9
5270120141121 22.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 78 11.7   8  6.1-9.9-9.9
5270120141122 25.5  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 57 11.3   9  7.5-9.9-9.9
5270120141123 30.6 13.0  9.519999-99.9-99.9-99.9-99.9-9.9 9915.7 59 13.7  13 10.5-9.9-9.9
5270120141124 23.5 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 51  8.7  12  9.7-9.9-9.9
5270120141125 26.1  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 54  8.4   7  5.4-9.9-9.9
5270120141126 29.7  8.8  2.219999-99.9-99.9-99.9-99.9-9.9 9913.3 61 11.2  11  8.8-9.9-9.9
5270120141127 28.1  7.3  5.519999-99.9-99.9-99.9-99.9-9.9 9915.2 63 13.0   8  6.2-9.9-9.9
5270120141128 29.8 15.0 19.819999-99.9-99.9-99.9-99.9-9.9 9916.4 57 14.3  15 12.4-9.9-9.9
5270120141129 21.0 12.5 25.819999-99.9-99.9-99.9-99.9-9.9 9914.9 91 12.7  18 14.3-9.9-9.9
5270120141130 19.0  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 67  6.7  18 14.6-9.9-9.9
5270120141201 24.0  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 58  6.5   5  4.2-9.9-9.9
5270120141202 25.3  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 64  9.3   5  4.2-9.9-9.9
5270120141203 32.8 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 37 10.6   9  7.0-9.9-9.9
5270120141204 32.1 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 59 14.6  10  8.4-9.9-9.9
5270120141205 31.7 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 53 14.8  17 13.7-9.9-9.9
5270120141206 34.0 16.4 35.019999-99.9-99.9-99.9-99.9-9.9 9918.9 65 16.5  13 10.1-9.9-9.9
5270120141207 28.2 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 58 13.6  10  7.9-9.9-9.9
5270120141208 31.7 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 49 13.6  12  9.7-9.9-9.9
5270120141209 33.1 13.4  9.019999-99.9-99.9-99.9-99.9-9.9 9919.4 71 16.9  12  9.7-9.9-9.9
5270120141210 22.9 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 50  7.6  16 12.9-9.9-9.9
5270120141211 24.8  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 59 10.0  13 10.4-9.9-9.9
5270120141212 29.6 11.0  2.519999-99.9-99.9-99.9-99.9-9.9 9914.3 50 12.2  13 10.3-9.9-9.9
5270120141213 26.8 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 50  9.5  14 11.0-9.9-9.9
5270120141214 27.7  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 48  8.9   7  5.7-9.9-9.9
5270120141215 19.5 12.2  1.219999-99.9-99.9-99.9-99.9-9.9 9915.9 82 13.9  10  8.1-9.9-9.9
5270120141216 29.3 13.0  6.219999-99.9-99.9-99.9-99.9-9.9 9917.6 71 15.4  11  8.9-9.9-9.9
5270120141217 29.3 13.1  4.819999-99.9-99.9-99.9-99.9-9.9 9915.4 62 13.4   7  5.3-9.9-9.9
5270120141218 33.5 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 42 10.7  12  9.7-9.9-9.9
5270120141219 33.0 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 29  9.6  15 11.8-9.9-9.9
5270120141220 24.7 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 57  9.0  12  9.9-9.9-9.9
5270120141221 22.0  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 49  5.1  14 10.8-9.9-9.9
5270120141222 21.5  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 49  3.6  11  8.9-9.9-9.9
5270120141223 28.2  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 35  5.6  18 14.8-9.9-9.9
5270120141224 30.1  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 41  9.5  17 13.6-9.9-9.9
5270120141225 32.6 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 50 13.1  13 10.2-9.9-9.9
5270120141226 35.2 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 50 13.7  10  8.3-9.9-9.9
5270120141227 36.2 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 45 14.7   9  7.2-9.9-9.9
5270120141228 35.6 15.4  2.519999-99.9-99.9-99.9-99.9-9.9 9917.2 47 15.1  10  8.2-9.9-9.9
5270120141229 29.2 20.1  1.219999-99.9-99.9-99.9-99.9-9.9 9921.1 76 18.3  13 10.5-9.9-9.9
5270120141230 30.9 15.0  0.819999-99.9-99.9-99.9-99.9-9.9 9913.5 35 11.0  15 12.1-9.9-9.9
5270120141231 28.7 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 60 12.7  12  9.6-9.9-9.9
5270120150101 20.3 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 52  6.5  23 18.2-9.9-9.9
5270120150102 24.1  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 41  4.9  15 11.7-9.9-9.9
5270120150103 28.1  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 53  9.3  17 13.4-9.9-9.9
5270120150104 28.0  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 43  5.6   9  7.1-9.9-9.9
5270120150105 35.2 12.2  3.519999-99.9-99.9-99.9-99.9-9.9 9917.5 52 15.1  21 17.1-9.9-9.9
5270120150106 32.9 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 58 13.1  13 10.6-9.9-9.9
5270120150107 33.9  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 42 10.4  12  9.9-9.9-9.9
5270120150108 33.4 13.4  2.019999-99.9-99.9-99.9-99.9-9.9 9918.1 59 15.6  13 10.1-9.9-9.9
