5272720130911-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720161018 24.0 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 71 15.7 -99-99.9-9.9-9.9
5272720161019 27.7 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 64 14.7 -99-99.9-9.9-9.9
5272720161020 26.8 16.6  2.219999-99.9-99.9-99.9-99.9-9.9 9915.6 61 13.6 -99-99.9-9.9-9.9
5272720161021 23.8 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 81 14.9 -99-99.9-9.9-9.9
5272720161022 28.8 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 63 15.2 -99-99.9-9.9-9.9
5272720161023 35.9 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 53 16.0 -99-99.9-9.9-9.9
5272720161024 41.2 21.9  4.219999-99.9-99.9-99.9-99.9-9.9 9921.1 46 18.2 -99-99.9-9.9-9.9
5272720161025 28.6 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 82 16.5 -99-99.9-9.9-9.9
5272720161026 31.2 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 54 11.2 -99-99.9-9.9-9.9
5272720161027 29.7 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 50 10.8 -99-99.9-9.9-9.9
5272720161028 29.9  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 47  8.7 -99-99.9-9.9-9.9
5272720161029 32.1 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 32  7.3 -99-99.9-9.9-9.9
5272720161030 36.2 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 30  8.2 -99-99.9-9.9-9.9
5272720161031 37.2 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 32 11.4 -99-99.9-9.9-9.9
5272720161101 41.5 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 35 13.7 -99-99.9-9.9-9.9
5272720161102 27.5 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 35  3.6 -99-99.9-9.9-9.9
5272720161103 31.9  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 30  4.4 -99-99.9-9.9-9.9
5272720161104 35.5 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 29  4.5 -99-99.9-9.9-9.9
5272720161105 37.5 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 30  8.2 -99-99.9-9.9-9.9
5272720161106 40.8 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 27 11.6 -99-99.9-9.9-9.9
5272720161107 41.1 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 40 16.1 -99-99.9-9.9-9.9
5272720161108 34.2 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 49 17.2 -99-99.9-9.9-9.9
5272720161109 36.7 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 56 19.2 -99-99.9-9.9-9.9
5272720161110 36.3 23.0  0.819999-99.9-99.9-99.9-99.9-9.9 9925.0 57 21.0 -99-99.9-9.9-9.9
5272720161111 30.5 19.5 69.819999-99.9-99.9-99.9-99.9-9.9 9924.0 87 20.4 -99-99.9-9.9-9.9
5272720161112 27.4 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 79 19.1 -99-99.9-9.9-9.9
5272720161113 35.0 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 61 19.9 -99-99.9-9.9-9.9
5272720161114 33.7 19.6 16.819999-99.9-99.9-99.9-99.9-9.9 9924.3 74 20.6 -99-99.9-9.9-9.9
5272720161115 34.5 17.0  1.219999-99.9-99.9-99.9-99.9-9.9 9923.0 74 19.7 -99-99.9-9.9-9.9
5272720161116 35.6 17.4 35.519999-99.9-99.9-99.9-99.9-9.9 9921.2 62 18.4 -99-99.9-9.9-9.9
5272720161117 21.8 14.3  1.519999-99.9-99.9-99.9-99.9-9.9 9917.5 91 15.4 -99-99.9-9.9-9.9
5272720161118 26.3 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 64 12.2 -99-99.9-9.9-9.9
5272720161119 29.5 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 59 12.6 -99-99.9-9.9-9.9
5272720161120 33.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 53 13.7 -99-99.9-9.9-9.9
5272720161121 28.4 16.8 10.519999-99.9-99.9-99.9-99.9-9.9 9919.0 76 16.7 -99-99.9-9.9-9.9
5272720161122 21.6 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 89 16.6 -99-99.9-9.9-9.9
5272720161123 26.4 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 83 18.0 -99-99.9-9.9-9.9
5272720161124 30.0 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 74 19.2 -99-99.9-9.9-9.9
5272720161125 35.4 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 71 21.2 -99-99.9-9.9-9.9
5272720161126 37.0 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.3 56 21.9 -99-99.9-9.9-9.9
5272720161127 31.2 21.4  1.219999-99.9-99.9-99.9-99.9-9.9 9924.4 82 20.7 -99-99.9-9.9-9.9
5272720161128 25.6 20.4 33.019999-99.9-99.9-99.9-99.9-9.9 9924.6 93 20.9 -99-99.9-9.9-9.9
5272720161129 23.7 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 88 18.9 -99-99.9-9.9-9.9
5272720161130 28.7 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1 83 19.8 -99-99.9-9.9-9.9
5272720161201 31.8 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 68 20.6 -99-99.9-9.9-9.9
5272720161202 36.4 20.8 33.019999-99.9-99.9-99.9-99.9-9.9 9925.7 66 21.5 -99-99.9-9.9-9.9
5272720161203 35.9 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9925.9 67 21.6 -99-99.9-9.9-9.9
5272720161204 36.0 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.7 67 22.1 -99-99.9-9.9-9.9
5272720161205 39.1 24.2  0.219999-99.9-99.9-99.9-99.9-9.9 9925.4 57 21.3 -99-99.9-9.9-9.9
5272720161206 31.6 22.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 68 20.8 -99-99.9-9.9-9.9
5272720161207 33.0 22.6  5.019999-99.9-99.9-99.9-99.9-9.9 9925.9 70 21.7 -99-99.9-9.9-9.9
5272720161208 26.8 17.8 14.219999-99.9-99.9-99.9-99.9-9.9 9924.3 98 20.5 -99-99.9-9.9-9.9
5272720161209 24.8 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 88 18.2 -99-99.9-9.9-9.9
5272720161210 30.5 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 73 17.3 -99-99.9-9.9-9.9
5272720161211 35.1 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 60 17.5 -99-99.9-9.9-9.9
5272720161212 36.2 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 50 17.5 -99-99.9-9.9-9.9
5272720161213 37.3 19.3  0.219999-99.9-99.9-99.9-99.9-9.9 9920.2 46 17.5 -99-99.9-9.9-9.9
5272720161214 29.2 16.6  0.219999-99.9-99.9-99.9-99.9-9.9 9915.8 69 13.6 -99-99.9-9.9-9.9
5272720161215 33.2 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 51 14.4 -99-99.9-9.9-9.9
5272720161216 35.6 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 39 13.4 -99-99.9-9.9-9.9
5272720161217 38.2 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 52 17.8 -99-99.9-9.9-9.9
5272720161218 40.2 20.0 12.519999-99.9-99.9-99.9-99.9-9.9 9923.5 55 20.0 -99-99.9-9.9-9.9
5272720161219 29.6 18.9  5.519999-99.9-99.9-99.9-99.9-9.9 9923.8 88 20.3 -99-99.9-9.9-9.9
5272720161220 34.4 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 66 20.5 -99-99.9-9.9-9.9
5272720161221 37.6 22.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 56 20.4 -99-99.9-9.9-9.9
5272720161222 40.2 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 46 19.9 -99-99.9-9.9-9.9
5272720161223 39.7 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 51 19.0 -99-99.9-9.9-9.9
5272720161224 39.7 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 46 20.6 -99-99.9-9.9-9.9
5272720161225 41.0 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 42 20.4 -99-99.9-9.9-9.9
5272720161226 39.3 26.2 14.219999-99.9-99.9-99.9-99.9-9.9 9926.0 59 21.7 -99-99.9-9.9-9.9
5272720161227 27.0 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 82 17.6 -99-99.9-9.9-9.9
5272720161228 29.9 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 71 18.6 -99-99.9-9.9-9.9
5272720161229 34.8 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 58 19.9 -99-99.9-9.9-9.9
5272720161230 37.3 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 56 21.2 -99-99.9-9.9-9.9
5272720161231 40.4 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9926.9 52 22.3 -99-99.9-9.9-9.9
5272720170101 42.5 22.5 62.519999-99.9-99.9-99.9-99.9-9.9 9928.1 49 22.9 -99-99.9-9.9-9.9
5272720170102 38.0 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9926.6 67 22.0 -99-99.9-9.9-9.9
5272720170103 41.3 24.2  0.009999-99.9-99.9-99.9-99.9-9.9 9927.2 58 22.4 -99-99.9-9.9-9.9
5272720170104 40.0 23.1  0.219999-99.9-99.9-99.9-99.9-9.9 9926.9 54 22.2 -99-99.9-9.9-9.9
5272720170105 32.8 24.4  8.019999-99.9-99.9-99.9-99.9-9.9 9926.6 75 22.1 -99-99.9-9.9-9.9
5272720170106 29.6 22.2  0.219999-99.9-99.9-99.9-99.9-9.9 9928.1 90 23.0 -99-99.9-9.9-9.9
5272720170107 36.4 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9928.6 71 23.3 -99-99.9-9.9-9.9
5272720170108 38.9 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9930.2 65 24.1 -99-99.9-9.9-9.9
5272720170109 41.0 25.0  0.819999-99.9-99.9-99.9-99.9-9.9 9929.3 56 23.6 -99-99.9-9.9-9.9
5272720170110 30.8 20.8  2.219999-99.9-99.9-99.9-99.9-9.9 9926.0 98 21.7 -99-99.9-9.9-9.9
5272720170111 34.8 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9926.2 76 21.8 -99-99.9-9.9-9.9
5272720170112 37.9 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9926.9 60 22.3 -99-99.9-9.9-9.9
5272720170113 41.0 24.1  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 53 21.9 -99-99.9-9.9-9.9
5272720170114 40.2 23.8  2.819999-99.9-99.9-99.9-99.9-9.9 9927.7 69 22.8 -99-99.9-9.9-9.9
5272720170115 41.2 22.5  4.219999-99.9-99.9-99.9-99.9-9.9 9928.3 69 23.1 -99-99.9-9.9-9.9
5272720170116 34.7 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.1 73 22.4 -99-99.9-9.9-9.9
5272720170117 38.0 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 52 21.3 -99-99.9-9.9-9.9
5272720170118 38.0 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 55 20.4 -99-99.9-9.9-9.9
5272720170119 40.4 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 50 18.6 -99-99.9-9.9-9.9
5272720170120 40.2 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 43 18.5 -99-99.9-9.9-9.9
5272720170121 41.4 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 37 18.1 -99-99.9-9.9-9.9
5272720170122 41.7 21.4  9.219999-99.9-99.9-99.9-99.9-9.9 9922.5 51 19.3 -99-99.9-9.9-9.9
5272720170123 28.2 20.9 21.219999-99.9-99.9-99.9-99.9-9.9 9926.9 98 22.3 -99-99.9-9.9-9.9
5272720170124 35.5 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 73 20.8 -99-99.9-9.9-9.9
5272720170125 36.8 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 58 20.3 -99-99.9-9.9-9.9
5272720170126 30.8 20.0  0.219999-99.9-99.9-99.9-99.9-9.9 9920.2 62 17.5 -99-99.9-9.9-9.9
5272720170127 33.7 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 59 17.0 -99-99.9-9.9-9.9
5272720170128 36.2 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 51 15.8 -99-99.9-9.9-9.9
5272720170129 37.6 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 46 13.9 -99-99.9-9.9-9.9
5272720170130 42.1 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 43 14.3 -99-99.9-9.9-9.9
5272720170131 41.2 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 43 15.5 -99-99.9-9.9-9.9
5272720170201 36.1 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 50 18.1 -99-99.9-9.9-9.9
5272720170202 37.1 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 51 18.3 -99-99.9-9.9-9.9
5272720170203 38.6 24.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0 49 19.7 -99-99.9-9.9-9.9
5272720170204 37.2 22.6 23.019999-99.9-99.9-99.9-99.9-9.9 9926.3 67 21.9 -99-99.9-9.9-9.9
5272720170205 27.1 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 72 18.5 -99-99.9-9.9-9.9
5272720170206 30.2 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 63 16.9 -99-99.9-9.9-9.9
5272720170207 30.9 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 67 18.9 -99-99.9-9.9-9.9
5272720170208 34.6 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 67 20.6 -99-99.9-9.9-9.9
5272720170209 39.5 24.1  0.819999-99.9-99.9-99.9-99.9-9.9 9926.3 59 21.9 -99-99.9-9.9-9.9
5272720170210 30.3 22.1  3.519999-99.9-99.9-99.9-99.9-9.9 9927.2 95 22.4 -99-99.9-9.9-9.9
5272720170211 26.8 21.2  1.219999-99.9-99.9-99.9-99.9-9.9 9924.3 81 20.6 -99-99.9-9.9-9.9
5272720170212 34.3 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 59 17.7 -99-99.9-9.9-9.9
5272720170213 33.4 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 59 18.1 -99-99.9-9.9-9.9
5272720170214 35.3 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 50 16.7 -99-99.9-9.9-9.9
5272720170215 37.8 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 42 15.8 -99-99.9-9.9-9.9
5272720170216 38.9 22.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1 50 19.7 -99-99.9-9.9-9.9
5272720170217 39.1 24.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 48 19.9 -99-99.9-9.9-9.9
5272720170218 39.3 25.5 24.819999-99.9-99.9-99.9-99.9-9.9 9924.6 51 20.8 -99-99.9-9.9-9.9
5272720170219 31.9 19.3 26.519999-99.9-99.9-99.9-99.9-9.9 9925.1 90 21.1 -99-99.9-9.9-9.9
5272720170220 32.7 21.5  1.819999-99.9-99.9-99.9-99.9-9.9 9928.8 88 23.4 -99-99.9-9.9-9.9
5272720170221 36.1 21.5  9.519999-99.9-99.9-99.9-99.9-9.9 9929.7 78 23.9 -99-99.9-9.9-9.9
5272720170222 34.5 21.1 13.519999-99.9-99.9-99.9-99.9-9.9 9928.4 85 23.2 -99-99.9-9.9-9.9
5272720170223 33.8 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9929.1 82 23.6 -99-99.9-9.9-9.9
5272720170224 35.4 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9928.8 73 23.4 -99-99.9-9.9-9.9
5272720170225 36.6 22.1 61.519999-99.9-99.9-99.9-99.9-9.9 9928.4 72 23.2 -99-99.9-9.9-9.9
5272720170226 31.0 21.2  0.219999-99.9-99.9-99.9-99.9-9.9 9928.1 88 23.0 -99-99.9-9.9-9.9
5272720170227 34.4 21.6  3.819999-99.9-99.9-99.9-99.9-9.9 9928.6 77 23.3 -99-99.9-9.9-9.9
5272720170228 33.6 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9928.8 84 23.4 -99-99.9-9.9-9.9
5272720170301 36.4 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9928.4 79 23.2 -99-99.9-9.9-9.9
5272720170302 37.2 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9928.4 71 23.2 -99-99.9-9.9-9.9
5272720170303 29.8 21.0 22.819999-99.9-99.9-99.9-99.9-9.9 9926.9 92 22.2 -99-99.9-9.9-9.9
5272720170304 29.2 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 82 20.4 -99-99.9-9.9-9.9
5272720170305 30.2 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 82 21.3 -99-99.9-9.9-9.9
5272720170306 34.1 21.6  4.519999-99.9-99.9-99.9-99.9-9.9 9927.5 76 22.7 -99-99.9-9.9-9.9
5272720170307 33.5 23.1  0.009999-99.9-99.9-99.9-99.9-9.9 9929.9 90 24.0 -99-99.9-9.9-9.9
5272720170308 38.6 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9928.9 68 23.4 -99-99.9-9.9-9.9
5272720170309 36.0 23.8  5.819999-99.9-99.9-99.9-99.9-9.9 9930.7 70 24.4 -99-99.9-9.9-9.9
5272720170310 28.9 20.0  1.219999-99.9-99.9-99.9-99.9-9.9 9924.6 93 20.8 -99-99.9-9.9-9.9
5272720170311 29.6 18.9 17.019999-99.9-99.9-99.9-99.9-9.9 9925.2 81 21.2 -99-99.9-9.9-9.9
5272720170312 24.4 19.3  3.219999-99.9-99.9-99.9-99.9-9.9 9925.0100 21.0 -99-99.9-9.9-9.9
5272720170313 29.3 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 81 18.3 -99-99.9-9.9-9.9
5272720170314 32.3 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 73 20.0 -99-99.9-9.9-9.9
5272720170315 33.0 20.4  0.819999-99.9-99.9-99.9-99.9-9.9 9927.0 73 22.3 -99-99.9-9.9-9.9
5272720170316 26.6 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 79 18.7 -99-99.9-9.9-9.9
5272720170317 26.9 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 80 15.7 -99-99.9-9.9-9.9
5272720170318 28.6 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 74 14.5 -99-99.9-9.9-9.9
5272720170319 29.6 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 72 14.9 -99-99.9-9.9-9.9
5272720170320 30.7 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 68 16.3 -99-99.9-9.9-9.9
5272720170321 23.8 19.6  7.019999-99.9-99.9-99.9-99.9-9.9 9922.3 95 19.2 -99-99.9-9.9-9.9
5272720170322 24.2 18.9  1.819999-99.9-99.9-99.9-99.9-9.9 9924.1 96 20.5 -99-99.9-9.9-9.9
5272720170323 29.6 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 85 21.4 -99-99.9-9.9-9.9
5272720170324 31.1 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1 83 21.8 -99-99.9-9.9-9.9
5272720170325 32.6 21.1  9.519999-99.9-99.9-99.9-99.9-9.9 9927.4 79 22.6 -99-99.9-9.9-9.9
5272720170326 29.8 22.5  9.219999-99.9-99.9-99.9-99.9-9.9 9929.5 94 23.8 -99-99.9-9.9-9.9
5272720170327 29.8 22.4  5.019999-99.9-99.9-99.9-99.9-9.9 9928.5 88 23.2 -99-99.9-9.9-9.9
5272720170328 26.9 21.9 24.019999-99.9-99.9-99.9-99.9-9.9 9928.6100 23.3 -99-99.9-9.9-9.9
5272720170329 31.3 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 90 23.2 -99-99.9-9.9-9.9
5272720170330 32.0 23.5 73.519999-99.9-99.9-99.9-99.9-9.9 9930.6 91 24.4 -99-99.9-9.9-9.9
5272720170331 25.3 22.5 63.819999-99.9-99.9-99.9-99.9-9.9 9929.0100 23.5 -99-99.9-9.9-9.9
5272720170401 25.0 22.1 31.819999-99.9-99.9-99.9-99.9-9.9 9928.3100 23.1 -99-99.9-9.9-9.9
5272720170402 29.9 22.8 45.819999-99.9-99.9-99.9-99.9-9.9 9929.7 95 23.9 -99-99.9-9.9-9.9
5272720170403 24.4 20.6  6.519999-99.9-99.9-99.9-99.9-9.9 9925.3100 21.3 -99-99.9-9.9-9.9
5272720170404 27.8 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 89 20.9 -99-99.9-9.9-9.9
5272720170405 28.9 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 88 21.4 -99-99.9-9.9-9.9
5272720170406 30.1 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.9 85 21.0 -99-99.9-9.9-9.9
5272720170407 28.3 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9926.5 90 22.0 -99-99.9-9.9-9.9
5272720170408 32.2 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 85 21.1 -99-99.9-9.9-9.9
5272720170409 20.8 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 69 13.7 -99-99.9-9.9-9.9
5272720170410 24.4 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 65 12.7 -99-99.9-9.9-9.9
5272720170411 29.9 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 67 12.3 -99-99.9-9.9-9.9
5272720170412 28.0 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 70 13.1 -99-99.9-9.9-9.9
5272720170413 25.4 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 73 15.7 -99-99.9-9.9-9.9
5272720170414 22.2 19.1  5.819999-99.9-99.9-99.9-99.9-9.9 9921.2 90 18.4 -99-99.9-9.9-9.9
5272720170415 20.6 17.7  0.219999-99.9-99.9-99.9-99.9-9.9 9921.4100 18.5 -99-99.9-9.9-9.9
5272720170416 24.2 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 76 16.2 -99-99.9-9.9-9.9
5272720170417 23.0 16.5  9.019999-99.9-99.9-99.9-99.9-9.9 9918.9 86 16.6 -99-99.9-9.9-9.9
5272720170418 21.2 16.0  2.519999-99.9-99.9-99.9-99.9-9.9 9919.1 94 16.8 -99-99.9-9.9-9.9
5272720170419 24.8 15.0  0.219999-99.9-99.9-99.9-99.9-9.9 9918.2 90 16.0 -99-99.9-9.9-9.9
5272720170420 28.7 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 79 15.2 -99-99.9-9.9-9.9
5272720170421 28.0 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 81 16.7 -99-99.9-9.9-9.9
5272720170422 25.9 18.5  2.819999-99.9-99.9-99.9-99.9-9.9 9921.5 89 18.6 -99-99.9-9.9-9.9
5272720170423 25.1 18.3  7.819999-99.9-99.9-99.9-99.9-9.9 9922.4 91 19.3 -99-99.9-9.9-9.9
5272720170424 24.3 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9924.4 96 20.7 -99-99.9-9.9-9.9
5272720170425 26.8 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 89 19.1 -99-99.9-9.9-9.9
5272720170426 22.9 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 72 12.1 -99-99.9-9.9-9.9
5272720170427 26.1  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 69 11.0 -99-99.9-9.9-9.9
5272720170428 26.2 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 65 10.3 -99-99.9-9.9-9.9
5272720170429 27.7  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 73 12.3 -99-99.9-9.9-9.9
5272720170430 22.9 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 86 15.4 -99-99.9-9.9-9.9
5272720170501 27.1  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 82 14.5 -99-99.9-9.9-9.9
5272720170502 28.7 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 80 17.9 -99-99.9-9.9-9.9
5272720170503 28.4 17.2  0.819999-99.9-99.9-99.9-99.9-9.9 9921.6 81 18.7 -99-99.9-9.9-9.9
5272720170504 26.4 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 88 17.7 -99-99.9-9.9-9.9
5272720170505 28.0 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 81 17.1 -99-99.9-9.9-9.9
5272720170506 24.7 18.7  0.219999-99.9-99.9-99.9-99.9-9.9 9923.0 90 19.7 -99-99.9-9.9-9.9
5272720170507 31.1 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.0 85 21.7 -99-99.9-9.9-9.9
5272720170508 30.9 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 79 18.5 -99-99.9-9.9-9.9
5272720170509 22.1 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 73 14.5 -99-99.9-9.9-9.9
5272720170510 20.1 15.7  1.019999-99.9-99.9-99.9-99.9-9.9 9917.9 91 15.8 -99-99.9-9.9-9.9
5272720170511 21.6 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 93 17.1 -99-99.9-9.9-9.9
5272720170512 26.9 16.3  1.219999-99.9-99.9-99.9-99.9-9.9 9920.4 88 17.8 -99-99.9-9.9-9.9
5272720170513 24.7 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 85 15.9 -99-99.9-9.9-9.9
5272720170514 24.2  9.9  3.519999-99.9-99.9-99.9-99.9-9.9 9916.8 84 14.6 -99-99.9-9.9-9.9
5272720170515 21.8 13.7  0.519999-99.9-99.9-99.9-99.9-9.9 9917.5 92 15.4 -99-99.9-9.9-9.9
5272720170516 21.4 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 93 15.2 -99-99.9-9.9-9.9
5272720170517 22.1 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 95 16.4 -99-99.9-9.9-9.9
5272720170518 25.0 14.1  0.519999-99.9-99.9-99.9-99.9-9.9 9919.2 84 16.8 -99-99.9-9.9-9.9
5272720170519 19.9 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 66 11.4 -99-99.9-9.9-9.9
