5291120061108-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291120170220 37.2 22.1  0.009999-99.9-99.9-99.9-99.9-9.9 9929.2 75 23.6 -99-99.9-9.9-9.9
5291120170221 38.4 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 66 23.2 -99-99.9-9.9-9.9
5291120170222 38.3 20.8  0.819999-99.9-99.9-99.9-99.9-9.9 9927.3 72 22.5 -99-99.9-9.9-9.9
5291120170223 31.7 20.3  0.219999-99.9-99.9-99.9-99.9-9.9 9926.7 88 22.1 -99-99.9-9.9-9.9
5291120170224 35.0 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9926.7 83 22.1 -99-99.9-9.9-9.9
5291120170225 35.6 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.6 86 22.7 -99-99.9-9.9-9.9
5291120170226 35.9 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9928.9 75 23.4 -99-99.9-9.9-9.9
5291120170227 35.7 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9928.6 84 23.3 -99-99.9-9.9-9.9
5291120170228 35.9 21.0  0.819999-99.9-99.9-99.9-99.9-9.9 9927.3 93 22.5 -99-99.9-9.9-9.9
5291120170301 31.1 20.9  0.519999-99.9-99.9-99.9-99.9-9.9 9927.9100 22.8 -99-99.9-9.9-9.9
5291120170302 34.4 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9929.3 84 23.6 -99-99.9-9.9-9.9
5291120170303 33.6 21.8  0.819999-99.9-99.9-99.9-99.9-9.9 9930.9 94 24.5 -99-99.9-9.9-9.9
5291120170304 25.1 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.0100 22.3 -99-99.9-9.9-9.9
5291120170305 32.8 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9929.8 88 23.9 -99-99.9-9.9-9.9
5291120170306 34.5 20.9  0.219999-99.9-99.9-99.9-99.9-9.9 9930.5 86 24.3 -99-99.9-9.9-9.9
5291120170307 35.8 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9930.4 85 24.3 -99-99.9-9.9-9.9
5291120170308 36.3 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9930.2 76 24.1 -99-99.9-9.9-9.9
5291120170309 37.4 23.7  0.009999-99.9-99.9-99.9-99.9-9.9 9930.8 73 24.5 -99-99.9-9.9-9.9
5291120170310 26.3 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9928.2100 23.0 -99-99.9-9.9-9.9
5291120170311 35.2 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9928.3 88 23.1 -99-99.9-9.9-9.9
5291120170312 32.0 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.6100 22.5 -99-99.9-9.9-9.9
5291120170313 29.6 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 77 15.4 -99-99.9-9.9-9.9
5291120170314 35.0 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 72 18.0 -99-99.9-9.9-9.9
5291120170315 35.8 19.9  2.519999-99.9-99.9-99.9-99.9-9.9 9928.5 78 23.2 -99-99.9-9.9-9.9
5291120170316 25.0 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 99 21.2 -99-99.9-9.9-9.9
5291120170317 27.5 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 84 17.3 -99-99.9-9.9-9.9
5291120170318 30.1 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 81 17.9 -99-99.9-9.9-9.9
5291120170319 32.9 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 77 20.4 -99-99.9-9.9-9.9
5291120170320 34.0 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 88 20.2 -99-99.9-9.9-9.9
5291120170321 32.9 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 74 19.6 -99-99.9-9.9-9.9
5291120170322 33.7 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 70 19.9 -99-99.9-9.9-9.9
5291120170323 34.4 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.0 79 21.0 -99-99.9-9.9-9.9
5291120170324 28.2 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1100 21.8 -99-99.9-9.9-9.9
5291120170325 34.3 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 81 21.3 -99-99.9-9.9-9.9
5291120170326 25.9 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1 96 21.7 -99-99.9-9.9-9.9
5291120170327 33.3 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 83 21.1 -99-99.9-9.9-9.9
5291120170328 33.6 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 77 20.6 -99-99.9-9.9-9.9
5291120170329 33.5 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 72 19.9 -99-99.9-9.9-9.9
5291120170330 33.5 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 69 19.4 -99-99.9-9.9-9.9
5291120170331 32.2 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 64 17.8 -99-99.9-9.9-9.9
5291120170401 31.3 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 67 16.6 -99-99.9-9.9-9.9
5291120170402 32.2 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 67 17.0 -99-99.9-9.9-9.9
5291120170403 31.2 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 76 19.8 -99-99.9-9.9-9.9
5291120170404 27.0 20.8  0.219999-99.9-99.9-99.9-99.9-9.9 9926.4 99 22.0 -99-99.9-9.9-9.9
5291120170405 21.5 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0100 19.8 -99-99.9-9.9-9.9
5291120170406 30.9 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 87 20.2 -99-99.9-9.9-9.9
5291120170407 31.9 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.4 86 20.4 -99-99.9-9.9-9.9
5291120170408 23.4 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9926.6100 22.1 -99-99.9-9.9-9.9
5291120170409 30.6 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9929.1 90 23.6 -99-99.9-9.9-9.9
5291120170410 31.8 21.6  0.819999-99.9-99.9-99.9-99.9-9.9 9928.1 86 22.9 -99-99.9-9.9-9.9
5291120170411 26.2 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 89 18.4 -99-99.9-9.9-9.9
5291120170412 27.0 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 84 15.4 -99-99.9-9.9-9.9
5291120170413 29.9 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 88 18.5 -99-99.9-9.9-9.9
5291120170414 32.0 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 86 21.2 -99-99.9-9.9-9.9
5291120170415 32.4 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9927.2 88 22.4 -99-99.9-9.9-9.9
5291120170416 28.3 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.2 92 21.8 -99-99.9-9.9-9.9
5291120170417 31.3 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 82 20.6 -99-99.9-9.9-9.9
5291120170418 30.5 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 87 20.4 -99-99.9-9.9-9.9
5291120170419 28.2 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 87 19.9 -99-99.9-9.9-9.9
5291120170420 21.5 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2100 19.9 -99-99.9-9.9-9.9
5291120170421 25.3 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 96 18.7 -99-99.9-9.9-9.9
5291120170422 26.6 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 85 15.6 -99-99.9-9.9-9.9
5291120170423 29.7 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 78 15.4 -99-99.9-9.9-9.9
5291120170424 28.9 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 90 20.1 -99-99.9-9.9-9.9
5291120170425 25.4 18.8  0.219999-99.9-99.9-99.9-99.9-9.9 9925.0 99 21.1 -99-99.9-9.9-9.9
5291120170426 22.1 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 86 13.3 -99-99.9-9.9-9.9
5291120170427 22.0  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 80  8.3 -99-99.9-9.9-9.9
5291120170428 24.7  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 81  9.3 -99-99.9-9.9-9.9
5291120170429 27.3  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 76 10.7 -99-99.9-9.9-9.9
5291120170430 26.7  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 85 13.7 -99-99.9-9.9-9.9
5291120170501 27.7 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 96 17.5 -99-99.9-9.9-9.9
5291120170502 29.1 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 86 18.6 -99-99.9-9.9-9.9
5291120170503 19.7 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8100 18.1 -99-99.9-9.9-9.9
5291120170504 27.1 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 91 19.2 -99-99.9-9.9-9.9
5291120170505 30.0 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 87 20.2 -99-99.9-9.9-9.9
5291120170506 29.0 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 94 19.4 -99-99.9-9.9-9.9
5291120170507 28.8 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 87 18.7 -99-99.9-9.9-9.9
5291120170508 29.1 14.3  1.019999-99.9-99.9-99.9-99.9-9.9 9920.2 87 17.6 -99-99.9-9.9-9.9
5291120170509 27.7 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 89 17.8 -99-99.9-9.9-9.9
5291120170510 28.7 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 85 17.3 -99-99.9-9.9-9.9
5291120170511 28.5 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 91 19.6 -99-99.9-9.9-9.9
5291120170512 29.4 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 87 20.5 -99-99.9-9.9-9.9
5291120170513 22.0 14.5  1.219999-99.9-99.9-99.9-99.9-9.9 9920.8100 17.9 -99-99.9-9.9-9.9
5291120170514 19.4 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 99 16.1 -99-99.9-9.9-9.9
5291120170515 23.0 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 92 15.0 -99-99.9-9.9-9.9
5291120170516 25.1 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 89 14.4 -99-99.9-9.9-9.9
5291120170517 28.5 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 88 18.1 -99-99.9-9.9-9.9
5291120170518 21.3 17.8  0.219999-99.9-99.9-99.9-99.9-9.9 9921.4100 18.6 -99-99.9-9.9-9.9
5291120170519 27.1 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 96 19.5 -99-99.9-9.9-9.9
5291120170520 20.0 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1100 17.5 -99-99.9-9.9-9.9
5291120170521 23.8 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 88 14.3 -99-99.9-9.9-9.9
5291120170522 25.7  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 88 13.7 -99-99.9-9.9-9.9
5291120170523 23.0 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1100 19.7 -99-99.9-9.9-9.9
5291120170524 26.6 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1100 21.7 -99-99.9-9.9-9.9
5291120170525 30.7 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 90 22.8 -99-99.9-9.9-9.9
5291120170526 31.9 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9928.7 90 23.3 -99-99.9-9.9-9.9
5291120170527 24.0 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.9100 21.0 -99-99.9-9.9-9.9
5291120170528 19.2 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6100 17.9 -99-99.9-9.9-9.9
5291120170529 18.4 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5100 17.1 -99-99.9-9.9-9.9
5291120170530 20.6 17.2  0.219999-99.9-99.9-99.9-99.9-9.9 9921.5100 18.6 -99-99.9-9.9-9.9
5291120170531 18.1 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7100 15.6 -99-99.9-9.9-9.9
5291120170601 15.0 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1100 13.1 -99-99.9-9.9-9.9
5291120170602 19.2 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5100 14.5 -99-99.9-9.9-9.9
5291120170603 21.0  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 97 14.8 -99-99.9-9.9-9.9
5291120170604 24.1 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8100 19.4 -99-99.9-9.9-9.9
5291120170605 21.4 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0100 19.7 -99-99.9-9.9-9.9
5291120170606 18.9 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2100 17.6 -99-99.9-9.9-9.9
5291120170607 21.7 16.2  0.519999-99.9-99.9-99.9-99.9-9.9 9921.9100 18.8 -99-99.9-9.9-9.9
5291120170608 22.7 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 99 16.5 -99-99.9-9.9-9.9
5291120170609 14.4  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 91  9.0 -99-99.9-9.9-9.9
5291120170610 17.8  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 85  7.4 -99-99.9-9.9-9.9
5291120170611 22.3  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 84  9.5 -99-99.9-9.9-9.9
5291120170612 23.6  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 83 11.2 -99-99.9-9.9-9.9
5291120170613 25.9 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 89 15.0 -99-99.9-9.9-9.9
5291120170614 26.3 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 89 16.9 -99-99.9-9.9-9.9
5291120170615 26.7 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 87 16.6 -99-99.9-9.9-9.9
5291120170616 27.4 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 83 17.3 -99-99.9-9.9-9.9
5291120170617 30.0 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 76 18.3 -99-99.9-9.9-9.9
5291120170618 27.5 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 86 16.7 -99-99.9-9.9-9.9
5291120170619 15.1  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 89  7.3 -99-99.9-9.9-9.9
5291120170620 19.6  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 88  7.4 -99-99.9-9.9-9.9
5291120170621 25.5  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 88 14.4 -99-99.9-9.9-9.9
5291120170622 27.8 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 82 16.1 -99-99.9-9.9-9.9
5291120170623 28.8 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 85 17.3 -99-99.9-9.9-9.9
5291120170624 28.8 15.3-99.999999-99.9-99.9-99.9-99.9-9.9 9919.6 83 17.2 -99-99.9-9.9-9.9
5291120170625-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 81 15.4 -99-99.9-9.9-9.9
5291120170626 27.2 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 82 15.0 -99-99.9-9.9-9.9
5291120170627 28.7 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 79 16.3 -99-99.9-9.9-9.9
5291120170628 27.8 13.7  0.219999-99.9-99.9-99.9-99.9-9.9 9918.5 81 16.3 -99-99.9-9.9-9.9
5291120170629 28.7 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 83 16.0 -99-99.9-9.9-9.9
5291120170630 18.5 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4100 17.0 -99-99.9-9.9-9.9
5291120170701 23.2 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 86 14.4 -99-99.9-9.9-9.9
5291120170702 25.0  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 85 11.8 -99-99.9-9.9-9.9
5291120170703 23.1  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 81 10.9 -99-99.9-9.9-9.9
5291120170704 23.5 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 69 11.3 -99-99.9-9.9-9.9
5291120170705 25.1 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 74 12.7 -99-99.9-9.9-9.9
5291120170706 26.4  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 78 13.1 -99-99.9-9.9-9.9
5291120170707 27.1  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 77 12.9 -99-99.9-9.9-9.9
5291120170708 27.8 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 76 14.8 -99-99.9-9.9-9.9
5291120170709 19.1 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1100 15.8 -99-99.9-9.9-9.9
5291120170710 27.1 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 86 16.3 -99-99.9-9.9-9.9
5291120170711 29.0 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 82 16.7 -99-99.9-9.9-9.9
5291120170712 29.8 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 70 15.4 -99-99.9-9.9-9.9
5291120170713 29.7 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 73 15.2 -99-99.9-9.9-9.9
5291120170714 30.2 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 72 16.1 -99-99.9-9.9-9.9
5291120170715 29.3 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 58 13.8 -99-99.9-9.9-9.9
5291120170716 25.0  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 88 12.0 -99-99.9-9.9-9.9
5291120170717  9.4  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 97  4.7 -99-99.9-9.9-9.9
5291120170718 14.6 -2.5  1.019999-99.9-99.9-99.9-99.9-9.9 99 6.2 76  0.1 -99-99.9-9.9-9.9
5291120170719 20.5 -1.9  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.3 66  2.4 -99-99.9-9.9-9.9
5291120170720 21.9  1.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 70  6.7 -99-99.9-9.9-9.9
5291120170721 24.1  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 68  7.6 -99-99.9-9.9-9.9
5291120170722 27.2  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 71 10.2 -99-99.9-9.9-9.9
5291120170723 31.0 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 57 11.6 -99-99.9-9.9-9.9
5291120170724 31.9 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 51 12.0 -99-99.9-9.9-9.9
5291120170725 31.5 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 52 12.4 -99-99.9-9.9-9.9
5291120170726 30.7 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 56 12.7 -99-99.9-9.9-9.9
5291120170727 30.2 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 54 12.6 -99-99.9-9.9-9.9
5291120170728 29.6 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 61 13.5 -99-99.9-9.9-9.9
5291120170729 31.1 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 54 13.1 -99-99.9-9.9-9.9
5291120170730 29.9 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 57 12.9 -99-99.9-9.9-9.9
5291120170731 29.9 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 66 13.9 -99-99.9-9.9-9.9
5291120170801 30.1 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 58 13.5 -99-99.9-9.9-9.9
5291120170802 21.0 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 93 14.3 -99-99.9-9.9-9.9
5291120170803 20.8 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 89 14.0 -99-99.9-9.9-9.9
5291120170804 23.9  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 79 10.9 -99-99.9-9.9-9.9
5291120170805 27.3  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 69 11.5 -99-99.9-9.9-9.9
5291120170806 26.4 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 66 11.6 -99-99.9-9.9-9.9
5291120170807 28.7 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 67 13.7 -99-99.9-9.9-9.9
5291120170808 30.7 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 77 16.3 -99-99.9-9.9-9.9
5291120170809 30.6 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 59 11.8 -99-99.9-9.9-9.9
5291120170810 34.1 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 59 15.8 -99-99.9-9.9-9.9
5291120170811 33.7 18.9  0.519999-99.9-99.9-99.9-99.9-9.9 9918.2 58 16.0 -99-99.9-9.9-9.9
5291120170812 28.4 19.1 89.219999-99.9-99.9-99.9-99.9-9.9 9919.1 85 16.6 -99-99.9-9.9-9.9
5291120170813 22.1 14.0  4.519999-99.9-99.9-99.9-99.9-9.9 9918.5 88 16.2 -99-99.9-9.9-9.9
5291120170814 21.7 10.0  0.219999-99.9-99.9-99.9-99.9-9.9 9914.7 87 12.7 -99-99.9-9.9-9.9
5291120170815 27.3 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 81 13.9 -99-99.9-9.9-9.9
5291120170816 28.0 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 81 15.3 -99-99.9-9.9-9.9
5291120170817 29.2 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 78 13.9 -99-99.9-9.9-9.9
5291120170818 29.0 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 78 15.7 -99-99.9-9.9-9.9
5291120170819 26.5 17.8 39.519999-99.9-99.9-99.9-99.9-9.9 9923.1 89 19.8 -99-99.9-9.9-9.9
5291120170820 19.0  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 75  9.7 -99-99.9-9.9-9.9
5291120170821 21.5  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 63  5.0 -99-99.9-9.9-9.9
5291120170822 26.3  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 65 11.1 -99-99.9-9.9-9.9
5291120170823 31.8 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 62 16.2 -99-99.9-9.9-9.9
5291120170824 34.5 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 62 18.1 -99-99.9-9.9-9.9
5291120170825 33.6 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 57 17.1 -99-99.9-9.9-9.9
5291120170826 34.0 14.9  2.219999-99.9-99.9-99.9-99.9-9.9 9918.4 53 16.1 -99-99.9-9.9-9.9
5291120170827 24.7 16.8 52.219999-99.9-99.9-99.9-99.9-9.9 9920.9100 18.2 -99-99.9-9.9-9.9
5291120170828 31.6 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 72 18.5 -99-99.9-9.9-9.9
5291120170829 35.2 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 59 18.0 -99-99.9-9.9-9.9
5291120170830 24.8 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 78 16.5 -99-99.9-9.9-9.9
5291120170831 30.5  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 74 15.1 -99-99.9-9.9-9.9
5291120170901 34.4 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 60 17.8 -99-99.9-9.9-9.9
5291120170902 34.2 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 57 17.7 -99-99.9-9.9-9.9
5291120170903 34.5 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 60 18.1 -99-99.9-9.9-9.9
5291120170904 34.9 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 52 16.1 -99-99.9-9.9-9.9
5291120170905 25.8 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 88 17.4 -99-99.9-9.9-9.9
5291120170906 33.0 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 61 16.1 -99-99.9-9.9-9.9
5291120170907 34.8 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 50 15.0 -99-99.9-9.9-9.9
5291120170908 35.2 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 48 15.0 -99-99.9-9.9-9.9
5291120170909 33.7 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 56 15.8 -99-99.9-9.9-9.9
5291120170910 37.4 20.8 26.519999-99.9-99.9-99.9-99.9-9.9 9916.2 39 14.1 -99-99.9-9.9-9.9
5291120170911 27.0 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 90 18.3 -99-99.9-9.9-9.9
5291120170912 31.7 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 86 19.1 -99-99.9-9.9-9.9
5291120170913 34.4 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 81 20.1 -99-99.9-9.9-9.9
5291120170914 27.9 19.2 17.219999-99.9-99.9-99.9-99.9-9.9 9920.8 89 18.0 -99-99.9-9.9-9.9
5291120170915 19.7 17.7 32.819999-99.9-99.9-99.9-99.9-9.9 9921.4100 18.6 -99-99.9-9.9-9.9
5291120170916 18.5 14.4  1.219999-99.9-99.9-99.9-99.9-9.9 9918.0100 15.8 -99-99.9-9.9-9.9
5291120170917 26.3 14.4  0.219999-99.9-99.9-99.9-99.9-9.9 9916.7 83 14.7 -99-99.9-9.9-9.9
5291120170918 30.3 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 77 14.8 -99-99.9-9.9-9.9
5291120170919 36.2 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 62 16.9 -99-99.9-9.9-9.9
5291120170920 37.6 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 40 15.1 -99-99.9-9.9-9.9
5291120170921 36.4 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 52 16.3 -99-99.9-9.9-9.9
