5285620190927-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210419 26.6 13.0 12.019999-99.9-99.9-99.9-99.9-9.9 99 9.7 56  6.4  17 13.6-9.9-9.9
5285620210420 15.4  6.1  3.519999-99.9-99.9-99.9-99.9-9.9 9910.1 94  7.0   5  3.8-9.9-9.9
5285620210421 16.0  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 75  5.9  10  7.8-9.9-9.9
5285620210422 17.0  5.1  2.119999-99.9-99.9-99.9-99.9-9.9 99 7.7 64  3.0  12  9.7-9.9-9.9
5285620210423 15.3  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 61  4.2  13 10.6-9.9-9.9
5285620210424 18.8  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 60  3.9  13 10.5-9.9-9.9
5285620210425 20.3  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 56  4.9   9  6.9-9.9-9.9
5285620210426 20.6  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 44  2.4  13 10.4-9.9-9.9
5285620210427 23.6  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 44  3.9  14 10.8-9.9-9.9
5285620210428 17.9  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 60  5.6   8  6.7-9.9-9.9
5285620210429 20.5  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 50  4.9   7  5.4-9.9-9.9
5285620210430 17.3  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 56  3.5   6  4.7-9.9-9.9
5285620210501 17.5  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 55  4.4  18 14.1-9.9-9.9
5285620210502 15.6  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 48  0.4  25 20.0-9.9-9.9
5285620210503 11.3  1.7  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.4 57 -1.8  14 10.9-9.9-9.9
5285620210504 14.3  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 43 -3.8  13 10.3-9.9-9.9
5285620210505 15.7  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 43 -4.5   7  5.8-9.9-9.9
5285620210506 15.8  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 43 -4.7   6  4.8-9.9-9.9
5285620210507 14.2 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 59 -2.7   5  3.9-9.9-9.9
5285620210508 17.1  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 54  2.2  10  8.0-9.9-9.9
5285620210509 12.4  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 55 -1.3  19 14.9-9.9-9.9
5285620210510 13.7  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 51 -3.3  11  9.1-9.9-9.9
5285620210511 18.1  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 33 -5.4  11  8.5-9.9-9.9
5285620210512 18.7  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 42 -1.6   9  7.3-9.9-9.9
5285620210513 17.0  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 65  2.4   7  5.5-9.9-9.9
5285620210514 15.6 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 67  1.0   4  3.4-9.9-9.9
5285620210515 15.3  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 56  0.1  10  8.0-9.9-9.9
5285620210516 14.0  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 62 -0.1   7  5.5-9.9-9.9
5285620210517 14.6 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 69  0.1   5  3.7-9.9-9.9
5285620210518 15.9 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 67  1.2   3  2.6-9.9-9.9
5285620210519 14.5  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 74  3.0   3  2.4-9.9-9.9
5285620210520  8.7 -1.4  1.219999-99.9-99.9-99.9-99.9-9.9 99 8.8100  4.9   3  2.5-9.9-9.9
5285620210521 13.9  5.0  0.319999-99.9-99.9-99.9-99.9-9.9 99 8.4 71  4.3   7  5.8-9.9-9.9
5285620210522 15.2  3.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.9 60  1.6  14 10.8-9.9-9.9
5285620210523 13.0  4.5  0.319999-99.9-99.9-99.9-99.9-9.9 99 8.3 68  4.2  14 10.9-9.9-9.9
5285620210524 12.7  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 50 -0.4  29 23.6-9.9-9.9
5285620210525  9.5  3.2  3.219999-99.9-99.9-99.9-99.9-9.9 99 5.5 61 -1.7  19 15.6-9.9-9.9
5285620210526 13.4  1.4  0.919999-99.9-99.9-99.9-99.9-9.9 99 8.0 68  3.6  13 10.3-9.9-9.9
5285620210527 13.4  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 61  3.4  22 17.2-9.9-9.9
5285620210528  8.5 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 91  1.1   8  6.6-9.9-9.9
5285620210529  9.4 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 56 -2.9  23 18.5-9.9-9.9
5285620210530 12.5  3.5  1.519999-99.9-99.9-99.9-99.9-9.9 99 7.5 63  2.8  19 15.5-9.9-9.9
5285620210531-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210601-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 58-99.9 -99-99.9-9.9-9.9
5285620210602  7.4  2.3-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210603-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210604-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210605  9.4  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 64 -0.8  22 17.3-9.9-9.9
5285620210606 10.4 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 64 -0.9  11  8.8-9.9-9.9
5285620210607 11.4  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 66  1.8  11  8.7-9.9-9.9
5285620210608 16.9  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 49  2.3  28 22.5-9.9-9.9
5285620210609 14.5  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 52 -0.1  22 17.9-9.9-9.9
5285620210610 10.1  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 55 -1.3  21 16.7-9.9-9.9
5285620210611 18.8  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 53  5.1  18 14.7-9.9-9.9
5285620210612 14.9  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 48  0.4  18 14.2-9.9-9.9
5285620210613  8.8  1.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.8 71 -0.8  15 11.6-9.9-9.9
5285620210614-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210615  6.8 -7.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.1 75 -5.4   5  4.1-9.9-9.9
5285620210616-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210617-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210618-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210619-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210620  7.3 -0.7-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.2 69 -2.3   6  4.8-9.9-9.9
5285620210621-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210623-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210624-99.9-99.9  0.319999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210625-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210626-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210627-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210628 11.7  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 36 -7.8  12  9.9-9.9-9.9
5285620210629 11.8 -3.8-99.999999-99.9-99.9-99.9-99.9-9.9 99 3.1 36 -9.0   7  5.3-9.9-9.9
5285620210630-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210701-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210702 14.6  4.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.8 47 -0.8  38 30.7-9.9-9.9
5285620210703-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210704-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 54 -0.2   6  5.0-9.9-9.9
5285620210705 16.3  0.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.0 47 -2.9 -99-99.9-9.9-9.9
5285620210706-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210707 15.6  6.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.4 51  0.6  15 12.1-9.9-9.9
5285620210708-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210709-99.9-99.9  0.319999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210710 12.5  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 50 -0.8  31 25.0-9.9-9.9
5285620210711  9.6  3.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.2 64  0.3  13 10.0-9.9-9.9
5285620210712-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210713-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 52 -2.3  13 10.4-9.9-9.9
5285620210714 12.6  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 56 -1.7  14 10.8-9.9-9.9
5285620210715 11.3  0.8-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.3 58 -2.1  15 12.2-9.9-9.9
5285620210716-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210717  8.7  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 55 -4.2  13 10.4-9.9-9.9
5285620210718 15.2 -1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 38 -6.6   8  6.2-9.9-9.9
5285620210719 16.2  7.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.0 48 -0.5  22 17.8-9.9-9.9
5285620210720-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210721 17.1  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 63  0.5   5  3.9-9.9-9.9
5285620210722 16.6  2.2-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210723-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 50-99.9 -99-99.9-9.9-9.9
5285620210724  7.2 -5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 52 -6.9   6  4.4-9.9-9.9
5285620210725-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210726-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 49-99.9 -99-99.9-9.9-9.9
5285620210727 10.6  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 47 -5.3  13 10.3-9.9-9.9
5285620210728 16.9  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 38 -4.2  15 12.1-9.9-9.9
5285620210729 21.2  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 31 -3.9  16 12.7-9.9-9.9
5285620210730 16.0  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 53 -3.1  16 12.7-9.9-9.9
5285620210731 12.4 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 45 -6.8  10  7.8-9.9-9.9
5285620210801-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210802-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210803 17.0  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 41 -1.6  12  9.8-9.9-9.9
5285620210804 21.6  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 38 -1.6   7  5.2-9.9-9.9
5285620210805 19.8  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 35 -0.7  15 12.2-9.9-9.9
5285620210806 13.6  5.8-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 49-99.9 -99-99.9-9.9-9.9
5285620210807-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210808 12.6 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 57 -3.5  10  7.7-9.9-9.9
5285620210809 16.1 -5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 39 -6.6  13 10.6-9.9-9.9
5285620210810 14.0  0.6-99.999999-99.9-99.9-99.9-99.9-9.9 99 3.9 42 -6.6  10  7.9-9.9-9.9
5285620210811-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 49 -5.3 -99-99.9-9.9-9.9
5285620210812 19.1  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 33 -5.2  18 14.5-9.9-9.9
5285620210813 19.7  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 27 -5.6  21 16.6-9.9-9.9
5285620210814 17.3  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 29 -7.2   9  7.6-9.9-9.9
5285620210815 13.3 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 40 -5.2   7  5.4-9.9-9.9
5285620210816-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210817-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210818-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210819-99.9-99.9  4.819999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210820  6.7  0.2  4.919999-99.9-99.9-99.9-99.9-9.9 99 6.8 97  1.6   7  5.8-9.9-9.9
5285620210821  3.1  0.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.9100  1.7  13 10.7-9.9-9.9
5285620210822-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210823-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 63-99.9 -99-99.9-9.9-9.9
5285620210824-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210825-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210826-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210827-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210828-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210829-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210830-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210831-99.9-99.9  0.619999-99.9-99.9-99.9-99.9-9.9 99-9.9 61-99.9 -99-99.9-9.9-9.9
5285620210901 13.3  5.8-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 74-99.9 -99-99.9-9.9-9.9
5285620210902-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285620210903-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 58-99.9 -99-99.9-9.9-9.9
5285620210904 16.6  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 54  0.6   9  7.2-9.9-9.9
5285620210905 17.3  4.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.6 68  3.0   6  4.7-9.9-9.9
5285620210906-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 67  2.2 -99-99.9-9.9-9.9
5285620210907 16.5 -0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 69  1.7   5  3.7-9.9-9.9
5285620210908 19.2  0.0  0.619999-99.9-99.9-99.9-99.9-9.9 99 6.8 49  1.5  10  7.8-9.9-9.9
5285620210909 18.8  7.7  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.9 54  3.5   8  6.2-9.9-9.9
5285620210910 19.1  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 49  0.4   7  5.8-9.9-9.9
5285620210911 20.0  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 62  3.0   5  4.1-9.9-9.9
5285620210912 14.4  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 39 -3.1  30 23.7-9.9-9.9
5285620210913 12.8  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 45 -3.7  24 19.0-9.9-9.9
5285620210914 14.2  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 46 -1.9  33 26.2-9.9-9.9
5285620210915 17.4  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 47  0.1  25 20.1-9.9-9.9
5285620210916 19.0  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 45  1.7  19 15.0-9.9-9.9
5285620210917 17.7  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 39 -0.8  13 10.4-9.9-9.9
5285620210918 15.3  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 42 -2.8  11  9.1-9.9-9.9
5285620210919 16.0  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 43 -2.4  13 10.2-9.9-9.9
5285620210920 20.3  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 34 -3.6  14 11.5-9.9-9.9
5285620210921 23.4  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 28 -4.3  10  8.0-9.9-9.9
5285620210922 20.1  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 35 -0.2  19 15.1-9.9-9.9
5285620210923 20.3  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 39  1.2  11  8.4-9.9-9.9
5285620210924 28.0  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 33  1.7  11  8.5-9.9-9.9
5285620210925 22.5  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 36 -1.3  22 17.2-9.9-9.9
5285620210926 13.7  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 38 -6.3  18 14.7-9.9-9.9
5285620210927 16.4 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 37 -4.6  18 14.4-9.9-9.9
5285620210928 18.6  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 33 -4.8  15 11.8-9.9-9.9
5285620210929 17.3 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 32 -5.1  11  8.8-9.9-9.9
5285620210930 14.4  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 40 -3.5  21 16.4-9.9-9.9
5285620211001 15.3 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 39 -3.4  13 10.4-9.9-9.9
5285620211002 12.2  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 47 -2.6  21 17.0-9.9-9.9
5285620211003 15.2  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 42 -2.7  28 22.6-9.9-9.9
5285620211004 15.9  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 44 -1.0  23 18.5-9.9-9.9
5285620211005 10.8  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 58 -4.6  15 12.1-9.9-9.9
5285620211006 18.9  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 24 -8.9  16 13.0-9.9-9.9
5285620211007 18.5  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 37 -3.2   8  6.5-9.9-9.9
5285620211008 25.2 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 27 -1.6  14 11.3-9.9-9.9
5285620211009 27.3  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 32  0.1  10  8.0-9.9-9.9
5285620211010 25.5  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 27 -2.3  17 13.2-9.9-9.9
5285620211011 22.4  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 34  1.1  11  9.1-9.9-9.9
5285620211012 25.2  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 32 -0.5  10  7.8-9.9-9.9
5285620211013 19.0  9.8  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.3 43  0.4  17 13.6-9.9-9.9
5285620211014 13.1  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 41 -3.9  25 20.3-9.9-9.9
5285620211015 18.9  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 36 -2.4  28 22.6-9.9-9.9
5285620211016 17.2  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 42 -0.8  29 22.8-9.9-9.9
5285620211017 22.2  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 35 -1.1  13 10.2-9.9-9.9
5285620211018 25.0  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 36  2.7  23 18.7-9.9-9.9
5285620211019 29.2  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 31  4.4  12  9.3-9.9-9.9
5285620211020 28.2  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 27  1.9  15 11.9-9.9-9.9
5285620211021 19.3  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 30 -2.7  11  9.1-9.9-9.9
5285620211022 20.6  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 30 -3.9  21 16.8-9.9-9.9
5285620211023 19.7  8.4  0.319999-99.9-99.9-99.9-99.9-9.9 99 4.0 28 -6.3  31 24.4-9.9-9.9
5285620211024 23.2  8.0 10.219999-99.9-99.9-99.9-99.9-9.9 99 6.5 39  0.8  45 35.9-9.9-9.9
5285620211025 20.0  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 36  0.4  38 30.1-9.9-9.9
5285620211026 22.0 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 34  0.5  32 25.3-9.9-9.9
5285620211027 28.2 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 33  2.7  19 15.5-9.9-9.9
5285620211028 31.4  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 22 -3.1  11  9.1-9.9-9.9
5285620211029 26.1 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 36 -0.3  19 15.5-9.9-9.9
5285620211030 14.9  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 38 -3.3  13 10.2-9.9-9.9
5285620211031 18.5 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 38 -2.6  12  9.8-9.9-9.9
5285620211101 28.4  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 31 -0.1  12  9.6-9.9-9.9
5285620211102 24.0 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 30  0.1  14 11.3-9.9-9.9
5285620211103 25.5 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 39 -0.1  22 17.5-9.9-9.9
5285620211104 17.6  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 34 -3.0  27 22.0-9.9-9.9
5285620211105 24.6  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 29 -1.2  14 11.0-9.9-9.9
5285620211106 30.2  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 16 -2.6  13 10.3-9.9-9.9
5285620211107 24.9 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 29  0.1  19 15.4-9.9-9.9
5285620211108 23.9  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 32  1.8  10  7.8-9.9-9.9
5285620211109 28.1  8.7  1.919999-99.9-99.9-99.9-99.9-9.9 99 9.6 43  6.3  16 12.9-9.9-9.9
5285620211110 21.8 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 36  1.4  18 14.2-9.9-9.9
5285620211111 25.7  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 27 -2.2   8  6.3-9.9-9.9
5285620211112 24.6 12.3  9.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 70  6.2   9  7.0-9.9-9.9
5285620211113 16.8  8.4  4.219999-99.9-99.9-99.9-99.9-9.9 9910.6 68  7.5  20 15.7-9.9-9.9
5285620211114 18.9  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 40 -0.4  25 19.6-9.9-9.9
5285620211115 16.2  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 37 -3.3  11  8.6-9.9-9.9
5285620211116 23.3  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 27 -2.5  18 14.2-9.9-9.9
