5044519741221 31.8 20.6  0.009900 19.3-99.9-99.9-99.912.2 8616.6 48 14.6  11  8.829.3 7.2
5044519741222 36.1 16.1  0.009900 13.8-99.9-99.9-99.913.7 9714.7 36 12.7   7  5.631.9 7.0
5044519741223 35.8 19.0  0.009900 17.0-99.9-99.9-99.911.1 7814.3 33 12.3  16 12.827.4 8.0
5044519741224 33.1 23.0  0.009900 22.6-99.9-99.9-99.910.1 7117.2 49 15.1   9  7.225.7 6.7
5044519741225 35.6 21.8  0.009900 21.2-99.9-99.9-99.912.6 8920.8 52 18.1   6  4.830.0 7.1
5044519741226 34.0 19.7  0.009900 17.8-99.9-99.9-99.912.5 8819.0 43 16.7  11  8.829.8 7.3
5044519741227 32.4 14.0  0.009900 13.3-99.9-99.9-99.912.4 88 7.5 32  2.9  13 10.429.7 7.3
5044519741228 28.0  9.7  0.009900  7.3-99.9-99.9-99.912.3 87 8.8 32  5.1   9  7.229.5 5.9
5044519741229 32.1 12.3  0.009900 10.3-99.9-99.9-99.912.6 8912.3 36 10.0  11  8.830.0 6.6
5044519741230 28.8 21.3  0.009900 17.6-99.9-99.9-99.9 9.9 7010.0 30  7.0  19 15.225.3 8.0
5044519741231 29.8 17.3  0.009900 17.0-99.9-99.9-99.911.4 81 8.1 28  3.9   7  5.627.9 6.1
5044519750101 32.5 13.0  0.009900 11.3-99.9-99.9-99.912.3 8713.2 37 11.1   7  5.629.5 6.2
5044519750102 33.8 16.1  0.009900 14.3-99.9-99.9-99.912.3 8714.6 38 12.6   6  4.829.5 6.4
5044519750103 33.3 17.6  0.009900 16.0-99.9-99.9-99.9 9.9 7015.9 48 13.9  11  8.825.3 6.5
5044519750104 29.9 20.1  0.009900 19.8-99.9-99.9-99.911.5 8216.3 51 14.3   8  6.428.0 6.4
5044519750105 33.3 21.7  0.009900-99.9-99.9-99.9-99.9 9.0 6418.2 48 16.0   7  5.623.7 6.0
5044519750106 30.5 20.0  0.009900 18.6-99.9-99.9-99.910.4 7417.7 48 15.6  18 14.426.1 7.2
5044519750107 30.1 22.7  0.009900 22.8-99.9-99.9-99.9 9.0 6414.7 43 12.7  11  8.823.7 6.5
5044519750108 37.2 16.9  0.009900 14.8-99.9-99.9-99.912.3 8817.0 44 15.0  23 18.429.4 8.9
5044519750109 26.2 16.4  0.009900 15.8-99.9-99.9-99.910.0 7111.1 41  8.5  11  8.825.4 6.0
5044519750110 29.3 17.0  0.009900 16.1-99.9-99.9-99.911.8 8412.1 44  9.8   7  5.628.5 6.1
5044519750111 34.9 14.6  0.009900 12.3-99.9-99.9-99.910.2 73 8.2 20  4.1  11  8.825.7 6.7
5044519750112 33.8 15.0  0.009900 13.1-99.9-99.9-99.912.2 8715.4 43 13.4   7  5.629.1 6.3
5044519750113 34.4 17.8  0.009900 16.1-99.9-99.9-99.910.2 7313.9 36 11.9  13 10.425.6 7.0
5044519750114 35.4 17.6  0.009900 16.0-99.9-99.9-99.911.4 8218.4 45 16.2   9  7.227.7 6.7
5044519750115 38.2 19.3  0.009900 16.6-99.9-99.9-99.911.7 8416.2 35 14.2   9  7.228.2 7.2
5044519750116 33.5 24.1  0.009900 21.8-99.9-99.9-99.911.1 8013.4 32 11.3  16 12.827.1 8.2
5044519750117 29.8 20.9  0.009900 20.4-99.9-99.9-99.912.0 86 8.5 26  4.6  16 12.828.7 7.9
5044519750118 31.3 17.9  0.009900 16.2-99.9-99.9-99.912.1 8710.4 33  7.5   6  4.828.8 6.1
5044519750119 34.8 15.4  0.009900 13.8-99.9-99.9-99.912.1 8713.2 35 11.1   4  3.228.8 5.9
5044519750120 36.0 17.1  0.009900 15.8-99.9-99.9-99.911.7 8514.7 36 12.7   4  3.228.1 6.1
5044519750121 35.5 22.1  3.519910 20.7-99.9-99.9-99.910.4 7517.1 39 15.0   9  7.225.8 6.8
5044519750122 34.0 17.4  0.009900 17.7-99.9-99.9-99.912.2 8816.2 40 14.2  13 10.428.9 7.2
5044519750123 31.0 22.4  0.009900 21.0-99.9-99.9-99.9 8.5 6216.7 46 14.7   9  7.222.4 6.0
5044519750124 28.3 20.1  0.009900 19.9-99.9-99.9-99.9 6.4 4717.7 58 15.6   7  5.618.8 4.7
5044519750125 34.1 16.1 14.019900 15.1-99.9-99.9-99.911.2 8218.3 49 16.1   7  5.627.0 6.0
5044519750126 29.5 19.8 10.519900 19.0-99.9-99.9-99.9 1.5 1121.9 72 19.0   9  7.210.3 3.3
5044519750127 23.2 19.3  5.019900 19.2-99.9-99.9-99.9 0.4  322.3 95 19.2   9  7.2 8.4 2.2
5044519750128 30.1 18.1  0.009900 16.9-99.9-99.9-99.9 7.6 5624.5 75 20.8   6  4.820.7 4.5
5044519750129 33.8 20.6  0.009900 19.7-99.9-99.9-99.9 9.4 6926.0 66 21.7   7  5.623.8 5.7
5044519750130 33.8 23.2 12.019900 22.2-99.9-99.9-99.9 7.0 5127.7 65 22.8   2  1.619.6 4.8
5044519750131 30.7 22.1 50.019900 21.8-99.9-99.9-99.9 2.2 1627.3 82 22.5  11  8.811.4 3.4
5044519750201 27.3 19.2  1.019900 18.6-99.9-99.9-99.9 2.8 2124.0 85 20.4   9  7.212.4 3.0
5044519750202 29.1 20.2  0.009900 19.4-99.9-99.9-99.9 5.3 3922.6 71 19.5   7  5.616.6 4.1
5044519750203 29.1 20.4  0.009900 19.3-99.9-99.9-99.9 9.2 6818.7 58 16.4  11  8.823.2 5.7
5044519750204 28.5 18.5  0.009900 17.5-99.9-99.9-99.910.7 7916.7 56 14.7   6  4.825.7 5.4
5044519750205 32.8 18.6  0.009900 16.8-99.9-99.9-99.911.8 8814.7 41 12.7   9  7.227.5 6.4
5044519750206 30.9 17.3  0.009900 16.1-99.9-99.9-99.9 9.3 6916.2 55 14.2   7  5.623.2 5.3
5044519750207 28.3 16.6  0.009900 15.3-99.9-99.9-99.911.1 8316.4 58 14.4   7  5.626.2 5.4
5044519750208 34.0 17.0  0.009900 15.1-99.9-99.9-99.911.7 8818.9 53 16.6   6  4.827.2 5.9
5044519750209 34.8 19.4  0.009900 17.8-99.9-99.9-99.911.5 8622.4 56 19.3   6  4.826.8 6.1
5044519750210 32.0 22.5  0.009900 21.4-99.9-99.9-99.911.7 8822.1 57 19.1  13 10.427.1 6.8
5044519750211 32.8 24.5  0.009900 24.5-99.9-99.9-99.9 9.7 7322.0 59 19.0   9  7.223.6 6.2
5044519750212 29.7 20.3  0.009900 21.0-99.9-99.9-99.9 6.9 5216.3 63 14.3  14 11.218.9 5.6
5044519750213 33.1 19.5  0.009900 17.4-99.9-99.9-99.911.2 8517.5 49 15.4   7  5.626.0 5.9
5044519750214 33.8 19.6  0.009900 18.2-99.9-99.9-99.911.6 8820.9 51 18.2   7  5.626.6 6.0
5044519750215 32.6 15.1  0.009900 14.8-99.9-99.9-99.910.2 77 8.2 37  4.1   4  3.224.2 4.9
5044519750216 30.8 12.1  0.009900 10.3-99.9-99.9-99.911.7 8912.2 42  9.9   6  4.826.6 5.1
5044519750217 30.7 13.8  0.009900 11.8-99.9-99.9-99.911.6 8912.8 43 10.6   7  5.626.4 5.3
5044519750218 33.5 15.8  0.009900 13.6-99.9-99.9-99.911.5 8816.0 42 14.0   4  3.226.2 5.3
5044519750219 31.8 17.7  0.009900 15.8-99.9-99.9-99.911.0 8412.3 37 10.0  11  8.825.2 6.1
5044519750220 34.2 17.0  0.009900 14.8-99.9-99.9-99.911.1 8513.6 36 11.5   6  4.825.3 5.5
5044519750221 34.8 16.8  0.009900 14.7-99.9-99.9-99.911.7 9016.2 43 14.2   6  4.826.2 5.6
5044519750222 34.9 16.6  0.009900 14.6-99.9-99.9-99.911.3 8716.2 46 14.2   4  3.225.5 5.3
5044519750223 29.2 18.3  0.009900 14.5-99.9-99.9-99.910.0 7711.5 44  9.0  21 16.823.3 7.1
5044519750224 23.8 12.1  0.009900 11.1-99.9-99.9-99.9 9.9 77 8.8 43  5.1   4  3.223.0 4.0
5044519750225 29.9  8.1  0.009900  6.3-99.9-99.9-99.911.3 8812.1 44  9.8   6  4.825.2 4.5
5044519750226 32.1 10.1  0.009900  8.0-99.9-99.9-99.911.2 8710.9 36  8.2   6  4.825.0 4.8
5044519750227 33.5 12.6  0.009900 10.8-99.9-99.9-99.911.2 8815.2 45 13.2   6  4.824.9 5.0
5044519750228 31.8 16.0  0.009900 13.7-99.9-99.9-99.910.9 8515.0 43 13.0   8  6.424.3 5.2
5044519750301 33.1 18.8  0.009900 16.3-99.9-99.9-99.911.1 8717.4 47 15.3   6  4.824.6 5.3
5044519750302 36.8 19.1  0.009900 17.3-99.9-99.9-99.911.0 8720.1 50 17.6   4  3.224.3 5.3
5044519750303 37.8 24.9  0.009900 22.3-99.9-99.9-99.911.0 8722.7 49 19.5   6  4.824.2 6.1
5044519750304 32.8 20.6  0.009900 18.9-99.9-99.9-99.911.5 9120.2 52 17.7  17 13.624.9 6.6
5044519750305 27.4 15.5  0.009900 13.1-99.9-99.9-99.9 4.9 39 9.0 43  5.4  11  8.814.3 4.6
5044519750306 26.2  9.5  0.009900  7.6-99.9-99.9-99.910.7 8512.7 58 10.5   4  3.223.4 3.8
5044519750307 30.5 10.6  0.009900  7.8-99.9-99.9-99.910.9 8711.8 44  9.4   7  5.623.7 4.5
5044519750308 30.3 11.4  0.009900  9.0-99.9-99.9-99.911.0 8814.0 49 12.0   4  3.223.7 4.2
5044519750309 31.8 13.9  0.009900 11.5-99.9-99.9-99.9 9.9 7917.2 52 15.1   9  7.221.9 4.6
5044519750310 29.0 17.3  0.009900 15.6-99.9-99.9-99.910.1 8117.4 55 15.3  16 12.822.1 5.3
5044519750311 30.3 19.7  0.009900 18.0-99.9-99.9-99.910.6 8517.4 54 15.3   9  7.222.8 5.1
5044519750312 30.6 18.1  0.009900 16.8-99.9-99.9-99.9 8.6 7020.9 68 18.2   6  4.819.6 4.2
5044519750313 26.8 18.4  0.009900 16.3-99.9-99.9-99.9 7.8 6319.8 69 17.3  13 10.418.2 4.2
5044519750314 29.3 18.6  0.009900 16.8-99.9-99.9-99.9 7.4 6019.2 63 16.9   6  4.817.5 3.9
5044519750315 26.6 19.4  1.919900 20.4-99.9-99.9-99.9 3.2 2617.2 65 15.1  18 14.411.0 4.1
5044519750316 19.8 15.6  0.519900 15.8-99.9-99.9-99.9 0.0  017.1 85 15.0   6  4.8 6.1 1.6
5044519750317 20.3 15.9 15.519900 15.5-99.9-99.9-99.9 0.0  017.6 90 15.5   6  4.8 6.1 1.6
5044519750318 24.0 15.2  5.019900 14.6-99.9-99.9-99.9 0.0  016.6 77 14.6   6  4.8 6.0 2.0
5044519750319 21.1 14.4  0.009900 13.2-99.9-99.9-99.9 0.0  015.1 75 13.1   4  3.2 6.0 1.7
5044519750320 27.0 11.9  0.009900  8.8-99.9-99.9-99.910.7 8815.6 68 13.6  11  8.821.9 4.0
5044519750321 26.1 10.7  0.009900  9.1-99.9-99.9-99.910.2 8414.9 60 12.9  11  8.821.1 3.7
5044519750322 23.8 14.9  0.009900 14.6-99.9-99.9-99.9 0.0  011.6 64  9.2   7  5.6 5.8 2.6
5044519750323 22.1 13.3  0.009900 11.6-99.9-99.9-99.9 5.2 4312.8 62 10.6  14 11.213.5 3.3
5044519750324 24.8 14.5  0.009900 13.1-99.9-99.9-99.9 7.2 6013.9 64 11.9  10  8.016.3 3.5
5044519750325 25.1 15.8  0.009900 14.9-99.9-99.9-99.9 7.5 6316.3 67 14.3   4  3.216.7 3.0
5044519750326 26.3 12.9  0.009900 11.1-99.9-99.9-99.9 8.5 7115.7 63 13.7   4  3.218.0 3.1
5044519750327 26.3 15.6  5.019900 13.8-99.9-99.9-99.9 6.6 5617.1 55 15.0   6  4.815.2 3.0
5044519750328 23.3 12.6  0.009900 11.3-99.9-99.9-99.9 9.3 7813.9 55 11.9   7  5.619.0 3.1
5044519750329 25.3  9.0  0.009900  7.1-99.9-99.9-99.910.5 8912.7 63 10.5   6  4.820.6 3.1
5044519750330 26.9  9.1  0.009900  7.2-99.9-99.9-99.910.2 8712.6 56 10.4   2  1.620.0 2.9
5044519750331 22.3 11.3  0.009900  9.1-99.9-99.9-99.9 8.4 7113.6 63 11.5  18 14.417.4 3.4
5044519750401 23.2 14.3  0.009900 14.5-99.9-99.9-99.9 6.9 5913.3 68 11.2   7  5.615.2 2.9
5044519750402 26.1  9.2  0.009900  6.8-99.9-99.9-99.910.0 8613.5 64 11.4   4  3.219.4 2.8
5044519750403 27.5 11.0  0.009900  9.1-99.9-99.9-99.9 9.0 7716.3 66 14.3   4  3.217.9 2.8
5044519750404 26.6 13.3  0.009900 11.1-99.9-99.9-99.9 8.4 7216.0 64 14.0   6  4.817.0 3.0
5044519750405 26.8 12.4  0.009900 10.3-99.9-99.9-99.9 8.6 7415.9 67 13.9   2  1.617.1 2.6
5044519750406 28.8 12.3  0.009900 10.3-99.9-99.9-99.9 9.8 8516.6 64 14.6   7  5.618.7 3.2
5044519750407 21.3 10.9  0.009900  9.1-99.9-99.9-99.9 6.4 5511.2 70  8.6  24 19.213.9 3.8
5044519750408 21.8  3.4  0.009900  1.8-99.9-99.9-99.9 9.3 8110.4 72  7.5   4  3.217.7 2.1
5044519750409 24.0  4.6  0.009900  2.5-99.9-99.9-99.9 7.4 6410.8 57  8.1   4  3.215.1 2.1
5044519750410 24.5 13.2  0.009900 10.5-99.9-99.9-99.9 9.7 8511.8 60  9.4   6  4.818.1 2.9
5044519750411 27.7  8.3  0.009900  6.8-99.9-99.9-99.9 9.8 8612.5 62 10.3   6  4.818.1 2.8
5044519750412 30.3 10.6  0.009900  8.8-99.9-99.9-99.9 9.4 8313.8 52 11.8   7  5.617.4 3.1
5044519750413 24.2 10.9  0.009900  8.5-99.9-99.9-99.9 9.0 7912.3 66 10.0  11  8.816.8 3.0
5044519750414 19.5 10.6  0.009900  7.8-99.9-99.9-99.9 6.1 5411.5 72  9.0   9  7.212.9 2.3
5044519750415 23.2  5.1  0.009900  2.0-99.9-99.9-99.9 9.7 8610.2 67  7.3   6  4.817.5 2.3
5044519750416 23.6  4.5  0.009900  2.3-99.9-99.9-99.9 9.3 83 9.5 50  6.2   9  7.216.8 2.5
5044519750417 24.5  6.0  0.009900  3.5-99.9-99.9-99.9 9.7 8611.0 60  8.4   6  4.817.3 2.3
5044519750418 26.5  6.9  0.009900  4.8-99.9-99.9-99.9 9.8 8710.9 59  8.2   3  2.417.3 2.2
5044519750419 27.1  7.9  0.009900  5.6-99.9-99.9-99.9 9.8 8811.8 51  9.4   4  3.217.2 2.3
5044519750420 29.1  7.8  0.009900  6.6-99.9-99.9-99.9 9.7 8713.2 58 11.1   9  7.216.9 2.8
5044519750421 30.8  8.9  0.009900  6.8-99.9-99.9-99.9 9.8 8813.0 59 10.9   4  3.216.9 2.5
5044519750422 30.3 16.6  0.009900 11.4-99.9-99.9-99.9 8.8 79 8.5 34  4.6  12  9.615.6 4.0
5044519750423 24.3  5.4  0.009900  3.4-99.9-99.9-99.9 9.7 88 9.3 56  5.9   4  3.216.6 2.0
5044519750424 25.3  6.4  0.009900  4.6-99.9-99.9-99.9 6.0 5411.2 62  8.6   6  4.811.9 2.0
5044519750425 27.5  9.5  0.009900  7.3-99.9-99.9-99.9 8.7 7911.6 63  9.2   6  4.815.1 2.4
5044519750426 26.8  9.1  0.009900  7.3-99.9-99.9-99.9 9.7 8812.6 63 10.4   4  3.216.2 2.1
5044519750427 26.3 10.5  0.009900  8.9-99.9-99.9-99.9 9.2 8414.8 65 12.8   4  3.215.5 2.1
5044519750428 26.3 13.1  0.009900 11.6-99.9-99.9-99.9 8.4 7713.6 64 11.5  15 12.014.5 3.1
5044519750429 14.0  7.0  0.009900 10.1-99.9-99.9-99.9 0.0  0 6.6 59  1.1  21 16.8 4.3 2.9
5044519750430  9.1  5.5  0.009900  6.7-99.9-99.9-99.9 0.2  2 5.8 58 -0.7   9  7.2 4.5 1.6
5044519750501 15.4 -2.3  0.009900 -4.1-99.9-99.9-99.9 9.3 86 6.0 65 -0.2   6  4.815.2 1.3
5044519750502 24.3  5.4  0.009900  3.1-99.9-99.9-99.9 9.7 90 5.5 37 -1.4  11  8.815.6 2.7
5044519750503 19.6  1.8  0.009900 -0.7-99.9-99.9-99.9 8.7 81 8.0 42  3.8  18 14.414.3 2.3
5044519750504 22.0  5.3  0.009900  3.3-99.9-99.9-99.9 9.4 87 8.9 66  5.3   7  5.615.1 1.8
5044519750505 23.8  1.9  0.009900  0.0-99.9-99.9-99.9 9.5 89 7.9 58  3.6   4  3.215.1 1.5
5044519750506 24.3  2.5  0.009900  0.3-99.9-99.9-99.9 9.2 86 8.6 57  4.8   4  3.214.6 1.5
5044519750507 23.3  2.3  0.009900  0.0-99.9-99.9-99.9 9.1 85 9.8 67  6.7   2  1.614.4 1.3
5044519750508 26.8  4.1  0.009900  1.3-99.9-99.9-99.9 9.2 8610.2 60  7.3   6  4.814.4 1.8
5044519750509 21.8  3.6  0.009900  1.1-99.9-99.9-99.9 8.9 8411.5 67  9.0  12  9.614.0 1.5
5044519750510 16.6  6.1  0.009900  3.4-99.9-99.9-99.9 1.5 1410.5 73  7.7   7  5.6 5.6 1.1
5044519750511 16.5  7.0  0.009900  4.8-99.9-99.9-99.9 4.2 40 9.5 65  6.2  16 12.8 8.6 1.8
5044519750512 14.8  7.7  0.009900  7.3-99.9-99.9-99.9 3.4 32 9.0 67  5.4   9  7.2 7.6 1.4
5044519750513 14.8  2.8  1.519900  0.8-99.9-99.9-99.9 4.9 47 8.7 68  5.0   4  3.2 9.2 0.9
5044519750514 11.3  6.7  1.519900  5.3-99.9-99.9-99.9 0.3  3 8.8 79  5.1   9  7.2 4.2 1.1
5044519750515 10.0  4.0  0.009900  2.2-99.9-99.9-99.9 0.0  0 8.7 80  5.0   6  4.8 3.8 0.7
5044519750516 14.0  7.3  0.009900  7.3-99.9-99.9-99.9 3.2 31 8.6 73  4.8   4  3.2 7.2 1.1
5044519750517 16.8  0.1  0.009900 -2.1-99.9-99.9-99.9 9.3 89 7.9 75  3.6   4  3.213.8 0.9
5044519750518 17.5  1.5  0.009900 -1.7-99.9-99.9-99.9 9.2 88 8.5 70  4.6   6  4.813.6 1.0
5044519750519 18.5  5.6  0.009900  2.3-99.9-99.9-99.9 7.0 67 9.1 71  5.6   6  4.811.2 1.3
5044519750520 17.5  2.3  0.009900  0.3-99.9-99.9-99.9 6.8 65 9.5 78  6.2   6  4.810.9 0.9
5044519750521 21.4  2.8  0.009900  0.5-99.9-99.9-99.9 9.1 88 9.9 74  6.8   7  5.613.3 1.2
5044519750522 21.0  3.1  0.009900  1.1-99.9-99.9-99.9 9.0 8710.7 69  8.0   7  5.613.1 1.1
5044519750523 20.3  4.9  0.009900  2.3-99.9-99.9-99.9 6.5 6311.8 80  9.4   6  4.810.4 1.0
5044519750524 22.3  7.5  0.009900  5.4-99.9-99.9-99.9 7.4 7212.6 74 10.4   6  4.811.3 1.2
5044519750525 19.3 11.4  0.009900 10.0-99.9-99.9-99.9 1.6 1614.2 81 12.2   9  7.2 5.2 1.1
5044519750526 19.8 12.1  0.009900 13.4-99.9-99.9-99.9 3.5 3414.3 85 12.3   2  1.6 7.1 1.0
5044519750527 21.5  6.5  0.009900  4.3-99.9-99.9-99.9 7.2 7012.9 80 10.7   6  4.810.9 1.0
5044519750528 23.2  9.0  0.009900  6.2-99.9-99.9-99.9 9.0 8813.1 77 11.0   4  3.212.7 1.2
5044519750529 20.8  6.5  0.009900  3.7-99.9-99.9-99.9 8.5 8312.7 77 10.5  14 11.212.1 1.2
5044519750530 14.6  9.6  0.119900 10.6-99.9-99.9-99.9 0.0  010.3 75  7.4  15 12.0 3.4 1.5
5044519750531 10.9  6.5  4.519900  5.3-99.9-99.9-99.9 0.0  0 9.1 83  5.6  11  8.8 3.4 1.0
5044519750601  9.8  5.0  0.009900  4.7-99.9-99.9-99.9 1.2 12 8.3 82  4.3   6  4.8 4.6 0.8
5044519750602 10.0  5.8  0.009900  6.0-99.9-99.9-99.9 1.1 11 8.9 86  5.3   2  1.6 4.5 0.6
5044519750603 13.9  0.3  0.009900 -1.7-99.9-99.9-99.9 8.9 88 7.4 83  2.7   4  3.212.3 0.6
5044519750604 15.0 -1.4  0.009900 -3.4-99.9-99.9-99.9 8.4 83 7.3 75  2.5   4  3.211.8 0.6
5044519750605 17.6  6.1  0.009900  4.8-99.9-99.9-99.9 7.4 73 8.7 71  5.0   4  3.210.7 0.9
5044519750606 18.1  1.1  0.009900 -1.5-99.9-99.9-99.9 8.9 88 8.1 71  3.9   6  4.812.2 0.8
5044519750607 17.6  0.0  0.009900 -2.2-99.9-99.9-99.9 8.8 87 7.2 78  2.3   4  3.212.1 0.7
5044519750608 20.8  1.8  0.009900 -1.4-99.9-99.9-99.9 9.2 91 8.6 70  4.8   6  4.812.4 0.9
5044519750609 26.1  8.0  0.009900  5.8-99.9-99.9-99.9 9.0 89 5.5 27 -1.4  13 10.412.2 3.1
5044519750610 17.1  1.0  0.009900 -1.6-99.9-99.9-99.9 9.0 89 7.2 67  2.3   7  5.612.2 0.9
5044519750611 19.3  0.4  0.009900 -2.2-99.9-99.9-99.9 9.0 89 7.4 60  2.7   6  4.812.1 0.9
5044519750612 19.3  3.7  0.009900  1.2-99.9-99.9-99.9 8.7 86 9.3 75  5.9   6  4.811.8 0.9
5044519750613 21.8  3.1  0.009900  0.8-99.9-99.9-99.9 8.7 86 9.9 73  6.8   4  3.211.8 0.8
5044519750614 20.4  2.1  0.009900 -0.8-99.9-99.9-99.9 8.8 8710.0 77  7.0   4  3.211.9 0.7
5044519750615 21.2  3.4  0.009900  0.8-99.9-99.9-99.9 7.7 7710.1 76  7.1   6  4.810.8 0.9
5044519750616 20.1  6.3  0.009900  4.6-99.9-99.9-99.9 7.4 74 9.8 68  6.7   7  5.610.5 1.1
5044519750617 14.0  5.1  0.009900  3.8-99.9-99.9-99.9 5.0 50 9.8 83  6.7   6  4.8 8.1 0.7
5044519750618 19.0  2.0  0.009900 -0.1-99.9-99.9-99.9 4.4 4410.8 77  8.1   6  4.8 7.5 0.7
5044519750619 14.8  9.9  0.009900 10.0-99.9-99.9-99.9 0.3  311.3 83  8.8   6  4.8 3.5 0.9
5044519750620 14.5 10.2  0.009900 10.3-99.9-99.9-99.9 0.7  711.5 83  9.0  11  8.8 3.9 1.1
5044519750621 17.5  2.9  0.009900 -0.2-99.9-99.9-99.9 9.0 90 9.3 78  5.9   4  3.212.0 0.6
5044519750622 18.8  3.5  0.009900  0.8-99.9-99.9-99.9 7.0 70 8.3 70  4.3   7  5.610.0 1.0
5044519750623 19.0  1.5  0.009900 -1.0-99.9-99.9-99.9 7.5 75 9.3 73  5.9   7  5.610.5 0.8
5044519750624 16.5  6.1  0.009900  3.8-99.9-99.9-99.9 8.4 8410.2 79  7.3   6  4.811.4 0.8
5044519750625 17.8  2.3  0.009900 -0.2-99.9-99.9-99.9 7.4 74 9.7 80  6.5   4  3.210.4 0.6
5044519750626 18.8  1.6  0.009900 -0.7-99.9-99.9-99.9 8.7 8710.3 73  7.4   9  7.211.7 0.7
5044519750627 17.0 11.3  0.009900 11.8-99.9-99.9-99.9 0.0  011.1 73  8.5   9  7.2 3.2 1.4
5044519750628 20.8  5.2  0.009900  2.6-99.9-99.9-99.9 6.8 6810.2 73  7.3   1  0.8 9.9 0.7
5044519750629 19.4  5.0  0.009900  1.9-99.9-99.9-99.9 8.2 8110.3 76  7.4   6  4.811.3 0.9
5044519750630 18.1  5.3  0.009900  3.4-99.9-99.9-99.9 8.6 8510.6 82  7.8   6  4.811.7 0.8
5044519750701 20.3  2.6  0.009900  0.3-99.9-99.9-99.9 8.8 8710.1 76  7.1   1  0.811.9 0.6
5044519750702 16.6  3.4  0.009900  0.8-99.9-99.9-99.9 6.2 61 9.6 83  6.4   4  3.2 9.4 0.7
5044519750703 27.1  1.9  0.009900  0.0-99.9-99.9-99.9 5.4 54 7.5 49  2.9  40 32.0 8.6 5.0
5044519750704 24.4  8.5  0.009900  8.4-99.9-99.9-99.9 7.7 76 9.0 69  5.4   9  7.210.9 1.8
5044519750705 20.0  2.3  0.009900 -1.2-99.9-99.9-99.9 9.0 89 4.8 39 -3.3  16 12.812.2 2.6
5044519750706 18.1 -1.9  0.009900 -3.7-99.9-99.9-99.9 8.9 88 5.2 54 -2.2   6  4.812.1 1.1
5044519750707 29.9 -2.5  0.009900 -4.7-99.9-99.9-99.9 9.1 90 3.1 32 -9.0  14 11.212.4 3.3
5044519750708 29.4 13.6  0.009900 20.4-99.9-99.9-99.9 8.4 83 5.1 28 -2.5  21 16.811.7 5.2
5044519750709 17.8 -0.9  0.009900 -2.7-99.9-99.9-99.9 9.0 89 6.6 55  1.1   7  5.612.3 1.0
5044519750710 13.8  4.1  0.009900  2.8-99.9-99.9-99.9 3.0 30 7.8 67  3.4   9  7.2 6.3 1.1
5044519750711 10.5  4.6  0.009900  5.3-99.9-99.9-99.9 0.9  9 6.9 71  1.7  14 11.2 4.3 1.4
5044519750712 13.8  4.6  0.009900  4.8-99.9-99.9-99.9 7.2 71 6.7 66  1.3   4  3.210.6 0.9
5044519750713 13.3 -1.4  0.009900 -2.7-99.9-99.9-99.9 9.2 90 6.4 61  0.6  12  9.612.7 1.0
5044519750714 13.8 -0.9  0.009900 -3.5-99.9-99.9-99.9 5.6 55 6.9 63  1.7   7  5.6 9.1 0.8
5044519750715 10.5 -0.4  0.009900 -2.7-99.9-99.9-99.9 9.0 88 4.4 42 -4.4  24 19.212.6 2.2
5044519750716  8.8 -0.4  0.009900  2.6-99.9-99.9-99.9 7.0 68 3.2 45 -8.6   7  5.610.6 1.2
5044519750717 11.0 -6.7  0.009900 -9.2-99.9-99.9-99.9 9.1 89 4.3 60 -4.7   6  4.812.8 0.7
5044519750718 18.3 -4.2  0.009900 -8.1-99.9-99.9-99.9 9.2 90 4.2 43 -5.0   6  4.813.0 1.2
5044519750719 14.7 -5.2  0.009900 -8.1-99.9-99.9-99.9 8.8 85 4.1 56 -5.4   4  3.212.6 0.9
5044519750720 15.3 -3.2  0.009900 -6.2-99.9-99.9-99.9 9.1 88 5.0 51 -2.7  11  8.813.0 1.3
5044519750721 15.6 -3.1  0.009900 -5.0-99.9-99.9-99.9 9.3 90 5.8 70 -0.7   6  4.813.3 0.9
5044519750722 17.6 -2.9  0.009900 -6.1-99.9-99.9-99.9 9.2 89 4.9 53 -3.0   6  4.813.2 1.1
5044519750723 19.8 -3.9  0.009900 -6.9-99.9-99.9-99.9 9.3 90 4.5 47 -4.1   6  4.813.4 1.3
5044519750724 12.0  1.2  0.009900 -2.5-99.9-99.9-99.9 9.2 89 4.8 46 -3.3  24 19.213.4 2.4
5044519750725  9.9 -2.2  0.009900 -5.7-99.9-99.9-99.9 8.9 86 3.8 52 -6.4   6  4.813.1 1.0
5044519750726 11.3 -6.3  0.009900 -9.7-99.9-99.9-99.9 8.9 85 3.9 54 -6.0   1  0.813.2 0.6
5044519750727 12.5 -4.8  0.009900 -7.2-99.9-99.9-99.9 7.7 74 4.5 64 -4.1   6  4.812.0 1.0
5044519750728 14.8 -2.6  0.009900 -5.2-99.9-99.9-99.9 8.7 83 5.1 59 -2.5   6  4.813.1 1.1
5044519750729 17.2 -2.6  0.009900 -5.2-99.9-99.9-99.9 9.0 86 5.5 59 -1.4   6  4.813.5 1.2
5044519750730 17.8 -1.2  0.009900 -3.5-99.9-99.9-99.9 9.1 87 6.1 52  0.0   6  4.813.7 1.2
5044519750731 23.5  1.0  0.009900 -2.4-99.9-99.9-99.9 8.6 82 5.6 40 -1.2   7  5.613.2 1.7
5044519750801 23.3  1.7  0.009900  0.2-99.9-99.9-99.9 8.9 84 5.0 38 -2.7  14 11.213.6 2.6
