5044620020102 31.5 15.6  0.009900 11.1 12.3-99.9-99.912.3 8517.0 54 14.8   2  1.629.2 5.7
5044620020103 29.5 19.3 16.519900 16.6 17.5-99.9-99.9 6.0 4120.2 71 17.7   7  5.518.2 4.6
5044620020104 22.9 17.5  4.019900 16.5 16.8-99.9-99.9 0.0  018.5 87 16.2  11  8.5 8.1 2.6
5044620020105 24.2 13.6  0.009900 12.0 12.5-99.9-99.911.8 8115.4 68 13.4   0  0.028.1 4.8
5044620020106 27.8 11.8  0.009900  8.5  8.8-99.9-99.912.5 8616.1 59 14.2   4  3.629.3 5.3
5044620020107 32.0 15.6  1.019900 13.8 14.3-99.9-99.912.4 8619.2 58 16.8   7  5.429.2 6.2
5044620020108 29.8 20.2  0.009900 18.0 18.2-99.9-99.9 6.2 4322.4 73 19.3   8  6.118.6 4.7
5044620020109 31.5 16.2  0.009900 12.8 13.2-99.9-99.910.5 7320.0 61 17.5   3  2.625.9 5.4
5044620020110 32.0 19.4  0.009900 16.9 17.6-99.9-99.910.2 7121.9 62 18.9   8  6.325.4 6.0
5044620020111 32.4 20.6  0.519900 19.1 19.2-99.9-99.9 9.2 6424.6 69 20.8   2  1.823.6 5.3
5044620020112 32.0 20.0 19.519900 19.0 19.2-99.9-99.910.3 7226.3 71 21.8   9  7.325.5 5.9
5044620020113 27.8 18.0  0.009900 16.0 16.5-99.9-99.911.3 7912.6 51 10.2  16 12.527.2 7.1
5044620020114 25.0  8.0  0.009900  4.5  5.4-99.9-99.912.5 8710.5 50  7.6   5  4.129.1 5.0
5044620020115 26.0 11.3  0.009900  7.0  8.1-99.9-99.913.1 9212.3 53  9.9   6  4.930.2 5.5
5044620020116 27.0 13.1  0.009900 11.5 12.1-99.9-99.911.9 8316.0 61 14.0   6  4.928.0 5.3
5044620020117 25.4 15.2 71.519900 14.3 14.3-99.9-99.9 1.7 1218.4 71 16.2   5  4.310.8 2.7
5044620020118 27.0 15.7 15.019900 15.2 15.3-99.9-99.9 8.5 6019.0 74 16.4  22 18.022.3 5.5
5044620020119 30.4 17.5 17.519900 16.5 16.8-99.9-99.9 9.3 6519.1 71 16.7  14 10.923.4 5.9
5044620020120 23.2 13.8  0.009900 12.5 13.0-99.9-99.912.3 8714.1 63 12.0   9  7.128.6 5.3
5044620020121 28.4 12.0  0.009900  9.1  9.7-99.9-99.912.4 8816.6 60 14.4  10  8.228.8 5.6
5044620020122 34.6 16.5  0.009900 15.0 14.2-99.9-99.912.3 8722.0 59 19.0  11  8.528.5 6.6
5044620020123 33.0 19.2 35.019900 17.7 18.0-99.9-99.9 9.8 6922.3 63 19.1  15 11.724.1 6.4
5044620020124 31.2 17.8 16.019900 16.4 16.7-99.9-99.910.0 7123.8 69 20.3   5  4.224.5 5.2
5044620020125 30.6 17.4  6.519900 16.5 16.8-99.9-99.9 9.2 6520.4 66 17.7   8  6.223.0 5.2
5044620020126 26.6 17.0  0.009900 15.8 16.0-99.9-99.9 1.7 1220.8 75 18.1   7  5.310.5 2.7
5044620020127 31.8 17.2  0.009900 16.2 16.5-99.9-99.912.7 9118.0 56 15.8  13 10.129.0 6.8
5044620020128 29.5 15.6  0.009900 11.6 12.1-99.9-99.912.9 9214.9 51 12.5  13 10.229.1 6.5
5044620020129 28.3 14.2  0.009900 10.8 11.1-99.9-99.912.3 8812.9 47  9.0   7  5.828.0 5.6
5044620020130 25.7 17.7  0.009900 15.5 16.8-99.9-99.9 4.2 3023.1 82 19.7   6  5.214.5 3.1
5044620020131 27.3 13.0  0.009900 11.8 12.4-99.9-99.912.4 8914.0 52 11.9  11  8.928.1 5.7
5044620020201 26.5 10.3  0.009900  7.0  8.4-99.9-99.911.7 8515.5 60 13.5   6  5.227.0 4.7
5044620020202 28.5 12.0  0.009900 10.0 10.5-99.9-99.910.2 7417.7 65 15.6  11  8.924.4 4.9
5044620020203 30.8 16.7  4.519900 15.0 15.5-99.9-99.910.0 7318.3 52 16.1  19 15.224.1 6.4
5044620020204 25.9 17.5  0.009900 15.0 16.0-99.9-99.910.3 7512.6 52 10.0  19 15.524.4 6.7
5044620020205 22.0  7.5  0.009900  5.4  5.5-99.9-99.9 8.8 6411.2 57  8.5  10  8.121.8 4.0
5044620020206 23.5  9.5  0.009900  8.4  8.4-99.9-99.911.8 8613.6 68 11.5   4  3.626.7 4.3
5044620020207 25.5  9.3  0.009900  4.5  4.8-99.9-99.9 9.5 7016.6 76 14.6   2  2.023.0 3.7
5044620020208 28.5 13.0  0.009900  9.9 11.0-99.9-99.910.5 7719.3 74 16.9   2  2.024.4 4.4
5044620020209 32.5 16.5  0.009900 12.0 13.5-99.9-99.910.9 8017.1 58 14.7   4  2.925.0 5.2
5044620020210 32.0 12.4  0.009900 10.0 11.0-99.9-99.910.7 7920.7 66 17.9   5  4.324.6 4.8
5044620020211 30.5 14.5  0.009900 10.5 12.6-99.9-99.911.8 8718.0 60 15.7   4  3.426.3 5.1
5044620020212 31.5 17.0  0.009900 16.0 16.8-99.9-99.911.8 8819.8 62 17.3  11  9.026.4 5.9
5044620020213 31.5 20.2  0.009900 15.0 17.0-99.9-99.911.5 8620.1 59 17.6  11  8.625.8 6.2
5044620020214 28.2 18.5  0.009900 16.0 16.8-99.9-99.9 7.1 5320.9 77 18.1  14 10.818.5 4.6
5044620020215 26.5 12.0  0.009900  9.0 10.0-99.9-99.9 9.8 7313.8 60 11.8  12 10.022.7 4.8
5044620020216 19.4 11.0  0.009900  6.5  7.0-99.9-99.9 0.0  014.3 74 12.3   9  7.3 7.0 1.8
5044620020217 24.5 13.3  6.519900 10.5 11.5-99.9-99.9 5.5 4115.5 67 13.5   8  6.415.7 3.4
5044620020218 21.0 15.9  2.519900 15.0 15.3-99.9-99.9 0.2  219.1 91 16.8   4  3.1 7.3 1.7
5044620020219 26.2 13.6  0.009900 11.0 12.5-99.9-99.9 9.8 7417.8 72 15.6   3  2.422.4 3.9
5044620020220 27.0 12.2  0.009900  9.0 10.8-99.9-99.911.7 8918.7 82 16.5   4  3.125.4 4.3
5044620020221 29.0 12.4  0.009900  9.3 10.4-99.9-99.911.0 8418.5 66 16.3   5  4.224.3 4.4
5044620020222 33.4 15.8  0.009900 13.0 14.2-99.9-99.910.8 8218.9 59 16.6  17 13.823.7 6.1
5044620020223 24.2 11.8  0.009900  8.0  9.5-99.9-99.910.2 7812.3 58 10.0  11  9.022.7 4.5
5044620020224 26.5  8.4  0.009900  4.2  6.0-99.9-99.910.4 8015.7 64 13.7  17 13.323.0 4.2
5044620020225 34.2 16.5  0.009900 13.5 15.5-99.9-99.9 9.4 7221.3 62 18.4  15 12.021.2 5.5
5044620020226 29.6 17.0  4.519900 13.4 15.0-99.9-99.912.1 9313.7 44 11.1  28 22.825.3 7.9
5044620020227 28.0 15.0  3.019900 13.6 14.5-99.9-99.9 9.9 7715.4 56 12.5  17 13.322.0 5.3
5044620020228 24.2 13.0  0.009900  5.4  7.8-99.9-99.9 9.7 75 9.4 42  5.9  10  8.221.4 4.2
5044620020301 27.0  7.0  0.009900  1.0  3.5-99.9-99.9 1.9 1510.8 46  8.0  11  8.9 9.4 3.2
5044620020302 28.5 14.4  0.009900 12.0 13.0-99.9-99.910.6 8313.6 51 11.4  14 11.522.7 5.3
5044620020303 31.0 16.8  0.009900 14.5 15.5-99.9-99.9 2.8 2222.3 70 19.2  13 10.510.7 3.3
5044620020304 27.0 15.7  0.009900 12.6 14.6-99.9-99.910.1 79 9.7 43  6.4  15 12.021.6 5.6
5044620020305 25.0  6.6  0.009900  3.0  4.2-99.9-99.910.5 8312.7 62 10.5  10  7.722.2 3.6
5044620020306 32.5 13.1  2.919900  9.6 11.6-99.9-99.9 9.6 7622.4 72 19.3  12 10.020.7 4.3
5044620020307 26.0 15.5  2.019900 15.3 15.4-99.9-99.9 4.2 3316.4 73 14.4  11  9.012.4 3.4
5044620020308 28.4 14.5  2.519900 12.8 13.1-99.9-99.9 7.3 5822.6 84 19.2  11  8.517.0 3.3
5044620020309 27.2 17.0  9.519900 14.2 15.5-99.9-99.910.3 8212.3 50  9.7  10  7.721.4 4.7
5044620020310 27.4 15.8  0.009900 12.5 13.0-99.9-99.9 8.5 6811.6 43  8.1   9  7.618.6 4.4
5044620020311 27.5  7.6  0.009900  1.7  4.5-99.9-99.9 9.1 7312.9 56 10.6   9  7.219.4 3.6
5044620020312 26.7 13.1  0.009900 10.2 11.6-99.9-99.9 8.3 6720.6 78 17.9  14 10.918.2 3.3
5044620020313 30.8 18.8 13.019900 17.1 18.3-99.9-99.9 4.4 3623.6 84 20.0   8  6.412.4 3.2
5044620020314 32.5 16.1 22.019900 14.3 14.6-99.9-99.910.1 8227.7 78 22.8  14 10.920.6 4.1
5044620020315 27.1 16.4  2.519900 13.6 14.8-99.9-99.9 5.5 4515.2 60 12.9  24 19.013.8 5.0
5044620020316 25.0 15.0  0.009900 13.0 13.5-99.9-99.9 6.8 5616.8 74 14.7  12  9.515.6 3.4
5044620020317 24.6 12.6  0.009900  9.4 11.8-99.9-99.9 8.2 6711.3 55  8.8  22 17.317.4 4.9
5044620020318 16.6 12.8  5.019900 11.0 11.9-99.9-99.9 0.0  014.7 88 12.6  25 19.8 5.7 1.8
5044620020319 19.0 12.8  0.009900 12.2 12.4-99.9-99.9 0.8  715.0 89 13.1   6  4.8 6.8 1.6
5044620020320 23.8  7.7  0.009900  3.6  5.9-99.9-99.910.0 8314.7 74 12.7   7  5.519.7 2.8
5044620020321 25.4 11.8  0.009900  9.5 10.5-99.9-99.911.2 9316.3 70 14.2  14 10.821.3 3.7
5044620020322 26.5 11.8  0.009900  9.5 10.5-99.9-99.9 9.8 8212.1 62  8.9   7  5.519.2 3.5
5044620020323 27.7 13.5  5.019900  7.5  8.2-99.9-99.9 8.1 6818.6 75 16.2   8  6.316.7 3.1
5044620020324 24.5 13.2  0.009900 10.0 12.0-99.9-99.9 9.7 8111.7 62  9.2   8  6.518.7 3.5
5044620020325 24.2  6.7  0.009900  2.9  5.5-99.9-99.9 9.4 79 9.8 58  6.4  12  9.818.2 3.4
5044620020326 17.8  6.5  0.009900  5.1  5.5-99.9-99.9 2.0 17 9.0 61  5.5  25 19.9 8.0 3.1
5044620020327 20.5  9.9 14.019900  8.0  9.5-99.9-99.9 2.3 1912.7 76 10.4  24 18.9 8.3 2.8
5044620020328 17.0 12.5  5.519900 11.0 11.5-99.9-99.9 0.0  017.2 98 15.1  12  9.4 5.2 0.9
5044620020329 20.7 15.3  1.519900 13.0 13.8-99.9-99.9 0.0  015.7 81 13.6  19 15.1 5.2 2.3
5044620020330 18.2 10.8  0.009900  9.5  9.8-99.9-99.9 5.0 4310.4 65  7.5  15 12.211.8 2.9
5044620020331 16.5  1.2  0.009900 -0.5  0.0-99.9-99.9 9.6 82 8.0 69  3.8   4  3.117.7 1.8
5044620020401 19.0  2.0  0.009900 -1.0 -0.5-99.9-99.9 9.4 81 8.9 69  5.3   8  6.217.4 2.1
5044620020402 25.5  7.1  0.009900  5.1  5.1-99.9-99.911.610015.0 73 12.9   7  5.420.1 2.6
5044620020403 27.0 11.5  0.009900  9.8 10.1-99.9-99.9 8.4 7317.0 76 15.0   6  4.515.9 2.6
5044620020404 28.0 12.5  0.009900 11.6 11.7-99.9-99.9 9.1 7917.7 70 15.6   9  7.416.6 2.9
5044620020405 26.5 12.1  0.009900 10.0 11.1-99.9-99.9 4.5 3919.2 79 16.8  14 11.510.6 2.2
5044620020406 28.4 17.5  0.009900 18.5 19.0-99.9-99.9 2.9 2520.3 78 17.4   7  5.7 8.4 2.3
5044620020407 22.0 14.8 40.519900 11.5 12.4-99.9-99.9 0.0  021.5 97 18.4  12  9.9 4.7 0.9
5044620020408 15.5 13.5 12.019900 13.3 13.5-99.9-99.9 0.0  015.8 95 13.8  16 13.2 4.7 1.0
5044620020409 14.8 12.8  9.519900 12.2 12.4-99.9-99.9 0.0  015.3 97 13.4  10  8.3 4.6 0.9
5044620020410 18.6 12.8 30.019900  8.5 10.7-99.9-99.9 0.0  016.4 91 14.4  10  7.8 4.6 1.1
5044620020411 18.6 12.8  0.919900 13.1 13.4-99.9-99.9 4.4 3915.4 90 13.4  12  9.610.0 1.7
5044620020412 16.0  7.6  0.009900  6.5  6.8-99.9-99.9 6.0 5311.0 79  8.3  10  7.811.8 1.6
5044620020413 16.0 11.0  0.009900  9.6 10.2-99.9-99.9 0.0  012.2 82  9.9   4  3.2 4.5 1.2
5044620020414 19.5  8.5  0.009900  5.8  6.2-99.9-99.9 5.3 4812.9 81 10.7   6  5.110.9 1.6
5044620020415 22.0  8.0  3.519900  5.0  6.1-99.9-99.9 6.8 6114.1 82 12.1   6  4.612.5 1.6
5044620020416 18.0 14.1  0.009900 12.7 13.3-99.9-99.9 0.4  416.9 95 14.9   6  4.6 4.8 1.0
5044620020417 20.6  7.9  0.009900  4.5  6.0-99.9-99.9 8.8 80 8.6 58  4.8  11  8.714.7 2.5
5044620020418 23.0  6.2  0.009900  3.0  4.0-99.9-99.9 8.2 7511.7 67  9.2   9  7.513.9 2.0
5044620020419 20.0  9.5  0.009900  8.0  8.5-99.9-99.9 7.7 70 7.9 54  3.6  16 12.613.1 3.1
5044620020420 16.7  7.0  0.009900 -1.0  3.0-99.9-99.9 8.0 73 7.7 62  2.8   8  6.413.4 1.9
5044620020421 17.0  2.5  0.009900 -1.2 -0.3-99.9-99.9 8.1 74 7.7 68  3.2   9  7.613.4 1.7
5044620020422 15.0  4.6  0.009900  2.8  2.8-99.9-99.9 0.3  312.1 91  9.7  10  7.7 4.4 0.6
5044620020423 20.7  6.2  0.009900  2.5  5.5-99.9-99.9 8.6 79 9.2 61  5.7   6  4.813.7 1.7
5044620020424 20.0  7.6  0.009900  3.9  5.3-99.9-99.9 0.7  712.5 81 10.2   5  3.9 4.8 1.2
5044620020425 22.4  4.3  0.009900 -1.5  1.9-99.9-99.9 6.6 6112.4 77  9.8  12  9.811.3 1.5
5044620020426 18.0  2.4  0.009900 -0.8  1.4-99.9-99.9 9.4 88 6.8 57  1.4  11  8.514.4 1.8
5044620020427 23.4  3.0  0.009900 -1.5  1.0-99.9-99.9 9.1 85 9.8 62  6.4   9  7.513.9 1.8
5044620020428 23.8  6.2  0.009900  4.0  4.6-99.9-99.9 8.1 7610.1 66  6.6   7  6.012.7 1.8
5044620020429 19.7  3.6  0.009900 -1.0  2.6-99.9-99.9 7.2 68 8.6 68  4.7   8  6.211.6 1.5
5044620020430 20.8  5.6  0.009999 -0.7  3.0-99.9-99.9 8.4 79 8.8 64  5.0   7  5.612.8 1.6
5044620020501 23.0  2.2  0.009900 -4.2  0.0-99.9-99.9 8.4 8010.1 66  6.7   5  3.812.8 1.3
5044620020502 22.8  2.0  0.009900 -3.3  0.4-99.9-99.9 9.0 86 8.0 56  3.3   6  5.013.3 1.5
5044620020503 24.1  7.2  0.009900  0.1  4.5-99.9-99.9 8.8 84 8.7 56  5.0   7  6.013.0 1.9
5044620020504 23.4  5.5  0.009900 -0.8  3.5-99.9-99.9 6.8 6510.5 69  7.6   4  3.110.7 1.3
5044620020505 24.8  5.0  0.009900  1.2  2.5-99.9-99.9 8.9 8510.7 68  7.9   5  4.012.8 1.4
5044620020506 25.5  8.2  0.009900  2.9  6.6-99.9-99.9 8.7 8413.6 74 11.5   9  7.312.6 1.7
5044620020507 26.4  5.8  0.009900  2.0  5.1-99.9-99.9 8.2 7911.5 68  8.9   8  6.411.9 1.6
5044620020508 18.4  8.2  0.009900  4.1  6.1-99.9-99.9 8.4 8111.0 76  8.3  20 15.812.0 1.9
5044620020509 21.0  6.7  0.009900  4.8  5.2-99.9-99.9 1.9 1815.2 85 13.1  10  8.3 5.3 0.7
5044620020510 24.2 11.6  0.009900  9.5 10.5-99.9-99.9 7.0 6816.4 82 14.4   5  4.310.4 1.3
5044620020511 26.5  9.0  0.009900  7.5  8.0-99.9-99.9 8.1 7916.1 82 13.9   5  4.011.5 1.3
5044620020512 19.5 11.4  0.009900  8.2 10.5-99.9-99.9 2.9 2813.4 80 11.2  29 23.1 6.2 2.2
5044620020513 13.1  9.5  5.519900  9.0  9.4-99.9-99.9 0.0  012.7 98 10.5  18 14.7 3.3 0.7
5044620020514 18.0 11.0  3.519900 10.5 10.9-99.9-99.9 2.0 2014.3 92 12.2  24 18.9 5.3 1.3
5044620020515 15.2 10.0  5.019900  9.6 10.0-99.9-99.9 0.0  012.4 87 10.1  29 23.0 3.2 1.5
5044620020516 12.0  9.0 11.019900  8.7  8.8-99.9-99.9 0.0  013.0 99 10.9  17 13.5 3.2 0.4
5044620020517 13.5 10.0  5.019900 10.6 10.7-99.9-99.9 0.4  413.6 98 11.5  19 15.3 3.6 0.5
5044620020518 12.5  4.9  0.009900  3.5  4.5-99.9-99.9 5.2 52 8.9 87  5.2   6  4.7 8.2 0.7
5044620020519  9.5  1.0  0.009900 -2.0 -0.5-99.9-99.9 0.0  0 9.5 96  6.1   4  3.5 3.1 0.4
5044620020520 16.0  0.7  0.009900 -1.0  0.7-99.9-99.9 9.6 96 7.8 78  3.4   4  3.012.2 0.6
5044620020521 16.0 -2.0  0.009900 -5.0 -3.9-99.9-99.9 3.0 30 8.2 79  3.7  11  8.7 5.9 0.8
5044620020522 16.5  6.9  0.009900  5.1  5.5-99.9-99.9 7.5 7510.2 81  7.2  11  8.710.1 1.0
5044620020523 17.8  7.2  0.009900  4.6  6.6-99.9-99.9 4.0 4011.8 85  9.4  11  8.6 6.7 1.0
5044620020524 18.0  8.5  0.009900  6.1  7.6-99.9-99.9 0.3  312.8 85 10.5   6  4.7 3.3 0.8
5044620020525 15.8 11.0  0.009900  9.2 10.0-99.9-99.9 0.0  015.1 93 13.1   6  4.9 3.0 0.5
5044620020526 19.5 11.8  0.009900  8.5  9.0-99.9-99.9 1.8 1815.5 93 13.5   3  2.5 4.6 0.7
5044620020527 14.4  4.2  2.019900 -1.0  3.0-99.9-99.9 0.9  9 9.2 77  5.7   9  7.1 3.8 0.9
5044620020528 12.7  2.9  0.009900  0.3  3.1-99.9-99.9 4.6 47 7.4 78  2.6   6  4.4 7.1 0.7
5044620020529 14.8 -2.8  0.009900 -8.0 -4.5-99.9-99.9 8.3 84 6.2 72  0.1   1  1.110.4 0.5
5044620020530 14.3 -1.8  0.009900 -7.3 -3.7-99.9-99.9 8.2 84 7.1 79  2.1   8  6.310.3 0.6
5044620020531 16.4  1.2  0.009900 -1.8  0.2-99.9-99.9 0.8  8 9.0 72  4.9  17 13.7 3.6 1.2
5044620020601 17.0  4.0  0.009900  1.0  3.0-99.9-99.9 7.6 78 7.3 66  2.3   6  4.7 9.7 1.1
5044620020602 14.5  1.6  0.009900 -2.5 -0.6-99.9-99.9 0.0  0 7.3 66  2.4  14 11.0 2.8 1.4
5044620020603 15.5  9.3  0.009900  8.6  9.1-99.9-99.9 0.0  013.1 91 10.9   8  6.1 2.8 0.6
5044620020604 11.2  4.0 11.019900  0.1  2.8-99.9-99.9 0.0  0 9.6 92  6.3  13 10.1 2.8 0.6
5044620020605 15.0  2.2  0.009900 -0.5  1.4-99.9-99.9 2.8 29 8.5 78  4.5   7  5.8 5.3 0.8
5044620020606 16.4 -1.2  0.009900 -5.2 -2.6-99.9-99.9 2.3 24 7.3 71  2.2   4  3.1 4.8 0.7
5044620020607 18.5  2.1  0.009900 -1.4  0.8-99.9-99.9 9.3 96 6.8 65  1.5   7  5.610.9 1.2
5044620020608 17.8 -0.6  0.009900 -5.5 -2.5-99.9-99.9 7.4 76 8.9 67  4.9  20 16.3 9.2 1.0
5044620020609 13.2 -1.6  0.009900  4.8  5.2-99.9-99.9 5.6 58 3.6 38 -7.3  23 18.1 7.6 2.8
5044620020610 10.5 -4.4  0.009900-10.1 -5.9-99.9-99.9 4.6 48 5.6 72 -1.4   7  6.0 6.8 0.6
5044620020611 10.5 -5.7  0.009900-10.6 -8.4-99.9-99.9 7.6 79 4.2 68 -5.0   6  4.6 9.3 0.8
5044620020612 12.5 -5.3  0.009900-10.2 -8.6-99.9-99.9 7.6 79 5.3 68 -2.1   9  7.0 9.3 0.8
5044620020613 15.5 -1.4  0.009900 -7.9 -6.0-99.9-99.9 8.0 83 4.9 60 -3.1   8  6.1 9.6 1.3
5044620020614 11.5 -5.1  0.009900 -9.6 -7.8-99.9-99.9 7.8 81 5.3 80 -2.1   6  4.7 9.4 0.6
5044620020615 14.4 -3.2  0.009900 -6.0 -4.5-99.9-99.9 7.0 73 7.0 69  1.3   8  6.7 8.7 0.6
5044620020616 15.5 -1.8  0.009900 -3.5 -3.0-99.9-99.9 3.8 40 7.8 84  3.1   2  1.4 6.0 0.4
5044620020617 18.0 -1.0  0.009900 -5.0 -1.5-99.9-99.9 8.0 83 5.6 63 -1.2  10  7.7 9.5 1.5
5044620020618 19.5  1.8  0.009900 -3.9  0.4-99.9-99.9 7.5 78 7.2 56  1.9  16 12.9 9.1 1.9
5044620020619 20.2  1.1  0.009900 -2.2 -1.2-99.9-99.9 5.7 59 7.7 65  3.1   7  5.8 7.5 1.1
5044620020620 13.2  0.5  0.009900 -3.4 -0.1-99.9-99.9 4.9 51 6.4 76  0.3  18 14.8 6.9 1.5
5044620020621  6.8 -5.5  0.009900 -9.8 -6.7-99.9-99.9 5.0 52 5.0 78 -3.0   7  5.5 7.0 0.4
5044620020622  6.5-10.0  0.009900-15.0-12.0-99.9-99.9 6.2 64 2.7 53-11.2   6  5.2 8.0 0.8
5044620020623 12.4  0.0  0.009900 -2.5 -1.0-99.9-99.9 7.8 81 5.8 69 -0.7   5  3.7 9.4 0.8
5044620020624 12.3 -4.4  0.009900 -7.4 -4.8-99.9-99.9 6.8 71 6.7 80  1.1   9  7.5 8.5 0.5
5044620020625 12.8 -0.2  0.009900 -2.0 -0.5-99.9-99.9 3.2 33 6.4 66  0.7  16 12.6 5.4 1.2
5044620020626 12.0  1.1  0.219900 -1.4 -0.4-99.9-99.9 1.0 10 8.0 82  3.8  10  7.9 3.5 0.7
5044620020627 16.5  4.1  0.009900  2.4  2.7-99.9-99.9 7.0 73 9.7 82  6.5  27 21.7 8.7 1.4
5044620020628 11.9  2.0  0.009900 -1.0  1.4-99.9-99.9 0.0  0 7.6 78  2.9  22 18.0 2.7 1.4
5044620020629 11.5 -0.6  0.009900 -0.4  0.0-99.9-99.9 8.3 86 5.8 74 -0.8  12  9.4 9.8 1.1
5044620020630  9.4 -7.0  0.009900 -8.6 -7.4-99.9-99.9 6.2 64 5.4 81 -1.8   5  3.7 8.0 0.3
5044620020701  7.6 -0.6  3.019900 -4.0 -1.7-99.9-99.9 0.0  0 7.1 85  2.0  17 13.6 2.7 0.6
5044620020702  8.2  3.7  2.019900  3.1  3.4-99.9-99.9 0.0  0 9.3 95  5.8   9  7.3 2.7 0.3
5044620020703 10.0  0.1  0.009900  4.7  5.1-99.9-99.9 6.3 65 7.3 84  2.3   5  3.8 8.2 0.3
5044620020704 13.8 -3.7  0.009900 -6.7 -5.2-99.9-99.9 8.9 92 6.4 76  0.4   4  2.910.5 0.5
5044620020705 18.5 -1.9  0.009900 -5.8 -4.6-99.9-99.9 7.8 80 6.1 61 -0.4  14 11.0 9.5 1.6
5044620020706 11.0  4.2  0.009900  4.8  5.0-99.9-99.9 3.8 39 8.2 83  4.1   7  5.9 6.1 0.6
5044620020707 14.4 -0.8  0.009900 -5.0 -3.5-99.9-99.9 8.2 84 6.0 70 -0.2  10  8.4 9.9 1.1
5044620020708  6.0 -0.5  0.009900 -5.4 -1.4-99.9-99.9 0.0  0 7.0 84  1.9   6  4.9 2.8 0.4
5044620020709  9.0 -5.6  0.009900 -7.0 -6.8-99.9-99.9 5.8 60 5.7 81 -1.4   6  5.2 8.0 0.4
5044620020710  5.7 -0.3  0.009900 -3.4 -0.7-99.9-99.9 0.0  0 8.0 96  3.7   3  2.7 2.8 0.3
5044620020711 13.0  2.6  0.009900  0.9  1.6-99.9-99.9 4.9 50 8.3 86  4.3   6  4.8 7.2 0.6
5044620020712 20.0  1.4  0.009900 -1.9 -1.8-99.9-99.9 8.6 88 8.5 71  4.7  11  8.810.6 1.2
5044620020713 22.9  5.4  0.009900 -1.0  4.0-99.9-99.9 4.3 44 8.0 56  3.7   6  5.2 6.7 1.5
5044620020714 23.0  1.0  0.009900 -3.5 -0.3-99.9-99.9 8.7 88 6.6 56  1.1   2  1.410.7 1.0
5044620020715 24.6  2.4  0.009900 -2.1  1.7-99.9-99.9 8.0 81 8.7 67  5.0   8  6.610.1 1.4
5044620020716 12.5  3.2  0.009900 -0.6 -3.1-99.9-99.9 2.9 29 8.6 83  4.7  16 12.9 5.5 0.9
5044620020717 10.0  3.4  0.009900  0.7  3.0-99.9-99.9 0.0  0 8.9 81  5.3  14 10.9 3.0 0.6
5044620020718 11.5  5.7  0.009900  2.7  3.4-99.9-99.9 0.0  010.5 93  7.6   8  6.6 3.0 0.5
5044620020719 15.2  6.1  0.009900  4.1  5.3-99.9-99.9 0.5  511.4 83  8.8   6  5.2 3.5 0.7
5044620020720 15.2  6.2  3.019900  2.5  5.5-99.9-99.9 0.0  013.9 97 11.7   8  6.2 3.0 0.4
5044620020721 18.0  4.4  0.009900  5.0  8.0-99.9-99.9 3.9 39 9.7 69  5.7  12  9.7 6.7 1.2
5044620020722 15.2 -0.2  0.009900 -4.8 -1.2-99.9-99.9 3.8 38 6.3 60  0.4   7  6.0 6.6 1.1
5044620020723 14.0  5.6  0.319900  2.4  3.7-99.9-99.9 0.5  5 9.3 77  5.9   8  6.3 3.6 1.0
5044620020724 15.0  2.8  0.009900  4.3  5.2-99.9-99.9 7.4 74 5.2 53 -2.6  15 11.710.1 2.1
5044620020725 18.2 -1.0  0.009900 -4.5 -4.0-99.9-99.9 8.4 83 4.7 48 -3.6   7  5.811.1 1.5
5044620020726 17.0 -1.4  0.009900 -4.5 -3.0-99.9-99.9 4.5 45 4.8 42 -3.2  22 17.9 7.5 2.6
5044620020727 13.6  4.2  0.009900  2.5  3.5-99.9-99.9 8.3 82 4.9 49 -3.2  16 12.511.2 2.3
5044620020728 16.0  1.5  0.009900 -1.6  0.5-99.9-99.9 5.0 49 6.8 68  1.2  12  9.7 8.0 1.5
5044620020729 14.5  4.0  0.009900  2.5  3.0-99.9-99.9 0.0  0 8.9 82  5.2   8  6.6 3.2 1.1
5044620020730 17.5  0.6  0.009900 -2.5  0.0-99.9-99.9 8.5 83 6.5 54  0.8  22 17.711.6 2.2
5044620020731 11.5 -4.0  0.009900 -7.4 -5.6-99.9-99.9 8.8 86 5.3 70 -1.9   9  7.412.0 0.8
5044620020801 14.2 -5.8  0.009900-11.4 -8.3-99.9-99.9 8.0 78 5.1 69 -2.5   5  4.111.3 0.8
5044620020802 15.2 -5.0  0.009900 -9.0 -6.5-99.9-99.9 7.8 76 5.8 68 -0.8   9  6.811.2 0.9
5044620020803 15.5  1.6  0.009900 -0.3  0.4-99.9-99.9 2.9 28 7.9 70  3.5  12  9.9 6.3 1.3
5044620020804 13.0 -1.2  0.009900 -4.5 -2.5-99.9-99.9 5.6 54 5.3 58 -2.2  14 10.8 9.1 1.5
5044620020805 10.5 -4.5  0.009900 -6.1 -5.4-99.9-99.9 3.5 34 5.6 65 -1.3  16 13.2 7.0 1.1
5044620020806  9.0  4.5  2.019900  3.0  3.6-99.9-99.9 0.0  0 8.4 87  4.4  16 13.1 3.5 1.0
5044620020807 10.5  5.6  0.009900  2.6  4.7-99.9-99.9 0.0  0 9.6 82  6.4  16 12.5 3.5 0.8
5044620020808 13.0  5.8  5.019900  5.5  6.0-99.9-99.9 7.7 74 9.3 93  5.9   7  6.011.6 1.0
5044620020809 19.7  1.8  0.009900 -3.2 -0.5-99.9-99.9 2.8 27 7.6 62  3.0  16 12.8 6.6 2.1
