5049819680524 14.7  8.4  3.519900  4.5-99.9-99.9-99.9-9.9 9912.3 86 10.0   2  1.6-9.9-9.9
5049819680525 20.6  6.3  0.009900  3.8-99.9-99.9-99.9-9.9 9912.3 76 10.0   4  3.2-9.9-9.9
5049819680526 22.6  9.7  0.009900  7.6-99.9-99.9-99.9-9.9 9916.1 77 14.1  15 12.0-9.9-9.9
5049819680527 24.3 17.7  8.619900 13.8-99.9-99.9-99.9-9.9 9918.4 75 16.2  16 12.8-9.9-9.9
5049819680528 19.5 10.3  0.009900 14.5-99.9-99.9-99.9-9.9 9912.8 76 10.6  21 16.8-9.9-9.9
5049819680529 19.4  6.9  0.009900  3.7-99.9-99.9-99.9-9.9 9910.2 68  7.3  13 10.4-9.9-9.9
5049819680530 19.8  6.8  0.009900  4.2-99.9-99.9-99.9-9.9 9911.1 74  8.5  13 10.4-9.9-9.9
5049819680531 22.3  9.2  0.009900  4.6-99.9-99.9-99.9-9.9 9912.8 72 10.6   7  5.6-9.9-9.9
5049819680601 24.1 13.9  0.009900  9.6-99.9-99.9-99.9-9.9 9916.3 76 14.3   7  5.6-9.9-9.9
5049819680602 24.5 11.2  0.009900 10.4-99.9-99.9-99.9-9.9 9915.3 77 13.3   7  5.6-9.9-9.9
5049819680603 25.3 12.8  0.009900 10.4-99.9-99.9-99.9-9.9 9916.6 74 14.6  14 11.2-9.9-9.9
5049819680604 24.3 12.9  8.919900 11.0-99.9-99.9-99.9-9.9 9915.5 81 13.5  19 15.2-9.9-9.9
5049819680605 14.9  8.6  0.009900  6.1-99.9-99.9-99.9-9.9 9912.1 85  9.8  14 11.2-9.9-9.9
5049819680606 15.7  7.9  0.009900  5.4-99.9-99.9-99.9-9.9 9913.1 84 11.0  16 12.8-9.9-9.9
5049819680607 16.4 13.3  0.009900 12.5-99.9-99.9-99.9-9.9 9914.2 86 12.2   8  6.4-9.9-9.9
5049819680608 19.0 10.3  0.009900  6.8-99.9-99.9-99.9-9.9 9913.9 82 11.9   6  4.8-9.9-9.9
5049819680609 19.5 10.9  8.419900  9.0-99.9-99.9-99.9-9.9 9915.4 85 13.4   7  5.6-9.9-9.9
5049819680610 21.9 15.1 12.019900 14.2-99.9-99.9-99.9-9.9 9919.3 92 16.9  21 16.8-9.9-9.9
5049819680611 21.0 16.3  0.619900 14.5-99.9-99.9-99.9-9.9 9919.6 96 17.2  18 14.4-9.9-9.9
5049819680612 23.5 16.1  0.009900 15.1-99.9-99.9-99.9-9.9 9920.4 89 17.8  11  8.8-9.9-9.9
5049819680613 21.3 18.2  0.319900 16.0-99.9-99.9-99.9-9.9 9919.8 87 17.3  21 16.8-9.9-9.9
5049819680614 20.0 15.6  0.009900 14.0-99.9-99.9-99.9-9.9 9917.2 89 15.1  24 19.2-9.9-9.9
5049819680615 14.7 10.7  0.419900  8.0-99.9-99.9-99.9-9.9 9913.0 89 10.9  16 12.8-9.9-9.9
5049819680616 18.4 12.8  0.009900 11.6-99.9-99.9-99.9-9.9 9917.1 91 15.0   9  7.2-9.9-9.9
5049819680617 22.1 14.0  0.009900 16.6-99.9-99.9-99.9-9.9 9917.2 83 15.1   9  7.2-9.9-9.9
5049819680618 15.8  8.4  0.009900  7.9-99.9-99.9-99.9-9.9 99 8.9 68  5.3  16 12.8-9.9-9.9
5049819680619 18.0  4.7  0.009900  0.4-99.9-99.9-99.9-9.9 99 8.9 66  5.3   8  6.4-9.9-9.9
5049819680620 20.3  5.2  0.009900  0.7-99.9-99.9-99.9-9.9 99 9.2 61  5.8   6  4.8-9.9-9.9
5049819680621 19.7  6.0  0.009900  1.0-99.9-99.9-99.9-9.9 99 9.9 70  6.8  11  8.8-9.9-9.9
5049819680622 20.5  6.5  0.009900  1.5-99.9-99.9-99.9 9.7 9510.7 70  8.0   7  5.613.5 1.2
5049819680623 12.3  7.9  8.619900  5.8-99.9-99.9-99.9 0.0  011.9 88  9.5   6  4.8 3.5 0.5
5049819680624 14.0  7.9  0.009900  6.1-99.9-99.9-99.9 0.2  211.5 91  9.0  19 15.2 3.7 1.0
5049819680625  8.9  5.7  0.009900  2.3-99.9-99.9-99.9 0.0  0 9.6 88  6.4   7  5.6 3.5 0.5
5049819680626 18.1  4.1  2.219900  3.0-99.9-99.9-99.9 9.5 9310.8 77  8.1  18 14.413.3 1.2
5049819680627 14.6 11.1  5.519900  8.4-99.9-99.9-99.9 0.0  014.5 94 12.5  11  8.8 3.5 0.6
5049819680628 15.6  9.3  0.009900  9.5-99.9-99.9-99.9 6.0 5811.9 87  9.5  11  8.8 9.7 1.1
5049819680629 17.5  8.5  0.009900  7.1-99.9-99.9-99.9 4.2 4113.1 84 11.0  15 12.0 7.9 1.1
5049819680630 23.4 12.0  0.009900 11.0-99.9-99.9-99.9 3.4 3318.3 86 16.1  13 10.4 7.1 1.1
5049819680701 27.1 14.7  0.009900 12.9-99.9-99.9-99.9 9.6 9315.5 65 13.5  16 12.813.5 2.7
5049819680702 25.0 13.3  0.009900 11.1-99.9-99.9-99.9 8.6 8414.7 72 12.7  12  9.612.5 2.1
5049819680703 26.2 12.2  0.009900 10.2-99.9-99.9-99.9 8.9 8615.5 70 13.5  14 11.212.9 2.2
5049819680704 18.3 11.0  8.019900 11.8-99.9-99.9-99.9 0.0  014.2 93 12.2  14 11.2 3.5 1.1
5049819680705 12.5  3.2  0.009900  1.2-99.9-99.9-99.9 9.7 94 7.1 70  2.1   9  7.213.8 1.1
5049819680706 17.0  3.4  0.819900  0.2-99.9-99.9-99.9 8.1 7810.7 80  8.0   9  7.212.1 0.9
5049819680707 16.0  9.2  0.419900  7.5-99.9-99.9-99.9 0.0  015.9 96 13.9   6  4.8 3.6 0.5
5049819680708 19.2 15.4  0.009900 15.1-99.9-99.9-99.9 0.0  018.2 92 16.0   7  5.6 3.6 0.8
5049819680709 17.5  8.1  0.009900  9.2-99.9-99.9-99.9 5.8 5611.6 80  9.2  12  9.6 9.8 1.3
5049819680710 18.5  5.8  0.009900  0.4-99.9-99.9-99.9 9.8 95 8.5 62  4.6   4  3.214.1 1.1
5049819680711 18.0  5.0  0.009900  0.8-99.9-99.9-99.9 9.7 93 9.4 69  6.1  11  8.814.0 1.4
5049819680712 20.8  5.3  0.009900  3.4-99.9-99.9-99.9 9.7 9311.4 72  8.9  13 10.414.1 1.5
5049819680713 22.8 12.8  0.319900 10.5-99.9-99.9-99.9 2.8 2717.8 83 15.7  13 10.4 6.7 1.3
5049819680714 26.6 17.8  0.009900 14.5-99.9-99.9-99.9 5.6 5419.8 73 17.3   9  7.2 9.7 2.0
5049819680715 20.1 16.9  3.519900 17.2-99.9-99.9-99.9 0.0  017.9 83 15.8   3  2.4 3.7 1.0
5049819680716 20.7 15.6  5.019900 13.1-99.9-99.9-99.9 3.4 3318.4 90 16.2   4  3.2 7.4 1.1
5049819680717 17.8 15.6  0.009900 15.0-99.9-99.9-99.9 0.0  018.1 94 15.9  11  8.8 3.7 0.8
5049819680718 16.7 13.6 19.019900 11.5-99.9-99.9-99.9 0.0  017.1 94 15.0  11  8.8 3.8 0.6
5049819680719 18.8 14.6  0.009900 14.2-99.9-99.9-99.9 2.8 2717.0 89 15.0   4  3.2 6.9 1.0
5049819680720 18.6 12.5  0.009900 11.2-99.9-99.9-99.9 0.0  016.7 89 14.7   6  4.8 3.8 0.7
5049819680721 19.0 13.5  0.009900 12.4-99.9-99.9-99.9 1.0  915.3 86 13.3   2  1.6 4.9 1.0
5049819680722 15.5 10.0  0.009900  8.0-99.9-99.9-99.9 0.5  514.9 94 12.9   7  5.6 4.4 0.6
5049819680723 22.2  9.5  0.009900  7.2-99.9-99.9-99.9 7.2 6814.8 79 12.8  11  8.811.9 1.6
5049819680724 25.6 14.5  0.009900 12.0-99.9-99.9-99.9 6.4 6017.6 78 15.5   6  4.811.1 1.8
5049819680725 25.0 13.9  0.009900 11.2-99.9-99.9-99.9 9.2 8718.4 81 16.2  13 10.414.3 2.1
5049819680726 22.9 13.4  0.009900 11.6-99.9-99.9-99.9 9.9 9315.9 80 13.9  24 19.215.2 2.7
5049819680727 24.0 11.6  0.009900 10.0-99.9-99.9-99.910.0 9415.2 77 13.2  19 15.215.4 2.5
5049819680728 23.6 11.3  0.009900  8.6-99.9-99.9-99.910.0 9412.6 66 10.4  11  8.815.4 2.3
5049819680729 24.8 10.5  0.009900  6.8-99.9-99.9-99.910.3 9612.3 62 10.0  16 12.815.9 2.8
5049819680730 29.8 10.7  0.009900  8.2-99.9-99.9-99.9 9.2 8614.9 72 12.9   7  5.614.7 2.3
5049819680731 28.5 12.5  0.009900  9.6-99.9-99.9-99.9 6.8 6316.6 74 14.6   6  4.812.0 2.1
5049819680801 25.6 13.4  0.519900 11.6-99.9-99.9-99.9 7.8 7315.6 69 13.6  11  8.813.2 2.4
5049819680802 19.8 13.9  8.019900 12.0-99.9-99.9-99.9 0.2  215.9 83 13.9  11  8.8 4.4 1.4
5049819680803 16.5 12.9  2.519900 11.6-99.9-99.9-99.9 0.0  015.7 94 13.7   4  3.2 4.2 0.8
5049819680804 16.6 11.3  0.009900 10.4-99.9-99.9-99.9 1.3 1212.7 82 10.5   6  4.8 5.7 1.2
5049819680805 17.9  7.3  0.009900  3.2-99.9-99.9-99.9 1.9 1813.2 84 11.1  11  8.8 6.5 1.0
